c resource constrained multi commodity flow
c Pacific
a 87 53 0 43970 100
a 87 62 0 43970 100
a 87 72 0 43970 100
a 87 80 0 43970 100
a 87 9 0 43970 100
a 87 19 0 43970 100
a 87 23 0 43970 100
a 88 68 0 43970 100
a 89 74 0 43970 100
a 89 10 0 43970 100
a 89 21 0 43970 100
a 89 26 0 43970 100
a 90 31 0 43970 100
a 90 3 0 43970 100
a 91 42 0 43970 100
a 92 13 0 43970 100
a 93 50 0 43970 100
a 93 57 0 43970 100
a 94 73 0 43970 100
a 94 82 0 43970 100
a 94 20 0 43970 100
a 94 25 0 43970 100
a 95 16 0 43970 100
a 96 7 0 43970 100
a 97 15 0 43970 100
a 98 11 0 43970 100
a 99 49 0 43970 100
a 99 75 0 43970 100
a 100 41 0 43970 100
a 101 0 0 43970 100
a 101 32 0 43970 100
a 101 48 0 43970 100
a 101 54 0 43970 100
a 101 65 0 43970 100
a 101 69 0 43970 100
a 101 5 0 43970 100
a 102 70 0 43970 100
a 103 59 0 43970 100
a 104 51 0 43970 100
a 105 38 0 43970 100
a 105 60 0 43970 100
a 105 66 0 43970 100
a 106 35 0 43970 100
a 106 39 0 43970 100
a 106 52 0 43970 100
a 106 61 0 43970 100
a 106 8 0 43970 100
a 107 64 0 43970 100
a 108 27 0 43970 100
a 109 18 0 43970 100
a 110 33 0 43970 100
a 110 76 0 43970 100
a 110 6 0 43970 100
a 111 63 0 43970 100
a 111 83 0 43970 100
a 112 58 0 43970 100
a 113 37 0 43970 100
a 113 46 0 43970 100
a 113 14 0 43970 100
a 114 4 0 43970 100
a 115 1 0 43970 100
a 115 28 0 43970 100
a 115 43 0 43970 100
a 115 55 0 43970 100
a 115 77 0 43970 100
a 115 17 0 43970 100
a 116 47 0 43970 100
a 117 79 0 43970 100
a 118 29 0 43970 100
a 118 34 0 43970 100
a 118 44 0 43970 100
a 118 56 0 43970 100
a 118 78 0 43970 100
a 119 81 0 43970 100
a 120 12 0 43970 100
a 121 71 0 43970 100
a 122 24 0 43970 100
a 123 84 0 43970 100
a 81 124 0 43970 100
a 49 125 0 43970 100
a 75 125 0 43970 100
a 16 126 0 43970 100
a 15 127 0 43970 100
a 73 128 0 43970 100
a 82 128 0 43970 100
a 20 128 0 43970 100
a 25 128 0 43970 100
a 70 129 0 43970 100
a 59 130 0 43970 100
a 29 131 0 43970 100
a 34 131 0 43970 100
a 44 131 0 43970 100
a 56 131 0 43970 100
a 78 131 0 43970 100
a 7 132 0 43970 100
a 79 133 0 43970 100
a 68 134 0 43970 100
a 0 135 0 43970 100
a 32 135 0 43970 100
a 48 135 0 43970 100
a 54 135 0 43970 100
a 65 135 0 43970 100
a 69 135 0 43970 100
a 5 135 0 43970 100
a 33 136 0 43970 100
a 76 136 0 43970 100
a 6 136 0 43970 100
a 11 137 0 43970 100
a 24 138 0 43970 100
a 84 139 0 43970 100
a 37 140 0 43970 100
a 46 140 0 43970 100
a 14 140 0 43970 100
a 27 141 0 43970 100
a 38 142 0 43970 100
a 60 142 0 43970 100
a 66 142 0 43970 100
a 64 143 0 43970 100
a 22 144 0 43970 100
a 18 145 0 43970 100
a 63 146 0 43970 100
a 83 146 0 43970 100
a 51 147 0 43970 100
a 13 148 0 43970 100
a 4 149 0 43970 100
a 35 150 0 43970 100
a 39 150 0 43970 100
a 52 150 0 43970 100
a 61 150 0 43970 100
a 8 150 0 43970 100
a 47 151 0 43970 100
a 1 152 0 43970 100
a 28 152 0 43970 100
a 43 152 0 43970 100
a 55 152 0 43970 100
a 77 152 0 43970 100
a 17 152 0 43970 100
a 50 153 0 43970 100
a 57 153 0 43970 100
a 71 154 0 43970 100
a 36 155 0 43970 100
a 45 155 0 43970 100
a 53 155 0 43970 100
a 62 155 0 43970 100
a 72 155 0 43970 100
a 80 155 0 43970 100
a 9 155 0 43970 100
a 19 155 0 43970 100
a 23 155 0 43970 100
a 74 156 0 43970 100
a 10 156 0 43970 100
a 21 156 0 43970 100
a 26 156 0 43970 100
a 58 157 0 43970 100
a 2 158 0 43970 100
a 30 158 0 43970 100
a 40 158 0 43970 100
a 67 158 0 43970 100
a 42 159 0 43970 100
a 12 160 0 43970 100
a 41 161 0 43970 100
a 31 162 0 43970 100
a 3 162 0 43970 100
