c resource constrained multi commodity flow
c WorldSmall
k 266 308 4 2500
k 267 308 71 1600
k 268 308 6 5200
k 269 308 92 3200
k 270 308 1 4100
k 271 308 46 1300
k 274 308 62 2500
k 275 308 50 1500
k 276 308 16 2700
k 277 308 13 3400
k 278 308 10 3300
k 279 308 66 4000
k 280 308 42 4300
k 281 308 6 4800
k 282 308 19 4600
k 283 308 5 2900
k 238 309 8 1800
k 239 309 1 5500
k 240 309 145 1800
k 241 309 12 3800
k 242 309 2 3000
k 243 309 62 4100
k 245 309 397 1400
k 246 309 7 3900
k 247 309 3 400
k 248 309 9 500
k 249 309 10 600
k 250 309 189 3500
k 251 309 17 3500
k 252 309 27 3500
k 253 309 8 3600
k 254 309 18 3100
k 255 309 16 5200
k 256 309 63 4000
k 257 309 8 3700
k 258 309 50 700
k 259 309 8 1900
k 260 309 51 4100
k 261 309 59 400
k 262 309 9 3800
k 264 309 18 1300
k 265 309 2 4600
k 267 309 45 900
k 268 309 13 4100
k 269 309 357 3300
k 270 309 42 1900
k 271 309 1 2300
k 272 309 53 2200
k 273 309 28 3000
k 275 309 5 2800
k 276 309 43 1100
k 277 309 2 5000
k 278 309 10 1000
k 279 309 56 3800
k 280 309 17 4900
k 281 309 396 2300
k 282 309 9 4500
k 283 309 122 2900
k 238 310 278 1000
k 240 310 12 1700
k 241 310 31 3000
k 242 310 35 2900
k 243 310 2 4200
k 244 310 21 3500
k 245 310 8 4400
k 247 310 212 1500
k 248 310 98 1900
k 249 310 59 1100
k 250 310 231 2800
k 251 310 13 3200
k 253 310 22 1600
k 254 310 14 2200
k 255 310 1 2600
k 256 310 80 2500
k 257 310 78 3200
k 258 310 105 1300
k 259 310 39 600
k 260 310 87 1600
k 261 310 38 2000
k 262 310 60 2400
k 263 310 206 1700
k 265 310 3 3000
k 266 310 3 1400
k 267 310 207 500
k 268 310 153 3500
k 269 310 140 2600
k 270 310 33 2300
k 271 310 32 900
k 272 310 3 3700
k 273 310 10 4300
k 274 310 22 1900
k 275 310 43 1000
k 276 310 38 1100
k 277 310 10 2500
k 278 310 34 1800
k 279 310 107 3300
k 280 310 201 3600
k 281 310 1 3800
k 282 310 17 4000
k 283 310 45 2000
k 238 311 106 1800
k 241 311 2 1300
k 242 311 3 1200
k 243 311 14 2300
k 244 311 2 2100
k 245 311 3 5700
k 247 311 133 3800
k 248 311 25 4700
k 249 311 45 5000
k 250 311 106 500
k 251 311 6 1000
k 253 311 27 800
k 254 311 14 500
k 256 311 14 1100
k 257 311 10 1600
k 258 311 23 3700
k 259 311 18 2600
k 260 311 42 900
k 261 311 31 4500
k 263 311 21 4400
k 264 311 3 3400
k 266 311 3 3800
k 267 311 28 2900
k 268 311 12 1600
k 269 311 175 800
k 270 311 1 5000
k 271 311 5 3100
k 272 311 4 1600
k 274 311 1 3500
k 275 311 126 1000
k 276 311 1 3600
k 277 311 5 1300
k 278 311 4 4200
k 279 311 15 2200
k 280 311 18 1200
k 282 311 22 1900
k 283 311 1 3900
k 238 312 1 1800
k 239 312 2 3200
k 240 312 24 1300
k 241 312 3 3500
k 245 312 6 3500
k 247 312 115 1200
k 248 312 14 1200
k 249 312 20 700
k 250 312 40 3200
k 251 312 76 3600
k 253 312 1 2500
k 254 312 7 3000
k 256 312 4 3000
k 258 312 12 800
k 259 312 4 1200
k 260 312 12 2200
k 261 312 49 1600
k 262 312 4 2600
k 263 312 33 1200
k 264 312 2 1200
k 267 312 124 300
k 268 312 33 4100
k 269 312 79 3100
k 270 312 49 2400
k 272 312 1 3800
k 276 312 13 400
k 278 312 38 1100
k 279 312 4 4700
k 281 312 24 3600
k 283 312 22 1800
k 238 313 43 1300
k 239 313 5 2400
k 240 313 214 1100
k 241 313 16 2700
k 242 313 31 2400
k 243 313 39 3000
k 245 313 85 2500
k 246 313 14 4700
k 247 313 283 900
k 248 313 275 1000
k 249 313 172 700
k 250 313 207 3000
k 251 313 10 2700
k 252 313 10 4300
k 253 313 12 2500
k 254 313 15 2500
k 255 313 3 4700
k 256 313 53 2800
k 257 313 109 3400
k 258 313 136 500
k 259 313 108 1200
k 260 313 99 2300
k 261 313 351 800
k 262 313 35 1700
k 263 313 180 900
k 264 313 35 800
k 265 313 1 2700
k 266 313 28 300
k 268 313 210 3100
k 269 313 274 2400
k 270 313 128 1400
k 271 313 27 1600
k 272 313 19 3800
k 273 313 33 4100
k 275 313 46 1800
k 276 313 232 300
k 277 313 19 2600
k 278 313 355 300
k 279 313 62 3900
k 280 313 13 5300
k 281 313 227 2500
k 282 313 1 5100
k 283 313 164 1400
k 238 314 359 3200
k 240 314 11 5300
k 241 314 251 300
k 242 314 4 2500
k 243 314 103 2200
k 244 314 38 4400
k 246 314 5 5300
k 247 314 753 3900
k 248 314 383 4300
k 249 314 272 3400
k 250 314 195 2300
k 251 314 18 2600
k 252 314 5 3600
k 253 314 147 2100
k 254 314 169 1100
k 255 314 18 2100
k 256 314 61 2100
k 257 314 10 1000
k 258 314 488 3800
k 259 314 226 3700
k 260 314 286 2000
k 261 314 68 4100
k 262 314 14 5200
k 263 314 277 4300
k 264 314 74 3800
k 265 314 36 1800
k 266 314 122 3300
k 267 314 414 2700
k 269 314 214 1900
k 270 314 28 5200
k 271 314 14 3100
k 273 314 2 3800
k 274 314 27 3700
k 275 314 76 2700
k 276 314 87 3600
k 277 314 20 2500
k 278 314 39 4400
k 279 314 101 2500
k 280 314 103 3600
k 281 314 15 4100
k 282 314 98 3200
k 283 314 87 1100
k 238 315 84 2600
k 239 315 1 2900
k 240 315 32 4200
k 243 315 297 1400
k 244 315 67 1600
k 245 315 1 5700
k 246 315 114 2300
k 247 315 1052 3400
k 248 315 402 3700
k 249 315 1347 3000
k 250 315 40 300
k 252 315 277 1900
k 253 315 33 1700
k 254 315 69 400
k 255 315 1 1500
k 257 315 25 2100
k 258 315 782 2900
k 259 315 129 2400
k 260 315 68 1100
k 261 315 882 3400
k 262 315 67 3600
k 263 315 92 3400
k 264 315 237 2300
k 265 315 18 1200
k 266 315 32 2600
k 267 315 762 2500
k 268 315 57 1900
k 270 315 49 4000
k 271 315 4 3500
k 272 315 1 2600
k 273 315 289 1600
k 274 315 42 3200
k 275 315 17 2100
k 276 315 57 3200
k 277 315 36 1800
k 278 315 141 3200
k 279 315 516 1100
k 280 315 77 1400
k 281 315 1 5700
k 282 315 227 1400
k 283 315 328 1900
k 238 316 46 2500
k 240 316 391 500
k 241 316 12 4900
k 242 316 6 4700
k 245 316 2 2300
k 246 316 10 3000
k 247 316 69 2200
k 248 316 30 2900
k 249 316 110 2000
k 250 316 59 4300
k 251 316 10 4900
k 252 316 30 2700
k 253 316 4 3800
k 254 316 10 4500
k 255 316 5 5100
k 256 316 56 4900
k 258 316 54 1800
k 259 316 4 3700
k 260 316 43 3700
k 261 316 63 2800
k 262 316 1 5800
k 263 316 15 2600
k 264 316 1 2700
k 266 316 15 2000
k 267 316 70 1600
k 269 316 106 4200
k 271 316 7 5200
k 272 316 6 3300
k 273 316 1 2600
k 274 316 6 3400
k 275 316 14 3600
k 276 316 50 1500
k 277 316 3 5400
k 278 316 8 2700
k 279 316 46 3100
k 281 316 18 1900
k 282 316 3 3300
k 283 316 5 4100
k 238 317 92 400
k 240 317 28 3600
k 241 317 43 3100
k 242 317 8 2300
k 243 317 103 4700
k 244 317 14 5000
k 245 317 7 5400
k 247 317 106 2200
k 248 317 64 3600
k 249 317 93 1800
k 250 317 76 2400
k 251 317 17 2200
k 253 317 48 800
k 254 317 8 2200
k 255 317 1 7000
k 256 317 33 2500
k 258 317 122 1800
k 259 317 35 400
k 260 317 74 1200
k 261 317 45 2500
k 262 317 7 1100
k 263 317 66 2500
k 264 317 22 600
k 265 317 2 3000
k 266 317 6 2500
k 267 317 65 1700
k 268 317 8 3400
k 269 317 100 2200
k 270 317 24 4600
k 274 317 5 2100
k 275 317 1 1500
k 276 317 7 2700
k 277 317 9 2400
k 278 317 8 3500
k 279 317 105 2100
k 280 317 56 3300
k 281 317 3 5700
k 282 317 28 4500
k 283 317 47 2600
k 238 318 1 5700
k 240 318 1 4000
k 246 318 54 800
k 247 318 429 2200
k 248 318 150 2000
k 249 318 320 2500
k 250 318 4 3200
k 252 318 25 400
k 254 318 2 2400
k 256 318 1 2500
k 258 318 271 2600
k 259 318 7 4000
k 261 318 67 1600
k 263 318 272 1900
k 264 318 3 3700
k 266 318 6 3600
k 267 318 137 3300
k 269 318 5 2400
k 270 318 6 2300
k 271 318 3 4500
k 273 318 7 400
k 274 318 5 3800
k 275 318 2 3600
k 278 318 30 2800
k 279 318 52 900
k 280 318 14 1300
k 281 318 67 500
k 282 318 31 500
k 283 318 1 4200
k 238 319 3 3700
k 240 319 22 2800
k 241 319 138 1300
k 243 319 274 1600
k 246 319 49 1000
k 247 319 311 2600
k 248 319 274 2500
k 249 319 304 2800
k 250 319 22 1900
k 251 319 9 2100
k 252 319 38 1100
k 253 319 4 3400
k 254 319 40 1600
k 255 319 4 1700
k 256 319 22 2000
k 258 319 188 2800
k 259 319 22 3100
k 260 319 21 1900
k 261 319 29 2400
k 263 319 107 2500
k 264 319 1 4500
k 266 319 3 4300
k 267 319 62 3300
k 268 319 4 4200
k 269 319 146 1000
k 270 319 56 2000
k 271 319 4 5600
k 272 319 25 400
k 274 319 14 4000
k 275 319 2 2800
k 276 319 6 3500
k 278 319 66 3200
k 279 319 308 700
k 280 319 47 900
k 281 319 114 1000
k 282 319 197 400
k 283 319 2 4400
k 238 320 31 400
k 240 320 20 3300
k 241 320 19 2200
k 242 320 4 3000
k 243 320 31 4500
k 244 320 20 5300
k 245 320 20 5100
k 247 320 56 2500
k 248 320 29 3300
k 249 320 57 2000
k 250 320 205 3000
k 251 320 4 3500
k 253 320 41 1500
k 254 320 26 2600
k 255 320 9 3300
k 256 320 67 3200
k 257 320 3 4800
k 258 320 109 2000
k 259 320 61 300
k 260 320 69 1800
k 261 320 67 3100
k 262 320 6 2100
k 263 320 29 2700
k 264 320 5 1300
k 265 320 3 3400
k 266 320 2 2100
k 267 320 73 1400
k 268 320 1 4100
k 269 320 86 2500
k 270 320 8 3300
k 271 320 32 1500
k 275 320 84 1100
k 276 320 7 2300
k 277 320 20 3100
k 278 320 5 2700
k 279 320 85 3000
k 280 320 74 2800
k 281 320 9 4400
k 282 320 56 7000
k 283 320 12 2400
k 238 321 189 600
k 240 321 24 3200
k 241 321 57 1600
k 242 321 33 1700
k 243 321 242 3400
k 244 321 24 3900
k 245 321 41 5000
k 246 321 5 4500
k 247 321 186 2900
k 248 321 113 3200
k 249 321 188 2400
k 250 321 206 1500
k 251 321 10 1700
k 253 321 87 300
k 254 321 54 1100
k 255 321 6 2100
k 256 321 54 1600
k 258 321 122 2500
k 259 321 206 900
k 260 321 171 800
k 261 321 41 3000
k 262 321 44 2000
k 263 321 83 3100
k 264 321 33 1200
k 265 321 18 1600
k 266 321 18 1700
k 267 321 117 1800
k 268 321 16 2800
k 269 321 345 1200
k 270 321 22 3900
k 271 321 41 300
k 274 321 50 1300
k 276 321 6 2200
k 277 321 53 1700
k 278 321 7 3200
k 279 321 225 2300
k 280 321 70 3000
k 281 321 11 5100
k 282 321 73 3000
k 283 321 63 2400
k 238 322 22 1700
k 239 322 2 2400
k 240 322 31 800
k 241 322 9 2800
k 242 322 5 3700
k 243 322 55 3100
k 245 322 9 3400
k 246 322 7 4700
k 247 322 34 800
k 248 322 49 1200
k 249 322 2 600
k 250 322 32 2900
k 251 322 12 3400
k 252 322 1 4400
k 253 322 1 1800
k 254 322 14 3200
k 255 322 2 4100
k 256 322 2 3100
k 257 322 48 3600
k 258 322 91 600
k 259 322 4 1600
k 260 322 15 2300
k 261 322 19 1100
k 262 322 1 2500
k 263 322 43 1000
k 264 322 4 800
k 266 322 1 300
k 267 322 61 300
k 268 322 2 3300
k 269 322 170 2700
k 270 322 37 1500
k 271 322 42 3100
k 272 322 1 3700
k 273 322 4 6400
k 275 322 45 1700
k 277 322 1 3500
k 278 322 34 700
k 279 322 13 4600
k 280 322 4 4400
k 281 322 29 2600
k 282 322 2 4400
k 283 322 37 2100
k 238 323 38 1400
k 240 323 2 5100
k 241 323 160 1400
k 242 323 3 1800
k 243 323 45 4200
k 244 323 7 7000
k 246 323 1 4700
k 247 323 277 3300
k 248 323 62 3800
k 249 323 127 2800
k 250 323 286 1700
k 251 323 3 2100
k 253 323 1 1000
k 254 323 10 1600
k 255 323 3 1900
k 256 323 20 2300
k 258 323 121 2900
k 259 323 30 2000
k 260 323 32 1000
k 261 323 241 3900
k 262 323 2 2600
k 263 323 89 3400
k 264 323 27 2500
k 266 323 19 2200
k 267 323 149 2200
k 268 323 2 3300
k 269 323 61 2000
k 270 323 8 5100
k 271 323 32 2300
k 274 323 19 2700
k 275 323 38 1200
k 276 323 4 2800
k 278 323 106 3500
k 279 323 50 2200
k 280 323 31 2700
k 281 323 4 5500
k 282 323 22 3300
k 283 323 19 3700
k 238 324 3 2600
k 239 324 1 4100
k 240 324 47 1600
k 243 324 6 4500
k 245 324 34 2100
k 246 324 17 4200
k 247 324 2 800
k 249 324 101 600
k 250 324 134 3900
k 251 324 26 4000
k 252 324 25 3600
k 254 324 25 3200
k 256 324 11 3600
k 257 324 17 4500
k 258 324 27 400
k 260 324 31 3000
k 261 324 20 600
k 262 324 1 3100
k 263 324 10 1000
k 264 324 7 1700
k 267 324 175 400
k 268 324 25 4300
k 269 324 148 3700
k 270 324 28 2800
k 271 324 2 3600
k 272 324 34 3000
k 273 324 101 3500
k 275 324 1 3100
k 276 324 32 1200
k 277 324 1 3700
k 279 324 46 4000
k 280 324 32 4700
k 281 324 233 1700
k 282 324 3 3500
k 283 324 43 2700
k 238 325 80 3500
k 240 325 98 3200
k 241 325 10 1200
k 246 325 57 1500
k 247 325 255 3400
k 248 325 158 3800
k 249 325 409 3800
k 250 325 293 1500
k 251 325 1 2000
k 252 325 17 1300
k 253 325 80 2200
k 254 325 59 1500
k 255 325 4 2000
k 256 325 64 1700
k 257 325 1 3500
k 258 325 146 3900
k 259 325 284 2600
k 260 325 201 2200
k 261 325 19 3100
k 262 325 14 4000
k 263 325 24 3200
k 264 325 300 3600
k 265 325 1 1600
k 266 325 14 3700
k 267 325 264 3300
k 268 325 17 3000
k 269 325 354 1900
k 270 325 123 2800
k 271 325 40 2200
k 272 325 12 1200
k 273 325 231 1000
k 274 325 187 3100
k 275 325 29 2300
k 276 325 5 3900
k 277 325 18 2700
k 278 325 56 3800
k 283 325 150 300
k 238 326 54 3200
k 239 326 1 2700
k 240 326 9 4800
k 241 326 49 1100
k 246 326 75 1800
k 247 326 265 4000
k 248 326 124 4700
k 249 326 421 3600
k 250 326 202 1200
k 252 326 90 1500
k 253 326 45 1800
k 254 326 86 1100
k 256 326 48 1500
k 257 326 9 2300
k 258 326 211 3200
k 259 326 218 2400
k 260 326 318 1600
k 261 326 6 3800
k 262 326 22 3800
k 263 326 7 4000
k 264 326 194 3300
k 265 326 2 1500
k 266 326 3 3500
k 267 326 165 3100
k 268 326 61 2300
k 269 326 213 1100
k 270 326 12 2800
k 271 326 19 2000
k 272 326 17 1800
k 273 326 1 1400
k 274 326 141 2800
k 275 326 54 2100
k 276 326 11 3900
k 277 326 21 2600
k 278 326 41 4300
k 283 326 193 2600
k 238 327 11 3700
k 240 327 51 1900
k 241 327 12 3100
k 243 327 3 300
k 246 327 50 2100
k 247 327 1206 1700
k 248 327 668 1700
k 249 327 1865 2000
k 250 327 62 3300
k 252 327 78 1500
k 253 327 2 4800
k 256 327 35 3700
k 258 327 924 1800
k 259 327 51 4300
k 260 327 7 5500
k 261 327 473 1600
k 262 327 2 5900
k 263 327 421 2000
k 264 327 64 3000
k 266 327 77 3200
k 267 327 991 2500
k 269 327 71 2600
k 270 327 55 2500
k 271 327 1 4700
k 272 327 63 1000
k 273 327 46 1200
k 274 327 10 4300
k 275 327 4 4300
k 276 327 34 2800
k 278 327 162 2300
k 283 327 3 3700
k 238 328 33 4300
k 240 328 9 5500
k 241 328 19 2000
k 246 328 41 1700
k 247 328 61 3200
k 248 328 109 3900
k 249 328 107 3700
k 250 328 166 2200
k 252 328 15 1000
k 253 328 34 2900
k 254 328 68 1900
k 255 328 4 2400
k 256 328 55 2500
k 258 328 100 3700
k 259 328 84 4400
k 260 328 126 2400
k 261 328 4 3000
k 263 328 13 3000
k 264 328 47 4500
k 266 328 3 4600
k 267 328 100 4100
k 268 328 9 3000
k 269 328 207 1700
k 270 328 5 3600
k 271 328 2 5400
k 272 328 3 700
k 273 328 116 400
k 274 328 28 4800
k 275 328 3 2900
k 276 328 2 4500
k 277 328 9 2900
k 278 328 18 3500
k 238 329 184 2200
k 240 329 20 2200
k 241 329 159 2700
k 242 329 21 2900
k 243 329 202 1300
k 244 329 6 4600
k 245 329 2 4200
k 246 329 1 5800
k 247 329 493 2200
k 248 329 264 2900
k 249 329 251 1900
k 250 329 493 2100
k 251 329 2 3900
k 252 329 1 6000
k 253 329 63 2600
k 254 329 79 2100
k 255 329 22 2800
k 256 329 88 2400
k 257 329 4 2500
k 258 329 507 2000
k 259 329 309 1400
k 260 329 103 2300
k 261 329 227 2900
k 262 329 29 2700
k 263 329 215 2700
k 264 329 61 2200
k 265 329 1 3700
k 266 329 35 1900
k 267 329 422 1100
k 268 329 2 2200
k 269 329 250 2500
k 270 329 5 3000
k 271 329 17 3200
k 272 329 2 4900
k 273 329 2 4300
k 274 329 64 2500
k 275 329 38 2100
k 276 329 63 1600
k 277 329 24 2700
k 278 329 49 2400
k 279 329 269 2500
k 280 329 84 3000
k 281 329 15 4100
k 282 329 10 4300
c
c source target cost capacity resource_consumptions
a 0 2 0 3150 1263
a 2 1 0 3150 869
a 1 3 0 3150 107
a 3 1 0 3150 107
a 1 4 0 3150 1162
a 4 0 0 3150 793
a 82 79 0 3150 923
a 79 80 0 3150 1010
a 80 78 0 3150 359
a 78 77 0 3150 476
a 77 78 0 3150 476
a 78 81 0 3150 433
a 81 82 0 3150 522
a 161 160 0 2700 894
a 160 162 0 2700 818
a 162 160 0 2700 818
a 160 159 0 2700 852
a 159 161 0 2700 318
a 188 185 0 1800 835
a 185 186 0 1800 280
a 186 185 0 1800 280
a 185 187 0 1800 529
a 187 188 0 1800 376
a 191 196 0 7200 173
a 196 197 0 7200 742
a 197 195 0 7200 444
a 195 191 0 7200 368
a 191 192 0 7200 305
a 192 194 0 7200 547
a 194 198 0 7200 578
a 198 189 0 7200 331
a 189 190 0 7200 382
a 190 193 0 7200 568
a 193 191 0 7200 762
a 206 207 0 11200 1565
a 207 204 0 11200 916
a 204 205 0 11200 230
a 205 199 0 11200 1396
a 199 203 0 11200 1049
a 203 200 0 11200 943
a 200 201 0 11200 330
a 201 200 0 11200 330
a 200 202 0 11200 24
a 202 206 0 11200 2017
a 210 209 0 1600 276
a 209 210 0 1600 276
a 210 208 0 1600 224
a 208 210 0 1600 224
a 213 211 0 3200 610
a 211 212 0 3200 370
a 212 211 0 3200 370
a 211 214 0 3200 529
a 214 213 0 3200 421
a 217 221 0 18000 345
a 221 222 0 18000 221
a 222 218 0 18000 165
a 218 216 0 18000 1697
a 216 227 0 18000 2351
a 227 224 0 18000 11
a 224 215 0 18000 1179
a 215 226 0 18000 762
a 226 225 0 18000 432
a 225 223 0 18000 1066
a 223 220 0 18000 554
a 220 219 0 18000 2
a 219 228 0 18000 115
a 228 217 0 18000 199
a 232 229 0 8400 232
a 229 237 0 8400 181
a 237 234 0 8400 1000
a 234 231 0 8400 404
a 231 235 0 8400 358
a 235 233 0 8400 389
a 233 236 0 8400 394
a 236 230 0 8400 872
a 230 232 0 8400 169
a 7 6 0 6000 115
a 6 8 0 6000 298
a 8 5 0 6000 1222
a 5 7 0 6000 1465
a 15 14 0 15600 73
a 14 11 0 15600 1401
a 11 16 0 15600 577
a 16 15 0 15600 935
a 15 17 0 15600 9
a 17 12 0 15600 422
a 12 13 0 15600 333
a 13 10 0 15600 145
a 10 19 0 15600 1669
a 19 9 0 15600 1667
a 9 18 0 15600 175
a 18 15 0 15600 494
a 21 20 0 9600 1540
a 20 24 0 9600 315
a 24 20 0 9600 315
a 20 22 0 9600 964
a 22 23 0 9600 59
a 23 25 0 9600 399
a 25 21 0 9600 1306
a 28 31 0 12000 130
a 31 32 0 12000 710
a 32 33 0 12000 66
a 33 26 0 12000 1019
a 26 34 0 12000 349
a 34 36 0 12000 1475
a 36 27 0 12000 311
a 27 30 0 12000 1111
a 30 35 0 12000 349
a 35 29 0 12000 89
a 29 28 0 12000 292
a 39 42 0 12000 19
a 42 38 0 12000 481
a 38 43 0 12000 182
a 43 41 0 12000 416
a 41 43 0 12000 416
a 43 45 0 12000 2215
a 45 44 0 12000 880
a 44 40 0 12000 913
a 40 37 0 12000 89
a 37 39 0 12000 388
a 46 48 0 26400 611
a 48 47 0 26400 405
a 47 50 0 26400 1264
a 50 51 0 26400 355
a 51 49 0 26400 1540
a 49 52 0 26400 925
a 52 46 0 26400 1899
a 53 54 0 12000 512
a 54 56 0 12000 948
a 56 55 0 12000 1038
a 55 53 0 12000 602
a 61 57 0 14400 1106
a 57 60 0 14400 382
a 60 62 0 14400 1480
a 62 58 0 14400 99
a 58 61 0 14400 414
a 61 59 0 14400 9
a 59 61 0 14400 9
a 63 66 0 21600 695
a 66 69 0 21600 543
a 69 67 0 21600 713
a 67 64 0 21600 1044
a 64 65 0 21600 365
a 65 68 0 21600 1005
a 68 70 0 21600 112
a 70 63 0 21600 1022
a 71 73 0 16800 1025
a 73 74 0 16800 186
a 74 75 0 16800 281
a 75 74 0 16800 281
a 74 72 0 16800 858
a 72 76 0 16800 1266
a 76 71 0 16800 303
a 85 87 0 19200 275
a 87 88 0 19200 308
a 88 83 0 19200 1235
a 83 86 0 19200 1537
a 86 84 0 19200 105
a 84 89 0 19200 1226
a 89 85 0 19200 214
a 94 90 0 7200 399
a 90 91 0 7200 95
a 91 92 0 7200 31
a 92 93 0 7200 766
a 93 94 0 7200 308
a 100 102 0 24000 205
a 102 99 0 24000 1073
a 99 96 0 24000 32
a 96 97 0 24000 867
a 97 101 0 24000 195
a 101 95 0 24000 598
a 95 98 0 24000 1939
a 98 100 0 24000 1290
a 103 104 0 16800 309
a 104 105 0 16800 1
a 105 108 0 16800 398
a 108 107 0 16800 9
a 107 106 0 16800 69
a 106 109 0 16800 1399
a 109 103 0 16800 2014
a 114 110 0 19200 906
a 110 115 0 19200 1206
a 115 117 0 19200 214
a 117 116 0 19200 116
a 116 111 0 19200 987
a 111 112 0 19200 285
a 112 113 0 19200 292
a 113 114 0 19200 794
a 121 120 0 33600 278
a 120 118 0 33600 1017
a 118 122 0 33600 919
a 122 124 0 33600 831
a 124 125 0 33600 337
a 125 119 0 33600 1038
a 119 123 0 33600 19
a 123 121 0 33600 361
a 129 131 0 29400 34
a 131 126 0 29400 73
a 126 127 0 29400 1001
a 127 132 0 29400 212
a 132 130 0 29400 792
a 130 132 0 29400 792
a 132 128 0 29400 671
a 128 129 0 29400 525
a 134 136 0 29400 1398
a 136 138 0 29400 416
a 138 137 0 29400 65
a 137 136 0 29400 409
a 136 133 0 29400 506
a 133 139 0 29400 594
a 139 135 0 29400 442
a 135 134 0 29400 271
a 144 140 0 37800 1289
a 140 147 0 37800 332
a 147 143 0 37800 1345
a 143 146 0 37800 808
a 146 145 0 37800 447
a 145 146 0 37800 447
a 146 142 0 37800 411
a 142 141 0 37800 1
a 141 144 0 37800 319
a 152 149 0 42000 207
a 149 154 0 42000 608
a 154 148 0 42000 859
a 148 150 0 42000 745
a 150 153 0 42000 240
a 153 151 0 42000 594
a 151 156 0 42000 30
a 156 153 0 42000 605
a 153 157 0 42000 736
a 157 158 0 42000 797
a 158 155 0 42000 8
a 155 152 0 42000 371
a 164 165 0 33600 226
a 165 172 0 33600 396
a 172 168 0 33600 60
a 168 163 0 33600 939
a 163 171 0 33600 629
a 171 170 0 33600 357
a 170 169 0 33600 880
a 169 166 0 33600 797
a 166 167 0 33600 182
a 167 164 0 33600 135
a 176 175 0 21000 364
a 175 174 0 21000 1097
a 174 173 0 21000 444
a 173 176 0 21000 1195
a 180 179 0 30000 30
a 179 181 0 30000 935
a 181 177 0 30000 485
a 177 178 0 30000 786
a 178 180 0 30000 64
a 183 182 0 45000 1
a 182 184 0 45000 1950
a 184 183 0 45000 1949
a 53 77 64 136365 300
a 53 95 64 136365 300
a 53 118 64 136365 300
a 53 133 64 136365 300
a 53 148 64 136365 300
a 53 163 64 136365 300
a 53 211 64 136365 300
a 53 215 64 136365 300
a 77 53 64 136365 300
a 77 95 64 136365 300
a 77 118 64 136365 300
a 77 133 64 136365 300
a 77 148 64 136365 300
a 77 163 64 136365 300
a 77 211 64 136365 300
a 77 215 64 136365 300
a 95 53 64 136365 300
a 95 77 64 136365 300
a 95 118 64 136365 300
a 95 133 64 136365 300
a 95 148 64 136365 300
a 95 163 64 136365 300
a 95 211 64 136365 300
a 95 215 64 136365 300
a 118 53 64 136365 300
a 118 77 64 136365 300
a 118 95 64 136365 300
a 118 133 64 136365 300
a 118 148 64 136365 300
a 118 163 64 136365 300
a 118 211 64 136365 300
a 118 215 64 136365 300
a 133 53 64 136365 300
a 133 77 64 136365 300
a 133 95 64 136365 300
a 133 118 64 136365 300
a 133 148 64 136365 300
a 133 163 64 136365 300
a 133 211 64 136365 300
a 133 215 64 136365 300
a 148 53 64 136365 300
a 148 77 64 136365 300
a 148 95 64 136365 300
a 148 118 64 136365 300
a 148 133 64 136365 300
a 148 163 64 136365 300
a 148 211 64 136365 300
a 148 215 64 136365 300
a 163 53 64 136365 300
a 163 77 64 136365 300
a 163 95 64 136365 300
a 163 118 64 136365 300
a 163 133 64 136365 300
a 163 148 64 136365 300
a 163 211 64 136365 300
a 163 215 64 136365 300
a 211 53 64 136365 300
a 211 77 64 136365 300
a 211 95 64 136365 300
a 211 118 64 136365 300
a 211 133 64 136365 300
a 211 148 64 136365 300
a 211 163 64 136365 300
a 211 215 64 136365 300
a 215 53 64 136365 300
a 215 77 64 136365 300
a 215 95 64 136365 300
a 215 118 64 136365 300
a 215 133 64 136365 300
a 215 148 64 136365 300
a 215 163 64 136365 300
a 215 211 64 136365 300
a 20 26 276 136365 300
a 20 57 276 136365 300
a 26 20 276 136365 300
a 26 57 276 136365 300
a 57 20 276 136365 300
a 57 26 276 136365 300
a 90 96 122 136365 300
a 96 90 122 136365 300
a 83 110 257 136365 300
a 83 199 257 136365 300
a 110 83 257 136365 300
a 110 199 257 136365 300
a 199 83 257 136365 300
a 199 110 257 136365 300
a 5 21 115 136365 300
a 5 27 115 136365 300
a 5 71 115 136365 300
a 5 140 115 136365 300
a 5 216 115 136365 300
a 21 5 115 136365 300
a 21 27 115 136365 300
a 21 71 115 136365 300
a 21 140 115 136365 300
a 21 216 115 136365 300
a 27 5 115 136365 300
a 27 21 115 136365 300
a 27 71 115 136365 300
a 27 140 115 136365 300
a 27 216 115 136365 300
a 71 5 115 136365 300
a 71 21 115 136365 300
a 71 27 115 136365 300
a 71 140 115 136365 300
a 71 216 115 136365 300
a 140 5 115 136365 300
a 140 21 115 136365 300
a 140 27 115 136365 300
a 140 71 115 136365 300
a 140 216 115 136365 300
a 216 5 115 136365 300
a 216 21 115 136365 300
a 216 27 115 136365 300
a 216 71 115 136365 300
a 216 140 115 136365 300
a 63 72 167 136365 300
a 72 63 167 136365 300
a 6 9 62 136365 300
a 6 46 62 136365 300
a 6 149 62 136365 300
a 6 164 62 136365 300
a 6 217 62 136365 300
a 9 6 62 136365 300
a 9 46 62 136365 300
a 9 149 62 136365 300
a 9 164 62 136365 300
a 9 217 62 136365 300
a 46 6 62 136365 300
a 46 9 62 136365 300
a 46 149 62 136365 300
a 46 164 62 136365 300
a 46 217 62 136365 300
