c resource constrained multi commodity flow
c WorldSmall
k 264 319 16 4900
k 276 319 664 3600
k 260 319 66 1500
k 296 319 5 2500
k 284 319 65 2300
k 269 319 29 2200
k 294 319 1 3100
k 268 319 83 1100
k 255 319 8 3800
k 283 319 6 1000
k 293 319 53 3800
k 278 319 16 4400
k 254 319 426 1600
k 252 319 38 3800
k 282 319 16 300
k 263 319 104 2800
k 266 328 229 1700
k 295 328 2 3500
k 251 328 18 3700
k 291 328 89 4000
k 290 328 10 4800
k 281 328 6 4800
k 272 328 165 2800
k 271 328 78 3400
k 285 328 101 2200
k 261 328 64 3800
k 262 328 15 4600
k 259 328 78 2100
k 275 328 12 2900
k 280 328 6 3600
k 253 328 81 4200
k 288 328 102 2500
k 292 328 102 2100
k 257 328 55 2800
k 277 328 89 3200
k 279 328 35 3100
k 286 328 60 2000
k 267 328 2 3400
k 289 328 4 2500
k 256 328 71 1600
k 264 328 6 5200
k 276 328 92 3200
k 260 328 1 4100
k 296 328 46 1300
k 297 328 62 2500
k 294 328 50 1500
k 268 328 16 2700
k 255 328 13 3400
k 283 328 10 3300
k 293 328 66 4000
k 278 328 42 4300
k 254 328 6 4800
k 252 328 19 4600
k 282 328 6 5000
k 263 328 5 2900
k 266 331 8 1800
k 258 331 1 5500
k 295 331 145 1800
k 251 331 12 3800
k 291 331 2 3000
k 290 331 62 4100
k 281 331 397 1400
k 273 331 7 3900
k 272 331 3 400
k 271 331 9 500
k 285 331 10 600
k 261 331 189 3500
k 262 331 17 3500
k 270 331 27 3500
k 259 331 8 3600
k 275 331 18 3100
k 280 331 16 5200
k 253 331 63 4000
k 265 331 8 3700
k 288 331 50 700
k 292 331 8 1900
k 257 331 51 4100
k 277 331 59 400
k 274 331 9 3800
k 286 331 18 1300
k 267 331 2 4600
k 256 331 45 900
k 264 331 13 4100
k 276 331 357 3300
k 260 331 42 1900
k 296 331 1 2300
k 284 331 53 2200
k 269 331 28 3000
k 294 331 5 2800
k 268 331 43 1100
k 255 331 2 5000
k 283 331 10 1000
k 293 331 56 3800
k 278 331 17 4900
k 254 331 396 2300
k 252 331 9 4500
k 282 331 27 300
k 263 331 122 2900
k 266 335 278 1000
k 295 335 12 1700
k 251 335 31 3000
k 291 335 35 2900
k 290 335 2 4200
k 287 335 21 3500
k 281 335 8 4400
k 272 335 212 1500
k 271 335 98 1900
k 285 335 59 1100
k 261 335 231 2800
k 262 335 13 3200
k 259 335 22 1600
k 275 335 14 2200
k 280 335 1 2600
k 253 335 80 2500
k 265 335 78 3200
k 288 335 105 1300
k 292 335 39 600
k 257 335 87 1600
k 277 335 38 2000
k 274 335 60 2400
k 279 335 206 1700
k 267 335 3 3000
k 289 335 3 1400
k 256 335 207 500
k 264 335 153 3500
k 276 335 140 2600
k 260 335 33 2300
k 296 335 32 900
k 284 335 3 3700
k 269 335 10 4300
k 297 335 22 1900
k 294 335 43 1000
k 268 335 38 1100
k 255 335 10 2500
k 283 335 34 1800
k 293 335 107 3300
k 278 335 201 3600
k 254 335 1 3800
k 252 335 17 4000
k 263 335 45 2000
k 266 341 106 1800
k 251 341 2 1300
k 291 341 3 1200
k 290 341 14 2300
k 287 341 2 2100
k 281 341 3 5700
k 272 341 133 3800
k 271 341 25 4700
k 285 341 45 5000
k 261 341 106 500
k 262 341 6 1000
k 259 341 27 800
k 275 341 14 500
k 253 341 14 1100
k 265 341 10 1600
k 288 341 23 3700
k 292 341 18 2600
k 257 341 42 900
k 277 341 31 4500
k 279 341 21 4400
k 286 341 3 3400
k 289 341 3 3800
k 256 341 28 2900
k 264 341 12 1600
k 276 341 175 800
k 260 341 1 5000
k 296 341 5 3100
k 284 341 4 1600
k 297 341 1 3500
k 294 341 126 1000
k 268 341 1 3600
k 255 341 5 1300
k 283 341 4 4200
k 293 341 15 2200
k 278 341 18 1200
k 252 341 22 1900
k 282 341 1 1900
k 263 341 1 3900
k 266 309 1 1800
k 258 309 2 3200
k 295 309 24 1300
k 251 309 3 3500
k 281 309 6 3500
k 272 309 115 1200
k 271 309 14 1200
k 285 309 20 700
k 261 309 40 3200
k 262 309 76 3600
k 259 309 1 2500
k 275 309 7 3000
k 253 309 4 3000
k 288 309 12 800
k 292 309 4 1200
k 257 309 12 2200
k 277 309 49 1600
k 274 309 4 2600
k 279 309 33 1200
k 286 309 2 1200
k 256 309 124 300
k 264 309 33 4100
k 276 309 79 3100
k 260 309 49 2400
k 284 309 1 3800
k 268 309 13 400
k 283 309 38 1100
k 293 309 4 4700
k 254 309 24 3600
k 282 309 3 3500
k 263 309 22 1800
k 266 337 43 1300
k 258 337 5 2400
k 295 337 214 1100
k 251 337 16 2700
k 291 337 31 2400
k 290 337 39 3000
k 281 337 85 2500
k 273 337 14 4700
k 272 337 283 900
k 271 337 275 1000
k 285 337 172 700
k 261 337 207 3000
k 262 337 10 2700
k 270 337 10 4300
k 259 337 12 2500
k 275 337 15 2500
k 280 337 3 4700
k 253 337 53 2800
k 265 337 109 3400
k 288 337 136 500
k 292 337 108 1200
k 257 337 99 2300
k 277 337 351 800
k 274 337 35 1700
k 279 337 180 900
k 286 337 35 800
k 267 337 1 2700
k 289 337 28 300
k 264 337 210 3100
k 276 337 274 2400
k 260 337 128 1400
k 296 337 27 1600
k 284 337 19 3800
k 269 337 33 4100
k 294 337 46 1800
k 268 337 232 300
k 255 337 19 2600
k 283 337 355 300
k 293 337 62 3900
k 278 337 13 5300
k 254 337 227 2500
k 252 337 1 5100
k 282 337 10 4100
k 263 337 164 1400
k 266 324 359 3200
k 295 324 11 5300
k 251 324 251 300
k 291 324 4 2500
k 290 324 103 2200
k 287 324 38 4400
k 273 324 5 5300
k 272 324 753 3900
k 271 324 383 4300
k 285 324 272 3400
k 261 324 195 2300
k 262 324 18 2600
k 270 324 5 3600
k 259 324 147 2100
k 275 324 169 1100
k 280 324 18 2100
k 253 324 61 2100
k 265 324 10 1000
k 288 324 488 3800
k 292 324 226 3700
k 257 324 286 2000
k 277 324 68 4100
k 274 324 14 5200
k 279 324 277 4300
k 286 324 74 3800
k 267 324 36 1800
k 289 324 122 3300
k 256 324 414 2700
k 276 324 214 1900
k 260 324 28 5200
k 296 324 14 3100
k 269 324 2 3800
k 297 324 27 3700
k 294 324 76 2700
k 268 324 87 3600
k 255 324 20 2500
k 283 324 39 4400
k 293 324 101 2500
k 278 324 103 3600
k 254 324 15 4100
k 252 324 98 3200
k 282 324 59 3500
k 263 324 87 1100
k 266 343 84 2600
k 258 343 1 2900
k 295 343 32 4200
k 290 343 297 1400
k 287 343 67 1600
k 281 343 1 5700
k 273 343 114 2300
k 272 343 1052 3400
k 271 343 402 3700
k 285 343 1347 3000
k 261 343 40 300
k 270 343 277 1900
k 259 343 33 1700
k 275 343 69 400
k 280 343 1 1500
k 265 343 25 2100
k 288 343 782 2900
k 292 343 129 2400
k 257 343 68 1100
k 277 343 882 3400
k 274 343 67 3600
k 279 343 92 3400
k 286 343 237 2300
k 267 343 18 1200
k 289 343 32 2600
k 256 343 762 2500
k 264 343 57 1900
k 260 343 49 4000
k 296 343 4 3500
k 284 343 1 2600
k 269 343 289 1600
k 297 343 42 3200
k 294 343 17 2100
k 268 343 57 3200
k 255 343 36 1800
k 283 343 141 3200
k 293 343 516 1100
k 278 343 77 1400
k 254 343 1 5700
k 252 343 227 1400
k 282 343 125 2300
k 263 343 328 1900
k 266 313 46 2500
k 295 313 391 500
k 251 313 12 4900
k 291 313 6 4700
k 281 313 2 2300
k 273 313 10 3000
k 272 313 69 2200
k 271 313 30 2900
k 285 313 110 2000
k 261 313 59 4300
k 262 313 10 4900
k 270 313 30 2700
k 259 313 4 3800
k 275 313 10 4500
k 280 313 5 5100
k 253 313 56 4900
k 288 313 54 1800
k 292 313 4 3700
k 257 313 43 3700
k 277 313 63 2800
k 274 313 1 5800
k 279 313 15 2600
k 286 313 1 2700
k 289 313 15 2000
k 256 313 70 1600
k 276 313 106 4200
k 296 313 7 5200
k 284 313 6 3300
k 269 313 1 2600
k 297 313 6 3400
k 294 313 14 3600
k 268 313 50 1500
k 255 313 3 5400
k 283 313 8 2700
k 293 313 46 3100
k 254 313 18 1900
k 252 313 3 3300
k 263 313 5 4100
k 266 342 92 400
k 295 342 28 3600
k 251 342 43 3100
k 291 342 8 2300
k 290 342 103 4700
k 287 342 14 5000
k 281 342 7 5400
k 272 342 106 2200
k 271 342 64 3600
k 285 342 93 1800
k 261 342 76 2400
k 262 342 17 2200
k 259 342 48 800
k 275 342 8 2200
k 280 342 1 7000
k 253 342 33 2500
k 288 342 122 1800
k 292 342 35 400
k 257 342 74 1200
k 277 342 45 2500
k 274 342 7 1100
k 279 342 66 2500
k 286 342 22 600
k 267 342 2 3000
k 289 342 6 2500
k 256 342 65 1700
k 264 342 8 3400
k 276 342 100 2200
k 260 342 24 4600
k 297 342 5 2100
k 294 342 1 1500
k 268 342 7 2700
k 255 342 9 2400
k 283 342 8 3500
k 293 342 105 2100
k 278 342 56 3300
k 254 342 3 5700
k 252 342 28 4500
k 282 342 9 5200
k 263 342 47 2600
k 266 317 1 5700
k 295 317 1 4000
k 273 317 54 800
k 272 317 429 2200
k 271 317 150 2000
k 285 317 320 2500
k 261 317 4 3200
k 270 317 25 400
k 275 317 2 2400
k 253 317 1 2500
k 288 317 271 2600
k 292 317 7 4000
k 277 317 67 1600
k 279 317 272 1900
k 286 317 3 3700
k 289 317 6 3600
k 256 317 137 3300
k 276 317 5 2400
k 260 317 6 2300
k 296 317 3 4500
k 269 317 7 400
k 297 317 5 3800
k 294 317 2 3600
k 283 317 30 2800
k 293 317 52 900
k 278 317 14 1300
k 254 317 67 500
k 252 317 31 500
k 263 317 1 4200
k 266 304 3 3700
k 295 304 22 2800
k 251 304 138 1300
k 290 304 274 1600
k 273 304 49 1000
k 272 304 311 2600
k 271 304 274 2500
k 285 304 304 2800
k 261 304 22 1900
k 262 304 9 2100
k 270 304 38 1100
k 259 304 4 3400
k 275 304 40 1600
k 280 304 4 1700
k 253 304 22 2000
k 288 304 188 2800
k 292 304 22 3100
k 257 304 21 1900
k 277 304 29 2400
k 279 304 107 2500
k 286 304 1 4500
k 289 304 3 4300
k 256 304 62 3300
k 264 304 4 4200
k 276 304 146 1000
k 260 304 56 2000
k 296 304 4 5600
k 284 304 25 400
k 297 304 14 4000
k 294 304 2 2800
k 268 304 6 3500
k 283 304 66 3200
k 293 304 308 700
k 278 304 47 900
k 254 304 114 1000
k 252 304 197 400
k 282 304 76 2700
k 263 304 2 4400
k 266 329 31 400
k 295 329 20 3300
k 251 329 19 2200
k 291 329 4 3000
k 290 329 31 4500
k 287 329 20 5300
k 281 329 20 5100
k 272 329 56 2500
k 271 329 29 3300
k 285 329 57 2000
k 261 329 205 3000
k 262 329 4 3500
k 259 329 41 1500
k 275 329 26 2600
k 280 329 9 3300
k 253 329 67 3200
k 265 329 3 4800
k 288 329 109 2000
k 292 329 61 300
k 257 329 69 1800
k 277 329 67 3100
k 274 329 6 2100
k 279 329 29 2700
k 286 329 5 1300
k 267 329 3 3400
k 289 329 2 2100
k 256 329 73 1400
k 264 329 1 4100
k 276 329 86 2500
k 260 329 8 3300
k 296 329 32 1500
k 294 329 84 1100
k 268 329 7 2300
k 255 329 20 3100
k 283 329 5 2700
k 293 329 85 3000
k 278 329 74 2800
k 254 329 9 4400
k 252 329 56 7000
k 282 329 1 4200
k 263 329 12 2400
k 266 327 189 600
k 295 327 24 3200
k 251 327 57 1600
k 291 327 33 1700
k 290 327 242 3400
k 287 327 24 3900
k 281 327 41 5000
k 273 327 5 4500
k 272 327 186 2900
k 271 327 113 3200
k 285 327 188 2400
k 261 327 206 1500
k 262 327 10 1700
k 259 327 87 300
k 275 327 54 1100
k 280 327 6 2100
k 253 327 54 1600
k 288 327 122 2500
k 292 327 206 900
k 257 327 171 800
k 277 327 41 3000
k 274 327 44 2000
k 279 327 83 3100
k 286 327 33 1200
k 267 327 18 1600
k 289 327 18 1700
k 256 327 117 1800
k 264 327 16 2800
k 276 327 345 1200
k 260 327 22 3900
k 296 327 41 300
k 297 327 50 1300
k 268 327 6 2200
k 255 327 53 1700
k 283 327 7 3200
k 293 327 225 2300
k 278 327 70 3000
k 254 327 11 5100
k 252 327 73 3000
k 282 327 19 3900
k 263 327 63 2400
k 266 305 22 1700
k 258 305 2 2400
k 295 305 31 800
k 251 305 9 2800
k 291 305 5 3700
k 290 305 55 3100
k 281 305 9 3400
k 273 305 7 4700
k 272 305 34 800
k 271 305 49 1200
k 285 305 2 600
k 261 305 32 2900
k 262 305 12 3400
k 270 305 1 4400
k 259 305 1 1800
k 275 305 14 3200
k 280 305 2 4100
k 253 305 2 3100
k 265 305 48 3600
k 288 305 91 600
k 292 305 4 1600
k 257 305 15 2300
k 277 305 19 1100
k 274 305 1 2500
k 279 305 43 1000
k 286 305 4 800
k 289 305 1 300
k 256 305 61 300
k 264 305 2 3300
k 276 305 170 2700
k 260 305 37 1500
k 296 305 42 3100
k 284 305 1 3700
k 269 305 4 6400
k 294 305 45 1700
k 255 305 1 3500
k 283 305 34 700
k 293 305 13 4600
k 278 305 4 4400
k 254 305 29 2600
k 252 305 2 4400
k 282 305 12 4100
k 263 305 37 2100
k 266 315 38 1400
k 295 315 2 5100
k 251 315 160 1400
k 291 315 3 1800
k 290 315 45 4200
k 287 315 7 7000
k 273 315 1 4700
k 272 315 277 3300
k 271 315 62 3800
k 285 315 127 2800
k 261 315 286 1700
k 262 315 3 2100
k 259 315 1 1000
k 275 315 10 1600
k 280 315 3 1900
k 253 315 20 2300
k 288 315 121 2900
k 292 315 30 2000
k 257 315 32 1000
k 277 315 241 3900
k 274 315 2 2600
k 279 315 89 3400
k 286 315 27 2500
k 289 315 19 2200
k 256 315 149 2200
k 264 315 2 3300
k 276 315 61 2000
k 260 315 8 5100
k 296 315 32 2300
k 297 315 19 2700
k 294 315 38 1200
k 268 315 4 2800
k 283 315 106 3500
k 293 315 50 2200
k 278 315 31 2700
k 254 315 4 5500
k 252 315 22 3300
k 282 315 1 3400
k 263 315 19 3700
k 266 325 3 2600
k 258 325 1 4100
k 295 325 47 1600
k 290 325 6 4500
k 281 325 34 2100
k 273 325 17 4200
k 272 325 2 800
k 285 325 101 600
k 261 325 134 3900
k 262 325 26 4000
k 270 325 25 3600
k 275 325 25 3200
k 253 325 11 3600
k 265 325 17 4500
k 288 325 27 400
k 257 325 31 3000
k 277 325 20 600
k 274 325 1 3100
k 279 325 10 1000
k 286 325 7 1700
k 256 325 175 400
k 264 325 25 4300
k 276 325 148 3700
k 260 325 28 2800
k 296 325 2 3600
k 284 325 34 3000
k 269 325 101 3500
k 294 325 1 3100
k 268 325 32 1200
k 255 325 1 3700
k 293 325 46 4000
k 278 325 32 4700
k 254 325 233 1700
k 252 325 3 3500
k 282 325 11 5000
k 263 325 43 2700
k 266 334 80 3500
k 295 334 98 3200
k 251 334 10 1200
k 273 334 57 1500
k 272 334 255 3400
k 271 334 158 3800
k 285 334 409 3800
k 261 334 293 1500
k 262 334 1 2000
k 270 334 17 1300
k 259 334 80 2200
k 275 334 59 1500
k 280 334 4 2000
k 253 334 64 1700
k 265 334 1 3500
k 288 334 146 3900
k 292 334 284 2600
k 257 334 201 2200
k 277 334 19 3100
k 274 334 14 4000
k 279 334 24 3200
k 286 334 300 3600
k 267 334 1 1600
k 289 334 14 3700
k 256 334 264 3300
k 264 334 17 3000
k 276 334 354 1900
k 260 334 123 2800
k 296 334 40 2200
k 284 334 12 1200
k 269 334 231 1000
k 297 334 187 3100
k 294 334 29 2300
k 268 334 5 3900
k 255 334 18 2700
k 283 334 56 3800
k 263 334 150 300
k 266 321 54 3200
k 258 321 1 2700
k 295 321 9 4800
k 251 321 49 1100
k 273 321 75 1800
k 272 321 265 4000
k 271 321 124 4700
k 285 321 421 3600
k 261 321 202 1200
k 270 321 90 1500
k 259 321 45 1800
k 275 321 86 1100
k 253 321 48 1500
k 265 321 9 2300
k 288 321 211 3200
k 292 321 218 2400
k 257 321 318 1600
k 277 321 6 3800
k 274 321 22 3800
k 279 321 7 4000
k 286 321 194 3300
k 267 321 2 1500
k 289 321 3 3500
k 256 321 165 3100
k 264 321 61 2300
k 276 321 213 1100
k 260 321 12 2800
k 296 321 19 2000
k 284 321 17 1800
k 269 321 1 1400
k 297 321 141 2800
k 294 321 54 2100
k 268 321 11 3900
k 255 321 21 2600
k 283 321 41 4300
k 263 321 193 2600
k 266 339 11 3700
k 295 339 51 1900
k 251 339 12 3100
k 290 339 3 300
k 273 339 50 2100
k 272 339 1206 1700
k 271 339 668 1700
k 285 339 1865 2000
k 261 339 62 3300
k 270 339 78 1500
k 259 339 2 4800
k 253 339 35 3700
k 288 339 924 1800
k 292 339 51 4300
k 257 339 7 5500
k 277 339 473 1600
k 274 339 2 5900
k 279 339 421 2000
k 286 339 64 3000
k 289 339 77 3200
k 256 339 991 2500
k 276 339 71 2600
k 260 339 55 2500
k 296 339 1 4700
k 284 339 63 1000
k 269 339 46 1200
k 297 339 10 4300
k 294 339 4 4300
k 268 339 34 2800
k 283 339 162 2300
k 263 339 3 3700
k 266 312 33 4300
k 295 312 9 5500
k 251 312 19 2000
k 273 312 41 1700
k 272 312 61 3200
k 271 312 109 3900
k 285 312 107 3700
k 261 312 166 2200
k 270 312 15 1000
k 259 312 34 2900
k 275 312 68 1900
k 280 312 4 2400
k 253 312 55 2500
k 288 312 100 3700
k 292 312 84 4400
k 257 312 126 2400
k 277 312 4 3000
k 279 312 13 3000
k 286 312 47 4500
k 289 312 3 4600
k 256 312 100 4100
k 264 312 9 3000
k 276 312 207 1700
k 260 312 5 3600
k 296 312 2 5400
k 284 312 3 700
k 269 312 116 400
k 297 312 28 4800
k 294 312 3 2900
k 268 312 2 4500
k 255 312 9 2900
k 283 312 18 3500
k 266 323 14 4000
k 295 323 2 6400
k 251 323 27 2300
k 291 323 5 2300
k 272 323 120 5000
k 271 323 11 5700
k 285 323 62 4500
k 261 323 21 2400
k 262 323 13 2400
k 275 323 23 2300
k 280 323 1 2400
k 253 323 9 2500
k 288 323 68 3800
k 292 323 17 4600
k 257 323 19 2900
k 277 323 45 4200
k 279 323 21 4200
k 286 323 7 4300
k 289 323 1 4600
k 256 323 30 3300
k 264 323 1 3800
k 276 323 21 2600
k 269 323 3 2600
k 297 323 2 5600
k 294 323 6 2900
k 268 323 2 4000
k 255 323 4 4200
k 283 323 13 5100
k 266 318 184 2200
k 295 318 20 2200
k 251 318 159 2700
k 291 318 21 2900
k 290 318 202 1300
k 287 318 6 4600
k 281 318 2 4200
k 273 318 1 5800
k 272 318 493 2200
k 271 318 264 2900
k 285 318 251 1900
k 261 318 493 2100
k 262 318 2 3900
k 270 318 1 6000
k 259 318 63 2600
k 275 318 79 2100
k 280 318 22 2800
k 253 318 88 2400
k 265 318 4 2500
k 288 318 507 2000
k 292 318 309 1400
k 257 318 103 2300
k 277 318 227 2900
k 274 318 29 2700
k 279 318 215 2700
k 286 318 61 2200
k 267 318 1 3700
k 289 318 35 1900
k 256 318 422 1100
k 264 318 2 2200
k 276 318 250 2500
k 260 318 5 3000
k 296 318 17 3200
k 284 318 2 4900
k 269 318 2 4300
k 297 318 64 2500
k 294 318 38 2100
k 268 318 63 1600
k 255 318 24 2700
k 283 318 49 2400
k 293 318 269 2500
k 278 318 84 3000
k 254 318 15 4100
k 252 318 10 4300
k 282 318 37 2600
c
c source target cost capacity resource_consumptions
a 0 3 0 5850 131
a 3 1 0 5850 2005
a 1 7 0 5850 294
a 7 1 0 5850 294
a 1 6 0 5850 2107
a 6 4 0 5850 114
a 4 5 0 5850 1316
a 5 2 0 5850 342
a 2 8 0 5850 294
a 8 0 0 5850 1204
a 89 84 0 5400 167
a 84 86 0 5400 293
a 86 88 0 5400 534
a 88 90 0 5400 919
a 90 87 0 5400 599
a 87 91 0 5400 1698
a 91 85 0 5400 2042
a 85 83 0 5400 314
a 83 89 0 5400 934
a 158 157 0 900 600
a 157 158 0 900 600
a 195 193 0 900 387
a 193 195 0 900 387
a 195 194 0 900 113
a 194 195 0 900 113
a 202 196 0 8000 1902
a 196 201 0 8000 249
a 201 200 0 8000 726
a 200 197 0 8000 170
a 197 198 0 8000 1327
a 198 199 0 8000 1664
a 199 202 0 8000 263
a 206 207 0 5600 961
a 207 205 0 5600 354
a 205 208 0 5600 167
a 208 203 0 5600 555
a 203 204 0 5600 973
a 204 209 0 5600 245
a 209 210 0 5600 514
a 210 206 0 5600 331
a 218 214 0 7200 532
a 214 212 0 7200 327
a 212 219 0 7200 565
a 219 216 0 7200 874
a 216 215 0 7200 1000
a 215 213 0 7200 698
a 213 217 0 7200 159
a 217 211 0 7200 529
a 211 218 0 7200 716
a 222 220 0 7200 405
a 220 225 0 7200 578
a 225 226 0 7200 742
a 226 222 0 7200 804
a 222 224 0 7200 842
a 224 227 0 7200 578
a 227 221 0 7200 118
a 221 223 0 7200 570
a 223 222 0 7200 763
a 236 230 0 16800 266
a 230 233 0 16800 136
a 233 232 0 16800 182
a 232 231 0 16800 2413
a 231 234 0 16800 660
a 234 237 0 16800 1046
a 237 229 0 16800 1170
a 229 235 0 16800 1442
a 235 228 0 16800 367
a 228 236 0 16800 1118
a 238 247 0 19200 2295
a 247 239 0 19200 378
a 239 245 0 19200 1101
a 245 244 0 19200 71
a 244 248 0 19200 904
a 248 241 0 19200 1106
a 241 242 0 19200 378
a 242 246 0 19200 34
a 246 240 0 19200 72
a 240 250 0 19200 1119
a 250 243 0 19200 1313
a 243 249 0 19200 481
a 249 238 0 19200 647
a 9 10 0 6000 1429
a 10 11 0 6000 912
a 11 9 0 6000 859
a 17 14 0 7200 63
a 14 12 0 7200 1172
a 12 16 0 7200 384
a 16 13 0 7200 1448
a 13 17 0 7200 414
a 17 15 0 7200 9
a 15 17 0 7200 9
a 20 24 0 14400 184
a 24 25 0 14400 1067
a 25 23 0 14400 8
a 23 19 0 14400 963
a 19 22 0 14400 1308
a 22 18 0 14400 482
a 18 21 0 14400 968
a 21 26 0 14400 1148
a 26 20 0 14400 1373
a 29 28 0 38400 1035
a 28 40 0 38400 1242
a 40 33 0 38400 1000
a 33 31 0 38400 886
a 31 32 0 38400 309
a 32 27 0 38400 712
a 27 30 0 38400 98
a 30 34 0 38400 76
a 34 38 0 38400 2019
a 38 37 0 38400 1066
a 37 39 0 38400 126
a 39 36 0 38400 233
a 36 35 0 38400 216
a 35 29 0 38400 781
a 48 42 0 19200 1287
a 42 47 0 19200 72
a 47 44 0 19200 34
a 44 43 0 19200 378
a 43 45 0 19200 22
a 45 46 0 19200 822
a 46 41 0 19200 938
a 41 48 0 19200 1248
a 53 51 0 14400 1268
a 51 49 0 14400 85
a 49 50 0 14400 528
a 50 52 0 14400 1317
a 52 54 0 14400 261
a 54 53 0 14400 141
a 60 57 0 26400 9
a 57 56 0 26400 67
a 56 58 0 26400 2124
a 58 55 0 26400 1976
a 55 59 0 26400 504
a 59 61 0 26400 1026
a 61 60 0 26400 1294
a 66 63 0 21600 1263
a 63 64 0 21600 439
a 64 65 0 21600 1220
a 65 62 0 21600 730
a 62 67 0 21600 1300
a 67 66 0 21600 748
a 75 70 0 24000 272
a 70 69 0 24000 112
a 69 72 0 24000 137
a 72 71 0 24000 186
a 71 74 0 24000 2150
a 74 73 0 24000 1824
a 73 68 0 24000 375
a 68 75 0 24000 1144
a 76 81 0 26400 1153
a 81 80 0 26400 791
a 80 79 0 26400 856
a 79 77 0 26400 233
a 77 82 0 26400 1970
a 82 78 0 26400 1957
a 78 76 0 26400 40
a 94 93 0 29400 2237
a 93 92 0 29400 2293
a 92 94 0 29400 70
a 95 99 0 37800 1286
a 99 98 0 37800 1
a 98 97 0 37800 215
a 97 96 0 37800 1321
a 96 100 0 37800 1104
a 100 101 0 37800 753
a 101 95 0 37800 920
a 108 106 0 29400 474
a 106 102 0 29400 1006
a 102 105 0 29400 279
a 105 103 0 29400 203
a 103 107 0 29400 552
a 107 104 0 29400 35
a 104 109 0 29400 1173
a 109 108 0 29400 379
a 116 112 0 46200 1587
a 112 113 0 46200 435
a 113 117 0 46200 1329
a 117 110 0 46200 328
a 110 114 0 46200 1274
a 114 111 0 46200 135
a 111 115 0 46200 615
a 115 116 0 46200 1198
a 119 120 0 29400 495
a 120 121 0 29400 266
a 121 118 0 29400 998
a 118 122 0 29400 497
a 122 126 0 29400 400
a 126 123 0 29400 8
a 123 124 0 29400 815
a 124 125 0 29400 331
a 125 119 0 29400 190
a 131 128 0 21000 86
a 128 130 0 21000 875
a 130 132 0 21000 571
a 132 129 0 21000 901
a 129 127 0 21000 442
a 127 131 0 21000 24
a 139 135 0 37800 193
a 135 134 0 37800 913
a 134 137 0 37800 413
a 137 133 0 37800 2369
a 133 136 0 37800 213
a 136 138 0 37800 431
a 138 139 0 37800 1068
a 141 142 0 52500 1
a 142 140 0 52500 288
a 140 144 0 52500 250
a 144 143 0 52500 1958
a 143 141 0 52500 1903
a 147 148 0 12000 1373
a 148 146 0 12000 1455
a 146 149 0 12000 85
a 149 145 0 12000 40
a 145 147 0 12000 47
a 156 155 0 21000 9
a 155 152 0 21000 846
a 152 150 0 21000 303
a 150 151 0 21000 240
a 151 153 0 21000 879
a 153 154 0 21000 460
a 154 156 0 21000 64
a 161 159 0 6000 124
a 159 160 0 6000 497
a 160 162 0 6000 23
a 162 163 0 6000 822
a 163 159 0 6000 1310
a 159 161 0 6000 124
a 165 166 0 3600 1
a 166 168 0 3600 388
a 168 167 0 3600 66
a 167 169 0 3600 494
a 169 164 0 3600 255
a 164 165 0 3600 295
a 172 171 0 2400 325
a 171 170 0 2400 116
a 170 173 0 2400 173
a 173 172 0 2400 386
a 175 177 0 7200 1009
a 177 176 0 7200 1704
a 176 174 0 7200 202
a 174 175 0 7200 885
a 179 181 0 30000 563
a 181 183 0 30000 74
a 183 182 0 30000 11
a 182 184 0 30000 572
a 184 180 0 30000 334
a 180 178 0 30000 167
a 178 179 0 30000 379
a 191 190 0 7200 499
a 190 191 0 7200 499
a 191 185 0 7200 700
a 185 189 0 7200 156
a 189 188 0 7200 211
a 188 186 0 7200 356
a 186 192 0 7200 308
a 192 187 0 7200 110
a 187 191 0 7200 460
a 18 55 64 138247 300
a 18 95 64 138247 300
a 18 118 64 138247 300
a 18 203 64 138247 300
a 18 211 64 138247 300
a 18 220 64 138247 300
a 18 238 64 138247 300
a 55 18 64 138247 300
a 55 95 64 138247 300
a 55 118 64 138247 300
a 55 203 64 138247 300
a 55 211 64 138247 300
a 55 220 64 138247 300
a 55 238 64 138247 300
a 95 18 64 138247 300
a 95 55 64 138247 300
a 95 118 64 138247 300
a 95 203 64 138247 300
a 95 211 64 138247 300
a 95 220 64 138247 300
a 95 238 64 138247 300
a 118 18 64 138247 300
a 118 55 64 138247 300
a 118 95 64 138247 300
a 118 203 64 138247 300
a 118 211 64 138247 300
a 118 220 64 138247 300
a 118 238 64 138247 300
a 203 18 64 138247 300
a 203 55 64 138247 300
a 203 95 64 138247 300
a 203 118 64 138247 300
a 203 211 64 138247 300
a 203 220 64 138247 300
a 203 238 64 138247 300
a 211 18 64 138247 300
a 211 55 64 138247 300
a 211 95 64 138247 300
a 211 118 64 138247 300
a 211 203 64 138247 300
a 211 220 64 138247 300
a 211 238 64 138247 300
a 220 18 64 138247 300
a 220 55 64 138247 300
a 220 95 64 138247 300
a 220 118 64 138247 300
a 220 203 64 138247 300
a 220 211 64 138247 300
a 220 238 64 138247 300
a 238 18 64 138247 300
a 238 55 64 138247 300
a 238 95 64 138247 300
a 238 118 64 138247 300
a 238 203 64 138247 300
a 238 211 64 138247 300
a 238 220 64 138247 300
a 12 19 276 138247 300
a 12 68 276 138247 300
a 12 228 276 138247 300
a 12 239 276 138247 300
a 19 12 276 138247 300
a 19 68 276 138247 300
