c resource constrained multi commodity flow
c Pacific
a 89 54 0 43970 100
a 89 65 0 43970 100
a 89 69 0 43970 100
a 89 5 0 43970 100
a 111 24 0 43970 100
a 98 50 0 43970 100
a 98 57 0 43970 100
a 93 29 0 43970 100
a 93 34 0 43970 100
a 93 44 0 43970 100
a 93 56 0 43970 100
a 93 78 0 43970 100
a 114 16 0 43970 100
a 108 13 0 43970 100
a 90 49 0 43970 100
a 90 75 0 43970 100
a 97 7 0 43970 100
a 106 79 0 43970 100
a 94 18 0 43970 100
a 117 63 0 43970 100
a 117 83 0 43970 100
a 119 68 0 43970 100
a 101 51 0 43970 100
a 85 64 0 43970 100
a 105 71 0 43970 100
a 95 22 0 43970 100
a 104 12 0 43970 100
a 86 31 0 43970 100
a 86 3 0 43970 100
a 92 1 0 43970 100
a 92 28 0 43970 100
a 92 43 0 43970 100
a 92 55 0 43970 100
a 92 77 0 43970 100
a 92 17 0 43970 100
a 102 38 0 43970 100
a 102 60 0 43970 100
a 102 66 0 43970 100
a 118 2 0 43970 100
a 118 30 0 43970 100
a 118 40 0 43970 100
a 118 67 0 43970 100
a 120 41 0 43970 100
a 109 37 0 43970 100
a 109 46 0 43970 100
a 109 14 0 43970 100
a 100 59 0 43970 100
a 115 74 0 43970 100
a 115 10 0 43970 100
a 115 21 0 43970 100
a 115 26 0 43970 100
a 110 15 0 43970 100
a 96 70 0 43970 100
a 88 47 0 43970 100
a 91 33 0 43970 100
a 91 76 0 43970 100
a 91 6 0 43970 100
a 107 36 0 43970 100
a 107 45 0 43970 100
a 107 53 0 43970 100
a 107 62 0 43970 100
a 107 72 0 43970 100
a 107 80 0 43970 100
a 107 9 0 43970 100
a 107 19 0 43970 100
a 107 23 0 43970 100
a 112 81 0 43970 100
a 87 4 0 43970 100
a 103 35 0 43970 100
a 103 39 0 43970 100
a 103 52 0 43970 100
a 103 61 0 43970 100
a 103 8 0 43970 100
a 113 73 0 43970 100
a 113 82 0 43970 100
a 113 20 0 43970 100
a 113 25 0 43970 100
a 31 125 0 43970 100
a 3 125 0 43970 100
a 16 153 0 43970 100
a 37 148 0 43970 100
a 46 148 0 43970 100
a 14 148 0 43970 100
a 18 133 0 43970 100
a 81 151 0 43970 100
a 49 129 0 43970 100
a 75 129 0 43970 100
a 29 132 0 43970 100
a 34 132 0 43970 100
a 44 132 0 43970 100
a 56 132 0 43970 100
a 78 132 0 43970 100
a 84 161 0 43970 100
a 13 147 0 43970 100
a 12 143 0 43970 100
a 42 160 0 43970 100
a 64 124 0 43970 100
a 51 140 0 43970 100
a 27 162 0 43970 100
a 7 136 0 43970 100
a 59 139 0 43970 100
a 68 158 0 43970 100
a 74 154 0 43970 100
a 10 154 0 43970 100
a 21 154 0 43970 100
a 26 154 0 43970 100
a 11 155 0 43970 100
a 24 150 0 43970 100
a 22 134 0 43970 100
a 0 128 0 43970 100
a 32 128 0 43970 100
a 48 128 0 43970 100
a 54 128 0 43970 100
a 65 128 0 43970 100
a 69 128 0 43970 100
a 5 128 0 43970 100
a 70 135 0 43970 100
a 47 127 0 43970 100
a 73 152 0 43970 100
a 82 152 0 43970 100
a 20 152 0 43970 100
a 25 152 0 43970 100
a 41 159 0 43970 100
a 1 131 0 43970 100
a 28 131 0 43970 100
a 43 131 0 43970 100
a 55 131 0 43970 100
a 77 131 0 43970 100
a 17 131 0 43970 100
a 79 145 0 43970 100
a 15 149 0 43970 100
a 2 157 0 43970 100
a 30 157 0 43970 100
a 40 157 0 43970 100
a 67 157 0 43970 100
a 38 141 0 43970 100
a 60 141 0 43970 100
a 66 141 0 43970 100
a 33 130 0 43970 100
a 76 130 0 43970 100
a 6 130 0 43970 100
a 35 142 0 43970 100
a 39 142 0 43970 100
a 52 142 0 43970 100
a 61 142 0 43970 100
a 8 142 0 43970 100
a 58 138 0 43970 100
a 63 156 0 43970 100
a 83 156 0 43970 100
a 71 144 0 43970 100
a 36 146 0 43970 100
a 45 146 0 43970 100
a 53 146 0 43970 100
a 62 146 0 43970 100
a 72 146 0 43970 100
a 80 146 0 43970 100
a 9 146 0 43970 100
a 19 146 0 43970 100
a 23 146 0 43970 100
a 4 126 0 43970 100
a 50 137 0 43970 100
a 57 137 0 43970 100
