c resource constrained multi commodity flow
c Pacific
a 92 84 68 44060 300
a 92 98 68 44060 300
a 98 27 68 44060 300
a 98 35 68 44060 300
a 98 45 68 44060 300
a 98 74 68 44060 300
a 98 84 68 44060 300
a 98 92 68 44060 300
a 4 20 48 44060 300
a 4 28 48 44060 300
a 4 36 48 44060 300
a 4 46 48 44060 300
a 4 66 48 44060 300
a 4 85 48 44060 300
a 4 99 48 44060 300
a 20 4 48 44060 300
a 20 28 48 44060 300
a 20 36 48 44060 300
a 20 46 48 44060 300
a 20 66 48 44060 300
a 20 85 48 44060 300
a 20 99 48 44060 300
a 28 4 48 44060 300
a 28 20 48 44060 300
a 28 36 48 44060 300
a 28 46 48 44060 300
a 28 66 48 44060 300
a 28 85 48 44060 300
a 28 99 48 44060 300
a 36 4 48 44060 300
a 36 20 48 44060 300
a 36 28 48 44060 300
a 36 46 48 44060 300
a 36 66 48 44060 300
a 36 85 48 44060 300
a 36 99 48 44060 300
a 46 4 48 44060 300
a 46 20 48 44060 300
a 46 28 48 44060 300
a 46 36 48 44060 300
a 46 66 48 44060 300
a 46 85 48 44060 300
a 46 99 48 44060 300
a 66 4 48 44060 300
a 66 20 48 44060 300
a 66 28 48 44060 300
a 66 36 48 44060 300
a 66 46 48 44060 300
a 66 85 48 44060 300
a 66 99 48 44060 300
a 85 4 48 44060 300
a 85 20 48 44060 300
a 85 28 48 44060 300
a 85 36 48 44060 300
a 85 46 48 44060 300
a 85 66 48 44060 300
a 85 99 48 44060 300
a 99 4 48 44060 300
a 99 20 48 44060 300
a 99 28 48 44060 300
a 99 36 48 44060 300
a 99 46 48 44060 300
a 99 66 48 44060 300
a 99 85 48 44060 300
a 13 67 141 44060 300
a 67 13 141 44060 300
a 6 116 34 44060 300
a 116 6 34 44060 300
a 7 37 59 44060 300
a 7 47 59 44060 300
a 7 51 59 44060 300
a 7 68 59 44060 300
a 7 75 59 44060 300
a 7 80 59 44060 300
a 7 100 59 44060 300
a 7 107 59 44060 300
a 7 111 59 44060 300
a 7 117 59 44060 300
a 37 7 59 44060 300
a 37 47 59 44060 300
a 37 51 59 44060 300
a 37 68 59 44060 300
a 37 75 59 44060 300
a 37 80 59 44060 300
a 37 100 59 44060 300
a 37 107 59 44060 300
a 37 111 59 44060 300
a 37 117 59 44060 300
a 47 7 59 44060 300
a 47 37 59 44060 300
a 47 51 59 44060 300
a 47 68 59 44060 300
a 47 75 59 44060 300
a 47 80 59 44060 300
a 47 100 59 44060 300
a 47 107 59 44060 300
a 47 111 59 44060 300
a 47 117 59 44060 300
a 51 7 59 44060 300
a 51 37 59 44060 300
a 51 47 59 44060 300
a 51 68 59 44060 300
a 51 75 59 44060 300
a 51 80 59 44060 300
a 51 100 59 44060 300
a 51 107 59 44060 300
a 51 111 59 44060 300
a 51 117 59 44060 300
a 68 7 59 44060 300
a 68 37 59 44060 300
a 68 47 59 44060 300
a 68 51 59 44060 300
a 68 75 59 44060 300
a 68 80 59 44060 300
a 68 100 59 44060 300
a 68 107 59 44060 300
a 68 111 59 44060 300
a 68 117 59 44060 300
a 75 7 59 44060 300
a 75 37 59 44060 300
a 75 47 59 44060 300
a 75 51 59 44060 300
a 75 68 59 44060 300
a 75 80 59 44060 300
a 75 100 59 44060 300
a 75 107 59 44060 300
a 75 111 59 44060 300
a 75 117 59 44060 300
a 80 7 59 44060 300
a 80 37 59 44060 300
a 80 47 59 44060 300
a 80 51 59 44060 300
a 80 68 59 44060 300
a 80 75 59 44060 300
a 80 100 59 44060 300
a 80 107 59 44060 300
a 80 111 59 44060 300
a 80 117 59 44060 300
a 100 7 59 44060 300
a 100 37 59 44060 300
a 100 47 59 44060 300
a 100 51 59 44060 300
a 100 68 59 44060 300
a 100 75 59 44060 300
a 100 80 59 44060 300
a 100 107 59 44060 300
a 100 111 59 44060 300
a 100 117 59 44060 300
a 107 7 59 44060 300
a 107 37 59 44060 300
a 107 47 59 44060 300
a 107 51 59 44060 300
a 107 68 59 44060 300
a 107 75 59 44060 300
a 107 80 59 44060 300
a 107 100 59 44060 300
a 107 111 59 44060 300
a 107 117 59 44060 300
a 111 7 59 44060 300
a 111 37 59 44060 300
a 111 47 59 44060 300
a 111 51 59 44060 300
a 111 68 59 44060 300
a 111 75 59 44060 300
a 111 80 59 44060 300
a 111 100 59 44060 300
a 111 107 59 44060 300
a 111 117 59 44060 300
a 117 7 59 44060 300
a 117 37 59 44060 300
a 117 47 59 44060 300
a 117 51 59 44060 300
a 117 68 59 44060 300
a 117 75 59 44060 300
a 117 80 59 44060 300
a 117 100 59 44060 300
a 117 107 59 44060 300
a 117 111 59 44060 300
a 15 22 101 44060 300
a 15 76 101 44060 300
a 15 86 101 44060 300
a 22 15 101 44060 300
a 22 76 101 44060 300
a 22 86 101 44060 300
a 76 15 101 44060 300
a 76 22 101 44060 300
a 76 86 101 44060 300
a 86 15 101 44060 300
a 86 22 101 44060 300
a 86 76 101 44060 300
a 9 38 85 44060 300
a 9 53 85 44060 300
a 9 69 85 44060 300
a 9 101 85 44060 300
a 9 112 85 44060 300
a 38 9 85 44060 300
a 38 53 85 44060 300
a 38 69 85 44060 300
a 38 101 85 44060 300
a 38 112 85 44060 300
a 53 9 85 44060 300
a 53 38 85 44060 300
a 53 69 85 44060 300
a 53 101 85 44060 300
a 53 112 85 44060 300
a 69 9 85 44060 300
a 69 38 85 44060 300
a 69 53 85 44060 300
a 69 101 85 44060 300
a 69 112 85 44060 300
a 101 9 85 44060 300
a 101 38 85 44060 300
a 101 53 85 44060 300
a 101 69 85 44060 300
a 101 112 85 44060 300
a 112 9 85 44060 300
a 112 38 85 44060 300
a 112 53 85 44060 300
a 112 69 85 44060 300
a 112 101 85 44060 300
a 17 23 109 44060 300
a 23 17 109 44060 300
a 10 54 1 44060 300
a 10 108 1 44060 300
a 10 113 1 44060 300
a 54 10 1 44060 300
a 54 108 1 44060 300
a 54 113 1 44060 300
a 108 10 1 44060 300
a 108 54 1 44060 300
a 108 113 1 44060 300
a 113 10 1 44060 300
a 113 54 1 44060 300
a 113 108 1 44060 300
a 11 39 25 44060 300
a 11 55 25 44060 300
a 11 87 25 44060 300
a 11 93 25 44060 300
a 11 102 25 44060 300
a 11 118 25 44060 300
a 39 11 25 44060 300
a 39 55 25 44060 300
a 39 87 25 44060 300
a 39 93 25 44060 300
a 39 102 25 44060 300
a 39 118 25 44060 300
a 55 11 25 44060 300
a 55 39 25 44060 300
a 55 87 25 44060 300
a 55 93 25 44060 300
a 55 102 25 44060 300
a 55 118 25 44060 300
a 87 11 25 44060 300
a 87 39 25 44060 300
a 87 55 25 44060 300
a 87 93 25 44060 300
a 87 102 25 44060 300
a 87 118 25 44060 300
a 93 11 25 44060 300
a 93 39 25 44060 300
a 93 55 25 44060 300
a 93 87 25 44060 300
a 93 102 25 44060 300
a 93 118 25 44060 300
a 102 11 25 44060 300
a 102 39 25 44060 300
a 102 55 25 44060 300
a 102 87 25 44060 300
a 102 93 25 44060 300
a 102 118 25 44060 300
a 118 11 25 44060 300
a 118 39 25 44060 300
a 118 55 25 44060 300
a 118 87 25 44060 300
a 118 93 25 44060 300
a 118 102 25 44060 300
a 70 88 571 44060 300
a 70 94 571 44060 300
a 70 103 571 44060 300
a 88 70 571 44060 300
a 88 94 571 44060 300
a 88 103 571 44060 300
a 94 70 571 44060 300
a 94 88 571 44060 300
a 94 103 571 44060 300
a 103 70 571 44060 300
a 103 88 571 44060 300
a 103 94 571 44060 300
a 24 71 483 44060 300
a 24 96 483 44060 300
a 24 104 483 44060 300
a 71 24 483 44060 300
a 71 96 483 44060 300
a 71 104 483 44060 300
a 96 24 483 44060 300
a 96 71 483 44060 300
a 96 104 483 44060 300
a 104 24 483 44060 300
a 104 71 483 44060 300
a 104 96 483 44060 300
a 56 110 66 44060 300
a 56 114 66 44060 300
a 110 56 66 44060 300
a 110 114 66 44060 300
a 114 56 66 44060 300
a 114 110 66 44060 300
a 119 106 0 44060 100
a 120 21 0 44060 100
a 121 109 0 44060 100
a 122 70 0 44060 100
a 122 88 0 44060 100
a 122 94 0 44060 100
a 122 103 0 44060 100
a 123 7 0 44060 100
a 123 68 0 44060 100
a 123 75 0 44060 100
a 123 80 0 44060 100
a 123 100 0 44060 100
a 123 107 0 44060 100
a 123 111 0 44060 100
a 123 117 0 44060 100
a 123 37 0 44060 100
a 123 47 0 44060 100
a 123 51 0 44060 100
a 124 95 0 44060 100
a 125 10 0 44060 100
a 125 108 0 44060 100
a 125 113 0 44060 100
a 125 54 0 44060 100
a 126 60 0 44060 100
a 126 77 0 44060 100
a 126 89 0 44060 100
a 126 40 0 44060 100
a 127 72 0 44060 100
a 128 14 0 44060 100
a 129 83 0 44060 100
a 130 9 0 44060 100
a 130 69 0 44060 100
a 130 101 0 44060 100
a 130 112 0 44060 100
a 130 38 0 44060 100
a 130 53 0 44060 100
a 131 17 0 44060 100
a 131 23 0 44060 100
a 132 25 0 44060 100
a 133 16 0 44060 100
a 134 58 0 44060 100
a 135 62 0 44060 100
a 135 78 0 44060 100
a 135 81 0 44060 100
a 135 91 0 44060 100
a 135 31 0 44060 100
a 135 41 0 44060 100
a 136 71 0 44060 100
a 136 96 0 44060 100
a 136 104 0 44060 100
a 136 24 0 44060 100
a 137 73 0 44060 100
a 137 90 0 44060 100
a 137 18 0 44060 100
a 137 30 0 44060 100
a 137 48 0 44060 100
a 138 3 0 44060 100
a 139 26 0 44060 100
a 140 34 0 44060 100
a 140 44 0 44060 100
a 141 74 0 44060 100
a 141 84 0 44060 100
a 141 92 0 44060 100
a 141 98 0 44060 100
a 141 27 0 44060 100
a 141 35 0 44060 100
a 141 45 0 44060 100
a 142 4 0 44060 100
a 142 66 0 44060 100
a 142 85 0 44060 100
a 142 99 0 44060 100
a 142 20 0 44060 100
a 142 28 0 44060 100
a 142 36 0 44060 100
a 142 46 0 44060 100
a 143 59 0 44060 100
a 144 110 0 44060 100
a 144 114 0 44060 100
a 144 56 0 44060 100
a 145 105 0 44060 100
a 145 50 0 44060 100
a 146 0 0 44060 100
a 146 63 0 44060 100
a 146 79 0 44060 100
a 147 11 0 44060 100
a 147 87 0 44060 100
a 147 93 0 44060 100
a 147 102 0 44060 100
a 147 118 0 44060 100
a 147 39 0 44060 100
a 147 55 0 44060 100
a 148 33 0 44060 100
a 149 76 0 44060 100
a 149 86 0 44060 100
a 149 15 0 44060 100
a 149 22 0 44060 100
a 150 61 0 44060 100
a 151 1 0 44060 100
a 151 64 0 44060 100
a 151 115 0 44060 100
a 151 32 0 44060 100
a 151 42 0 44060 100
a 151 49 0 44060 100
a 151 57 0 44060 100
a 152 29 0 44060 100
a 153 6 0 44060 100
a 153 116 0 44060 100
a 154 2 0 44060 100
a 154 65 0 44060 100
a 154 82 0 44060 100
a 154 97 0 44060 100
a 154 19 0 44060 100
a 154 43 0 44060 100
a 155 8 0 44060 100
a 156 67 0 44060 100
a 156 13 0 44060 100
a 157 5 0 44060 100
a 158 52 0 44060 100
a 159 12 0 44060 100
a 8 160 0 44060 100
a 109 161 0 44060 100
a 62 162 0 44060 100
a 78 162 0 44060 100
a 81 162 0 44060 100
a 91 162 0 44060 100
a 31 162 0 44060 100
a 41 162 0 44060 100
a 17 163 0 44060 100
a 23 163 0 44060 100
a 21 164 0 44060 100
a 16 165 0 44060 100
a 9 166 0 44060 100
a 69 166 0 44060 100
a 101 166 0 44060 100
a 112 166 0 44060 100
a 38 166 0 44060 100
a 53 166 0 44060 100
a 3 167 0 44060 100
a 26 168 0 44060 100
a 2 169 0 44060 100
a 65 169 0 44060 100
a 82 169 0 44060 100
a 97 169 0 44060 100
a 19 169 0 44060 100
a 43 169 0 44060 100
a 25 170 0 44060 100
a 6 171 0 44060 100
a 116 171 0 44060 100
a 95 172 0 44060 100
a 73 173 0 44060 100
a 90 173 0 44060 100
a 18 173 0 44060 100
a 30 173 0 44060 100
a 48 173 0 44060 100
a 0 174 0 44060 100
a 63 174 0 44060 100
a 79 174 0 44060 100
a 58 175 0 44060 100
a 52 176 0 44060 100
a 12 177 0 44060 100
a 76 178 0 44060 100
a 86 178 0 44060 100
a 15 178 0 44060 100
a 22 178 0 44060 100
a 110 179 0 44060 100
a 114 179 0 44060 100
a 56 179 0 44060 100
a 74 180 0 44060 100
a 84 180 0 44060 100
a 92 180 0 44060 100
a 98 180 0 44060 100
a 27 180 0 44060 100
a 35 180 0 44060 100
a 45 180 0 44060 100
a 59 181 0 44060 100
a 106 182 0 44060 100
a 105 183 0 44060 100
a 50 183 0 44060 100
a 11 184 0 44060 100
a 87 184 0 44060 100
a 93 184 0 44060 100
a 102 184 0 44060 100
a 118 184 0 44060 100
a 39 184 0 44060 100
a 55 184 0 44060 100
a 34 185 0 44060 100
a 44 185 0 44060 100
a 14 186 0 44060 100
a 61 187 0 44060 100
a 4 188 0 44060 100
a 66 188 0 44060 100
a 85 188 0 44060 100
a 99 188 0 44060 100
a 20 188 0 44060 100
a 28 188 0 44060 100
a 36 188 0 44060 100
a 46 188 0 44060 100
a 29 189 0 44060 100
a 1 190 0 44060 100
a 64 190 0 44060 100
a 115 190 0 44060 100
a 32 190 0 44060 100
a 42 190 0 44060 100
a 49 190 0 44060 100
a 57 190 0 44060 100
a 83 191 0 44060 100
a 5 192 0 44060 100
a 7 193 0 44060 100
a 68 193 0 44060 100
a 75 193 0 44060 100
a 80 193 0 44060 100
a 100 193 0 44060 100
a 107 193 0 44060 100
a 111 193 0 44060 100
a 117 193 0 44060 100
a 37 193 0 44060 100
a 47 193 0 44060 100
a 51 193 0 44060 100
a 10 194 0 44060 100
a 108 194 0 44060 100
a 113 194 0 44060 100
a 54 194 0 44060 100
a 33 195 0 44060 100
a 70 196 0 44060 100
a 88 196 0 44060 100
a 94 196 0 44060 100
a 103 196 0 44060 100
a 72 197 0 44060 100
a 67 198 0 44060 100
a 13 198 0 44060 100
a 71 199 0 44060 100
a 96 199 0 44060 100
a 104 199 0 44060 100
a 24 199 0 44060 100
a 60 200 0 44060 100
a 77 200 0 44060 100
a 89 200 0 44060 100
a 40 200 0 44060 100
