c resource constrained multi commodity flow
c Pacific
a 23 47 85 43981 300
a 23 97 85 43981 300
a 47 7 85 43981 300
a 47 16 85 43981 300
a 47 23 85 43981 300
a 47 97 85 43981 300
a 97 7 85 43981 300
a 97 16 85 43981 300
a 97 23 85 43981 300
a 97 47 85 43981 300
a 8 41 1 43981 300
a 41 8 1 43981 300
a 9 17 25 43981 300
a 9 42 25 43981 300
a 9 48 25 43981 300
a 9 63 25 43981 300
a 9 72 25 43981 300
a 9 80 25 43981 300
a 9 98 25 43981 300
a 17 9 25 43981 300
a 17 42 25 43981 300
a 17 48 25 43981 300
a 17 63 25 43981 300
a 17 72 25 43981 300
a 17 80 25 43981 300
a 17 98 25 43981 300
a 42 9 25 43981 300
a 42 17 25 43981 300
a 42 48 25 43981 300
a 42 63 25 43981 300
a 42 72 25 43981 300
a 42 80 25 43981 300
a 42 98 25 43981 300
a 48 9 25 43981 300
a 48 17 25 43981 300
a 48 42 25 43981 300
a 48 63 25 43981 300
a 48 72 25 43981 300
a 48 80 25 43981 300
a 48 98 25 43981 300
a 63 9 25 43981 300
a 63 17 25 43981 300
a 63 42 25 43981 300
a 63 48 25 43981 300
a 63 72 25 43981 300
a 63 80 25 43981 300
a 63 98 25 43981 300
a 72 9 25 43981 300
a 72 17 25 43981 300
a 72 42 25 43981 300
a 72 48 25 43981 300
a 72 63 25 43981 300
a 72 80 25 43981 300
a 72 98 25 43981 300
a 80 9 25 43981 300
a 80 17 25 43981 300
a 80 42 25 43981 300
a 80 48 25 43981 300
a 80 63 25 43981 300
a 80 72 25 43981 300
a 80 98 25 43981 300
a 98 9 25 43981 300
a 98 17 25 43981 300
a 98 42 25 43981 300
a 98 48 25 43981 300
a 98 63 25 43981 300
a 98 72 25 43981 300
a 98 80 25 43981 300
a 34 57 571 43981 300
a 34 64 571 43981 300
a 34 81 571 43981 300
a 34 91 571 43981 300
a 57 34 571 43981 300
a 57 64 571 43981 300
a 57 81 571 43981 300
a 57 91 571 43981 300
a 64 34 571 43981 300
a 64 57 571 43981 300
a 64 81 571 43981 300
a 64 91 571 43981 300
a 81 34 571 43981 300
a 81 57 571 43981 300
a 81 64 571 43981 300
a 81 91 571 43981 300
a 91 34 571 43981 300
a 91 57 571 43981 300
a 91 64 571 43981 300
a 91 81 571 43981 300
a 58 65 483 43981 300
a 65 58 483 43981 300
a 19 99 66 43981 300
a 99 19 66 43981 300
a 130 79 0 43981 100
a 139 10 0 43981 100
a 137 59 0 43981 100
a 140 99 0 43981 100
a 140 19 0 43981 100
a 104 43 0 43981 100
a 104 50 0 43981 100
a 104 67 0 43981 100
a 104 73 0 43981 100
a 125 95 0 43981 100
a 113 84 0 43981 100
a 108 0 0 43981 100
a 108 37 0 43981 100
a 108 54 0 43981 100
a 108 75 0 43981 100
a 108 83 0 43981 100
a 128 26 0 43981 100
a 105 35 0 43981 100
a 105 51 0 43981 100
a 105 74 0 43981 100
a 105 20 0 43981 100
a 132 32 0 43981 100
a 133 33 0 43981 100
a 112 38 0 43981 100
a 121 4 0 43981 100
a 121 45 0 43981 100
a 109 93 0 43981 100
a 109 13 0 43981 100
a 131 9 0 43981 100
a 131 42 0 43981 100
a 131 48 0 43981 100
a 131 63 0 43981 100
a 131 72 0 43981 100
a 131 80 0 43981 100
a 131 98 0 43981 100
a 131 17 0 43981 100
a 135 82 0 43981 100
a 116 69 0 43981 100
a 116 31 0 43981 100
a 114 29 0 43981 100
a 100 49 0 43981 100
a 120 3 0 43981 100
a 110 1 0 43981 100
a 119 77 0 43981 100
a 119 89 0 43981 100
a 101 66 0 43981 100
a 107 53 0 43981 100
a 107 60 0 43981 100
a 107 92 0 43981 100
a 107 21 0 43981 100
a 117 55 0 43981 100
a 117 61 0 43981 100
a 117 85 0 43981 100
a 117 87 0 43981 100
a 134 57 0 43981 100
a 134 64 0 43981 100
a 134 81 0 43981 100
a 134 91 0 43981 100
a 134 34 0 43981 100
a 136 58 0 43981 100
a 136 65 0 43981 100
a 123 78 0 43981 100
a 123 90 0 43981 100
a 123 24 0 43981 100
a 115 30 0 43981 100
a 129 8 0 43981 100
a 129 41 0 43981 100
a 138 18 0 43981 100
a 124 25 0 43981 100
a 111 2 0 43981 100
a 103 12 0 43981 100
a 106 36 0 43981 100
a 106 44 0 43981 100
a 106 52 0 43981 100
a 106 68 0 43981 100
a 122 5 0 43981 100
a 122 39 0 43981 100
a 122 46 0 43981 100
a 122 71 0 43981 100
a 122 86 0 43981 100
a 122 94 0 43981 100
a 122 14 0 43981 100
a 122 22 0 43981 100
a 122 28 0 43981 100
a 126 6 0 43981 100
a 126 40 0 43981 100
a 126 96 0 43981 100
a 126 15 0 43981 100
a 102 11 0 43981 100
a 118 56 0 43981 100
a 118 62 0 43981 100
a 118 70 0 43981 100
a 118 76 0 43981 100
a 118 88 0 43981 100
a 118 27 0 43981 100
a 127 7 0 43981 100
a 127 47 0 43981 100
a 127 97 0 43981 100
a 127 16 0 43981 100
a 127 23 0 43981 100
a 66 142 0 43981 100
a 26 169 0 43981 100
a 78 164 0 43981 100
a 90 164 0 43981 100
a 24 164 0 43981 100
a 93 150 0 43981 100
a 13 150 0 43981 100
a 6 167 0 43981 100
a 40 167 0 43981 100
a 96 167 0 43981 100
a 15 167 0 43981 100
a 35 146 0 43981 100
a 51 146 0 43981 100
a 74 146 0 43981 100
a 20 146 0 43981 100
a 0 149 0 43981 100
a 37 149 0 43981 100
a 54 149 0 43981 100
a 75 149 0 43981 100
a 83 149 0 43981 100
a 10 180 0 43981 100
a 77 160 0 43981 100
a 89 160 0 43981 100
a 59 178 0 43981 100
a 49 141 0 43981 100
a 69 157 0 43981 100
a 31 157 0 43981 100
a 99 181 0 43981 100
a 19 181 0 43981 100
a 32 173 0 43981 100
a 38 153 0 43981 100
a 30 156 0 43981 100
a 33 174 0 43981 100
a 82 176 0 43981 100
a 8 170 0 43981 100
a 41 170 0 43981 100
a 18 179 0 43981 100
a 79 171 0 43981 100
a 95 166 0 43981 100
a 1 151 0 43981 100
a 43 145 0 43981 100
a 50 145 0 43981 100
a 67 145 0 43981 100
a 73 145 0 43981 100
a 2 152 0 43981 100
a 12 144 0 43981 100
a 7 168 0 43981 100
a 47 168 0 43981 100
a 97 168 0 43981 100
a 16 168 0 43981 100
a 23 168 0 43981 100
a 58 177 0 43981 100
a 65 177 0 43981 100
a 53 148 0 43981 100
a 60 148 0 43981 100
a 92 148 0 43981 100
a 21 148 0 43981 100
a 4 162 0 43981 100
a 45 162 0 43981 100
a 25 165 0 43981 100
a 57 175 0 43981 100
a 64 175 0 43981 100
a 81 175 0 43981 100
a 91 175 0 43981 100
a 34 175 0 43981 100
a 55 158 0 43981 100
a 61 158 0 43981 100
a 85 158 0 43981 100
a 87 158 0 43981 100
a 36 147 0 43981 100
a 44 147 0 43981 100
a 52 147 0 43981 100
a 68 147 0 43981 100
a 56 159 0 43981 100
a 62 159 0 43981 100
a 70 159 0 43981 100
a 76 159 0 43981 100
a 88 159 0 43981 100
a 27 159 0 43981 100
a 9 172 0 43981 100
a 42 172 0 43981 100
a 48 172 0 43981 100
a 63 172 0 43981 100
a 72 172 0 43981 100
a 80 172 0 43981 100
a 98 172 0 43981 100
a 17 172 0 43981 100
a 29 155 0 43981 100
a 3 161 0 43981 100
a 5 163 0 43981 100
a 39 163 0 43981 100
a 46 163 0 43981 100
a 71 163 0 43981 100
a 86 163 0 43981 100
a 94 163 0 43981 100
a 14 163 0 43981 100
a 22 163 0 43981 100
a 28 163 0 43981 100
a 11 143 0 43981 100
a 84 154 0 43981 100
