c resource constrained multi commodity flow
c EuropeAsia
k 203 261 16 4500
k 206 261 4 7000
k 207 261 6 4100
k 208 261 38 3800
k 209 261 1 2000
k 210 261 83 2200
k 212 261 7 7000
k 214 261 37 3000
k 215 261 137 2500
k 217 261 2 1800
k 218 261 9 3800
k 219 261 31 2600
k 220 261 1 1200
k 221 261 1 700
k 222 261 11 3300
k 223 261 33 1400
k 225 261 14 4100
k 226 261 2 2200
k 227 261 222 3500
k 228 261 6 1600
k 229 261 28 2200
k 230 261 75 1700
k 231 261 3 1900
k 233 261 42 3800
k 234 261 13 3900
k 235 261 60 3500
k 236 261 1 1900
k 158 262 2 4500
k 159 262 61 4600
k 162 262 16 3700
k 164 262 149 3400
k 165 262 8 3700
k 166 262 52 2900
k 167 262 278 4000
k 178 262 11 5900
k 186 262 43 4000
k 187 262 5 4300
k 188 262 4 2800
k 193 262 1 4900
k 194 262 3 4500
k 195 262 1 4200
k 202 262 2 3500
k 203 262 30 3500
k 206 262 26 3600
k 207 262 55 3400
k 208 262 5 3500
k 210 262 4 3700
k 211 262 2 6300
k 214 262 4 3300
k 215 262 69 2500
k 219 262 2 4300
k 222 262 1 4600
k 225 262 29 3200
k 227 262 22 2700
k 233 262 42 3200
k 234 262 17 3100
k 235 262 39 4400
k 158 263 6 2200
k 159 263 2 3100
k 160 263 35 1100
k 162 263 2 4900
k 164 263 4 3900
k 167 263 3 3300
k 168 263 24 1500
k 170 263 3 1700
k 175 263 17 1600
k 177 263 1 1900
k 182 263 26 1700
k 186 263 2 2700
k 187 263 2 2900
k 192 263 1 5000
k 193 263 7 2800
k 194 263 7 2800
k 195 263 1 3000
k 197 263 2 700
k 202 263 11 5200
k 203 263 1 4300
k 206 263 6 3700
k 208 263 11 3100
k 210 263 2 2600
k 211 263 1 2700
k 214 263 2 2900
k 215 263 18 2900
k 216 263 4 2200
k 219 263 11 2600
k 221 263 7 2200
k 224 263 19 1900
k 227 263 9 3100
k 233 263 14 3200
k 235 263 2 2900
k 158 264 33 2000
k 162 264 5 4300
k 164 264 28 3600
k 165 264 16 4100
k 166 264 8 3600
k 167 264 12 3100
k 168 264 7 2300
k 169 264 2 2400
k 170 264 4 2600
k 174 264 1 700
k 175 264 2 1600
k 177 264 4 2100
k 186 264 15 3300
k 187 264 11 3500
k 188 264 2 3400
k 191 264 2 1800
k 192 264 1 5000
k 193 264 3 3000
k 194 264 4 2500
k 195 264 1 2700
k 203 264 7 5000
k 207 264 6 5600
k 208 264 13 3700
k 210 264 4 2800
k 211 264 1 5000
k 214 264 3 2500
k 215 264 4 3100
k 219 264 5 2300
k 222 264 15 2900
k 223 264 2 1500
k 224 264 2 2800
k 226 264 4 1400
k 227 264 11 3600
k 230 264 3 1500
k 233 264 18 3800
k 235 264 1 5000
k 158 265 95 1900
k 159 265 7 1100
k 160 265 4 4200
k 161 265 9 3800
k 168 265 201 3500
k 169 265 7 4000
k 170 265 10 4600
k 174 265 2 2400
k 175 265 100 2700
k 176 265 27 3800
k 177 265 2 5800
k 178 265 6 4200
k 179 265 14 3600
k 180 265 7 4500
k 181 265 9 2900
k 182 265 149 4400
k 183 265 193 3900
k 184 265 10 4500
k 185 265 2 3200
k 187 265 4 500
k 188 265 1 1000
k 189 265 18 5100
k 190 265 6 2800
k 191 265 3 3900
k 192 265 5 1600
k 193 265 3 1700
k 194 265 16 2900
k 195 265 1 3000
k 196 265 14 2400
k 197 265 60 4100
k 198 265 20 5600
k 202 265 19 600
k 203 265 16 1000
k 206 265 3 900
k 207 265 7 800
k 208 265 31 600
k 210 265 5 1100
k 212 265 7 4600
k 215 265 236 700
k 216 265 322 4000
k 217 265 6 3900
k 218 265 96 400
k 219 265 16 2500
k 220 265 7 3800
k 221 265 8 5100
k 222 265 3 4100
k 223 265 17 3000
k 224 265 35 4500
k 225 265 43 600
k 227 265 123 700
k 228 265 5 4400
k 229 265 5 4000
k 231 265 7 3300
k 232 265 4 400
k 233 265 28 300
k 234 265 2 300
k 235 265 3 300
k 236 265 1 3400
k 158 266 5 1800
k 159 266 2 1000
k 162 266 3 1400
k 164 266 92 1200
k 165 266 45 1200
k 166 266 6 1000
k 167 266 5 1000
k 168 266 45 3900
k 170 266 4 4300
k 175 266 27 3500
k 179 266 2 3100
k 181 266 11 2700
k 183 266 74 3400
k 185 266 1 3300
k 186 266 7 500
k 189 266 4 2900
k 193 266 2 1400
k 194 266 6 2500
k 195 266 13 2600
k 198 266 11 3700
k 202 266 18 1300
k 205 266 1 1400
k 206 266 12 1600
k 207 266 41 1400
k 208 266 36 1300
k 210 266 2 1600
k 214 266 1 300
k 215 266 89 300
k 216 266 21 3700
k 217 266 4 2200
k 220 266 2 4300
k 223 266 11 2600
k 224 266 18 4200
k 225 266 37 300
k 227 266 151 400
k 228 266 2 4800
k 229 266 1 4400
k 233 266 35 1100
k 234 266 14 900
k 235 266 13 500
k 158 267 3 2900
k 162 267 3 1700
k 164 267 19 1200
k 165 267 43 1600
k 166 267 4 1000
k 167 267 4 1000
k 168 267 5 4000
k 169 267 3 4500
k 175 267 2 5300
k 183 267 7 3500
k 186 267 3 1000
k 195 267 2 2700
k 198 267 2 4900
k 205 267 1 1500
k 206 267 1 1600
k 208 267 1 1400
k 214 267 1 600
k 215 267 56 300
k 216 267 4 3700
k 217 267 1 2300
k 221 267 4 3100
k 223 267 2 1900
k 224 267 7 3100
k 225 267 51 300
k 227 267 24 500
k 229 267 1 2900
k 233 267 35 1100
k 234 267 4 1000
k 235 267 16 600
k 158 268 8 2800
k 159 268 10 4500
k 162 268 12 5000
k 163 268 2 5800
k 164 268 58 4500
k 165 268 19 4800
k 166 268 11 4300
k 167 268 95 4200
k 168 268 2 700
k 174 268 1 1800
k 178 268 3 2000
k 185 268 1 3000
k 186 268 26 5200
k 187 268 3 4600
k 188 268 1 4700
k 192 268 1 2900
k 193 268 3 3300
k 194 268 7 3300
k 195 268 4 2400
k 197 268 3 1300
k 202 268 2 3600
k 204 268 2 3800
k 206 268 9 3900
k 207 268 13 4100
k 208 268 4 3400
k 210 268 8 2300
k 214 268 4 2700
k 215 268 6 2600
k 216 268 14 300
k 219 268 3 3500
k 225 268 4 3300
k 227 268 15 2800
k 229 268 4 1800
k 230 268 2 2500
k 233 268 3 4700
k 234 268 5 4800
k 235 268 9 4500
k 162 269 15 4400
k 164 269 59 3500
k 165 269 12 4300
k 166 269 35 3200
k 167 269 88 7000
k 168 269 20 2000
k 169 269 2 2800
k 170 269 2 2000
k 173 269 2 800
k 175 269 7 1200
k 185 269 2 1300
k 186 269 91 3400
k 187 269 3 3500
k 188 269 4 3600
k 192 269 1 3900
k 193 269 4 3400
k 194 269 14 2500
k 195 269 2 2700
k 197 269 3 700
k 203 269 4 5000
k 207 269 8 4100
k 208 269 31 3800
k 210 269 3 3100
k 214 269 2 2300
k 215 269 15 2400
k 216 269 18 2100
k 217 269 1 3000
k 218 269 2 3800
k 221 269 2 2800
k 224 269 3 2500
k 225 269 3 3200
k 227 269 41 2800
k 229 269 1 2200
k 230 269 1 1200
k 233 269 16 3600
k 234 269 2 3000
k 235 269 13 3400
k 158 270 1 2100
k 161 270 2 7000
k 162 270 2 3300
k 164 270 17 2700
k 165 270 1 4600
k 166 270 5 2900
k 167 270 7 3600
k 168 270 14 1700
k 169 270 4 2500
k 175 270 7 2300
k 182 270 9 2100
k 185 270 4 1900
k 186 270 12 3800
k 193 270 2 2700
k 194 270 4 3000
k 203 270 8 5200
k 207 270 3 4800
k 208 270 11 2900
k 210 270 1 1700
k 215 270 11 3700
k 216 270 12 1900
k 220 270 1 1900
k 221 270 4 2500
k 227 270 19 2500
k 229 270 13 1400
k 233 270 13 4300
k 158 271 7 2200
k 161 271 3 4100
k 162 271 2 3800
k 164 271 12 2700
k 165 271 1 3500
k 166 271 1 5000
k 167 271 6 5000
k 168 271 3 4100
k 169 271 1 5000
k 173 271 1 2200
k 174 271 2 1800
k 175 271 62 5300
k 180 271 1 5000
k 181 271 1 5000
k 182 271 3 4300
k 184 271 13 3200
k 186 271 4 2500
k 188 271 2 5000
k 191 271 1 4000
k 197 271 1 2400
k 208 271 7 3100
k 210 271 2 900
k 215 271 2 1600
k 216 271 7 4000
k 221 271 16 4900
k 222 271 3 2700
k 227 271 4 2700
k 233 271 1 5000
k 234 271 2 5000
k 236 271 3 2100
k 158 272 42 1900
k 160 272 14 3300
k 161 272 24 3200
k 162 272 23 2300
k 164 272 31 1600
k 165 272 30 2100
k 166 272 17 1500
k 167 272 34 1200
k 168 272 73 3100
k 169 272 3 3200
k 170 272 1 4200
k 171 272 1 2800
k 173 272 1 2200
k 175 272 86 2200
k 176 272 1 2900
k 178 272 1 3100
k 179 272 1 3300
k 180 272 2 2600
k 181 272 9 3000
k 182 272 30 3400
k 185 272 9 3000
k 186 272 27 1900
k 187 272 1 2400
k 188 272 1 1700
k 189 272 3 3600
k 190 272 5 1800
k 191 272 3 2000
k 196 272 4 3200
k 197 272 11 2100
k 198 272 3 2500
k 200 272 2 2500
k 201 272 2 1900
k 202 272 1 2200
k 203 272 3 2700
k 206 272 3 2200
k 207 272 4 2500
k 208 272 43 2000
k 210 272 6 800
k 212 272 2 3000
k 215 272 5 600
k 216 272 91 3100
k 217 272 12 900
k 221 272 20 3600
k 222 272 7 2600
k 223 272 14 2100
k 224 272 7 4000
k 225 272 4 1100
k 227 272 68 1600
k 228 272 1 3600
k 229 272 2 2700
k 230 272 5 2300
k 231 272 2 2500
k 233 272 21 1900
k 234 272 1 1700
k 235 272 1 1400
k 236 272 4 2300
k 158 273 94 1000
k 160 273 29 3500
k 161 273 44 3400
k 162 273 24 2900
k 164 273 113 2100
k 165 273 16 2800
k 166 273 12 1700
k 167 273 71 1600
k 168 273 232 3100
k 169 273 7 3300
k 170 273 4 3500
k 172 273 1 4500
k 173 273 1 2400
k 174 273 1 2500
k 175 273 121 300
k 176 273 11 7000
k 177 273 1 4400
k 178 273 3 4000
k 180 273 8 3500
k 181 273 2 3300
k 182 273 101 3100
k 183 273 3 3000
k 184 273 5 3500
k 185 273 7 3300
k 186 273 37 1900
k 187 273 7 2200
k 189 273 10 3800
k 190 273 4 2700
k 191 273 4 3000
k 196 273 4 3100
k 197 273 22 2800
k 198 273 11 2500
k 199 273 5 3200
k 200 273 1 3400
k 201 273 8 1500
k 202 273 3 7000
k 203 273 10 3500
k 206 273 11 2700
k 207 273 11 2800
k 208 273 314 2300
k 209 273 6 2600
k 210 273 5 1800
k 212 273 6 4000
k 214 273 1 1900
k 215 273 32 1000
k 216 273 69 2800
k 217 273 2 1100
k 218 273 1 2300
k 220 273 1 4200
k 221 273 40 3900
k 222 273 22 1700
k 223 273 42 1400
k 224 273 10 3300
k 225 273 14 1900
k 226 273 4 2700
k 227 273 14 2100
k 228 273 9 3600
k 230 273 4 3200
k 231 273 5 2500
k 233 273 14 2300
k 236 273 3 2300
k 160 274 11 3300
k 161 274 10 3700
k 168 274 23 3400
k 169 274 2 3600
k 175 274 12 4000
k 182 274 71 3400
k 183 274 2 3200
k 184 274 3 3200
k 189 274 6 3200
k 197 274 2 2300
k 198 274 2 3600
k 201 274 3 1800
k 216 274 18 3100
k 221 274 7 4300
k 222 274 3 1000
k 223 274 1 2400
k 224 274 1 3600
k 158 275 29 600
k 161 275 5 3700
k 162 275 28 4300
k 164 275 10 3800
k 165 275 9 4000
k 166 275 2 1900
k 167 275 4 3400
k 168 275 12 3600
k 169 275 1 4100
k 174 275 23 2500
k 175 275 11 2800
k 176 275 1 3900
k 177 275 1 4400
k 178 275 1 4000
k 182 275 2 4100
k 184 275 1 3500
k 185 275 1 3300
k 186 275 99 2000
k 189 275 11 5000
k 193 275 4 2700
k 194 275 14 1100
k 195 275 7 1600
k 197 275 13 1800
k 198 275 9 3400
k 208 275 59 4400
k 209 275 5 2100
k 210 275 2 2500
k 215 275 18 1400
k 216 275 13 3900
k 219 275 2 1500
k 220 275 1 4200
k 222 275 7 1700
k 223 275 1 7000
k 224 275 6 4200
k 225 275 3 3000
k 227 275 10 3700
k 229 275 1 2200
k 231 275 5 2000
k 158 276 43 1400
k 159 276 17 2300
k 160 276 7 900
k 161 276 3 1300
k 162 276 40 3900
k 164 276 145 4000
k 165 276 62 4500
k 166 276 26 3600
k 167 276 122 3400
k 168 276 10 1200
k 170 276 2 1400
k 173 276 5 1500
k 174 276 7 1000
k 175 276 51 600
k 183 276 8 1600
k 186 276 45 3800
k 187 276 10 3000
k 188 276 5 2500
k 189 276 13 1600
k 190 276 4 1100
k 191 276 3 1200
k 192 276 12 5000
k 193 276 28 2100
k 194 276 61 2000
k 195 276 9 1800
k 196 276 1 2600
k 201 276 12 900
k 202 276 16 7000
k 203 276 6 3200
k 204 276 8 4700
k 206 276 8 3500
k 207 276 28 3500
k 208 276 21 4400
k 210 276 25 1900
k 211 276 3 1500
k 214 276 14 2200
k 215 276 17 2200
k 216 276 12 1400
k 218 276 5 4200
k 219 276 26 1800
k 220 276 4 1100
k 221 276 7 1800
k 222 276 1 2500
k 223 276 7 800
k 224 276 3 1700
k 225 276 6 2900
k 227 276 56 2400
k 228 276 2 300
k 230 276 3 700
k 231 276 3 1500
k 233 276 32 3000
k 234 276 2 2800
k 235 276 27 3900
k 236 276 1 1400
k 158 277 27 2300
k 159 277 13 3500
k 162 277 19 3800
k 164 277 55 3500
k 165 277 25 4000
k 166 277 28 3100
k 167 277 51 2900
k 174 277 2 600
k 175 277 62 300
k 186 277 30 3000
k 187 277 8 3500
k 188 277 3 3600
k 189 277 6 1900
k 192 277 5 3700
k 193 277 10 3000
k 194 277 14 2300
k 195 277 1 3700
k 197 277 5 400
k 201 277 1 1000
k 202 277 2 4800
k 203 277 5 4600
k 204 277 2 4200
k 206 277 5 4100
k 207 277 17 4200
k 208 277 3 3900
k 210 277 11 2700
k 211 277 2 1400
k 212 277 6 1700
k 214 277 7 2500
k 215 277 24 2400
k 217 277 1 1500
k 218 277 2 3900
k 219 277 17 2100
k 221 277 7 2700
k 222 277 12 3200
k 223 277 1 1400
k 225 277 5 3000
k 226 277 2 1100
k 227 277 52 2900
k 228 277 4 1100
k 231 277 7 1400
k 233 277 22 3700
k 235 277 9 3400
k 236 277 1 1800
k 158 278 1 2300
k 159 278 1 3800
k 162 278 13 4900
k 164 278 23 4100
k 165 278 3 4400
k 166 278 10 4100
k 167 278 20 3000
k 175 278 7 1600
k 176 278 15 1000
k 186 278 2 3100
k 187 278 2 4100
k 192 278 1 5000
k 193 278 1 3700
k 194 278 2 2900
k 201 278 1 5000
k 206 278 14 4700
k 210 278 1 2500
k 214 278 1 3200
k 215 278 1 2800
k 216 278 3 1200
k 219 278 3 2700
k 225 278 1 3600
k 227 278 1 3300
k 233 278 5 3900
k 235 278 1 3800
k 236 278 2 2100
k 158 279 2 2500
k 159 279 9 4600
k 162 279 4 5200
k 164 279 8 4600
k 165 279 7 5200
k 166 279 6 4500
k 167 279 10 4100
k 175 279 12 800
k 186 279 10 4200
k 192 279 4 4900
k 193 279 2 2700
k 194 279 1 3100
k 206 279 3 5200
k 207 279 3 5300
k 208 279 1 4600
k 210 279 2 2000
k 214 279 2 2100
k 215 279 3 2200
k 219 279 8 3000
k 227 279 5 4600
k 233 279 1 4700
k 235 279 9 4500
k 158 280 41 1700
k 159 280 2 1700
k 160 280 27 1800
k 161 280 2 1700
k 162 280 6 3900
k 164 280 68 3200
k 165 280 8 3700
k 166 280 9 2500
k 167 280 57 2600
k 168 280 13 1500
k 169 280 5 1700
k 170 280 3 1900
k 173 280 1 600
k 174 280 1 300
k 175 280 6 1100
k 176 280 4 2100
k 177 280 3 2500
k 178 280 16 2300
k 181 280 3 1800
k 182 280 12 1600
k 183 280 1 1900
k 186 280 28 3000
k 189 280 3 2300
k 193 280 5 2400
k 194 280 23 1600
k 195 280 2 1400
k 197 280 9 1900
k 198 280 2 800
k 200 280 4 1700
k 202 280 4 4500
k 203 280 3 4300
k 206 280 1 3800
k 208 280 53 3600
k 213 280 7 1600
k 214 280 2 2200
k 215 280 19 2100
k 216 280 15 1200
k 217 280 10 2900
k 219 280 7 1800
k 220 280 2 2100
k 223 280 3 1600
k 224 280 2 1800
k 225 280 2 2500
k 227 280 13 3200
k 228 280 1 1900
k 230 280 7 1400
k 233 280 6 3400
k 235 280 1 3100
k 168 281 16 4200
k 170 281 4 4600
k 175 281 5 3900
k 193 281 5 2900
k 198 281 2 5400
k 199 281 2 5000
k 210 281 4 2800
k 215 281 48 2200
k 216 281 7 4000
k 220 281 2 4900
k 224 281 3 7000
k 225 281 2 1100
k 227 281 4 1300
k 159 282 4 1800
k 168 282 28 4100
k 169 282 6 4700
k 174 282 1 3200
k 175 282 7 4400
k 178 282 2 4500
k 181 282 3 4400
k 182 282 3 4400
k 183 282 1 4400
k 186 282 20 700
k 192 282 2 2400
k 197 282 8 5000
k 210 282 6 3400
k 211 282 9 4900
k 212 282 2 5800
k 215 282 81 1100
k 216 282 86 3900
k 221 282 15 3900
k 224 282 23 4400
k 225 282 8 1100
k 227 282 69 1300
k 229 282 5 5700
k 233 282 1 1000
k 168 283 1 3600
k 175 283 2 4100
k 176 283 2 5000
k 187 283 3 1500
k 188 283 2 1500
k 208 283 12 500
k 215 283 1 2800
k 216 283 4 4100
k 224 283 2 3700
k 227 283 5 1400
k 229 283 2 3800
k 159 284 6 1900
k 162 284 12 1200
k 164 284 9 1100
k 167 284 4 900
k 175 284 9 4500
k 176 284 4 5000
k 178 284 2 4500
k 186 284 16 700
k 188 284 1 1700
k 197 284 1 4500
k 198 284 2 4700
k 199 284 1 4700
k 208 284 2 1300
k 215 284 26 1400
k 220 284 4 5300
k 225 284 4 1400
k 227 284 4 1200
k 233 284 1 1000
k 158 285 2 3500
k 168 285 137 4000
k 169 285 15 4500
k 170 285 64 4400
k 175 285 13 4100
k 180 285 11 4500
k 181 285 8 4200
k 182 285 5 4300
k 185 285 1 4200
k 186 285 7 700
k 187 285 12 1400
k 188 285 4 1400
k 189 285 4 3600
k 190 285 3 3600
k 192 285 5 4000
k 195 285 1 4100
k 197 285 14 4100
k 198 285 3 5100
k 199 285 1 4800
k 210 285 11 1700
k 215 285 71 1100
k 216 285 76 3700
k 220 285 5 5000
k 224 285 57 4200
k 225 285 29 1100
k 227 285 272 1200
k 235 285 4 900
k 158 286 2 3400
k 165 286 3 1000
k 167 286 9 700
k 168 286 162 4300
k 169 286 9 5200
k 170 286 87 4700
k 175 286 32 3100
k 178 286 4 5200
k 180 286 28 4700
k 181 286 12 4700
k 182 286 2 4600
k 183 286 4 4500
k 186 286 18 700
k 187 286 6 1500
k 188 286 4 1700
k 189 286 10 5100
k 190 286 1 3900
k 191 286 3 3600
k 193 286 2 3300
k 194 286 1 3600
k 195 286 1 3200
k 197 286 15 4300
k 198 286 6 3900
k 199 286 3 5100
k 208 286 4 700
k 210 286 19 2800
k 212 286 2 5100
k 214 286 3 1400
k 215 286 214 1300
k 216 286 181 4100
k 217 286 1 3900
k 220 286 2 5000
k 221 286 8 4000
k 222 286 5 2500
k 223 286 1 3700
k 224 286 55 4600
k 225 286 44 1200
k 227 286 100 1200
k 230 286 5 4200
k 233 286 6 1000
k 235 286 3 1000
k 158 287 5 2300
k 160 287 2 3800
k 161 287 3 3000
k 162 287 9 500
k 164 287 3 400
k 167 287 10 600
k 168 287 138 3700
k 169 287 17 3500
k 170 287 41 4300
k 175 287 29 3700
k 176 287 17 5200
k 178 287 6 3100
k 179 287 3 4500
k 180 287 1 4600
k 181 287 8 3900
k 182 287 48 4000
k 183 287 4 3700
k 184 287 2 4200
k 185 287 2 4400
k 186 287 50 700
k 189 287 2 3300
k 190 287 4 3800
k 191 287 6 4100
k 192 287 2 1900
k 194 287 3 2800
k 195 287 5 4400
k 197 287 14 4200
k 198 287 8 4500
k 203 287 5 500
k 206 287 34 500
k 207 287 20 500
k 210 287 11 1300
k 212 287 3 4600
k 215 287 148 900
k 216 287 259 3800
k 217 287 2 2300
k 220 287 2 4900
k 221 287 3 4900
k 223 287 5 2800
k 224 287 22 4300
k 225 287 42 1100
k 227 287 22 1200
k 228 287 5 5600
k 229 287 2 5000
k 231 287 5 3600
k 233 287 10 1000
k 158 288 32 1800
k 161 288 2 1900
k 162 288 3 4200
k 164 288 10 3500
k 165 288 11 4000
k 166 288 4 3400
k 167 288 11 2900
k 168 288 16 2100
k 169 288 3 2100
k 170 288 1 2500
k 173 288 9 500
k 174 288 16 500
k 175 288 5 1100
k 181 288 1 1900
k 182 288 5 2100
k 185 288 3 1300
k 186 288 10 3100
k 187 288 6 3300
k 193 288 3 3300
k 194 288 7 2400
k 202 288 4 4500
k 203 288 2 4600
k 206 288 7 4000
k 207 288 4 4200
k 208 288 9 3300
k 210 288 1 2700
k 213 288 5 1900
k 214 288 7 2300
k 215 288 4 2400
k 216 288 28 2300
k 217 288 2 3800
k 219 288 4 2200
k 223 288 4 1400
k 225 288 3 3000
k 227 288 18 3500
k 229 288 1 1300
k 230 288 1 1200
k 233 288 12 3700
k 235 288 3 3400
k 158 289 119 1000
k 160 289 3 3100
k 161 289 5 2900
k 162 289 4 2400
k 164 289 7 1500
k 165 289 14 2300
k 166 289 4 1500
k 167 289 14 1100
k 168 289 17 3000
k 169 289 2 3400
k 171 289 1 3400
k 173 289 3 1600
k 174 289 2 1700
k 175 289 102 1300
k 176 289 1 2600
k 179 289 2 3500
k 180 289 3 2300
k 181 289 1 3500
k 182 289 35 3100
k 184 289 1 2700
k 185 289 3 2800
k 186 289 15 1300
k 187 289 13 1600
k 188 289 5 1700
k 189 289 18 2600
k 190 289 3 1800
k 191 289 1 1600
k 192 289 6 600
k 193 289 6 600
k 194 289 17 900
k 196 289 8 2100
k 197 289 3 1900
k 198 289 7 3100
k 199 289 1 2700
k 203 289 3 2900
k 206 289 3 2200
k 207 289 5 2300
k 208 289 2 1700
k 209 289 1 2600
k 212 289 1 3000
k 214 289 4 1400
k 215 289 39 500
k 216 289 6 2800
k 217 289 3 1700
k 221 289 8 3700
k 222 289 6 1700
k 223 289 3 1000
k 224 289 3 7000
k 225 289 4 1300
k 227 289 33 1600
k 228 289 1 2100
k 229 289 2 2500
k 230 289 3 2600
k 231 289 2 2500
k 233 289 3 1800
k 234 289 13 1300
k 235 289 1 1500
k 236 289 7 1500
k 158 290 7 3300
k 164 290 10 4600
k 167 290 2 4100
k 168 290 8 1100
k 175 290 8 800
k 176 290 2 1300
k 178 290 2 1500
k 181 290 4 1200
k 186 290 2 3100
k 190 290 5 2100
k 191 290 2 2900
k 193 290 1 2700
k 194 290 1 4100
k 198 290 3 1600
k 201 290 4 2400
k 216 290 21 1200
k 220 290 5 1900
k 221 290 4 1600
k 222 290 1 4600
k 223 290 4 2500
k 158 291 95 2700
k 161 291 3 1200
k 162 291 15 4900
k 164 291 123 4000
k 165 291 11 4700
k 166 291 10 3700
k 167 291 45 7000
k 168 291 68 800
k 169 291 5 1600
k 170 291 3 1300
k 173 291 6 1900
k 174 291 16 1400
k 175 291 30 500
k 181 291 2 1300
k 182 291 9 1100
k 185 291 2 2300
k 186 291 14 3900
k 187 291 6 4100
k 189 291 2 2100
k 191 291 17 1900
k 193 291 3 3900
k 194 291 11 3300
k 195 291 5 3200
k 196 291 1 4300
k 197 291 12 1300
k 198 291 1 900
k 200 291 2 2300
k 201 291 4 1700
k 202 291 6 5000
k 203 291 2 5300
k 206 291 3 4900
k 207 291 28 4500
k 208 291 17 4400
k 210 291 1 3400
k 214 291 3 3800
k 215 291 11 2900
k 216 291 151 1100
k 217 291 2 3800
k 218 291 1 5000
k 219 291 2 3500
k 220 291 3 1300
k 221 291 5 1700
k 222 291 4 3600
k 223 291 110 1900
k 224 291 12 1400
k 225 291 1 3600
k 227 291 13 4000
k 228 291 3 5000
k 229 291 3 2000
k 231 291 4 2100
k 233 291 4 4200
k 158 292 10 1800
k 164 292 9 3800
k 168 292 4 500
k 169 292 2 1000
k 174 292 3 800
k 175 292 4 1200
k 180 292 3 600
k 194 292 3 2600
k 209 292 1 1600
k 216 292 2 800
k 222 292 1 3100
k 223 292 13 1000
k 224 292 10 1000
k 229 292 3 1300
k 158 293 1 1800
k 159 293 3 1200
k 162 293 4 1200
k 164 293 116 1200
k 165 293 12 1200
k 166 293 9 1000
k 167 293 20 700
k 168 293 10 3800
k 169 293 76 3600
k 170 293 3 4200
k 173 293 2 2500
k 175 293 41 3100
k 180 293 2 3000
k 181 293 4 3500
k 183 293 34 3100
k 184 293 1 3100
k 186 293 5 800
k 187 293 6 600
k 192 293 3 1200
k 195 293 3 1700
k 197 293 3 2200
k 198 293 3 2900
k 202 293 27 1400
k 203 293 1 1600
k 206 293 6 1600
k 207 293 44 1600
k 208 293 7 1200
k 215 293 79 300
k 216 293 27 3600
k 221 293 2 3200
k 224 293 15 4100
k 225 293 13 400
k 227 293 80 600
k 233 293 38 1100
k 234 293 11 1100
k 235 293 12 700
k 158 294 143 2400
k 159 294 3 1000
k 160 294 2 5300
k 161 294 23 2400
k 162 294 186 1300
k 164 294 355 900
k 165 294 129 1200
k 166 294 194 800
k 167 294 328 700
k 168 294 230 3200
k 169 294 53 3400
k 170 294 19 3600
k 175 294 94 2400
k 176 294 7 5100
k 177 294 1 6300
k 178 294 4 4400
k 179 294 10 5000
k 180 294 11 4400
k 181 294 8 4900
k 182 294 149 4500
k 183 294 49 3400
k 184 294 14 3900
k 185 294 8 5100
k 186 294 173 700
k 187 294 49 300
k 188 294 28 1800
k 189 294 20 3500
k 190 294 20 3600
k 191 294 18 3900
k 192 294 3 4200
k 193 294 3 800
k 194 294 31 2300
k 197 294 61 3700
k 198 294 48 3800
k 199 294 19 4800
k 200 294 2 5200
k 202 294 25 1100
k 203 294 51 1400
k 204 294 5 2500
k 205 294 6 1200
k 206 294 63 1000
k 207 294 70 1300
k 208 294 243 1100
k 209 294 2 5700
k 210 294 9 1400
k 213 294 1 2700
k 214 294 45 300
k 216 294 271 2400
k 218 294 3 1100
k 219 294 25 3400
k 220 294 8 5000
k 221 294 3 4300
k 222 294 8 5200
k 223 294 26 3100
k 224 294 32 3700
k 225 294 149 800
k 227 294 314 300
k 229 294 30 2600
k 230 294 4 5000
k 231 294 6 3800
k 232 294 8 1200
k 233 294 124 800
k 234 294 16 600
k 235 294 40 1000
k 158 295 62 2600
k 159 295 42 3800
k 162 295 103 4400
k 163 295 6 4700
k 164 295 518 3500
k 165 295 138 4100
k 166 295 163 3600
k 167 295 674 3000
k 168 295 2 300
k 174 295 6 1700
k 175 295 88 400
k 184 295 4 1800
k 185 295 2 2100
k 186 295 345 3400
k 187 295 40 3600
k 188 295 13 3700
k 191 295 2 2000
k 192 295 17 3900
k 193 295 45 3500
k 194 295 41 3400
k 195 295 17 3200
k 196 295 1 4700
k 197 295 18 1900
k 201 295 10 2100
k 202 295 7 4700
k 203 295 200 4900
k 204 295 66 4300
k 206 295 235 4100
k 207 295 224 4300
k 208 295 50 3800
k 210 295 29 3200
k 211 295 28 1500
k 212 295 18 1200
k 214 295 21 2600
k 215 295 144 2500
k 218 295 9 3800
k 219 295 26 3600
k 220 295 1 1100
k 221 295 6 900
k 222 295 2 3500
k 223 295 2 2300
k 225 295 24 3300
k 227 295 113 3500
k 228 295 2 1400
k 229 295 3 2000
k 230 295 3 1900
k 231 295 4 2500
k 233 295 57 3800
k 234 295 19 3900
k 235 295 86 3500
k 158 296 24 400
k 160 296 43 3800
k 161 296 5 2300
k 162 296 9 3900
k 164 296 19 2200
k 165 296 8 3600
k 166 296 7 3600
k 167 296 9 1800
k 168 296 15 2400
k 169 296 1 2200
k 170 296 7 3900
k 173 296 4 2700
k 174 296 21 800
k 175 296 6 2800
k 176 296 1 7000
k 178 296 1 2200
k 181 296 1 5000
k 182 296 7 2500
k 183 296 1 3600
k 185 296 1 3400
