c resource constrained multi commodity flow
c EuropeAsia
k 206 318 119 3200
k 207 318 1257 3200
k 208 318 322 3300
k 209 318 130 2500
k 210 318 552 2700
k 212 318 225 600
k 213 318 21 2600
k 214 318 16 1100
k 215 318 14 1300
k 218 318 53 1100
k 220 318 59 600
k 222 318 32 1400
k 224 318 10 2100
k 225 318 81 1700
k 226 318 5 3500
k 227 318 7 3200
k 228 318 75 1500
k 229 318 99 500
k 230 318 2 3400
k 231 318 77 2100
k 232 318 1 2800
k 234 318 11 2300
k 235 318 10 1500
k 236 318 712 3000
k 237 318 129 3300
k 238 318 11 3200
k 239 318 29 3400
k 240 318 51 3100
k 241 318 21 900
k 242 318 11 1400
k 243 318 8 5000
k 244 318 71 2300
k 245 318 385 1000
k 246 318 72 2400
k 247 318 54 1900
k 248 318 68 400
k 249 318 101 700
k 250 318 122 800
k 252 318 8 900
k 253 318 47 3300
k 254 318 22 3300
k 255 318 9 4100
k 256 318 37 3600
k 257 318 38 3700
k 258 318 284 3400
k 259 318 7 4200
k 260 318 57 2400
k 261 318 42 2300
k 262 318 38 300
k 263 318 45 1500
k 264 318 2 1900
k 265 318 20 2900
k 266 318 175 2400
k 267 318 223 1800
k 268 318 350 700
k 269 318 1 3800
k 270 318 1 3200
k 271 318 16 300
k 273 318 3 4700
k 274 318 58 1400
k 275 318 14 900
k 276 318 177 1200
k 278 318 25 1500
k 279 318 11 1900
k 281 318 115 700
k 282 318 30 1400
k 283 318 137 2500
k 284 318 6 800
k 285 318 219 2500
k 286 318 60 1400
k 287 318 53 1700
k 288 318 20 1200
k 289 318 76 1300
k 290 318 3 5100
k 291 318 55 3400
k 292 318 6 1100
k 293 318 3 3500
k 294 318 57 3200
k 200 319 6 2800
k 201 319 8 3600
k 204 319 2 1800
k 205 319 28 4200
k 206 319 6 3800
k 207 319 217 3500
k 208 319 41 4100
k 209 319 41 3400
k 210 319 199 2800
k 220 319 4 700
k 221 319 7 1800
k 236 319 90 3100
k 237 319 8 3400
k 238 319 6 3300
k 239 319 2 3500
k 241 319 5 1300
k 242 319 3 1000
k 243 319 1 5000
k 244 319 1 3600
k 245 319 9 3000
k 246 319 1 2700
k 253 319 12 3100
k 254 319 31 4800
k 256 319 11 4000
k 257 319 31 4100
k 258 319 27 3500
k 261 319 4 2000
k 263 319 2 2600
k 266 319 6 3200
k 267 319 4 2200
k 271 319 2 1500
k 273 319 4 3600
k 274 319 6 3200
k 279 319 1 3700
k 281 319 2 2200
k 283 319 2 3200
k 285 319 55 3300
k 287 319 2 1500
k 291 319 24 3600
k 293 319 20 3600
k 294 319 29 3300
k 200 320 6 2800
k 279 320 11 3800
k 280 320 2 3900
k 281 320 55 2300
k 289 320 6 1800
k 200 321 9 4000
k 201 321 1 4600
k 205 321 2 4600
k 207 321 23 4300
k 208 321 3 4900
k 209 321 3 4000
k 210 321 7 3800
k 220 321 1 1500
k 221 321 18 2000
k 236 321 19 4200
k 237 321 4 3100
k 242 321 1 1900
k 243 321 6 4600
k 244 321 1 3700
k 245 321 2 3800
k 246 321 3 3500
k 258 321 2 4100
k 261 321 3 2400
k 262 321 4 800
k 267 321 4 4300
k 271 321 4 3800
k 274 321 1 3900
k 281 321 3 1600
k 285 321 8 4300
k 291 321 3 3900
k 294 321 4 4300
k 295 321 1 2400
k 200 322 5 2000
k 201 322 17 3400
k 203 322 4 1600
k 204 322 2 1400
k 205 322 30 4000
k 206 322 3 3600
k 207 322 168 3200
k 208 322 47 3900
k 209 322 25 2800
k 210 322 185 2600
k 212 322 4 1500
k 218 322 1 1000
k 221 322 16 1500
k 236 322 33 2900
k 237 322 14 3200
k 238 322 9 3100
k 239 322 3 3300
k 243 322 8 5000
k 244 322 5 3100
k 245 322 6 1900
k 246 322 5 1700
k 253 322 9 3200
k 254 322 5 4500
k 256 322 12 3700
k 257 322 5 3900
k 258 322 8 3300
k 261 322 8 2600
k 266 322 1 2500
k 267 322 18 2000
k 271 322 1 1300
k 273 322 5 3400
k 274 322 10 2100
k 278 322 3 2100
k 281 322 5 800
k 283 322 3 2900
k 285 322 24 3100
k 291 322 23 3300
k 293 322 12 3400
k 294 322 19 3100
k 295 322 2 1600
k 200 323 5 3200
k 205 323 3 5400
k 207 323 40 4600
k 208 323 4 5200
k 209 323 4 4300
k 210 323 40 4100
k 236 323 25 4500
k 241 323 1 2400
k 242 323 1 2700
k 244 323 2 3800
k 245 323 4 3700
k 246 323 3 3700
k 257 323 16 5400
k 258 323 10 6100
k 259 323 1 4300
k 261 323 6 3500
k 266 323 10 3800
k 267 323 2 3600
k 273 323 4 4900
k 274 323 2 3700
k 285 323 21 4700
k 287 323 1 2900
k 291 323 6 4300
k 201 324 10 3700
k 207 324 22 4200
k 208 324 6 4800
k 209 324 2 3900
k 210 324 29 3200
k 221 324 3 7000
k 236 324 6 4300
k 238 324 3 4200
k 239 324 3 3100
k 244 324 1 3300
k 245 324 3 2800
k 246 324 1 2700
k 253 324 1 3800
k 257 324 17 3700
k 258 324 4 3900
k 261 324 1 2600
k 267 324 6 3100
k 285 324 8 3200
k 200 325 1 2600
k 201 325 7 4100
k 205 325 33 4600
k 206 325 2 4000
k 207 325 60 3800
k 208 325 23 4400
k 209 325 13 4300
k 210 325 73 3300
k 211 325 1 1300
k 220 325 2 1000
k 221 325 19 1100
k 236 325 19 3700
k 237 325 4 3900
k 238 325 8 3800
k 239 325 6 4000
k 243 325 1 4100
k 244 325 2 3000
k 245 325 5 2700
k 246 325 2 3000
k 253 325 4 5200
k 258 325 7 3600
k 261 325 3 3100
k 262 325 3 1700
k 265 325 2 2600
k 266 325 1 2900
k 267 325 11 2800
k 273 325 4 4100
k 274 325 3 2400
k 285 325 12 3800
k 291 325 4 4000
k 293 325 1 4100
k 294 325 7 3800
k 200 326 2 3500
k 201 326 15 3600
k 205 326 20 4200
k 206 326 4 4200
k 207 326 111 3600
k 208 326 8 3800
k 209 326 15 2900
k 210 326 128 3100
k 211 326 1 2400
k 221 326 12 2000
k 236 326 56 3400
k 237 326 6 3400
k 238 326 7 3600
k 239 326 6 3700
k 242 326 4 2100
k 243 326 3 3600
k 244 326 2 3100
k 245 326 10 3200
k 246 326 1 3000
k 254 326 5 4600
k 256 326 12 4100
k 257 326 8 4300
k 258 326 23 3900
k 259 326 1 4000
k 261 326 10 2800
k 266 326 3 2400
k 267 326 23 2500
k 273 326 1 3600
k 274 326 3 3400
k 283 326 3 3000
k 285 326 20 3500
k 289 326 13 2400
k 291 326 14 3800
k 293 326 3 3900
k 294 326 13 3500
k 200 327 10 3500
k 201 327 2 3700
k 207 327 14 4800
k 208 327 2 7000
k 210 327 28 4300
k 212 327 5 1300
k 233 327 2 2200
k 236 327 11 4400
k 242 327 8 2500
k 245 327 3 3600
k 246 327 3 3400
k 248 327 2 1300
k 256 327 9 5200
k 257 327 1 5300
k 258 327 12 5300
k 266 327 2 3900
k 267 327 1 5100
k 268 327 6 900
k 274 327 1 2800
k 281 327 9 2500
k 283 327 3 2900
k 285 327 6 4800
k 291 327 3 5000
k 294 327 2 4800
k 200 328 39 2400
k 201 328 128 3700
k 204 328 9 2900
k 205 328 38 4700
k 206 328 9 4000
k 207 328 464 3600
k 208 328 81 3800
k 209 328 50 3400
k 210 328 675 3100
k 211 328 4 1600
k 212 328 7 300
k 220 328 82 1000
k 221 328 22 1700
k 234 328 5 2000
k 235 328 3 1800
k 236 328 231 3200
k 237 328 47 3600
k 238 328 9 3600
k 239 328 20 3700
k 241 328 17 1200
k 242 328 7 1500
k 243 328 10 3000
k 244 328 29 2500
k 245 328 71 2500
k 246 328 30 2200
k 248 328 95 900
k 251 328 2 1500
k 252 328 2 1800
k 254 328 16 4500
k 256 328 4 7000
k 257 328 6 4100
k 258 328 38 3800
k 259 328 6 3400
k 260 328 1 2000
k 261 328 83 2200
k 263 328 7 7000
k 265 328 7 3500
k 266 328 37 3000
k 267 328 137 2500
k 271 328 2 1800
k 272 328 4 4000
k 273 328 9 3800
k 274 328 31 2600
k 276 328 1 1200
k 278 328 1 700
k 279 328 11 3300
k 280 328 26 3400
k 281 328 33 1400
k 283 328 14 4100
k 285 328 222 3500
k 286 328 6 1600
k 287 328 28 2200
k 288 328 75 1700
k 289 328 3 1900
k 291 328 42 3800
k 293 328 13 3900
k 294 328 60 3500
k 295 328 1 1900
k 200 329 2 4500
k 201 329 61 4600
k 205 329 16 3700
k 206 329 3 3400
k 207 329 149 3400
k 208 329 8 3700
k 209 329 52 2900
k 210 329 278 4000
k 225 329 11 5900
k 236 329 43 4000
k 237 329 5 4300
k 238 329 2 2700
k 239 329 4 2800
k 244 329 1 4900
k 245 329 3 4500
k 246 329 1 4200
k 253 329 2 3500
k 254 329 30 3500
k 256 329 26 3600
k 257 329 55 3400
k 258 329 5 3500
k 259 329 1 6100
k 261 329 4 3700
k 262 329 2 6300
k 265 329 2 4200
k 266 329 4 3300
k 267 329 69 2500
k 274 329 2 4300
k 279 329 1 4600
k 280 329 1 4900
k 283 329 29 3200
k 285 329 22 2700
k 291 329 42 3200
k 293 329 17 3100
k 294 329 39 4400
k 200 330 10 2700
k 202 330 1 2200
k 205 330 7 4400
k 207 330 17 3700
k 208 330 4 4200
k 209 330 3 3300
k 210 330 15 3100
k 212 330 12 2500
k 214 330 3 2700
k 221 330 4 1900
k 222 330 4 1900
k 226 330 3 3000
k 228 330 4 1600
k 231 330 2 2400
k 236 330 6 3600
k 245 330 5 3000
k 248 330 4 1000
k 249 330 13 2100
k 256 330 5 4300
k 257 330 3 4400
k 258 330 8 4100
k 267 330 9 5100
k 268 330 7 2800
k 284 330 4 2000
k 285 330 2 3700
k 290 330 1 4400
k 291 330 3 4800
k 292 330 4 1400
k 200 331 6 2200
k 201 331 2 3100
k 202 331 35 1100
k 205 331 2 4900
k 207 331 4 3900
k 210 331 3 3300
k 212 331 24 1500
k 214 331 3 1700
k 221 331 17 1600
k 224 331 1 1900
k 226 331 6 2700
k 230 331 16 2400
k 231 331 26 1700
k 236 331 2 2700
k 237 331 2 2900
k 243 331 1 5000
k 244 331 7 2800
k 245 331 7 2800
k 246 331 1 3000
k 248 331 2 700
k 253 331 11 5200
k 254 331 1 4300
k 256 331 6 3700
k 258 331 11 3100
k 261 331 2 2600
k 262 331 1 2700
k 266 331 2 2900
k 267 331 18 2900
k 268 331 4 2200
k 274 331 11 2600
k 278 331 7 2200
k 282 331 19 1900
k 285 331 9 3100
k 291 331 14 3200
k 294 331 2 2900
k 200 332 33 2000
k 205 332 5 4300
k 206 332 2 3800
k 207 332 28 3600
k 208 332 16 4100
k 209 332 8 3600
k 210 332 12 3100
k 212 332 7 2300
k 213 332 2 2400
k 214 332 4 2600
k 220 332 1 700
k 221 332 2 1600
k 224 332 4 2100
k 236 332 15 3300
k 237 332 11 3500
k 239 332 2 3400
k 242 332 2 1800
k 243 332 1 5000
k 244 332 3 3000
k 245 332 4 2500
k 246 332 1 2700
k 254 332 7 5000
k 257 332 6 5600
k 258 332 13 3700
k 261 332 4 2800
k 262 332 1 5000
k 266 332 3 2500
k 267 332 4 3100
k 270 332 2 5000
k 272 332 1 5000
k 274 332 5 2300
k 279 332 15 2900
k 281 332 2 1500
k 282 332 2 2800
k 285 332 11 3600
k 288 332 3 1500
k 291 332 18 3800
k 294 332 1 5000
k 200 333 95 1900
k 201 333 7 1100
k 202 333 4 4200
k 203 333 9 3800
k 204 333 5 4300
k 212 333 201 3500
k 213 333 7 4000
k 214 333 10 4600
k 220 333 2 2400
k 221 333 100 2700
k 222 333 27 3800
k 223 333 3 3800
k 224 333 2 5800
k 225 333 6 4200
k 226 333 14 4600
k 227 333 14 3600
k 228 333 7 4500
k 229 333 9 2900
k 230 333 11 5000
k 231 333 149 4400
k 232 333 193 3900
k 233 333 6 4500
k 234 333 10 4500
k 235 333 2 3200
k 237 333 4 500
k 239 333 1 1000
k 240 333 18 5100
k 241 333 6 2800
k 242 333 3 3900
k 243 333 5 1600
k 244 333 3 1700
k 245 333 16 2900
k 246 333 1 3000
k 247 333 14 2400
k 248 333 60 4100
k 249 333 20 5600
k 253 333 19 600
k 254 333 16 1000
k 256 333 3 900
k 257 333 7 800
k 258 333 31 600
k 259 333 1 3800
k 261 333 5 1100
k 263 333 7 4600
k 265 333 1 800
k 267 333 236 700
k 268 333 322 4000
k 270 333 4 3800
k 271 333 6 3900
k 273 333 96 400
k 274 333 16 2500
k 275 333 5 4200
k 276 333 7 3800
k 278 333 8 5100
k 279 333 3 4100
k 280 333 3 2100
k 281 333 17 3000
k 282 333 35 4500
k 283 333 43 600
k 284 333 3 3800
k 285 333 123 700
k 286 333 5 4400
k 287 333 5 4000
k 289 333 7 3300
k 290 333 4 400
k 291 333 28 300
k 292 333 1 3800
k 293 333 2 300
k 294 333 3 300
k 295 333 1 3400
k 200 334 5 1800
k 201 334 2 1000
k 205 334 3 1400
k 207 334 92 1200
k 208 334 45 1200
k 209 334 6 1000
k 210 334 5 1000
k 212 334 45 3900
k 214 334 4 4300
k 221 334 27 3500
k 226 334 4 5200
k 227 334 2 3100
k 229 334 11 2700
k 232 334 74 3400
k 235 334 1 3300
k 236 334 7 500
k 240 334 4 2900
k 244 334 2 1400
k 245 334 6 2500
k 246 334 13 2600
k 249 334 11 3700
k 253 334 18 1300
k 255 334 1 1400
k 256 334 12 1600
k 257 334 41 1400
k 258 334 36 1300
k 259 334 2 3900
k 261 334 2 1600
k 265 334 1 700
k 266 334 1 300
k 267 334 89 300
k 268 334 21 3700
k 270 334 3 3000
k 271 334 4 2200
k 276 334 2 4300
k 281 334 11 2600
k 282 334 18 4200
k 283 334 37 300
k 285 334 151 400
k 286 334 2 4800
k 287 334 1 4400
k 291 334 35 1100
k 292 334 2 2500
k 293 334 14 900
k 294 334 13 500
k 205 335 9 1700
k 207 335 34 1300
k 209 335 7 1200
k 210 335 3 1100
k 221 335 33 3600
k 234 335 1 3400
k 236 335 5 1100
k 248 335 2 2500
k 254 335 2 1800
k 259 335 1 4100
k 261 335 1 1100
k 265 335 2 600
k 267 335 20 400
k 268 335 1 2800
k 271 335 1 2300
k 285 335 1 900
k 288 335 1 3100
k 291 335 28 1200
k 294 335 3 600
k 200 336 3 2900
k 205 336 3 1700
k 207 336 19 1200
k 208 336 43 1600
k 209 336 4 1000
k 210 336 4 1000
k 212 336 5 4000
k 213 336 3 4500
k 221 336 2 5300
k 232 336 7 3500
k 236 336 3 1000
k 246 336 2 2700
k 249 336 2 4900
k 255 336 1 1500
k 256 336 1 1600
k 258 336 1 1400
k 259 336 1 2200
k 265 336 1 500
k 266 336 1 600
k 267 336 56 300
k 268 336 4 3700
k 271 336 1 2300
k 278 336 4 3100
k 281 336 2 1900
k 282 336 7 3100
k 283 336 51 300
k 285 336 24 500
k 287 336 1 2900
k 291 336 35 1100
k 293 336 4 1000
k 294 336 16 600
k 200 337 8 2800
k 201 337 10 4500
k 205 337 12 5000
k 206 337 2 4900
k 207 337 58 4500
k 208 337 19 4800
k 209 337 11 4300
k 210 337 95 4200
k 212 337 2 700
k 220 337 1 1800
k 225 337 3 2000
k 235 337 1 3000
k 236 337 26 5200
k 237 337 3 4600
k 238 337 2 4500
k 239 337 1 4700
k 243 337 1 2900
k 244 337 3 3300
k 245 337 7 3300
k 246 337 4 2400
k 248 337 3 1300
k 253 337 2 3600
k 256 337 9 3900
k 257 337 13 4100
k 258 337 4 3400
k 261 337 8 2300
k 266 337 4 2700
k 267 337 6 2600
k 268 337 14 300
k 274 337 3 3500
k 283 337 4 3300
k 285 337 15 2800
k 287 337 4 1800
k 288 337 2 2500
k 291 337 3 4700
k 293 337 5 4800
k 294 337 9 4500
k 204 338 2 2700
k 205 338 15 4400
k 206 338 11 4000
k 207 338 59 3500
k 208 338 12 4300
k 209 338 35 3200
k 210 338 88 7000
k 212 338 20 2000
k 213 338 2 2800
k 214 338 2 2000
k 218 338 2 800
k 221 338 7 1200
k 235 338 2 1300
k 236 338 91 3400
k 237 338 3 3500
k 238 338 2 2600
k 239 338 4 3600
k 243 338 1 3900
k 244 338 4 3400
k 245 338 14 2500
k 246 338 2 2700
k 248 338 3 700
k 254 338 4 5000
k 257 338 8 4100
k 258 338 31 3800
k 261 338 3 3100
k 265 338 2 2600
k 266 338 2 2300
k 267 338 15 2400
k 268 338 18 2100
k 271 338 1 3000
k 272 338 1 3700
k 273 338 2 3800
k 275 338 23 2900
k 278 338 2 2800
k 282 338 3 2500
k 283 338 3 3200
k 285 338 41 2800
k 287 338 1 2200
k 288 338 1 1200
k 291 338 16 3600
k 292 338 7 1900
k 293 338 2 3000
k 294 338 13 3400
k 200 339 1 2100
k 203 339 2 7000
k 204 339 5 1200
k 205 339 2 3300
k 207 339 17 2700
k 208 339 1 4600
k 209 339 5 2900
k 210 339 7 3600
k 212 339 14 1700
k 213 339 4 2500
k 221 339 7 2300
k 230 339 3 1800
k 231 339 9 2100
k 235 339 4 1900
k 236 339 12 3800
k 244 339 2 2700
k 245 339 4 3000
k 254 339 8 5200
k 257 339 3 4800
k 258 339 11 2900
k 261 339 1 1700
k 267 339 11 3700
k 268 339 12 1900
k 276 339 1 1900
k 278 339 4 2500
k 285 339 19 2500
k 287 339 13 1400
k 291 339 13 4300
k 292 339 2 2500
k 200 340 7 2200
k 203 340 3 4100
k 205 340 2 3800
k 207 340 12 2700
k 208 340 1 3500
k 209 340 1 5000
k 210 340 6 5000
k 212 340 3 4100
k 213 340 1 5000
k 218 340 1 2200
k 220 340 2 1800
k 221 340 62 5300
k 228 340 1 5000
k 229 340 1 5000
k 230 340 1 5000
k 231 340 3 4300
k 234 340 13 3200
k 236 340 4 2500
k 239 340 2 5000
k 242 340 1 4000
k 248 340 1 2400
k 258 340 7 3100
k 259 340 2 3300
k 261 340 2 900
k 267 340 2 1600
k 268 340 7 4000
k 275 340 1 5000
k 278 340 16 4900
k 279 340 3 2700
k 285 340 4 2700
k 291 340 1 5000
k 293 340 2 5000
k 295 340 3 2100
k 200 341 42 1900
k 202 341 14 3300
k 203 341 24 3200
k 204 341 18 2700
k 205 341 23 2300
k 207 341 31 1600
k 208 341 30 2100
k 209 341 17 1500
k 210 341 34 1200
k 212 341 73 3100
k 213 341 3 3200
k 214 341 1 4200
k 215 341 1 2800
k 218 341 1 2200
k 221 341 86 2200
k 222 341 1 2900
k 225 341 1 3100
k 226 341 1 4300
k 227 341 1 3300
k 228 341 2 2600
k 229 341 9 3000
k 230 341 1 4100
k 231 341 30 3400
k 233 341 4 2700
k 235 341 9 3000
k 236 341 27 1900
k 237 341 1 2400
k 239 341 1 1700
k 240 341 3 3600
k 241 341 5 1800
k 242 341 3 2000
k 247 341 4 3200
k 248 341 11 2100
k 249 341 3 2500
k 251 341 2 2500
k 252 341 2 1900
k 253 341 1 2200
k 254 341 3 2700
k 256 341 3 2200
k 257 341 4 2500
k 258 341 43 2000
k 259 341 15 2800
k 261 341 6 800
k 263 341 2 3000
k 267 341 5 600
k 268 341 91 3100
k 270 341 6 4000
k 271 341 12 900
k 275 341 1 3600
k 277 341 4 3800
k 278 341 20 3600
k 279 341 7 2600
k 281 341 14 2100
k 282 341 7 4000
k 283 341 4 1100
k 284 341 4 2700
k 285 341 68 1600
k 286 341 1 3600
k 287 341 2 2700
k 288 341 5 2300
k 289 341 2 2500
k 291 341 21 1900
k 292 341 4 2600
k 293 341 1 1700
k 294 341 1 1400
k 295 341 4 2300
k 200 342 94 1000
k 202 342 29 3500
k 203 342 44 3400
k 204 342 13 3900
k 205 342 24 2900
k 207 342 113 2100
k 208 342 16 2800
k 209 342 12 1700
k 210 342 71 1600
k 211 342 1 3100
k 212 342 232 3100
k 213 342 7 3300
k 214 342 4 3500
k 216 342 1 4500
k 217 342 1 3200
k 218 342 1 2400
k 220 342 1 2500
k 221 342 121 300
k 222 342 11 7000
k 224 342 1 4400
k 225 342 3 4000
k 228 342 8 3500
k 229 342 2 3300
k 230 342 9 3700
k 231 342 101 3100
k 232 342 3 3000
k 233 342 3 3600
k 234 342 5 3500
k 235 342 7 3300
k 236 342 37 1900
k 237 342 7 2200
k 240 342 10 3800
k 241 342 4 2700
k 242 342 4 3000
k 247 342 4 3100
k 248 342 22 2800
k 249 342 11 2500
k 250 342 5 3200
k 251 342 1 3400
k 252 342 8 1500
k 253 342 3 7000
k 254 342 10 3500
k 256 342 11 2700
k 257 342 11 2800
k 258 342 314 2300
k 259 342 45 1700
k 260 342 6 2600
k 261 342 5 1800
k 263 342 6 4000
k 266 342 1 1900
k 267 342 32 1000
k 268 342 69 2800
k 269 342 2 3600
k 270 342 3 4000
k 271 342 2 1100
k 273 342 1 2300
k 275 342 3 3500
k 276 342 1 4200
k 277 342 2 3500
k 278 342 40 3900
k 279 342 22 1700
k 281 342 42 1400
k 282 342 10 3300
k 283 342 14 1900
k 284 342 5 3700
k 285 342 14 2100
k 286 342 9 3600
k 288 342 4 3200
k 289 342 5 2500
k 291 342 14 2300
k 292 342 18 3600
k 295 342 3 2300
k 202 343 11 3300
k 203 343 10 3700
k 212 343 23 3400
k 213 343 2 3600
k 221 343 12 4000
k 230 343 2 4000
k 231 343 71 3400
k 232 343 2 3200
k 234 343 3 3200
k 240 343 6 3200
k 248 343 2 2300
k 249 343 2 3600
k 252 343 3 1800
k 268 343 18 3100
k 270 343 1 4300
k 275 343 7 3600
k 278 343 7 4300
k 279 343 3 1000
k 281 343 1 2400
k 282 343 1 3600
k 284 343 2 3400
k 200 344 29 600
k 203 344 5 3700
k 205 344 28 4300
k 207 344 10 3800
k 208 344 9 4000
k 209 344 2 1900
k 210 344 4 3400
k 212 344 12 3600
k 213 344 1 4100
k 220 344 23 2500
k 221 344 11 2800
k 222 344 1 3900
k 224 344 1 4400
k 225 344 1 4000
k 231 344 2 4100
k 234 344 1 3500
k 235 344 1 3300
k 236 344 99 2000
k 240 344 11 5000
k 244 344 4 2700
k 245 344 14 1100
k 246 344 7 1600
k 248 344 13 1800
k 249 344 9 3400
k 258 344 59 4400
k 260 344 5 2100
k 261 344 2 2500
k 267 344 18 1400
k 268 344 13 3900
k 272 344 4 4200
k 274 344 2 1500
k 276 344 1 4200
k 279 344 7 1700
k 281 344 1 7000
k 282 344 6 4200
k 283 344 3 3000
k 284 344 10 3800
k 285 344 10 3700
k 287 344 1 2200
k 289 344 5 2000
k 292 344 3 3600
k 200 345 43 1400
k 201 345 17 2300
k 202 345 7 900
k 203 345 3 1300
k 204 345 3 1000
k 205 345 40 3900
k 206 345 5 4200
k 207 345 145 4000
k 208 345 62 4500
k 209 345 26 3600
k 210 345 122 3400
k 211 345 2 1000
k 212 345 10 1200
k 214 345 2 1400
k 218 345 5 1500
k 220 345 7 1000
k 221 345 51 600
k 232 345 8 1600
k 233 345 2 900
k 236 345 45 3800
k 237 345 10 3000
k 238 345 7 2400
k 239 345 5 2500
k 240 345 13 1600
k 241 345 4 1100
k 242 345 3 1200
k 243 345 12 5000
k 244 345 28 2100
k 245 345 61 2000
k 246 345 9 1800
k 247 345 1 2600
k 252 345 12 900
k 253 345 16 7000
k 254 345 6 3200
k 256 345 8 3500
k 257 345 28 3500
k 258 345 21 4400
k 261 345 25 1900
k 262 345 3 1500
k 265 345 7 2300
k 266 345 14 2200
k 267 345 17 2200
k 268 345 12 1400
k 273 345 5 4200
k 274 345 26 1800
k 276 345 4 1100
k 278 345 7 1800
k 279 345 1 2500
k 281 345 7 800
k 282 345 3 1700
k 283 345 6 2900
k 284 345 5 300
k 285 345 56 2400
k 286 345 2 300
k 288 345 3 700
k 289 345 3 1500
k 291 345 32 3000
k 293 345 2 2800
k 294 345 27 3900
k 295 345 1 1400
k 200 346 27 2300
k 201 346 13 3500
k 205 346 19 3800
k 206 346 9 3700
k 207 346 55 3500
k 208 346 25 4000
k 209 346 28 3100
k 210 346 51 2900
k 220 346 2 600
k 221 346 62 300
k 236 346 30 3000
k 237 346 8 3500
k 238 346 2 3400
k 239 346 3 3600
k 240 346 6 1900
k 243 346 5 3700
k 244 346 10 3000
k 245 346 14 2300
k 246 346 1 3700
k 248 346 5 400
k 252 346 1 1000
k 253 346 2 4800
k 254 346 5 4600
k 256 346 5 4100
k 257 346 17 4200
k 258 346 3 3900
k 259 346 2 3100
k 261 346 11 2700
k 262 346 2 1400
k 263 346 6 1700
k 266 346 7 2500
k 267 346 24 2400
k 271 346 1 1500
k 273 346 2 3900
k 274 346 17 2100
k 278 346 7 2700
k 279 346 12 3200
k 281 346 1 1400
k 283 346 5 3000
k 285 346 52 2900
k 286 346 4 1100
k 289 346 7 1400
k 291 346 22 3700
k 294 346 9 3400
k 295 346 1 1800
k 200 347 1 2300
k 201 347 1 3800
k 205 347 13 4900
k 206 347 4 4100
k 207 347 23 4100
k 208 347 3 4400
k 209 347 10 4100
k 210 347 20 3000
k 221 347 7 1600
k 222 347 15 1000
k 223 347 21 900
k 236 347 2 3100
k 237 347 2 4100
k 243 347 1 5000
k 244 347 1 3700
k 245 347 2 2900
k 252 347 1 5000
k 256 347 14 4700
k 261 347 1 2500
k 266 347 1 3200
k 267 347 1 2800
k 268 347 3 1200
k 274 347 3 2700
k 283 347 1 3600
k 285 347 1 3300
k 291 347 5 3900
k 292 347 5 5000
k 294 347 1 3800
k 295 347 2 2100
k 200 348 2 2500
k 201 348 9 4600
k 205 348 4 5200
k 206 348 1 4800
k 207 348 8 4600
k 208 348 7 5200
k 209 348 6 4500
k 210 348 10 4100
k 221 348 12 800
k 236 348 10 4200
k 243 348 4 4900
k 244 348 2 2700
k 245 348 1 3100
k 256 348 3 5200
k 257 348 3 5300
k 258 348 1 4600
k 261 348 2 2000
k 266 348 2 2100
k 267 348 3 2200
k 274 348 8 3000
k 285 348 5 4600
k 291 348 1 4700
k 294 348 9 4500
k 200 349 41 1700
k 201 349 2 1700
k 202 349 27 1800
k 203 349 2 1700
k 205 349 6 3900
k 206 349 8 3400
k 207 349 68 3200
k 208 349 8 3700
k 209 349 9 2500
k 210 349 57 2600
k 212 349 13 1500
k 213 349 5 1700
k 214 349 3 1900
k 218 349 1 600
k 220 349 1 300
k 221 349 6 1100
k 222 349 4 2100
k 224 349 3 2500
k 225 349 16 2300
k 229 349 3 1800
k 230 349 1 2200
k 231 349 12 1600
k 232 349 1 1900
k 236 349 28 3000
k 240 349 3 2300
k 244 349 5 2400
k 245 349 23 1600
k 246 349 2 1400
k 248 349 9 1900
k 249 349 2 800
k 251 349 4 1700
k 253 349 4 4500
k 254 349 3 4300
k 256 349 1 3800
k 258 349 53 3600
k 264 349 7 1600
k 266 349 2 2200
k 267 349 19 2100
k 268 349 15 1200
k 271 349 10 2900
k 274 349 7 1800
k 275 349 4 2000
k 276 349 2 2100
k 281 349 3 1600
k 282 349 2 1800
k 283 349 2 2500
k 284 349 3 1900
k 285 349 13 3200
k 286 349 1 1900
k 288 349 7 1400
k 291 349 6 3400
k 292 349 1 1900
k 294 349 1 3100
k 212 350 16 4200
k 214 350 4 4600
k 221 350 5 3900
k 226 350 3 5500
k 244 350 5 2900
k 249 350 2 5400
k 250 350 2 5000
k 261 350 4 2800
k 267 350 48 2200
k 268 350 7 4000
k 269 350 2 4600
k 276 350 2 4900
k 282 350 3 7000
k 283 350 2 1100
k 285 350 4 1300
k 201 351 4 1800
k 204 351 1 6100
k 212 351 28 4100
k 213 351 6 4700
k 220 351 1 3200
k 221 351 7 4400
k 225 351 2 4500
k 226 351 7 5400
k 229 351 3 4400
k 231 351 3 4400
k 232 351 1 4400
k 236 351 20 700
k 238 351 2 1400
k 243 351 2 2400
k 248 351 8 5000
k 261 351 6 3400
k 262 351 9 4900
k 263 351 2 5800
k 267 351 81 1100
k 268 351 86 3900
k 278 351 15 3900
k 282 351 23 4400
k 283 351 8 1100
k 285 351 69 1300
k 287 351 5 5700
k 291 351 1 1000
k 201 352 6 1900
k 205 352 12 1200
