c resource constrained multi commodity flow
c WorldSmall
k 169 238 35 2900
k 170 238 2 4200
k 171 238 21 3500
k 172 238 8 4400
k 174 238 212 1500
k 175 238 98 1900
k 176 238 59 1100
k 177 238 231 2800
k 178 238 13 3200
k 180 238 22 1600
k 181 238 14 2200
k 182 238 1 2600
k 183 238 80 2500
k 184 238 78 3200
k 185 238 105 1300
k 186 238 39 600
k 187 238 87 1600
k 188 238 38 2000
k 189 238 60 2400
k 190 238 206 1700
k 192 238 3 3000
k 193 238 3 1400
k 194 238 207 500
k 195 238 153 3500
k 196 238 140 2600
k 197 238 33 2300
k 198 238 32 900
k 199 238 3 3700
k 200 238 10 4300
k 201 238 22 1900
k 202 238 43 1000
k 203 238 38 1100
k 204 238 10 2500
k 205 238 34 1800
k 206 238 107 3300
k 207 238 201 3600
k 208 238 1 3800
k 209 238 17 4000
k 211 238 45 2000
k 165 239 106 1800
k 168 239 2 1300
k 169 239 3 1200
k 170 239 14 2300
k 171 239 2 2100
k 172 239 3 5700
k 174 239 133 3800
k 175 239 25 4700
k 176 239 45 5000
k 177 239 106 500
k 178 239 6 1000
k 180 239 27 800
k 181 239 14 500
k 183 239 14 1100
k 184 239 10 1600
k 185 239 23 3700
k 186 239 18 2600
k 187 239 42 900
k 188 239 31 4500
k 190 239 21 4400
k 191 239 3 3400
k 193 239 3 3800
k 194 239 28 2900
k 195 239 12 1600
k 196 239 175 800
k 197 239 1 5000
k 198 239 5 3100
k 199 239 4 1600
k 201 239 1 3500
k 202 239 126 1000
k 203 239 1 3600
k 204 239 5 1300
k 205 239 4 4200
k 206 239 15 2200
k 207 239 18 1200
k 209 239 22 1900
k 210 239 1 1900
k 211 239 1 3900
k 165 240 1 1800
k 166 240 2 3200
k 167 240 24 1300
k 168 240 3 3500
k 172 240 6 3500
k 174 240 115 1200
k 175 240 14 1200
k 176 240 20 700
k 177 240 40 3200
k 178 240 76 3600
k 180 240 1 2500
k 181 240 7 3000
k 183 240 4 3000
k 185 240 12 800
k 186 240 4 1200
k 187 240 12 2200
k 188 240 49 1600
k 189 240 4 2600
k 190 240 33 1200
k 191 240 2 1200
k 194 240 124 300
k 195 240 33 4100
k 196 240 79 3100
k 197 240 49 2400
k 199 240 1 3800
k 203 240 13 400
k 205 240 38 1100
k 206 240 4 4700
k 208 240 24 3600
k 210 240 3 3500
k 211 240 22 1800
k 165 241 43 1300
k 166 241 5 2400
k 167 241 214 1100
k 168 241 16 2700
k 169 241 31 2400
k 170 241 39 3000
k 172 241 85 2500
k 173 241 14 4700
k 174 241 283 900
k 175 241 275 1000
k 176 241 172 700
k 177 241 207 3000
k 178 241 10 2700
k 179 241 10 4300
k 180 241 12 2500
k 181 241 15 2500
k 182 241 3 4700
k 183 241 53 2800
k 184 241 109 3400
k 185 241 136 500
k 186 241 108 1200
k 187 241 99 2300
k 188 241 351 800
k 189 241 35 1700
k 190 241 180 900
k 191 241 35 800
k 192 241 1 2700
k 193 241 28 300
k 195 241 210 3100
k 196 241 274 2400
k 197 241 128 1400
k 198 241 27 1600
k 199 241 19 3800
k 200 241 33 4100
k 202 241 46 1800
k 203 241 232 300
k 204 241 19 2600
k 205 241 355 300
k 206 241 62 3900
k 207 241 13 5300
k 208 241 227 2500
k 209 241 1 5100
k 210 241 10 4100
k 211 241 164 1400
k 165 242 359 3200
k 167 242 11 5300
k 168 242 251 300
k 169 242 4 2500
k 170 242 103 2200
k 171 242 38 4400
k 173 242 5 5300
k 174 242 753 3900
k 175 242 383 4300
k 176 242 272 3400
k 177 242 195 2300
k 178 242 18 2600
k 179 242 5 3600
k 180 242 147 2100
k 181 242 169 1100
k 182 242 18 2100
k 183 242 61 2100
k 184 242 10 1000
k 185 242 488 3800
k 186 242 226 3700
k 187 242 286 2000
k 188 242 68 4100
k 189 242 14 5200
k 190 242 277 4300
k 191 242 74 3800
k 192 242 36 1800
k 193 242 122 3300
k 194 242 414 2700
k 196 242 214 1900
k 197 242 28 5200
k 198 242 14 3100
k 200 242 2 3800
k 201 242 27 3700
k 202 242 76 2700
k 203 242 87 3600
k 204 242 20 2500
k 205 242 39 4400
k 206 242 101 2500
k 207 242 103 3600
k 208 242 15 4100
k 209 242 98 3200
k 210 242 59 3500
k 211 242 87 1100
k 165 243 84 2600
k 166 243 1 2900
k 167 243 32 4200
k 170 243 297 1400
k 171 243 67 1600
k 172 243 1 5700
k 173 243 114 2300
k 174 243 1052 3400
k 175 243 402 3700
k 176 243 1347 3000
k 177 243 40 300
k 179 243 277 1900
k 180 243 33 1700
k 181 243 69 400
k 182 243 1 1500
k 184 243 25 2100
k 185 243 782 2900
k 186 243 129 2400
k 187 243 68 1100
k 188 243 882 3400
k 189 243 67 3600
k 190 243 92 3400
k 191 243 237 2300
k 192 243 18 1200
k 193 243 32 2600
k 194 243 762 2500
k 195 243 57 1900
k 197 243 49 4000
k 198 243 4 3500
k 199 243 1 2600
k 200 243 289 1600
k 201 243 42 3200
k 202 243 17 2100
k 203 243 57 3200
k 204 243 36 1800
k 205 243 141 3200
k 206 243 516 1100
k 207 243 77 1400
k 208 243 1 5700
k 209 243 227 1400
k 210 243 125 2300
k 211 243 328 1900
k 165 244 46 2500
k 167 244 391 500
k 168 244 12 4900
k 169 244 6 4700
k 172 244 2 2300
k 173 244 10 3000
k 174 244 69 2200
k 175 244 30 2900
k 176 244 110 2000
k 177 244 59 4300
k 178 244 10 4900
k 179 244 30 2700
k 180 244 4 3800
k 181 244 10 4500
k 182 244 5 5100
k 183 244 56 4900
k 185 244 54 1800
k 186 244 4 3700
k 187 244 43 3700
k 188 244 63 2800
k 189 244 1 5800
k 190 244 15 2600
k 191 244 1 2700
k 193 244 15 2000
k 194 244 70 1600
k 196 244 106 4200
k 198 244 7 5200
k 199 244 6 3300
k 200 244 1 2600
k 201 244 6 3400
k 202 244 14 3600
k 203 244 50 1500
k 204 244 3 5400
k 205 244 8 2700
k 206 244 46 3100
k 208 244 18 1900
k 209 244 3 3300
k 211 244 5 4100
k 165 245 92 400
k 167 245 28 3600
k 168 245 43 3100
k 169 245 8 2300
k 170 245 103 4700
k 171 245 14 5000
k 172 245 7 5400
k 174 245 106 2200
k 175 245 64 3600
k 176 245 93 1800
k 177 245 76 2400
k 178 245 17 2200
k 180 245 48 800
k 181 245 8 2200
k 182 245 1 7000
k 183 245 33 2500
k 185 245 122 1800
k 186 245 35 400
k 187 245 74 1200
k 188 245 45 2500
k 189 245 7 1100
k 190 245 66 2500
k 191 245 22 600
k 192 245 2 3000
k 193 245 6 2500
k 194 245 65 1700
k 195 245 8 3400
k 196 245 100 2200
k 197 245 24 4600
k 201 245 5 2100
k 202 245 1 1500
k 203 245 7 2700
k 204 245 9 2400
k 205 245 8 3500
k 206 245 105 2100
k 207 245 56 3300
k 208 245 3 5700
k 209 245 28 4500
k 210 245 9 5200
k 211 245 47 2600
k 165 246 1 5700
k 167 246 1 4000
k 173 246 54 800
k 174 246 429 2200
k 175 246 150 2000
k 176 246 320 2500
k 177 246 4 3200
k 179 246 25 400
k 181 246 2 2400
k 183 246 1 2500
k 185 246 271 2600
k 186 246 7 4000
k 188 246 67 1600
k 190 246 272 1900
k 191 246 3 3700
k 193 246 6 3600
k 194 246 137 3300
k 196 246 5 2400
k 197 246 6 2300
k 198 246 3 4500
k 200 246 7 400
k 201 246 5 3800
k 202 246 2 3600
k 205 246 30 2800
k 206 246 52 900
k 207 246 14 1300
k 208 246 67 500
k 209 246 31 500
k 211 246 1 4200
k 165 247 3 3700
k 167 247 22 2800
k 168 247 138 1300
k 170 247 274 1600
k 173 247 49 1000
k 174 247 311 2600
k 175 247 274 2500
k 176 247 304 2800
k 177 247 22 1900
k 178 247 9 2100
k 179 247 38 1100
k 180 247 4 3400
k 181 247 40 1600
k 182 247 4 1700
k 183 247 22 2000
k 185 247 188 2800
k 186 247 22 3100
k 187 247 21 1900
k 188 247 29 2400
k 190 247 107 2500
k 191 247 1 4500
k 193 247 3 4300
k 194 247 62 3300
k 195 247 4 4200
k 196 247 146 1000
k 197 247 56 2000
k 198 247 4 5600
k 199 247 25 400
k 201 247 14 4000
k 202 247 2 2800
k 203 247 6 3500
k 205 247 66 3200
k 206 247 308 700
k 207 247 47 900
k 208 247 114 1000
k 209 247 197 400
k 210 247 76 2700
k 211 247 2 4400
k 165 248 31 400
k 167 248 20 3300
k 168 248 19 2200
k 169 248 4 3000
k 170 248 31 4500
k 171 248 20 5300
k 172 248 20 5100
k 174 248 56 2500
k 175 248 29 3300
k 176 248 57 2000
k 177 248 205 3000
k 178 248 4 3500
k 180 248 41 1500
k 181 248 26 2600
k 182 248 9 3300
k 183 248 67 3200
k 184 248 3 4800
k 185 248 109 2000
k 186 248 61 300
k 187 248 69 1800
k 188 248 67 3100
k 189 248 6 2100
k 190 248 29 2700
k 191 248 5 1300
k 192 248 3 3400
k 193 248 2 2100
k 194 248 73 1400
k 195 248 1 4100
k 196 248 86 2500
k 197 248 8 3300
k 198 248 32 1500
k 202 248 84 1100
k 203 248 7 2300
k 204 248 20 3100
k 205 248 5 2700
k 206 248 85 3000
k 207 248 74 2800
k 208 248 9 4400
k 209 248 56 7000
k 210 248 1 4200
k 211 248 12 2400
k 165 249 189 600
k 167 249 24 3200
k 168 249 57 1600
k 169 249 33 1700
k 170 249 242 3400
k 171 249 24 3900
k 172 249 41 5000
k 173 249 5 4500
k 174 249 186 2900
k 175 249 113 3200
k 176 249 188 2400
k 177 249 206 1500
k 178 249 10 1700
k 180 249 87 300
k 181 249 54 1100
k 182 249 6 2100
k 183 249 54 1600
k 185 249 122 2500
k 186 249 206 900
k 187 249 171 800
k 188 249 41 3000
k 189 249 44 2000
k 190 249 83 3100
k 191 249 33 1200
k 192 249 18 1600
k 193 249 18 1700
k 194 249 117 1800
k 195 249 16 2800
k 196 249 345 1200
k 197 249 22 3900
k 198 249 41 300
k 201 249 50 1300
k 203 249 6 2200
k 204 249 53 1700
k 205 249 7 3200
k 206 249 225 2300
k 207 249 70 3000
k 208 249 11 5100
k 209 249 73 3000
k 210 249 19 3900
k 211 249 63 2400
k 165 250 22 1700
k 166 250 2 2400
k 167 250 31 800
k 168 250 9 2800
k 169 250 5 3700
k 170 250 55 3100
k 172 250 9 3400
k 173 250 7 4700
k 174 250 34 800
k 175 250 49 1200
k 176 250 2 600
k 177 250 32 2900
k 178 250 12 3400
k 179 250 1 4400
k 180 250 1 1800
k 181 250 14 3200
k 182 250 2 4100
k 183 250 2 3100
k 184 250 48 3600
k 185 250 91 600
k 186 250 4 1600
k 187 250 15 2300
k 188 250 19 1100
k 189 250 1 2500
k 190 250 43 1000
k 191 250 4 800
k 193 250 1 300
k 194 250 61 300
k 195 250 2 3300
k 196 250 170 2700
k 197 250 37 1500
k 198 250 42 3100
k 199 250 1 3700
k 200 250 4 6400
k 202 250 45 1700
k 204 250 1 3500
k 205 250 34 700
k 206 250 13 4600
k 207 250 4 4400
k 208 250 29 2600
k 209 250 2 4400
k 210 250 12 4100
k 211 250 37 2100
k 165 251 38 1400
k 167 251 2 5100
k 168 251 160 1400
k 169 251 3 1800
k 170 251 45 4200
k 171 251 7 7000
k 173 251 1 4700
k 174 251 277 3300
k 175 251 62 3800
k 176 251 127 2800
k 177 251 286 1700
k 178 251 3 2100
k 180 251 1 1000
k 181 251 10 1600
k 182 251 3 1900
k 183 251 20 2300
k 185 251 121 2900
k 186 251 30 2000
k 187 251 32 1000
k 188 251 241 3900
k 189 251 2 2600
k 190 251 89 3400
k 191 251 27 2500
k 193 251 19 2200
k 194 251 149 2200
k 195 251 2 3300
k 196 251 61 2000
k 197 251 8 5100
k 198 251 32 2300
k 201 251 19 2700
k 202 251 38 1200
k 203 251 4 2800
k 205 251 106 3500
k 206 251 50 2200
k 207 251 31 2700
k 208 251 4 5500
k 209 251 22 3300
k 210 251 1 3400
k 211 251 19 3700
k 165 252 3 2600
k 166 252 1 4100
k 167 252 47 1600
k 170 252 6 4500
k 172 252 34 2100
k 173 252 17 4200
k 174 252 2 800
k 176 252 101 600
k 177 252 134 3900
k 178 252 26 4000
k 179 252 25 3600
k 181 252 25 3200
k 183 252 11 3600
k 184 252 17 4500
k 185 252 27 400
k 187 252 31 3000
k 188 252 20 600
k 189 252 1 3100
k 190 252 10 1000
k 191 252 7 1700
k 194 252 175 400
k 195 252 25 4300
k 196 252 148 3700
k 197 252 28 2800
k 198 252 2 3600
k 199 252 34 3000
k 200 252 101 3500
k 202 252 1 3100
k 203 252 32 1200
k 204 252 1 3700
k 206 252 46 4000
k 207 252 32 4700
k 208 252 233 1700
k 209 252 3 3500
k 210 252 11 5000
k 211 252 43 2700
k 165 253 80 3500
k 167 253 98 3200
k 168 253 10 1200
k 173 253 57 1500
k 174 253 255 3400
k 175 253 158 3800
k 176 253 409 3800
k 177 253 293 1500
k 178 253 1 2000
k 179 253 17 1300
k 180 253 80 2200
k 181 253 59 1500
k 182 253 4 2000
k 183 253 64 1700
k 184 253 1 3500
k 185 253 146 3900
k 186 253 284 2600
k 187 253 201 2200
k 188 253 19 3100
k 189 253 14 4000
k 190 253 24 3200
k 191 253 300 3600
k 192 253 1 1600
k 193 253 14 3700
k 194 253 264 3300
k 195 253 17 3000
k 196 253 354 1900
k 197 253 123 2800
k 198 253 40 2200
k 199 253 12 1200
k 200 253 231 1000
k 201 253 187 3100
k 202 253 29 2300
k 203 253 5 3900
k 204 253 18 2700
k 205 253 56 3800
k 211 253 150 300
k 165 254 54 3200
k 166 254 1 2700
k 167 254 9 4800
k 168 254 49 1100
k 173 254 75 1800
k 174 254 265 4000
k 175 254 124 4700
k 176 254 421 3600
k 177 254 202 1200
k 179 254 90 1500
k 180 254 45 1800
k 181 254 86 1100
k 183 254 48 1500
k 184 254 9 2300
k 185 254 211 3200
k 186 254 218 2400
k 187 254 318 1600
k 188 254 6 3800
k 189 254 22 3800
k 190 254 7 4000
k 191 254 194 3300
k 192 254 2 1500
k 193 254 3 3500
k 194 254 165 3100
k 195 254 61 2300
k 196 254 213 1100
k 197 254 12 2800
k 198 254 19 2000
k 199 254 17 1800
k 200 254 1 1400
k 201 254 141 2800
k 202 254 54 2100
k 203 254 11 3900
k 204 254 21 2600
k 205 254 41 4300
k 211 254 193 2600
k 165 255 11 3700
k 167 255 51 1900
k 168 255 12 3100
k 170 255 3 300
k 173 255 50 2100
k 174 255 1206 1700
k 175 255 668 1700
k 176 255 1865 2000
k 177 255 62 3300
k 179 255 78 1500
k 180 255 2 4800
k 183 255 35 3700
k 185 255 924 1800
k 186 255 51 4300
k 187 255 7 5500
k 188 255 473 1600
k 189 255 2 5900
k 190 255 421 2000
k 191 255 64 3000
k 193 255 77 3200
k 194 255 991 2500
k 196 255 71 2600
k 197 255 55 2500
k 198 255 1 4700
k 199 255 63 1000
k 200 255 46 1200
k 201 255 10 4300
k 202 255 4 4300
k 203 255 34 2800
k 205 255 162 2300
k 211 255 3 3700
k 165 256 33 4300
k 167 256 9 5500
k 168 256 19 2000
k 173 256 41 1700
k 174 256 61 3200
k 175 256 109 3900
k 176 256 107 3700
k 177 256 166 2200
k 179 256 15 1000
k 180 256 34 2900
k 181 256 68 1900
k 182 256 4 2400
k 183 256 55 2500
k 185 256 100 3700
k 186 256 84 4400
k 187 256 126 2400
k 188 256 4 3000
k 190 256 13 3000
k 191 256 47 4500
k 193 256 3 4600
k 194 256 100 4100
k 195 256 9 3000
k 196 256 207 1700
k 197 256 5 3600
k 198 256 2 5400
k 199 256 3 700
k 200 256 116 400
k 201 256 28 4800
k 202 256 3 2900
k 203 256 2 4500
k 204 256 9 2900
k 205 256 18 3500
k 165 257 14 4000
k 167 257 2 6400
k 168 257 27 2300
k 169 257 5 2300
k 174 257 120 5000
k 175 257 11 5700
k 176 257 62 4500
k 177 257 21 2400
k 178 257 13 2400
k 181 257 23 2300
k 182 257 1 2400
k 183 257 9 2500
k 185 257 68 3800
k 186 257 17 4600
k 187 257 19 2900
k 188 257 45 4200
k 190 257 21 4200
k 191 257 7 4300
k 193 257 1 4600
k 194 257 30 3300
k 195 257 1 3800
k 196 257 21 2600
k 200 257 3 2600
k 201 257 2 5600
k 202 257 6 2900
k 203 257 2 4000
k 204 257 4 4200
k 205 257 13 5100
k 165 258 184 2200
k 167 258 20 2200
k 168 258 159 2700
k 169 258 21 2900
k 170 258 202 1300
k 171 258 6 4600
k 172 258 2 4200
k 173 258 1 5800
k 174 258 493 2200
k 175 258 264 2900
k 176 258 251 1900
k 177 258 493 2100
k 178 258 2 3900
k 179 258 1 6000
k 180 258 63 2600
k 181 258 79 2100
k 182 258 22 2800
k 183 258 88 2400
k 184 258 4 2500
k 185 258 507 2000
k 186 258 309 1400
k 187 258 103 2300
k 188 258 227 2900
k 189 258 29 2700
k 190 258 215 2700
k 191 258 61 2200
k 192 258 1 3700
k 193 258 35 1900
k 194 258 422 1100
k 195 258 2 2200
k 196 258 250 2500
k 197 258 5 3000
k 198 258 17 3200
k 199 258 2 4900
k 200 258 2 4300
k 201 258 64 2500
k 202 258 38 2100
k 203 258 63 1600
k 204 258 24 2700
k 205 258 49 2400
k 206 258 269 2500
k 207 258 84 3000
k 208 258 15 4100
k 209 258 10 4300
k 210 258 37 2600
c
c source target cost capacity resource_consumptions
a 0 1 0 7500 3291
a 1 3 0 7500 85
a 3 2 0 7500 3223
a 2 0 0 7500 2
a 66 68 0 4200 1950
a 68 67 0 4200 1948
a 67 66 0 4200 2
a 106 101 0 4200 83
a 101 103 0 4200 848
a 103 104 0 4200 1432
a 104 105 0 4200 521
a 105 100 0 4200 726
a 100 105 0 4200 726
a 105 101 0 4200 2770
a 101 99 0 4200 93
a 99 106 0 4200 24
a 106 102 0 4200 39
a 102 106 0 4200 39
a 129 128 0 4200 2
a 128 130 0 4200 2427
a 130 128 0 4200 2427
a 128 127 0 4200 272
a 127 128 0 4200 272
a 128 131 0 4200 522
a 131 132 0 4200 218
a 132 126 0 4200 1976
a 126 134 0 4200 1165
a 134 133 0 4200 527
a 133 129 0 4200 992
a 138 140 0 4200 464
a 140 137 0 4200 2183
a 137 135 0 4200 498
a 135 141 0 4200 80
a 141 139 0 4200 757
a 139 136 0 4200 301
a 136 138 0 4200 2017
a 145 144 0 4200 1511
a 144 143 0 4200 325
a 143 142 0 4200 1592
a 142 145 0 4200 372
a 149 150 0 4200 811
a 150 147 0 4200 86
a 147 148 0 4200 1186
a 148 146 0 4200 998
a 146 149 0 4200 1320
a 155 154 0 2400 1263
a 154 153 0 2400 1375
a 153 152 0 2400 3141
a 152 151 0 2400 2
a 151 153 0 2400 3143
a 153 155 0 2400 1675
a 156 157 0 2400 1861
a 157 158 0 2400 85
a 158 160 0 2400 1264
a 160 159 0 2400 365
a 159 161 0 2400 261
a 161 160 0 2400 141
a 160 156 0 2400 1623
a 164 163 0 2400 1508
a 163 162 0 2400 1092
a 162 163 0 2400 1092
a 163 164 0 2400 1508
a 8 4 0 2400 1268
a 4 6 0 2400 1399
a 6 9 0 2400 155
a 9 6 0 2400 155
a 6 5 0 2400 125
a 5 10 0 2400 187
a 10 7 0 2400 108
a 7 8 0 2400 2
a 13 11 0 2400 993
a 11 12 0 2400 557
a 12 11 0 2400 557
a 11 13 0 2400 993
a 17 21 0 2400 111
a 21 20 0 2400 544
a 20 16 0 2400 801
a 16 19 0 2400 159
a 19 15 0 2400 158
a 15 16 0 2400 129
a 16 22 0 2400 1837
a 22 14 0 2400 383
a 14 18 0 2400 1367
a 18 17 0 2400 510
a 27 24 0 2400 87
a 24 29 0 2400 2426
a 29 25 0 2400 1986
a 25 23 0 2400 469
a 23 26 0 2400 48
a 26 25 0 2400 455
a 25 28 0 2400 1345
a 28 27 0 2400 1483
a 32 35 0 2400 506
a 35 33 0 2400 829
a 33 30 0 2400 1603
a 30 31 0 2400 154
a 31 32 0 2400 207
a 32 31 0 2400 207
a 31 34 0 2400 161
a 34 30 0 2400 23
a 30 32 0 2400 311
a 39 38 0 1200 280
a 38 41 0 1200 167
a 41 43 0 1200 1724
a 43 37 0 1200 1792
a 37 36 0 1200 2137
a 36 43 0 1200 455
a 43 39 0 1200 1720
a 39 42 0 1200 503
a 42 44 0 1200 11
a 44 42 0 1200 11
a 42 36 0 1200 1328
a 36 40 0 1200 1334
a 40 39 0 1200 539
a 46 45 0 1200 224
a 45 47 0 1200 283
a 47 48 0 1200 181
a 48 46 0 1200 311
a 50 51 0 1200 1332
a 51 49 0 1200 1594
a 49 50 0 1200 274
a 54 55 0 1200 2
a 55 53 0 1200 376
a 53 57 0 1200 839
a 57 52 0 1200 752
a 52 56 0 1200 815
a 56 57 0 1200 85
a 57 58 0 1200 1078
a 58 54 0 1200 1555
a 60 65 0 1200 2357
a 65 60 0 1200 2357
a 60 61 0 1200 36
a 61 63 0 1200 103
a 63 59 0 1200 1049
a 59 64 0 1200 649
a 64 62 0 1200 1216
a 62 60 0 1200 532
a 70 71 0 1200 687
a 71 69 0 1200 658
a 69 72 0 1200 796
a 72 70 0 1200 259
a 75 76 0 1200 247
a 76 73 0 1200 759
a 73 74 0 2400 1894
a 74 73 0 1200 1894
a 74 76 0 1200 2163
a 76 75 0 1200 247
a 79 77 0 1200 29
a 77 78 0 1200 523
a 78 79 0 1200 548
a 80 81 0 800 950
a 81 80 0 800 950
a 82 84 0 800 259
a 84 83 0 800 403
a 83 82 0 800 438
a 85 86 0 800 1650
a 86 85 0 800 1650
a 87 88 0 800 600
a 88 87 0 800 600
a 90 89 0 800 459
a 89 90 0 800 459
a 90 94 0 800 911
a 94 90 0 800 911
a 90 92 0 800 418
a 92 94 0 800 503
a 94 92 0 800 503
a 92 90 0 800 418
a 90 93 0 800 197
a 93 91 0 800 521
a 91 93 0 800 521
a 93 94 0 800 841
a 94 93 0 800 841
a 93 90 0 800 197
a 96 95 0 800 250
a 95 96 0 800 250
a 98 97 0 450 600
a 97 98 0 450 600
a 107 109 0 450 550
a 109 108 0 450 259
a 108 107 0 450 291
a 110 111 0 450 250
a 111 110 0 450 250
a 112 113 0 450 600
a 113 112 0 450 600
a 114 115 0 450 399
a 115 116 0 450 884
a 116 114 0 450 516
a 118 119 0 450 350
a 119 117 0 450 500
a 117 119 0 450 500
a 119 118 0 450 350
a 123 122 0 450 1421
a 122 121 0 450 1037
a 121 124 0 450 30
a 124 125 0 450 1125
a 125 122 0 1350 124
a 122 125 0 900 124
a 125 120 0 450 425
a 120 125 0 450 425
a 122 123 0 450 1421
a 69 73 64 138247 300
a 69 89 64 138247 300
a 69 126 64 138247 300
a 69 146 64 138247 300
a 69 162 64 138247 300
a 73 69 64 138247 300
a 73 89 64 138247 300
a 73 126 64 138247 300
a 73 146 64 138247 300
a 73 162 64 138247 300
a 89 69 64 138247 300
a 89 73 64 138247 300
a 89 126 64 138247 300
a 89 146 64 138247 300
a 89 162 64 138247 300
a 126 69 64 138247 300
a 126 73 64 138247 300
a 126 89 64 138247 300
a 126 146 64 138247 300
a 126 162 64 138247 300
a 146 69 64 138247 300
a 146 73 64 138247 300
a 146 89 64 138247 300
a 146 126 64 138247 300
a 146 162 64 138247 300
a 162 69 64 138247 300
a 162 73 64 138247 300
a 162 89 64 138247 300
a 162 126 64 138247 300
a 162 146 64 138247 300
a 4 36 276 138247 300
a 36 4 276 138247 300
a 23 95 122 138247 300
a 95 23 122 138247 300
a 77 99 126 138247 300
a 99 77 126 138247 300
a 112 156 257 138247 300
a 156 112 257 138247 300
a 14 142 115 138247 300
a 142 14 115 138247 300
a 5 15 62 138247 300
a 5 38 62 138247 300
a 5 45 62 138247 300
a 5 52 62 138247 300
a 5 74 62 138247 300
a 5 100 62 138247 300
a 5 127 62 138247 300
a 5 143 62 138247 300
a 15 5 62 138247 300
a 15 38 62 138247 300
a 15 45 62 138247 300
a 15 52 62 138247 300
a 15 74 62 138247 300
a 15 100 62 138247 300
a 15 127 62 138247 300
a 15 143 62 138247 300
a 38 5 62 138247 300
a 38 15 62 138247 300
a 38 45 62 138247 300
a 38 52 62 138247 300
a 38 74 62 138247 300
a 38 100 62 138247 300
a 38 127 62 138247 300
a 38 143 62 138247 300
a 45 5 62 138247 300
a 45 15 62 138247 300
a 45 38 62 138247 300
a 45 52 62 138247 300
a 45 74 62 138247 300
a 45 100 62 138247 300
a 45 127 62 138247 300
a 45 143 62 138247 300
a 52 5 62 138247 300
a 52 15 62 138247 300
a 52 38 62 138247 300
a 52 45 62 138247 300
a 52 74 62 138247 300
a 52 100 62 138247 300
a 52 127 62 138247 300
a 52 143 62 138247 300
a 74 5 62 138247 300
a 74 15 62 138247 300
a 74 38 62 138247 300
a 74 45 62 138247 300
a 74 52 62 138247 300
a 74 100 62 138247 300
a 74 127 62 138247 300
a 74 143 62 138247 300
a 100 5 62 138247 300
a 100 15 62 138247 300
a 100 38 62 138247 300
a 100 45 62 138247 300
a 100 52 62 138247 300
a 100 74 62 138247 300
a 100 127 62 138247 300
a 100 143 62 138247 300
a 127 5 62 138247 300
a 127 15 62 138247 300
a 127 38 62 138247 300
a 127 45 62 138247 300
a 127 52 62 138247 300
a 127 74 62 138247 300
a 127 100 62 138247 300
a 127 143 62 138247 300
a 143 5 62 138247 300
a 143 15 62 138247 300
a 143 38 62 138247 300
a 143 45 62 138247 300
a 143 52 62 138247 300
a 143 74 62 138247 300
a 143 100 62 138247 300
a 143 127 62 138247 300
a 6 16 25 138247 300
a 6 53 25 138247 300
a 16 6 25 138247 300
a 16 53 25 138247 300
a 53 6 25 138247 300
a 53 16 25 138247 300
a 0 7 78 138247 300
a 0 17 78 138247 300
a 0 54 78 138247 300
a 0 66 78 138247 300
a 0 128 78 138247 300
a 0 151 78 138247 300
a 7 0 78 138247 300
a 7 17 78 138247 300
a 7 54 78 138247 300
a 7 66 78 138247 300
a 7 128 78 138247 300
a 7 151 78 138247 300
a 17 0 78 138247 300
a 17 7 78 138247 300
a 17 54 78 138247 300
a 17 66 78 138247 300
a 17 128 78 138247 300
a 17 151 78 138247 300
a 54 0 78 138247 300
a 54 7 78 138247 300
a 54 17 78 138247 300
a 54 66 78 138247 300
a 54 128 78 138247 300
a 54 151 78 138247 300
a 66 0 78 138247 300
a 66 7 78 138247 300
a 66 17 78 138247 300
a 66 54 78 138247 300
a 66 128 78 138247 300
a 66 151 78 138247 300
a 128 0 78 138247 300
a 128 7 78 138247 300
a 128 17 78 138247 300
a 128 54 78 138247 300
a 128 66 78 138247 300
a 128 151 78 138247 300
a 151 0 78 138247 300
a 151 7 78 138247 300
a 151 17 78 138247 300
a 151 54 78 138247 300
a 151 66 78 138247 300
a 151 128 78 138247 300
a 1 24 121 138247 300
a 1 60 121 138247 300
a 1 87 121 138247 300
a 1 101 121 138247 300
a 1 135 121 138247 300
a 1 147 121 138247 300
a 1 157 121 138247 300
a 24 1 121 138247 300
a 24 60 121 138247 300
a 24 87 121 138247 300
a 24 101 121 138247 300
a 24 135 121 138247 300
a 24 147 121 138247 300
a 24 157 121 138247 300
a 60 1 121 138247 300
a 60 24 121 138247 300
a 60 87 121 138247 300
a 60 101 121 138247 300
a 60 135 121 138247 300
a 60 147 121 138247 300
a 60 157 121 138247 300
a 87 1 121 138247 300
a 87 24 121 138247 300
a 87 60 121 138247 300
a 87 101 121 138247 300
a 87 135 121 138247 300
a 87 147 121 138247 300
a 87 157 121 138247 300
a 101 1 121 138247 300
a 101 24 121 138247 300
a 101 60 121 138247 300
a 101 87 121 138247 300
a 101 135 121 138247 300
a 101 147 121 138247 300
a 101 157 121 138247 300
a 135 1 121 138247 300
a 135 24 121 138247 300
a 135 60 121 138247 300
a 135 87 121 138247 300
a 135 101 121 138247 300
a 135 147 121 138247 300
a 135 157 121 138247 300
a 147 1 121 138247 300
a 147 24 121 138247 300
a 147 60 121 138247 300
a 147 87 121 138247 300
a 147 101 121 138247 300
a 147 135 121 138247 300
