c resource constrained multi commodity flow
c EuropeAsia
k 325 395 6 3600
k 244 395 3 2000
k 295 395 4 1000
k 337 395 6 3800
k 302 395 3 2000
k 253 395 1 2500
k 330 422 2 2300
k 305 422 4 2600
k 312 422 1 1600
k 345 422 2 1600
k 253 422 1 1300
k 330 373 19 1000
k 255 373 1 2800
k 267 373 2 2500
k 329 373 2 3100
k 338 373 4 3600
k 278 373 20 2700
k 277 373 3 2900
k 258 373 8 2600
k 259 373 13 3200
k 249 373 17 1300
k 296 373 2 2300
k 305 373 4 600
k 283 373 1 1000
k 340 373 3 1500
k 243 373 3 1300
k 333 373 1 1600
k 317 373 2 800
k 339 373 3 2400
k 327 373 4 300
k 246 373 2 1900
k 342 373 13 1600
k 312 373 26 1600
k 247 373 11 600
k 252 373 7 800
k 343 373 4 1600
k 251 373 22 3600
k 299 373 2 2700
k 308 373 9 3000
k 332 373 66 3400
k 309 373 133 2700
k 254 373 5 2400
k 304 373 16 1000
k 260 373 6 1400
k 250 373 2 2200
k 282 373 9 1700
k 321 373 11 1600
k 307 373 46 1500
k 315 373 5 900
k 345 373 3 1400
k 292 373 2 2500
k 248 373 2 1800
k 268 373 5 3100
k 265 373 11 600
k 257 373 2 800
k 325 373 56 2700
k 244 373 1 1400
k 295 373 2 300
k 337 373 4 2900
k 302 373 12 1000
k 253 373 1 1100
k 330 425 1 2500
k 278 425 6 5700
k 277 425 2 6300
k 258 425 1 5400
k 305 425 1 3200
k 312 425 1 2000
k 256 425 1 2100
k 330 363 732 600
k 255 363 9 1700
k 267 363 266 300
k 311 363 5 2500
k 270 363 25 2300
k 329 363 314 3600
k 338 363 119 3200
k 278 363 1257 3200
k 277 363 322 3300
k 258 363 130 2500
k 259 363 552 2700
k 249 363 225 600
k 296 363 21 2600
k 286 363 16 1100
k 320 363 14 1300
k 266 363 53 1100
k 273 363 59 600
k 334 363 32 1400
k 306 363 10 2100
k 289 363 81 1700
k 245 363 5 3500
k 319 363 2 2900
k 313 363 20 3100
k 326 363 7 3200
k 283 363 75 1500
k 261 363 99 500
k 340 363 2 3400
k 243 363 77 2100
k 333 363 1 2800
k 297 363 11 2300
k 317 363 10 1500
k 339 363 712 3000
k 336 363 129 3300
k 318 363 11 3200
k 303 363 29 3400
k 324 363 51 3100
k 327 363 21 900
k 328 363 11 1400
k 246 363 8 5000
k 342 363 71 2300
k 312 363 385 1000
k 256 363 72 2400
k 272 363 54 1900
k 247 363 68 400
k 252 363 101 700
k 343 363 122 800
k 298 363 8 900
k 251 363 47 3300
k 299 363 22 3300
k 281 363 7 3000
k 279 363 9 4100
k 308 363 37 3600
k 332 363 38 3700
k 309 363 284 3400
k 254 363 7 4200
k 304 363 57 2400
k 260 363 42 2300
k 263 363 38 300
k 250 363 45 1500
k 275 363 2 1900
k 288 363 20 2900
k 282 363 175 2400
k 321 363 223 1800
k 307 363 350 700
k 331 363 14 1300
k 291 363 1 3800
k 287 363 1 3200
k 315 363 16 300
k 284 363 3 4700
k 345 363 58 1400
k 323 363 14 900
k 292 363 177 1200
k 248 363 25 1500
k 268 363 11 1900
k 265 363 115 700
k 285 363 30 1400
k 300 363 137 2500
k 257 363 6 800
k 322 363 21 2900
k 325 363 219 2500
k 294 363 19 1100
k 271 363 60 1400
k 244 363 53 1700
k 301 363 20 1200
k 295 363 76 1300
k 276 363 3 5100
k 337 363 55 3400
k 302 363 6 1100
k 344 363 3 3500
k 335 363 57 3200
k 330 396 6 2800
k 255 396 8 3600
k 270 396 2 1800
k 329 396 28 4200
k 338 396 6 3800
k 278 396 217 3500
k 277 396 41 4100
k 258 396 41 3400
k 259 396 199 2800
k 273 396 4 700
k 305 396 7 1800
k 339 396 90 3100
k 336 396 8 3400
k 318 396 6 3300
k 303 396 2 3500
k 327 396 5 1300
k 328 396 3 1000
k 246 396 1 5000
k 342 396 1 3600
k 312 396 9 3000
k 256 396 1 2700
k 251 396 12 3100
k 299 396 31 4800
k 281 396 9 4100
k 308 396 11 4000
k 332 396 31 4100
k 309 396 27 3500
k 260 396 4 2000
k 250 396 2 2600
k 282 396 6 3200
k 321 396 4 2200
k 315 396 2 1500
k 284 396 4 3600
k 345 396 6 3200
k 268 396 1 3700
k 265 396 2 2200
k 300 396 2 3200
k 325 396 55 3300
k 244 396 2 1500
k 337 396 24 3600
k 344 396 20 3600
k 335 396 29 3300
k 330 434 9 4000
k 255 434 1 4600
k 329 434 2 4600
k 278 434 23 4300
k 277 434 3 4900
k 258 434 3 4000
k 259 434 7 3800
k 273 434 1 1500
k 305 434 18 2000
k 339 434 19 4200
k 336 434 4 3100
k 328 434 1 1900
k 246 434 6 4600
k 342 434 1 3700
k 312 434 2 3800
k 256 434 3 3500
k 309 434 2 4100
k 260 434 3 2400
k 263 434 4 800
k 321 434 4 4300
k 315 434 4 3800
k 345 434 1 3900
k 265 434 3 1600
k 325 434 8 4300
k 337 434 3 3900
k 335 434 4 4300
k 253 434 1 2400
k 330 432 5 2000
k 255 432 17 3400
k 311 432 4 1600
k 270 432 2 1400
k 329 432 30 4000
k 338 432 3 3600
k 278 432 168 3200
k 277 432 47 3900
k 258 432 25 2800
k 259 432 185 2600
k 249 432 4 1500
k 266 432 1 1000
k 305 432 16 1500
k 339 432 33 2900
k 336 432 14 3200
k 318 432 9 3100
k 303 432 3 3300
k 246 432 8 5000
k 342 432 5 3100
k 312 432 6 1900
k 256 432 5 1700
k 251 432 9 3200
k 299 432 5 4500
k 281 432 6 3900
k 308 432 12 3700
k 332 432 5 3900
k 309 432 8 3300
k 260 432 8 2600
k 282 432 1 2500
k 321 432 18 2000
k 315 432 1 1300
k 284 432 5 3400
k 345 432 10 2100
k 248 432 3 2100
k 265 432 5 800
k 300 432 3 2900
k 325 432 24 3100
k 337 432 23 3300
k 344 432 12 3400
k 335 432 19 3100
k 253 432 2 1600
k 330 387 5 3200
k 329 387 3 5400
k 278 387 40 4600
k 277 387 4 5200
k 258 387 4 4300
k 259 387 40 4100
k 339 387 25 4500
k 327 387 1 2400
k 328 387 1 2700
k 342 387 2 3800
k 312 387 4 3700
k 256 387 3 3700
k 332 387 16 5400
k 309 387 10 6100
k 254 387 1 4300
k 260 387 6 3500
k 282 387 10 3800
k 321 387 2 3600
k 284 387 4 4900
k 345 387 2 3700
k 325 387 21 4700
k 244 387 1 2900
k 337 387 6 4300
k 330 407 1 3200
k 270 407 2 3100
k 278 407 2 3600
k 277 407 7 5600
k 306 407 3 1700
k 289 407 2 2200
k 297 407 2 2300
k 317 407 3 3400
k 336 407 1 3700
k 342 407 1 3800
k 298 407 3 2000
k 260 407 1 2600
k 321 407 1 3000
k 244 407 1 2100
k 295 407 1 2900
k 330 419 1 3500
k 255 419 1 4400
k 278 419 3 4600
k 277 419 6 4000
k 305 419 2 2700
k 339 419 11 3400
k 247 419 3 1700
k 314 419 1 4600
k 345 419 1 3200
k 255 431 10 3700
k 278 431 22 4200
k 277 431 6 4800
k 258 431 2 3900
k 259 431 29 3200
k 305 431 3 7000
k 339 431 6 4300
k 318 431 3 4200
k 303 431 3 3100
k 342 431 1 3300
k 312 431 3 2800
k 256 431 1 2700
k 251 431 1 3800
k 332 431 17 3700
k 309 431 4 3900
k 260 431 1 2600
k 321 431 6 3100
k 325 431 8 3200
k 330 426 1 2600
k 255 426 7 4100
k 329 426 33 4600
k 338 426 2 4000
k 278 426 60 3800
k 277 426 23 4400
k 258 426 13 4300
k 259 426 73 3300
k 293 426 1 1300
k 273 426 2 1000
k 305 426 19 1100
k 339 426 19 3700
k 336 426 4 3900
k 318 426 8 3800
k 303 426 6 4000
k 246 426 1 4100
k 342 426 2 3000
k 312 426 5 2700
k 256 426 2 3000
k 251 426 4 5200
k 281 426 4 4600
k 309 426 7 3600
k 260 426 3 3100
k 263 426 3 1700
k 288 426 2 2600
k 282 426 1 2900
k 321 426 11 2800
k 284 426 4 4100
k 345 426 3 2400
k 325 426 12 3800
k 337 426 4 4000
k 242 426 2 3600
k 344 426 1 4100
k 335 426 7 3800
k 330 412 2 3500
k 255 412 15 3600
k 329 412 20 4200
k 338 412 4 4200
k 278 412 111 3600
k 277 412 8 3800
k 258 412 15 2900
k 259 412 128 3100
k 293 412 1 2400
k 305 412 12 2000
k 339 412 56 3400
k 336 412 6 3400
k 318 412 7 3600
k 303 412 6 3700
k 328 412 4 2100
k 246 412 3 3600
k 342 412 2 3100
k 312 412 10 3200
k 256 412 1 3000
k 299 412 5 4600
k 308 412 12 4100
k 332 412 8 4300
k 309 412 23 3900
k 254 412 1 4000
k 260 412 10 2800
k 282 412 3 2400
k 321 412 23 2500
k 284 412 1 3600
k 345 412 3 3400
k 300 412 3 3000
k 325 412 20 3500
k 295 412 13 2400
k 337 412 14 3800
k 344 412 3 3900
k 335 412 13 3500
k 330 388 10 3500
k 255 388 2 3700
k 278 388 14 4800
k 277 388 2 7000
k 259 388 28 4300
k 249 388 5 1300
k 341 388 2 2200
k 339 388 11 4400
k 328 388 8 2500
k 312 388 3 3600
k 256 388 3 3400
k 247 388 2 1300
k 308 388 9 5200
k 332 388 1 5300
k 309 388 12 5300
k 282 388 2 3900
k 321 388 1 5100
k 307 388 6 900
k 345 388 1 2800
k 265 388 9 2500
k 300 388 3 2900
k 325 388 6 4800
k 337 388 3 5000
k 335 388 2 4800
k 330 379 39 2400
k 255 379 128 3700
k 270 379 9 2900
k 329 379 38 4700
k 338 379 9 4000
k 278 379 464 3600
k 277 379 81 3800
k 258 379 50 3400
k 259 379 675 3100
k 293 379 4 1600
k 249 379 7 300
k 273 379 82 1000
k 305 379 22 1700
k 297 379 5 2000
k 317 379 3 1800
k 339 379 231 3200
k 336 379 47 3600
k 318 379 9 3600
k 303 379 20 3700
k 327 379 17 1200
k 328 379 7 1500
k 246 379 10 3000
k 342 379 29 2500
k 312 379 71 2500
k 256 379 30 2200
k 247 379 95 900
k 264 379 2 1500
k 298 379 2 1800
k 299 379 16 4500
k 308 379 4 7000
k 332 379 6 4100
k 309 379 38 3800
k 254 379 6 3400
k 304 379 1 2000
k 260 379 83 2200
k 250 379 7 7000
k 288 379 7 3500
k 282 379 37 3000
k 321 379 137 2500
k 315 379 2 1800
k 314 379 4 4000
k 284 379 9 3800
k 345 379 31 2600
k 292 379 1 1200
k 248 379 1 700
k 268 379 11 3300
k 310 379 26 3400
k 265 379 33 1400
k 300 379 14 4100
k 322 379 2 2200
k 325 379 222 3500
k 271 379 6 1600
k 244 379 28 2200
k 301 379 75 1700
k 295 379 3 1900
k 337 379 42 3800
k 242 379 3 3800
k 344 379 13 3900
k 335 379 60 3500
k 253 379 1 1900
k 330 352 2 4500
k 255 352 61 4600
k 329 352 16 3700
k 338 352 3 3400
k 278 352 149 3400
k 277 352 8 3700
k 258 352 52 2900
k 259 352 278 4000
k 289 352 11 5900
k 339 352 43 4000
k 336 352 5 4300
k 318 352 2 2700
k 303 352 4 2800
k 342 352 1 4900
k 312 352 3 4500
k 256 352 1 4200
k 251 352 2 3500
k 299 352 30 3500
k 308 352 26 3600
k 332 352 55 3400
k 309 352 5 3500
k 254 352 1 6100
k 260 352 4 3700
k 263 352 2 6300
k 288 352 2 4200
k 282 352 4 3300
k 321 352 69 2500
k 345 352 2 4300
k 268 352 1 4600
k 310 352 1 4900
k 300 352 29 3200
k 325 352 22 2700
k 337 352 42 3200
k 242 352 3 3600
k 344 352 17 3100
k 335 352 39 4400
k 330 377 10 2700
k 267 377 1 2200
k 329 377 7 4400
k 278 377 17 3700
k 277 377 4 4200
k 258 377 3 3300
k 259 377 15 3100
k 249 377 12 2500
k 286 377 3 2700
k 305 377 4 1900
k 334 377 4 1900
k 245 377 3 3000
k 283 377 4 1600
k 243 377 2 2400
k 339 377 6 3600
k 312 377 5 3000
k 247 377 4 1000
k 252 377 13 2100
k 308 377 5 4300
k 332 377 3 4400
k 309 377 8 4100
k 321 377 9 5100
k 307 377 7 2800
k 257 377 4 2000
k 325 377 2 3700
k 276 377 1 4400
k 337 377 3 4800
k 302 377 4 1400
k 330 383 6 2200
k 255 383 2 3100
k 267 383 35 1100
k 329 383 2 4900
k 278 383 4 3900
k 259 383 3 3300
k 249 383 24 1500
k 286 383 3 1700
k 305 383 17 1600
k 306 383 1 1900
k 245 383 6 2700
k 340 383 16 2400
k 243 383 26 1700
k 339 383 2 2700
k 336 383 2 2900
k 246 383 1 5000
k 342 383 7 2800
k 312 383 7 2800
k 256 383 1 3000
k 247 383 2 700
k 251 383 11 5200
k 299 383 1 4300
k 308 383 6 3700
k 309 383 11 3100
k 260 383 2 2600
k 263 383 1 2700
k 282 383 2 2900
k 321 383 18 2900
k 307 383 4 2200
k 345 383 11 2600
k 248 383 7 2200
k 285 383 19 1900
k 325 383 9 3100
k 337 383 14 3200
k 335 383 2 2900
k 330 406 33 2000
k 329 406 5 4300
k 338 406 2 3800
k 278 406 28 3600
k 277 406 16 4100
k 258 406 8 3600
k 259 406 12 3100
k 249 406 7 2300
k 296 406 2 2400
k 286 406 4 2600
k 273 406 1 700
k 305 406 2 1600
k 306 406 4 2100
k 339 406 15 3300
k 336 406 11 3500
k 303 406 2 3400
k 328 406 2 1800
k 246 406 1 5000
k 342 406 3 3000
k 312 406 4 2500
k 256 406 1 2700
k 299 406 7 5000
k 332 406 6 5600
k 309 406 13 3700
k 260 406 4 2800
k 263 406 1 5000
k 282 406 3 2500
k 321 406 4 3100
k 331 406 1 5000
k 287 406 2 5000
k 314 406 1 5000
k 345 406 5 2300
k 268 406 15 2900
k 265 406 2 1500
k 285 406 2 2800
k 322 406 4 1400
k 325 406 11 3600
k 301 406 3 1500
k 337 406 18 3800
k 335 406 1 5000
k 330 423 95 1900
k 255 423 7 1100
k 267 423 4 4200
k 311 423 9 3800
k 270 423 5 4300
k 249 423 201 3500
k 296 423 7 4000
k 286 423 10 4600
k 273 423 2 2400
k 305 423 100 2700
k 334 423 27 3800
k 306 423 2 5800
k 289 423 6 4200
k 245 423 14 4600
k 313 423 8 3500
k 326 423 14 3600
k 283 423 7 4500
k 261 423 9 2900
k 340 423 11 5000
k 243 423 149 4400
k 333 423 193 3900
k 341 423 6 4500
k 297 423 10 4500
k 317 423 2 3200
k 336 423 4 500
k 303 423 1 1000
k 324 423 18 5100
k 327 423 6 2800
k 328 423 3 3900
k 246 423 5 1600
k 342 423 3 1700
k 312 423 16 2900
k 256 423 1 3000
k 272 423 14 2400
k 247 423 60 4100
k 252 423 20 5600
k 251 423 19 600
k 299 423 16 1000
k 308 423 3 900
k 332 423 7 800
k 309 423 31 600
k 254 423 1 3800
k 260 423 5 1100
k 250 423 7 4600
k 288 423 1 800
k 321 423 236 700
k 307 423 322 4000
k 287 423 4 3800
k 315 423 6 3900
k 284 423 96 400
k 345 423 16 2500
k 269 423 11 1400
k 323 423 5 4200
k 292 423 7 3800
k 248 423 8 5100
k 268 423 3 4100
k 310 423 3 2100
k 265 423 17 3000
k 285 423 35 4500
k 300 423 43 600
k 257 423 3 3800
k 325 423 123 700
k 271 423 5 4400
k 244 423 5 4000
k 295 423 7 3300
k 276 423 4 400
k 337 423 28 300
k 302 423 1 3800
k 344 423 2 300
k 335 423 3 300
k 253 423 1 3400
k 330 391 5 1800
k 255 391 2 1000
k 329 391 3 1400
k 278 391 92 1200
k 277 391 45 1200
k 258 391 6 1000
k 259 391 5 1000
k 249 391 45 3900
k 286 391 4 4300
k 305 391 27 3500
k 245 391 4 5200
k 326 391 2 3100
k 261 391 11 2700
k 333 391 74 3400
k 317 391 1 3300
k 339 391 7 500
k 324 391 4 2900
k 342 391 2 1400
k 312 391 6 2500
k 256 391 13 2600
k 252 391 11 3700
k 251 391 18 1300
k 279 391 1 1400
k 308 391 12 1600
k 332 391 41 1400
k 309 391 36 1300
k 254 391 2 3900
k 260 391 2 1600
k 288 391 1 700
k 282 391 1 300
k 321 391 89 300
k 307 391 21 3700
k 287 391 3 3000
k 315 391 4 2200
k 292 391 2 4300
k 265 391 11 2600
k 285 391 18 4200
k 300 391 37 300
k 325 391 151 400
k 294 391 1 2900
k 271 391 2 4800
k 244 391 1 4400
k 337 391 35 1100
k 302 391 2 2500
k 344 391 14 900
k 335 391 13 500
k 329 389 9 1700
k 278 389 34 1300
k 258 389 7 1200
k 259 389 3 1100
k 305 389 33 3600
k 297 389 1 3400
k 339 389 5 1100
k 247 389 2 2500
k 299 389 2 1800
k 254 389 1 4100
k 260 389 1 1100
k 288 389 2 600
k 321 389 20 400
k 307 389 1 2800
k 315 389 1 2300
k 325 389 1 900
k 301 389 1 3100
k 337 389 28 1200
k 335 389 3 600
k 330 402 3 2900
k 329 402 3 1700
k 278 402 19 1200
k 277 402 43 1600
k 258 402 4 1000
k 259 402 4 1000
k 249 402 5 4000
k 296 402 3 4500
k 305 402 2 5300
k 333 402 7 3500
k 339 402 3 1000
k 256 402 2 2700
k 252 402 2 4900
k 279 402 1 1500
k 308 402 1 1600
k 309 402 1 1400
k 254 402 1 2200
k 288 402 1 500
k 282 402 1 600
k 321 402 56 300
k 307 402 4 3700
k 315 402 1 2300
k 248 402 4 3100
k 265 402 2 1900
k 285 402 7 3100
k 300 402 51 300
k 325 402 24 500
k 244 402 1 2900
k 337 402 35 1100
k 344 402 4 1000
k 335 402 16 600
k 330 401 8 2800
k 255 401 10 4500
k 329 401 12 5000
k 338 401 2 4900
k 278 401 58 4500
k 277 401 19 4800
k 258 401 11 4300
k 259 401 95 4200
k 249 401 2 700
k 273 401 1 1800
k 289 401 3 2000
k 317 401 1 3000
k 339 401 26 5200
k 336 401 3 4600
k 318 401 2 4500
k 303 401 1 4700
k 246 401 1 2900
k 342 401 3 3300
k 312 401 7 3300
k 256 401 4 2400
k 247 401 3 1300
k 251 401 2 3600
k 281 401 2 3800
k 308 401 9 3900
k 332 401 13 4100
k 309 401 4 3400
k 260 401 8 2300
k 282 401 4 2700
k 321 401 6 2600
k 307 401 14 300
k 345 401 3 3500
k 300 401 4 3300
k 325 401 15 2800
k 244 401 4 1800
k 301 401 2 2500
k 337 401 3 4700
k 344 401 5 4800
k 335 401 9 4500
k 270 393 2 2700
k 329 393 15 4400
k 338 393 11 4000
k 278 393 59 3500
k 277 393 12 4300
k 258 393 35 3200
k 259 393 88 7000
k 249 393 20 2000
k 296 393 2 2800
k 286 393 2 2000
k 266 393 2 800
k 305 393 7 1200
k 313 393 2 2400
k 317 393 2 1300
k 339 393 91 3400
k 336 393 3 3500
k 318 393 2 2600
k 303 393 4 3600
k 246 393 1 3900
k 342 393 4 3400
k 312 393 14 2500
k 256 393 2 2700
k 247 393 3 700
k 299 393 4 5000
k 332 393 8 4100
k 309 393 31 3800
k 260 393 3 3100
k 288 393 2 2600
k 282 393 2 2300
k 321 393 15 2400
k 307 393 18 2100
k 315 393 1 3000
k 314 393 1 3700
k 284 393 2 3800
k 323 393 23 2900
k 248 393 2 2800
k 285 393 3 2500
k 300 393 3 3200
k 325 393 41 2800
k 244 393 1 2200
k 301 393 1 1200
k 337 393 16 3600
k 302 393 7 1900
k 344 393 2 3000
k 335 393 13 3400
k 330 349 1 2100
k 311 349 2 7000
k 270 349 5 1200
k 329 349 2 3300
k 278 349 17 2700
k 277 349 1 4600
k 258 349 5 2900
k 259 349 7 3600
k 249 349 14 1700
k 296 349 4 2500
k 305 349 7 2300
k 340 349 3 1800
k 243 349 9 2100
k 317 349 4 1900
k 339 349 12 3800
k 342 349 2 2700
k 312 349 4 3000
k 299 349 8 5200
k 332 349 3 4800
k 309 349 11 2900
k 260 349 1 1700
k 321 349 11 3700
k 307 349 12 1900
k 292 349 1 1900
k 248 349 4 2500
k 325 349 19 2500
k 244 349 13 1400
k 337 349 13 4300
k 302 349 2 2500
k 330 430 7 2200
k 311 430 3 4100
k 329 430 2 3800
k 278 430 12 2700
k 277 430 1 3500
k 258 430 1 5000
k 259 430 6 5000
k 249 430 3 4100
k 296 430 1 5000
k 266 430 1 2200
k 273 430 2 1800
k 305 430 62 5300
k 319 430 3 5200
k 283 430 1 5000
k 261 430 1 5000
k 340 430 1 5000
k 243 430 3 4300
k 297 430 13 3200
k 339 430 4 2500
k 303 430 2 5000
k 328 430 1 4000
k 247 430 1 2400
k 309 430 7 3100
k 254 430 2 3300
k 260 430 2 900
k 321 430 2 1600
k 307 430 7 4000
k 323 430 1 5000
k 248 430 16 4900
k 268 430 3 2700
k 325 430 4 2700
k 337 430 1 5000
k 344 430 2 5000
k 253 430 3 2100
k 330 404 42 1900
k 267 404 14 3300
k 311 404 24 3200
k 270 404 18 2700
k 329 404 23 2300
k 278 404 31 1600
k 277 404 30 2100
k 258 404 17 1500
k 259 404 34 1200
k 249 404 73 3100
k 296 404 3 3200
k 286 404 1 4200
k 320 404 1 2800
k 266 404 1 2200
k 305 404 86 2200
k 334 404 1 2900
k 289 404 1 3100
k 245 404 1 4300
k 319 404 10 3200
k 326 404 1 3300
k 283 404 2 2600
k 261 404 9 3000
k 340 404 1 4100
k 243 404 30 3400
k 341 404 4 2700
k 317 404 9 3000
k 339 404 27 1900
k 336 404 1 2400
k 303 404 1 1700
k 324 404 3 3600
k 327 404 5 1800
k 328 404 3 2000
k 272 404 4 3200
k 247 404 11 2100
k 252 404 3 2500
k 264 404 2 2500
k 298 404 2 1900
k 251 404 1 2200
k 299 404 3 2700
k 308 404 3 2200
k 332 404 4 2500
k 309 404 43 2000
k 254 404 15 2800
k 260 404 6 800
k 250 404 2 3000
k 321 404 5 600
k 307 404 91 3100
k 287 404 6 4000
k 315 404 12 900
k 269 404 7 2500
k 323 404 1 3600
k 316 404 4 3800
k 248 404 20 3600
k 268 404 7 2600
k 265 404 14 2100
k 285 404 7 4000
k 300 404 4 1100
k 257 404 4 2700
k 325 404 68 1600
k 271 404 1 3600
k 244 404 2 2700
k 301 404 5 2300
k 295 404 2 2500
k 337 404 21 1900
k 302 404 4 2600
k 344 404 1 1700
k 335 404 1 1400
k 253 404 4 2300
k 330 416 94 1000
k 267 416 29 3500
k 311 416 44 3400
k 270 416 13 3900
k 329 416 24 2900
k 278 416 113 2100
k 277 416 16 2800
k 258 416 12 1700
k 259 416 71 1600
k 293 416 1 3100
k 249 416 232 3100
k 296 416 7 3300
k 286 416 4 3500
k 274 416 1 4500
k 262 416 1 3200
k 266 416 1 2400
k 273 416 1 2500
k 305 416 121 300
k 334 416 11 7000
k 306 416 1 4400
k 289 416 3 4000
k 319 416 11 4200
k 283 416 8 3500
k 261 416 2 3300
k 340 416 9 3700
k 243 416 101 3100
k 333 416 3 3000
k 341 416 3 3600
k 297 416 5 3500
k 317 416 7 3300
k 339 416 37 1900
k 336 416 7 2200
k 324 416 10 3800
k 327 416 4 2700
k 328 416 4 3000
k 272 416 4 3100
k 247 416 22 2800
k 252 416 11 2500
k 343 416 5 3200
k 264 416 1 3400
k 298 416 8 1500
k 251 416 3 7000
k 299 416 10 3500
k 308 416 11 2700
k 332 416 11 2800
k 309 416 314 2300
k 254 416 45 1700
k 304 416 6 2600
k 260 416 5 1800
k 250 416 6 4000
k 282 416 1 1900
k 321 416 32 1000
k 307 416 69 2800
k 291 416 2 3600
k 287 416 3 4000
k 315 416 2 1100
k 284 416 1 2300
k 269 416 8 2200
k 323 416 3 3500
k 292 416 1 4200
k 316 416 2 3500
k 248 416 40 3900
k 268 416 22 1700
k 265 416 42 1400
k 285 416 10 3300
k 300 416 14 1900
k 257 416 5 3700
k 322 416 4 2700
k 325 416 14 2100
k 271 416 9 3600
k 301 416 4 3200
k 295 416 5 2500
k 337 416 14 2300
k 302 416 18 3600
k 253 416 3 2300
k 267 359 11 3300
k 311 359 10 3700
k 249 359 23 3400
k 296 359 2 3600
k 305 359 12 4000
k 319 359 2 4500
k 340 359 2 4000
k 243 359 71 3400
k 333 359 2 3200
k 297 359 3 3200
k 324 359 6 3200
k 247 359 2 2300
k 252 359 2 3600
k 298 359 3 1800
k 307 359 18 3100
k 287 359 1 4300
k 323 359 7 3600
k 248 359 7 4300
k 268 359 3 1000
k 265 359 1 2400
k 285 359 1 3600
k 257 359 2 3400
k 330 441 29 600
k 311 441 5 3700
k 329 441 28 4300
k 278 441 10 3800
k 277 441 9 4000
k 258 441 2 1900
k 259 441 4 3400
k 249 441 12 3600
k 296 441 1 4100
k 273 441 23 2500
k 305 441 11 2800
k 334 441 1 3900
k 306 441 1 4400
k 289 441 1 4000
k 243 441 2 4100
k 297 441 1 3500
k 317 441 1 3300
k 339 441 99 2000
k 324 441 11 5000
k 342 441 4 2700
k 312 441 14 1100
k 256 441 7 1600
k 247 441 13 1800
k 252 441 9 3400
k 309 441 59 4400
k 304 441 5 2100
k 260 441 2 2500
k 321 441 18 1400
k 307 441 13 3900
k 314 441 4 4200
k 345 441 2 1500
k 269 441 7 2200
k 292 441 1 4200
k 268 441 7 1700
k 265 441 1 7000
k 285 441 6 4200
k 300 441 3 3000
k 257 441 10 3800
k 325 441 10 3700
k 244 441 1 2200
k 295 441 5 2000
k 302 441 3 3600
k 330 421 43 1400
k 255 421 17 2300
k 267 421 7 900
k 311 421 3 1300
k 270 421 3 1000
k 329 421 40 3900
k 338 421 5 4200
k 278 421 145 4000
k 277 421 62 4500
k 258 421 26 3600
k 259 421 122 3400
k 293 421 2 1000
k 249 421 10 1200
k 286 421 2 1400
k 266 421 5 1500
k 273 421 7 1000
k 305 421 51 600
k 333 421 8 1600
k 341 421 2 900
k 339 421 45 3800
k 336 421 10 3000
k 318 421 7 2400
k 303 421 5 2500
k 324 421 13 1600
k 327 421 4 1100
k 328 421 3 1200
k 246 421 12 5000
k 342 421 28 2100
k 312 421 61 2000
k 256 421 9 1800
k 272 421 1 2600
k 298 421 12 900
k 251 421 16 7000
k 299 421 6 3200
k 281 421 8 4700
k 308 421 8 3500
k 332 421 28 3500
k 309 421 21 4400
k 260 421 25 1900
k 263 421 3 1500
k 288 421 7 2300
k 282 421 14 2200
k 321 421 17 2200
k 307 421 12 1400
k 284 421 5 4200
k 345 421 26 1800
k 292 421 4 1100
k 248 421 7 1800
k 268 421 1 2500
k 265 421 7 800
k 285 421 3 1700
k 300 421 6 2900
k 257 421 5 300
k 325 421 56 2400
k 271 421 2 300
k 301 421 3 700
k 295 421 3 1500
k 337 421 32 3000
k 344 421 2 2800
k 335 421 27 3900
k 253 421 1 1400
k 330 350 27 2300
k 255 350 13 3500
k 329 350 19 3800
k 338 350 9 3700
k 278 350 55 3500
k 277 350 25 4000
k 258 350 28 3100
k 259 350 51 2900
k 273 350 2 600
k 305 350 62 300
k 339 350 30 3000
k 336 350 8 3500
k 318 350 2 3400
k 303 350 3 3600
k 324 350 6 1900
k 246 350 5 3700
k 342 350 10 3000
k 312 350 14 2300
k 256 350 1 3700
k 247 350 5 400
k 298 350 1 1000
k 251 350 2 4800
k 299 350 5 4600
k 281 350 2 4200
k 308 350 5 4100
k 332 350 17 4200
k 309 350 3 3900
k 254 350 2 3100
k 260 350 11 2700
k 263 350 2 1400
k 250 350 6 1700
k 282 350 7 2500
k 321 350 24 2400
k 315 350 1 1500
k 284 350 2 3900
k 345 350 17 2100
k 248 350 7 2700
k 268 350 12 3200
k 265 350 1 1400
k 300 350 5 3000
k 322 350 2 1100
k 325 350 52 2900
k 271 350 4 1100
k 295 350 7 1400
k 337 350 22 3700
k 335 350 9 3400
k 253 350 1 1800
k 330 351 1 2300
k 255 351 1 3800
k 329 351 13 4900
k 338 351 4 4100
k 278 351 23 4100
k 277 351 3 4400
k 258 351 10 4100
k 259 351 20 3000
k 305 351 7 1600
k 334 351 15 1000
k 339 351 2 3100
k 336 351 2 4100
k 246 351 1 5000
k 342 351 1 3700
k 312 351 2 2900
k 298 351 1 5000
k 308 351 14 4700
k 260 351 1 2500
k 282 351 1 3200
k 321 351 1 2800
k 307 351 3 1200
k 345 351 3 2700
k 300 351 1 3600
k 325 351 1 3300
k 337 351 5 3900
