c resource constrained multi commodity flow
c EuropeAsia
k 336 364 3 2000
k 338 364 4 1000
k 340 364 6 3800
k 341 364 3 2000
k 345 364 1 2500
k 242 365 2 2300
k 264 365 4 2600
k 289 365 1 1600
k 320 365 2 1600
k 345 365 1 1300
k 242 366 19 1000
k 243 366 1 2800
k 244 366 2 2500
k 247 366 2 3100
k 248 366 4 3600
k 249 366 20 2700
k 250 366 3 2900
k 251 366 8 2600
k 252 366 13 3200
k 254 366 17 1300
k 255 366 2 2300
k 264 366 4 600
k 272 366 1 1000
k 274 366 3 1500
k 275 366 3 1300
k 276 366 1 1600
k 279 366 2 800
k 280 366 3 2400
k 285 366 4 300
k 287 366 2 1900
k 288 366 13 1600
k 289 366 26 1600
k 292 366 11 600
k 293 366 7 800
k 294 366 4 1600
k 297 366 22 3600
k 298 366 2 2700
k 301 366 9 3000
k 302 366 66 3400
k 303 366 133 2700
k 304 366 5 2400
k 305 366 16 1000
k 306 366 6 1400
k 308 366 2 2200
k 311 366 9 1700
k 312 366 11 1600
k 313 366 46 1500
k 317 366 5 900
k 320 366 3 1400
k 323 366 2 2500
k 325 366 2 1800
k 326 366 5 3100
k 328 366 11 600
k 331 366 2 800
k 333 366 56 2700
k 336 366 1 1400
k 338 366 2 300
k 340 366 4 2900
k 341 366 12 1000
k 345 366 1 1100
k 242 367 1 2500
k 249 367 6 5700
k 250 367 2 6300
k 251 367 1 5400
k 264 367 1 3200
k 289 367 1 2000
k 290 367 1 2100
k 242 368 732 600
k 243 368 9 1700
k 244 368 266 300
k 245 368 5 2500
k 246 368 25 2300
k 247 368 314 3600
k 248 368 119 3200
k 249 368 1257 3200
k 250 368 322 3300
k 251 368 130 2500
k 252 368 552 2700
k 254 368 225 600
k 255 368 21 2600
k 256 368 16 1100
k 257 368 14 1300
k 260 368 53 1100
k 262 368 59 600
k 265 368 32 1400
k 266 368 10 2100
k 267 368 81 1700
k 268 368 5 3500
k 269 368 2 2900
k 270 368 20 3100
k 271 368 7 3200
k 272 368 75 1500
k 273 368 99 500
k 274 368 2 3400
k 275 368 77 2100
k 276 368 1 2800
k 278 368 11 2300
k 279 368 10 1500
k 280 368 712 3000
k 281 368 129 3300
k 282 368 11 3200
k 283 368 29 3400
k 284 368 51 3100
k 285 368 21 900
k 286 368 11 1400
k 287 368 8 5000
k 288 368 71 2300
k 289 368 385 1000
k 290 368 72 2400
k 291 368 54 1900
k 292 368 68 400
k 293 368 101 700
k 294 368 122 800
k 296 368 8 900
k 297 368 47 3300
k 298 368 22 3300
k 299 368 7 3000
k 300 368 9 4100
k 301 368 37 3600
k 302 368 38 3700
k 303 368 284 3400
k 304 368 7 4200
k 305 368 57 2400
k 306 368 42 2300
k 307 368 38 300
k 308 368 45 1500
k 309 368 2 1900
k 310 368 20 2900
k 311 368 175 2400
k 312 368 223 1800
k 313 368 350 700
k 314 368 14 1300
k 315 368 1 3800
k 316 368 1 3200
k 317 368 16 300
k 319 368 3 4700
k 320 368 58 1400
k 322 368 14 900
k 323 368 177 1200
k 325 368 25 1500
k 326 368 11 1900
k 328 368 115 700
k 329 368 30 1400
k 330 368 137 2500
k 331 368 6 800
k 332 368 21 2900
k 333 368 219 2500
k 334 368 19 1100
k 335 368 60 1400
k 336 368 53 1700
k 337 368 20 1200
k 338 368 76 1300
k 339 368 3 5100
k 340 368 55 3400
k 341 368 6 1100
k 343 368 3 3500
k 344 368 57 3200
k 242 369 6 2800
k 243 369 8 3600
k 246 369 2 1800
k 247 369 28 4200
k 248 369 6 3800
k 249 369 217 3500
k 250 369 41 4100
k 251 369 41 3400
k 252 369 199 2800
k 262 369 4 700
k 264 369 7 1800
k 280 369 90 3100
k 281 369 8 3400
k 282 369 6 3300
k 283 369 2 3500
k 285 369 5 1300
k 286 369 3 1000
k 287 369 1 5000
k 288 369 1 3600
k 289 369 9 3000
k 290 369 1 2700
k 297 369 12 3100
k 298 369 31 4800
k 299 369 9 4100
k 301 369 11 4000
k 302 369 31 4100
k 303 369 27 3500
k 306 369 4 2000
k 308 369 2 2600
k 311 369 6 3200
k 312 369 4 2200
k 317 369 2 1500
k 319 369 4 3600
k 320 369 6 3200
k 326 369 1 3700
k 328 369 2 2200
k 330 369 2 3200
k 333 369 55 3300
k 336 369 2 1500
k 340 369 24 3600
k 343 369 20 3600
k 344 369 29 3300
k 242 370 9 4000
k 243 370 1 4600
k 247 370 2 4600
k 249 370 23 4300
k 250 370 3 4900
k 251 370 3 4000
k 252 370 7 3800
k 262 370 1 1500
k 264 370 18 2000
k 280 370 19 4200
k 281 370 4 3100
k 286 370 1 1900
k 287 370 6 4600
k 288 370 1 3700
k 289 370 2 3800
k 290 370 3 3500
k 303 370 2 4100
k 306 370 3 2400
k 307 370 4 800
k 312 370 4 4300
k 317 370 4 3800
k 320 370 1 3900
k 328 370 3 1600
k 333 370 8 4300
k 340 370 3 3900
k 344 370 4 4300
k 345 370 1 2400
k 242 371 5 2000
k 243 371 17 3400
k 245 371 4 1600
k 246 371 2 1400
k 247 371 30 4000
k 248 371 3 3600
k 249 371 168 3200
k 250 371 47 3900
k 251 371 25 2800
k 252 371 185 2600
k 254 371 4 1500
k 260 371 1 1000
k 264 371 16 1500
k 280 371 33 2900
k 281 371 14 3200
k 282 371 9 3100
k 283 371 3 3300
k 287 371 8 5000
k 288 371 5 3100
k 289 371 6 1900
k 290 371 5 1700
k 297 371 9 3200
k 298 371 5 4500
k 299 371 6 3900
k 301 371 12 3700
k 302 371 5 3900
k 303 371 8 3300
k 306 371 8 2600
k 311 371 1 2500
k 312 371 18 2000
k 317 371 1 1300
k 319 371 5 3400
k 320 371 10 2100
k 325 371 3 2100
k 328 371 5 800
k 330 371 3 2900
k 333 371 24 3100
k 340 371 23 3300
k 343 371 12 3400
k 344 371 19 3100
k 345 371 2 1600
k 242 372 5 3200
k 247 372 3 5400
k 249 372 40 4600
k 250 372 4 5200
k 251 372 4 4300
k 252 372 40 4100
k 280 372 25 4500
k 285 372 1 2400
k 286 372 1 2700
k 288 372 2 3800
k 289 372 4 3700
k 290 372 3 3700
k 302 372 16 5400
k 303 372 10 6100
k 304 372 1 4300
k 306 372 6 3500
k 311 372 10 3800
k 312 372 2 3600
k 319 372 4 4900
k 320 372 2 3700
k 333 372 21 4700
k 336 372 1 2900
k 340 372 6 4300
k 242 373 1 3200
k 246 373 2 3100
k 249 373 2 3600
k 250 373 7 5600
k 266 373 3 1700
k 267 373 2 2200
k 278 373 2 2300
k 279 373 3 3400
k 281 373 1 3700
k 288 373 1 3800
k 296 373 3 2000
k 306 373 1 2600
k 312 373 1 3000
k 336 373 1 2100
k 338 373 1 2900
k 242 374 1 3500
k 243 374 1 4400
k 249 374 3 4600
k 250 374 6 4000
k 264 374 2 2700
k 280 374 11 3400
k 292 374 3 1700
k 318 374 1 4600
k 320 374 1 3200
k 243 375 10 3700
k 249 375 22 4200
k 250 375 6 4800
k 251 375 2 3900
k 252 375 29 3200
k 264 375 3 7000
k 280 375 6 4300
k 282 375 3 4200
k 283 375 3 3100
k 288 375 1 3300
k 289 375 3 2800
k 290 375 1 2700
k 297 375 1 3800
k 302 375 17 3700
k 303 375 4 3900
k 306 375 1 2600
k 312 375 6 3100
k 333 375 8 3200
k 242 376 1 2600
k 243 376 7 4100
k 247 376 33 4600
k 248 376 2 4000
k 249 376 60 3800
k 250 376 23 4400
k 251 376 13 4300
k 252 376 73 3300
k 253 376 1 1300
k 262 376 2 1000
k 264 376 19 1100
k 280 376 19 3700
k 281 376 4 3900
k 282 376 8 3800
k 283 376 6 4000
k 287 376 1 4100
k 288 376 2 3000
k 289 376 5 2700
k 290 376 2 3000
k 297 376 4 5200
k 299 376 4 4600
k 303 376 7 3600
k 306 376 3 3100
k 307 376 3 1700
k 310 376 2 2600
k 311 376 1 2900
k 312 376 11 2800
k 319 376 4 4100
k 320 376 3 2400
k 333 376 12 3800
k 340 376 4 4000
k 342 376 2 3600
k 343 376 1 4100
k 344 376 7 3800
k 242 377 2 3500
k 243 377 15 3600
k 247 377 20 4200
k 248 377 4 4200
k 249 377 111 3600
k 250 377 8 3800
k 251 377 15 2900
k 252 377 128 3100
k 253 377 1 2400
k 264 377 12 2000
k 280 377 56 3400
k 281 377 6 3400
k 282 377 7 3600
k 283 377 6 3700
k 286 377 4 2100
k 287 377 3 3600
k 288 377 2 3100
k 289 377 10 3200
k 290 377 1 3000
k 298 377 5 4600
k 301 377 12 4100
k 302 377 8 4300
k 303 377 23 3900
k 304 377 1 4000
k 306 377 10 2800
k 311 377 3 2400
k 312 377 23 2500
k 319 377 1 3600
k 320 377 3 3400
k 330 377 3 3000
k 333 377 20 3500
k 338 377 13 2400
k 340 377 14 3800
k 343 377 3 3900
k 344 377 13 3500
k 242 378 10 3500
k 243 378 2 3700
k 249 378 14 4800
k 250 378 2 7000
k 252 378 28 4300
k 254 378 5 1300
k 277 378 2 2200
k 280 378 11 4400
k 286 378 8 2500
k 289 378 3 3600
k 290 378 3 3400
k 292 378 2 1300
k 301 378 9 5200
k 302 378 1 5300
k 303 378 12 5300
k 311 378 2 3900
k 312 378 1 5100
k 313 378 6 900
k 320 378 1 2800
k 328 378 9 2500
k 330 378 3 2900
k 333 378 6 4800
k 340 378 3 5000
k 344 378 2 4800
k 242 379 39 2400
k 243 379 128 3700
k 246 379 9 2900
k 247 379 38 4700
k 248 379 9 4000
k 249 379 464 3600
k 250 379 81 3800
k 251 379 50 3400
k 252 379 675 3100
k 253 379 4 1600
k 254 379 7 300
k 262 379 82 1000
k 264 379 22 1700
k 278 379 5 2000
k 279 379 3 1800
k 280 379 231 3200
k 281 379 47 3600
k 282 379 9 3600
k 283 379 20 3700
k 285 379 17 1200
k 286 379 7 1500
k 287 379 10 3000
k 288 379 29 2500
k 289 379 71 2500
k 290 379 30 2200
k 292 379 95 900
k 295 379 2 1500
k 296 379 2 1800
k 298 379 16 4500
k 301 379 4 7000
k 302 379 6 4100
k 303 379 38 3800
k 304 379 6 3400
k 305 379 1 2000
k 306 379 83 2200
k 308 379 7 7000
k 310 379 7 3500
k 311 379 37 3000
k 312 379 137 2500
k 317 379 2 1800
k 318 379 4 4000
k 319 379 9 3800
k 320 379 31 2600
k 323 379 1 1200
k 325 379 1 700
k 326 379 11 3300
k 327 379 26 3400
k 328 379 33 1400
k 330 379 14 4100
k 332 379 2 2200
k 333 379 222 3500
k 335 379 6 1600
k 336 379 28 2200
k 337 379 75 1700
k 338 379 3 1900
k 340 379 42 3800
k 342 379 3 3800
k 343 379 13 3900
k 344 379 60 3500
k 345 379 1 1900
k 242 380 2 4500
k 243 380 61 4600
k 247 380 16 3700
k 248 380 3 3400
k 249 380 149 3400
k 250 380 8 3700
k 251 380 52 2900
k 252 380 278 4000
k 267 380 11 5900
k 280 380 43 4000
k 281 380 5 4300
k 282 380 2 2700
k 283 380 4 2800
k 288 380 1 4900
k 289 380 3 4500
k 290 380 1 4200
k 297 380 2 3500
k 298 380 30 3500
k 301 380 26 3600
k 302 380 55 3400
k 303 380 5 3500
k 304 380 1 6100
k 306 380 4 3700
k 307 380 2 6300
k 310 380 2 4200
k 311 380 4 3300
k 312 380 69 2500
k 320 380 2 4300
k 326 380 1 4600
k 327 380 1 4900
k 330 380 29 3200
k 333 380 22 2700
k 340 380 42 3200
k 342 380 3 3600
k 343 380 17 3100
k 344 380 39 4400
k 242 381 10 2700
k 244 381 1 2200
k 247 381 7 4400
k 249 381 17 3700
k 250 381 4 4200
k 251 381 3 3300
k 252 381 15 3100
k 254 381 12 2500
k 256 381 3 2700
k 264 381 4 1900
k 265 381 4 1900
k 268 381 3 3000
k 272 381 4 1600
k 275 381 2 2400
k 280 381 6 3600
k 289 381 5 3000
k 292 381 4 1000
k 293 381 13 2100
k 301 381 5 4300
k 302 381 3 4400
k 303 381 8 4100
k 312 381 9 5100
k 313 381 7 2800
k 331 381 4 2000
k 333 381 2 3700
k 339 381 1 4400
k 340 381 3 4800
k 341 381 4 1400
k 242 382 6 2200
k 243 382 2 3100
k 244 382 35 1100
k 247 382 2 4900
k 249 382 4 3900
k 252 382 3 3300
k 254 382 24 1500
k 256 382 3 1700
k 264 382 17 1600
k 266 382 1 1900
k 268 382 6 2700
k 274 382 16 2400
k 275 382 26 1700
k 280 382 2 2700
k 281 382 2 2900
k 287 382 1 5000
k 288 382 7 2800
k 289 382 7 2800
k 290 382 1 3000
k 292 382 2 700
k 297 382 11 5200
k 298 382 1 4300
k 301 382 6 3700
k 303 382 11 3100
k 306 382 2 2600
k 307 382 1 2700
k 311 382 2 2900
k 312 382 18 2900
k 313 382 4 2200
k 320 382 11 2600
k 325 382 7 2200
k 329 382 19 1900
k 333 382 9 3100
k 340 382 14 3200
k 344 382 2 2900
k 242 383 33 2000
k 247 383 5 4300
k 248 383 2 3800
k 249 383 28 3600
k 250 383 16 4100
k 251 383 8 3600
k 252 383 12 3100
k 254 383 7 2300
k 255 383 2 2400
k 256 383 4 2600
k 262 383 1 700
k 264 383 2 1600
k 266 383 4 2100
k 280 383 15 3300
k 281 383 11 3500
k 283 383 2 3400
k 286 383 2 1800
k 287 383 1 5000
k 288 383 3 3000
k 289 383 4 2500
k 290 383 1 2700
k 298 383 7 5000
k 302 383 6 5600
k 303 383 13 3700
k 306 383 4 2800
k 307 383 1 5000
k 311 383 3 2500
k 312 383 4 3100
k 314 383 1 5000
k 316 383 2 5000
k 318 383 1 5000
k 320 383 5 2300
k 326 383 15 2900
k 328 383 2 1500
k 329 383 2 2800
k 332 383 4 1400
k 333 383 11 3600
k 337 383 3 1500
k 340 383 18 3800
k 344 383 1 5000
k 242 384 95 1900
k 243 384 7 1100
k 244 384 4 4200
k 245 384 9 3800
k 246 384 5 4300
k 254 384 201 3500
k 255 384 7 4000
k 256 384 10 4600
k 262 384 2 2400
k 264 384 100 2700
k 265 384 27 3800
k 266 384 2 5800
k 267 384 6 4200
k 268 384 14 4600
k 270 384 8 3500
k 271 384 14 3600
k 272 384 7 4500
k 273 384 9 2900
k 274 384 11 5000
k 275 384 149 4400
k 276 384 193 3900
k 277 384 6 4500
k 278 384 10 4500
k 279 384 2 3200
k 281 384 4 500
k 283 384 1 1000
k 284 384 18 5100
k 285 384 6 2800
k 286 384 3 3900
k 287 384 5 1600
k 288 384 3 1700
k 289 384 16 2900
k 290 384 1 3000
k 291 384 14 2400
k 292 384 60 4100
k 293 384 20 5600
k 297 384 19 600
k 298 384 16 1000
k 301 384 3 900
k 302 384 7 800
k 303 384 31 600
k 304 384 1 3800
k 306 384 5 1100
k 308 384 7 4600
k 310 384 1 800
k 312 384 236 700
k 313 384 322 4000
k 316 384 4 3800
k 317 384 6 3900
k 319 384 96 400
k 320 384 16 2500
k 321 384 11 1400
k 322 384 5 4200
k 323 384 7 3800
k 325 384 8 5100
k 326 384 3 4100
k 327 384 3 2100
k 328 384 17 3000
k 329 384 35 4500
k 330 384 43 600
k 331 384 3 3800
k 333 384 123 700
k 335 384 5 4400
k 336 384 5 4000
k 338 384 7 3300
k 339 384 4 400
k 340 384 28 300
k 341 384 1 3800
k 343 384 2 300
k 344 384 3 300
k 345 384 1 3400
k 242 385 5 1800
k 243 385 2 1000
k 247 385 3 1400
k 249 385 92 1200
k 250 385 45 1200
k 251 385 6 1000
k 252 385 5 1000
k 254 385 45 3900
k 256 385 4 4300
k 264 385 27 3500
k 268 385 4 5200
k 271 385 2 3100
k 273 385 11 2700
k 276 385 74 3400
k 279 385 1 3300
k 280 385 7 500
k 284 385 4 2900
k 288 385 2 1400
k 289 385 6 2500
k 290 385 13 2600
k 293 385 11 3700
k 297 385 18 1300
k 300 385 1 1400
k 301 385 12 1600
k 302 385 41 1400
k 303 385 36 1300
k 304 385 2 3900
k 306 385 2 1600
k 310 385 1 700
k 311 385 1 300
k 312 385 89 300
k 313 385 21 3700
k 316 385 3 3000
k 317 385 4 2200
k 323 385 2 4300
k 328 385 11 2600
k 329 385 18 4200
k 330 385 37 300
k 333 385 151 400
k 334 385 1 2900
k 335 385 2 4800
k 336 385 1 4400
k 340 385 35 1100
k 341 385 2 2500
k 343 385 14 900
k 344 385 13 500
k 247 386 9 1700
k 249 386 34 1300
k 251 386 7 1200
k 252 386 3 1100
k 264 386 33 3600
k 278 386 1 3400
k 280 386 5 1100
k 292 386 2 2500
k 298 386 2 1800
k 304 386 1 4100
k 306 386 1 1100
k 310 386 2 600
k 312 386 20 400
k 313 386 1 2800
k 317 386 1 2300
k 333 386 1 900
k 337 386 1 3100
k 340 386 28 1200
k 344 386 3 600
k 242 387 3 2900
k 247 387 3 1700
k 249 387 19 1200
k 250 387 43 1600
k 251 387 4 1000
k 252 387 4 1000
k 254 387 5 4000
k 255 387 3 4500
k 264 387 2 5300
k 276 387 7 3500
k 280 387 3 1000
k 290 387 2 2700
k 293 387 2 4900
k 300 387 1 1500
k 301 387 1 1600
k 303 387 1 1400
k 304 387 1 2200
k 310 387 1 500
k 311 387 1 600
k 312 387 56 300
k 313 387 4 3700
k 317 387 1 2300
k 325 387 4 3100
k 328 387 2 1900
k 329 387 7 3100
k 330 387 51 300
k 333 387 24 500
k 336 387 1 2900
k 340 387 35 1100
k 343 387 4 1000
k 344 387 16 600
k 242 388 8 2800
k 243 388 10 4500
k 247 388 12 5000
k 248 388 2 4900
k 249 388 58 4500
k 250 388 19 4800
k 251 388 11 4300
k 252 388 95 4200
k 254 388 2 700
k 262 388 1 1800
k 267 388 3 2000
k 279 388 1 3000
k 280 388 26 5200
k 281 388 3 4600
k 282 388 2 4500
k 283 388 1 4700
k 287 388 1 2900
k 288 388 3 3300
k 289 388 7 3300
k 290 388 4 2400
k 292 388 3 1300
k 297 388 2 3600
k 299 388 2 3800
k 301 388 9 3900
k 302 388 13 4100
k 303 388 4 3400
k 306 388 8 2300
k 311 388 4 2700
k 312 388 6 2600
k 313 388 14 300
k 320 388 3 3500
k 330 388 4 3300
k 333 388 15 2800
k 336 388 4 1800
k 337 388 2 2500
k 340 388 3 4700
k 343 388 5 4800
k 344 388 9 4500
k 246 389 2 2700
k 247 389 15 4400
k 248 389 11 4000
k 249 389 59 3500
k 250 389 12 4300
k 251 389 35 3200
k 252 389 88 7000
k 254 389 20 2000
k 255 389 2 2800
k 256 389 2 2000
k 260 389 2 800
k 264 389 7 1200
k 270 389 2 2400
k 279 389 2 1300
k 280 389 91 3400
k 281 389 3 3500
k 282 389 2 2600
k 283 389 4 3600
k 287 389 1 3900
k 288 389 4 3400
k 289 389 14 2500
k 290 389 2 2700
k 292 389 3 700
k 298 389 4 5000
k 302 389 8 4100
k 303 389 31 3800
k 306 389 3 3100
k 310 389 2 2600
k 311 389 2 2300
k 312 389 15 2400
k 313 389 18 2100
k 317 389 1 3000
k 318 389 1 3700
k 319 389 2 3800
k 322 389 23 2900
k 325 389 2 2800
k 329 389 3 2500
k 330 389 3 3200
k 333 389 41 2800
k 336 389 1 2200
k 337 389 1 1200
k 340 389 16 3600
k 341 389 7 1900
k 343 389 2 3000
k 344 389 13 3400
k 242 390 1 2100
k 245 390 2 7000
k 246 390 5 1200
k 247 390 2 3300
k 249 390 17 2700
k 250 390 1 4600
k 251 390 5 2900
k 252 390 7 3600
k 254 390 14 1700
k 255 390 4 2500
k 264 390 7 2300
k 274 390 3 1800
k 275 390 9 2100
k 279 390 4 1900
k 280 390 12 3800
k 288 390 2 2700
k 289 390 4 3000
k 298 390 8 5200
k 302 390 3 4800
k 303 390 11 2900
k 306 390 1 1700
k 312 390 11 3700
k 313 390 12 1900
k 323 390 1 1900
k 325 390 4 2500
k 333 390 19 2500
k 336 390 13 1400
k 340 390 13 4300
k 341 390 2 2500
k 242 391 7 2200
k 245 391 3 4100
k 247 391 2 3800
k 249 391 12 2700
k 250 391 1 3500
k 251 391 1 5000
k 252 391 6 5000
k 254 391 3 4100
k 255 391 1 5000
k 260 391 1 2200
k 262 391 2 1800
k 264 391 62 5300
k 269 391 3 5200
k 272 391 1 5000
k 273 391 1 5000
k 274 391 1 5000
k 275 391 3 4300
k 278 391 13 3200
k 280 391 4 2500
k 283 391 2 5000
k 286 391 1 4000
k 292 391 1 2400
k 303 391 7 3100
k 304 391 2 3300
k 306 391 2 900
k 312 391 2 1600
k 313 391 7 4000
k 322 391 1 5000
k 325 391 16 4900
k 326 391 3 2700
k 333 391 4 2700
k 340 391 1 5000
k 343 391 2 5000
k 345 391 3 2100
k 242 392 42 1900
k 244 392 14 3300
k 245 392 24 3200
k 246 392 18 2700
k 247 392 23 2300
k 249 392 31 1600
k 250 392 30 2100
k 251 392 17 1500
k 252 392 34 1200
k 254 392 73 3100
k 255 392 3 3200
k 256 392 1 4200
k 257 392 1 2800
k 260 392 1 2200
k 264 392 86 2200
k 265 392 1 2900
k 267 392 1 3100
k 268 392 1 4300
k 269 392 10 3200
k 271 392 1 3300
k 272 392 2 2600
k 273 392 9 3000
k 274 392 1 4100
k 275 392 30 3400
k 277 392 4 2700
k 279 392 9 3000
k 280 392 27 1900
k 281 392 1 2400
k 283 392 1 1700
k 284 392 3 3600
k 285 392 5 1800
k 286 392 3 2000
k 291 392 4 3200
k 292 392 11 2100
k 293 392 3 2500
k 295 392 2 2500
k 296 392 2 1900
k 297 392 1 2200
k 298 392 3 2700
k 301 392 3 2200
k 302 392 4 2500
k 303 392 43 2000
k 304 392 15 2800
k 306 392 6 800
k 308 392 2 3000
k 312 392 5 600
k 313 392 91 3100
k 316 392 6 4000
k 317 392 12 900
k 321 392 7 2500
k 322 392 1 3600
k 324 392 4 3800
k 325 392 20 3600
k 326 392 7 2600
k 328 392 14 2100
k 329 392 7 4000
k 330 392 4 1100
k 331 392 4 2700
k 333 392 68 1600
k 335 392 1 3600
k 336 392 2 2700
k 337 392 5 2300
k 338 392 2 2500
k 340 392 21 1900
k 341 392 4 2600
k 343 392 1 1700
k 344 392 1 1400
k 345 392 4 2300
k 242 393 94 1000
k 244 393 29 3500
k 245 393 44 3400
k 246 393 13 3900
k 247 393 24 2900
k 249 393 113 2100
k 250 393 16 2800
k 251 393 12 1700
k 252 393 71 1600
k 253 393 1 3100
k 254 393 232 3100
k 255 393 7 3300
k 256 393 4 3500
k 258 393 1 4500
k 259 393 1 3200
k 260 393 1 2400
k 262 393 1 2500
k 264 393 121 300
k 265 393 11 7000
k 266 393 1 4400
k 267 393 3 4000
k 269 393 11 4200
k 272 393 8 3500
k 273 393 2 3300
k 274 393 9 3700
k 275 393 101 3100
k 276 393 3 3000
k 277 393 3 3600
k 278 393 5 3500
k 279 393 7 3300
k 280 393 37 1900
k 281 393 7 2200
k 284 393 10 3800
k 285 393 4 2700
k 286 393 4 3000
k 291 393 4 3100
k 292 393 22 2800
k 293 393 11 2500
k 294 393 5 3200
k 295 393 1 3400
k 296 393 8 1500
k 297 393 3 7000
k 298 393 10 3500
k 301 393 11 2700
k 302 393 11 2800
k 303 393 314 2300
k 304 393 45 1700
k 305 393 6 2600
k 306 393 5 1800
k 308 393 6 4000
k 311 393 1 1900
k 312 393 32 1000
k 313 393 69 2800
k 315 393 2 3600
k 316 393 3 4000
k 317 393 2 1100
k 319 393 1 2300
k 321 393 8 2200
k 322 393 3 3500
k 323 393 1 4200
k 324 393 2 3500
k 325 393 40 3900
k 326 393 22 1700
k 328 393 42 1400
k 329 393 10 3300
k 330 393 14 1900
k 331 393 5 3700
k 332 393 4 2700
k 333 393 14 2100
k 335 393 9 3600
k 337 393 4 3200
k 338 393 5 2500
k 340 393 14 2300
k 341 393 18 3600
k 345 393 3 2300
k 244 394 11 3300
k 245 394 10 3700
k 254 394 23 3400
k 255 394 2 3600
k 264 394 12 4000
k 269 394 2 4500
k 274 394 2 4000
k 275 394 71 3400
k 276 394 2 3200
k 278 394 3 3200
k 284 394 6 3200
k 292 394 2 2300
k 293 394 2 3600
k 296 394 3 1800
k 313 394 18 3100
k 316 394 1 4300
k 322 394 7 3600
k 325 394 7 4300
k 326 394 3 1000
k 328 394 1 2400
k 329 394 1 3600
k 331 394 2 3400
k 242 395 29 600
k 245 395 5 3700
k 247 395 28 4300
k 249 395 10 3800
k 250 395 9 4000
k 251 395 2 1900
k 252 395 4 3400
k 254 395 12 3600
k 255 395 1 4100
k 262 395 23 2500
k 264 395 11 2800
k 265 395 1 3900
k 266 395 1 4400
k 267 395 1 4000
k 275 395 2 4100
k 278 395 1 3500
k 279 395 1 3300
k 280 395 99 2000
k 284 395 11 5000
k 288 395 4 2700
k 289 395 14 1100
k 290 395 7 1600
k 292 395 13 1800
k 293 395 9 3400
k 303 395 59 4400
k 305 395 5 2100
k 306 395 2 2500
k 312 395 18 1400
k 313 395 13 3900
k 318 395 4 4200
k 320 395 2 1500
k 321 395 7 2200
k 323 395 1 4200
k 326 395 7 1700
k 328 395 1 7000
k 329 395 6 4200
k 330 395 3 3000
k 331 395 10 3800
k 333 395 10 3700
k 336 395 1 2200
k 338 395 5 2000
k 341 395 3 3600
k 242 396 43 1400
k 243 396 17 2300
k 244 396 7 900
k 245 396 3 1300
k 246 396 3 1000
k 247 396 40 3900
k 248 396 5 4200
k 249 396 145 4000
k 250 396 62 4500
k 251 396 26 3600
k 252 396 122 3400
k 253 396 2 1000
k 254 396 10 1200
k 256 396 2 1400
k 260 396 5 1500
k 262 396 7 1000
k 264 396 51 600
k 276 396 8 1600
k 277 396 2 900
k 280 396 45 3800
k 281 396 10 3000
k 282 396 7 2400
k 283 396 5 2500
k 284 396 13 1600
k 285 396 4 1100
k 286 396 3 1200
k 287 396 12 5000
k 288 396 28 2100
k 289 396 61 2000
k 290 396 9 1800
k 291 396 1 2600
k 296 396 12 900
k 297 396 16 7000
k 298 396 6 3200
k 299 396 8 4700
k 301 396 8 3500
k 302 396 28 3500
k 303 396 21 4400
k 306 396 25 1900
k 307 396 3 1500
k 310 396 7 2300
k 311 396 14 2200
k 312 396 17 2200
k 313 396 12 1400
k 319 396 5 4200
k 320 396 26 1800
k 323 396 4 1100
k 325 396 7 1800
k 326 396 1 2500
k 328 396 7 800
k 329 396 3 1700
k 330 396 6 2900
k 331 396 5 300
k 333 396 56 2400
k 335 396 2 300
k 337 396 3 700
k 338 396 3 1500
k 340 396 32 3000
k 343 396 2 2800
k 344 396 27 3900
k 345 396 1 1400
k 242 397 27 2300
k 243 397 13 3500
k 247 397 19 3800
k 248 397 9 3700
k 249 397 55 3500
k 250 397 25 4000
k 251 397 28 3100
k 252 397 51 2900
k 262 397 2 600
k 264 397 62 300
k 280 397 30 3000
k 281 397 8 3500
k 282 397 2 3400
k 283 397 3 3600
k 284 397 6 1900
k 287 397 5 3700
k 288 397 10 3000
k 289 397 14 2300
k 290 397 1 3700
k 292 397 5 400
k 296 397 1 1000
k 297 397 2 4800
k 298 397 5 4600
k 299 397 2 4200
k 301 397 5 4100
k 302 397 17 4200
k 303 397 3 3900
k 304 397 2 3100
k 306 397 11 2700
k 307 397 2 1400
k 308 397 6 1700
k 311 397 7 2500
k 312 397 24 2400
k 317 397 1 1500
k 319 397 2 3900
k 320 397 17 2100
k 325 397 7 2700
k 326 397 12 3200
k 328 397 1 1400
k 330 397 5 3000
k 332 397 2 1100
k 333 397 52 2900
k 335 397 4 1100
k 338 397 7 1400
k 340 397 22 3700
k 344 397 9 3400
k 345 397 1 1800
k 242 398 1 2300
k 243 398 1 3800
k 247 398 13 4900
k 248 398 4 4100
k 249 398 23 4100
k 250 398 3 4400
k 251 398 10 4100
k 252 398 20 3000
k 264 398 7 1600
k 265 398 15 1000
k 280 398 2 3100
k 281 398 2 4100
k 287 398 1 5000
k 288 398 1 3700
k 289 398 2 2900
k 296 398 1 5000
k 301 398 14 4700
k 306 398 1 2500
k 311 398 1 3200
k 312 398 1 2800
k 313 398 3 1200
k 320 398 3 2700
k 330 398 1 3600
k 333 398 1 3300
k 340 398 5 3900
k 341 398 5 5000
