c resource constrained multi commodity flow
c WorldSmall
k 207 267 189 3500
k 208 267 17 3500
k 209 267 27 3500
k 210 267 8 3600
k 211 267 18 3100
k 212 267 16 5200
k 213 267 63 4000
k 214 267 8 3700
k 215 267 50 700
k 216 267 8 1900
k 217 267 51 4100
k 218 267 59 400
k 219 267 9 3800
k 221 267 18 1300
k 222 267 2 4600
k 224 267 45 900
k 225 267 13 4100
k 226 267 357 3300
k 227 267 42 1900
k 228 267 1 2300
k 229 267 53 2200
k 230 267 28 3000
k 232 267 5 2800
k 233 267 43 1100
k 234 267 2 5000
k 235 267 10 1000
k 236 267 56 3800
k 237 267 17 4900
k 238 267 396 2300
k 239 267 9 4500
k 240 267 27 300
k 241 267 122 2900
k 195 268 278 1000
k 197 268 12 1700
k 198 268 31 3000
k 199 268 35 2900
k 200 268 2 4200
k 201 268 21 3500
k 202 268 8 4400
k 204 268 212 1500
k 205 268 98 1900
k 206 268 59 1100
k 207 268 231 2800
k 208 268 13 3200
k 210 268 22 1600
k 211 268 14 2200
k 212 268 1 2600
k 213 268 80 2500
k 214 268 78 3200
k 215 268 105 1300
k 216 268 39 600
k 217 268 87 1600
k 218 268 38 2000
k 219 268 60 2400
k 220 268 206 1700
k 222 268 3 3000
k 223 268 3 1400
k 224 268 207 500
k 225 268 153 3500
k 226 268 140 2600
k 227 268 33 2300
k 228 268 32 900
k 229 268 3 3700
k 230 268 10 4300
k 231 268 22 1900
k 232 268 43 1000
k 233 268 38 1100
k 234 268 10 2500
k 235 268 34 1800
k 236 268 107 3300
k 237 268 201 3600
k 238 268 1 3800
k 239 268 17 4000
k 241 268 45 2000
k 195 269 106 1800
k 198 269 2 1300
k 199 269 3 1200
k 200 269 14 2300
k 201 269 2 2100
k 202 269 3 5700
k 204 269 133 3800
k 205 269 25 4700
k 206 269 45 5000
k 207 269 106 500
k 208 269 6 1000
k 210 269 27 800
k 211 269 14 500
k 213 269 14 1100
k 214 269 10 1600
k 215 269 23 3700
k 216 269 18 2600
k 217 269 42 900
k 218 269 31 4500
k 220 269 21 4400
k 221 269 3 3400
k 223 269 3 3800
k 224 269 28 2900
k 225 269 12 1600
k 226 269 175 800
k 227 269 1 5000
k 228 269 5 3100
k 229 269 4 1600
k 231 269 1 3500
k 232 269 126 1000
k 233 269 1 3600
k 234 269 5 1300
k 235 269 4 4200
k 236 269 15 2200
k 237 269 18 1200
k 239 269 22 1900
k 240 269 1 1900
k 241 269 1 3900
k 195 270 1 1800
k 196 270 2 3200
k 197 270 24 1300
k 198 270 3 3500
k 202 270 6 3500
k 204 270 115 1200
k 205 270 14 1200
k 206 270 20 700
k 207 270 40 3200
k 208 270 76 3600
k 210 270 1 2500
k 211 270 7 3000
k 213 270 4 3000
k 215 270 12 800
k 216 270 4 1200
k 217 270 12 2200
k 218 270 49 1600
k 219 270 4 2600
k 220 270 33 1200
k 221 270 2 1200
k 224 270 124 300
k 225 270 33 4100
k 226 270 79 3100
k 227 270 49 2400
k 229 270 1 3800
k 233 270 13 400
k 235 270 38 1100
k 236 270 4 4700
k 238 270 24 3600
k 240 270 3 3500
k 241 270 22 1800
k 195 271 43 1300
k 196 271 5 2400
k 197 271 214 1100
k 198 271 16 2700
k 199 271 31 2400
k 200 271 39 3000
k 202 271 85 2500
k 203 271 14 4700
k 204 271 283 900
k 205 271 275 1000
k 206 271 172 700
k 207 271 207 3000
k 208 271 10 2700
k 209 271 10 4300
k 210 271 12 2500
k 211 271 15 2500
k 212 271 3 4700
k 213 271 53 2800
k 214 271 109 3400
k 215 271 136 500
k 216 271 108 1200
k 217 271 99 2300
k 218 271 351 800
k 219 271 35 1700
k 220 271 180 900
k 221 271 35 800
k 222 271 1 2700
k 223 271 28 300
k 225 271 210 3100
k 226 271 274 2400
k 227 271 128 1400
k 228 271 27 1600
k 229 271 19 3800
k 230 271 33 4100
k 232 271 46 1800
k 233 271 232 300
k 234 271 19 2600
k 235 271 355 300
k 236 271 62 3900
k 237 271 13 5300
k 238 271 227 2500
k 239 271 1 5100
k 240 271 10 4100
k 241 271 164 1400
k 195 272 359 3200
k 197 272 11 5300
k 198 272 251 300
k 199 272 4 2500
k 200 272 103 2200
k 201 272 38 4400
k 203 272 5 5300
k 204 272 753 3900
k 205 272 383 4300
k 206 272 272 3400
k 207 272 195 2300
k 208 272 18 2600
k 209 272 5 3600
k 210 272 147 2100
k 211 272 169 1100
k 212 272 18 2100
k 213 272 61 2100
k 214 272 10 1000
k 215 272 488 3800
k 216 272 226 3700
k 217 272 286 2000
k 218 272 68 4100
k 219 272 14 5200
k 220 272 277 4300
k 221 272 74 3800
k 222 272 36 1800
k 223 272 122 3300
k 224 272 414 2700
k 226 272 214 1900
k 227 272 28 5200
k 228 272 14 3100
k 230 272 2 3800
k 231 272 27 3700
k 232 272 76 2700
k 233 272 87 3600
k 234 272 20 2500
k 235 272 39 4400
k 236 272 101 2500
k 237 272 103 3600
k 238 272 15 4100
k 239 272 98 3200
k 240 272 59 3500
k 241 272 87 1100
k 195 273 84 2600
k 196 273 1 2900
k 197 273 32 4200
k 200 273 297 1400
k 201 273 67 1600
k 202 273 1 5700
k 203 273 114 2300
k 204 273 1052 3400
k 205 273 402 3700
k 206 273 1347 3000
k 207 273 40 300
k 209 273 277 1900
k 210 273 33 1700
k 211 273 69 400
k 212 273 1 1500
k 214 273 25 2100
k 215 273 782 2900
k 216 273 129 2400
k 217 273 68 1100
k 218 273 882 3400
k 219 273 67 3600
k 220 273 92 3400
k 221 273 237 2300
k 222 273 18 1200
k 223 273 32 2600
k 224 273 762 2500
k 225 273 57 1900
k 227 273 49 4000
k 228 273 4 3500
k 229 273 1 2600
k 230 273 289 1600
k 231 273 42 3200
k 232 273 17 2100
k 233 273 57 3200
k 234 273 36 1800
k 235 273 141 3200
k 236 273 516 1100
k 237 273 77 1400
k 238 273 1 5700
k 239 273 227 1400
k 240 273 125 2300
k 241 273 328 1900
k 195 274 46 2500
k 197 274 391 500
k 198 274 12 4900
k 199 274 6 4700
k 202 274 2 2300
k 203 274 10 3000
k 204 274 69 2200
k 205 274 30 2900
k 206 274 110 2000
k 207 274 59 4300
k 208 274 10 4900
k 209 274 30 2700
k 210 274 4 3800
k 211 274 10 4500
k 212 274 5 5100
k 213 274 56 4900
k 215 274 54 1800
k 216 274 4 3700
k 217 274 43 3700
k 218 274 63 2800
k 219 274 1 5800
k 220 274 15 2600
k 221 274 1 2700
k 223 274 15 2000
k 224 274 70 1600
k 226 274 106 4200
k 228 274 7 5200
k 229 274 6 3300
k 230 274 1 2600
k 231 274 6 3400
k 232 274 14 3600
k 233 274 50 1500
k 234 274 3 5400
k 235 274 8 2700
k 236 274 46 3100
k 238 274 18 1900
k 239 274 3 3300
k 241 274 5 4100
k 195 275 92 400
k 197 275 28 3600
k 198 275 43 3100
k 199 275 8 2300
k 200 275 103 4700
k 201 275 14 5000
k 202 275 7 5400
k 204 275 106 2200
k 205 275 64 3600
k 206 275 93 1800
k 207 275 76 2400
k 208 275 17 2200
k 210 275 48 800
k 211 275 8 2200
k 212 275 1 7000
k 213 275 33 2500
k 215 275 122 1800
k 216 275 35 400
k 217 275 74 1200
k 218 275 45 2500
k 219 275 7 1100
k 220 275 66 2500
k 221 275 22 600
k 222 275 2 3000
k 223 275 6 2500
k 224 275 65 1700
k 225 275 8 3400
k 226 275 100 2200
k 227 275 24 4600
k 231 275 5 2100
k 232 275 1 1500
k 233 275 7 2700
k 234 275 9 2400
k 235 275 8 3500
k 236 275 105 2100
k 237 275 56 3300
k 238 275 3 5700
k 239 275 28 4500
k 240 275 9 5200
k 241 275 47 2600
k 195 276 1 5700
k 197 276 1 4000
k 203 276 54 800
k 204 276 429 2200
k 205 276 150 2000
k 206 276 320 2500
k 207 276 4 3200
k 209 276 25 400
k 211 276 2 2400
k 213 276 1 2500
k 215 276 271 2600
k 216 276 7 4000
k 218 276 67 1600
k 220 276 272 1900
k 221 276 3 3700
k 223 276 6 3600
k 224 276 137 3300
k 226 276 5 2400
k 227 276 6 2300
k 228 276 3 4500
k 230 276 7 400
k 231 276 5 3800
k 232 276 2 3600
k 235 276 30 2800
k 236 276 52 900
k 237 276 14 1300
k 238 276 67 500
k 239 276 31 500
k 241 276 1 4200
k 195 277 3 3700
k 197 277 22 2800
k 198 277 138 1300
k 200 277 274 1600
k 203 277 49 1000
k 204 277 311 2600
k 205 277 274 2500
k 206 277 304 2800
k 207 277 22 1900
k 208 277 9 2100
k 209 277 38 1100
k 210 277 4 3400
k 211 277 40 1600
k 212 277 4 1700
k 213 277 22 2000
k 215 277 188 2800
k 216 277 22 3100
k 217 277 21 1900
k 218 277 29 2400
k 220 277 107 2500
k 221 277 1 4500
k 223 277 3 4300
k 224 277 62 3300
k 225 277 4 4200
k 226 277 146 1000
k 227 277 56 2000
k 228 277 4 5600
k 229 277 25 400
k 231 277 14 4000
k 232 277 2 2800
k 233 277 6 3500
k 235 277 66 3200
k 236 277 308 700
k 237 277 47 900
k 238 277 114 1000
k 239 277 197 400
k 240 277 76 2700
k 241 277 2 4400
k 195 278 31 400
k 197 278 20 3300
k 198 278 19 2200
k 199 278 4 3000
k 200 278 31 4500
k 201 278 20 5300
k 202 278 20 5100
k 204 278 56 2500
k 205 278 29 3300
k 206 278 57 2000
k 207 278 205 3000
k 208 278 4 3500
k 210 278 41 1500
k 211 278 26 2600
k 212 278 9 3300
k 213 278 67 3200
k 214 278 3 4800
k 215 278 109 2000
k 216 278 61 300
k 217 278 69 1800
k 218 278 67 3100
k 219 278 6 2100
k 220 278 29 2700
k 221 278 5 1300
k 222 278 3 3400
k 223 278 2 2100
k 224 278 73 1400
k 225 278 1 4100
k 226 278 86 2500
k 227 278 8 3300
k 228 278 32 1500
k 232 278 84 1100
k 233 278 7 2300
k 234 278 20 3100
k 235 278 5 2700
k 236 278 85 3000
k 237 278 74 2800
k 238 278 9 4400
k 239 278 56 7000
k 240 278 1 4200
k 241 278 12 2400
k 195 279 189 600
k 197 279 24 3200
k 198 279 57 1600
k 199 279 33 1700
k 200 279 242 3400
k 201 279 24 3900
k 202 279 41 5000
k 203 279 5 4500
k 204 279 186 2900
k 205 279 113 3200
k 206 279 188 2400
k 207 279 206 1500
k 208 279 10 1700
k 210 279 87 300
k 211 279 54 1100
k 212 279 6 2100
k 213 279 54 1600
k 215 279 122 2500
k 216 279 206 900
k 217 279 171 800
k 218 279 41 3000
k 219 279 44 2000
k 220 279 83 3100
k 221 279 33 1200
k 222 279 18 1600
k 223 279 18 1700
k 224 279 117 1800
k 225 279 16 2800
k 226 279 345 1200
k 227 279 22 3900
k 228 279 41 300
k 231 279 50 1300
k 233 279 6 2200
k 234 279 53 1700
k 235 279 7 3200
k 236 279 225 2300
k 237 279 70 3000
k 238 279 11 5100
k 239 279 73 3000
k 240 279 19 3900
k 241 279 63 2400
k 195 280 22 1700
k 196 280 2 2400
k 197 280 31 800
k 198 280 9 2800
k 199 280 5 3700
k 200 280 55 3100
k 202 280 9 3400
k 203 280 7 4700
k 204 280 34 800
k 205 280 49 1200
k 206 280 2 600
k 207 280 32 2900
k 208 280 12 3400
k 209 280 1 4400
k 210 280 1 1800
k 211 280 14 3200
k 212 280 2 4100
k 213 280 2 3100
k 214 280 48 3600
k 215 280 91 600
k 216 280 4 1600
k 217 280 15 2300
k 218 280 19 1100
k 219 280 1 2500
k 220 280 43 1000
k 221 280 4 800
k 223 280 1 300
k 224 280 61 300
k 225 280 2 3300
k 226 280 170 2700
k 227 280 37 1500
k 228 280 42 3100
k 229 280 1 3700
k 230 280 4 6400
k 232 280 45 1700
k 234 280 1 3500
k 235 280 34 700
k 236 280 13 4600
k 237 280 4 4400
k 238 280 29 2600
k 239 280 2 4400
k 240 280 12 4100
k 241 280 37 2100
k 195 281 38 1400
k 197 281 2 5100
k 198 281 160 1400
k 199 281 3 1800
k 200 281 45 4200
k 201 281 7 7000
k 203 281 1 4700
k 204 281 277 3300
k 205 281 62 3800
k 206 281 127 2800
k 207 281 286 1700
k 208 281 3 2100
k 210 281 1 1000
k 211 281 10 1600
k 212 281 3 1900
k 213 281 20 2300
k 215 281 121 2900
k 216 281 30 2000
k 217 281 32 1000
k 218 281 241 3900
k 219 281 2 2600
k 220 281 89 3400
k 221 281 27 2500
k 223 281 19 2200
k 224 281 149 2200
k 225 281 2 3300
k 226 281 61 2000
k 227 281 8 5100
k 228 281 32 2300
k 231 281 19 2700
k 232 281 38 1200
k 233 281 4 2800
k 235 281 106 3500
k 236 281 50 2200
k 237 281 31 2700
k 238 281 4 5500
k 239 281 22 3300
k 240 281 1 3400
k 241 281 19 3700
k 195 282 3 2600
k 196 282 1 4100
k 197 282 47 1600
k 200 282 6 4500
k 202 282 34 2100
k 203 282 17 4200
k 204 282 2 800
k 206 282 101 600
k 207 282 134 3900
k 208 282 26 4000
k 209 282 25 3600
k 211 282 25 3200
k 213 282 11 3600
k 214 282 17 4500
k 215 282 27 400
k 217 282 31 3000
k 218 282 20 600
k 219 282 1 3100
k 220 282 10 1000
k 221 282 7 1700
k 224 282 175 400
k 225 282 25 4300
k 226 282 148 3700
k 227 282 28 2800
k 228 282 2 3600
k 229 282 34 3000
k 230 282 101 3500
k 232 282 1 3100
k 233 282 32 1200
k 234 282 1 3700
k 236 282 46 4000
k 237 282 32 4700
k 238 282 233 1700
k 239 282 3 3500
k 240 282 11 5000
k 241 282 43 2700
k 195 283 80 3500
k 197 283 98 3200
k 198 283 10 1200
k 203 283 57 1500
k 204 283 255 3400
k 205 283 158 3800
k 206 283 409 3800
k 207 283 293 1500
k 208 283 1 2000
k 209 283 17 1300
k 210 283 80 2200
k 211 283 59 1500
k 212 283 4 2000
k 213 283 64 1700
k 214 283 1 3500
k 215 283 146 3900
k 216 283 284 2600
k 217 283 201 2200
k 218 283 19 3100
k 219 283 14 4000
k 220 283 24 3200
k 221 283 300 3600
k 222 283 1 1600
k 223 283 14 3700
k 224 283 264 3300
k 225 283 17 3000
k 226 283 354 1900
k 227 283 123 2800
k 228 283 40 2200
k 229 283 12 1200
k 230 283 231 1000
k 231 283 187 3100
k 232 283 29 2300
k 233 283 5 3900
k 234 283 18 2700
k 235 283 56 3800
k 241 283 150 300
k 195 284 54 3200
k 196 284 1 2700
k 197 284 9 4800
k 198 284 49 1100
k 203 284 75 1800
k 204 284 265 4000
k 205 284 124 4700
k 206 284 421 3600
k 207 284 202 1200
k 209 284 90 1500
k 210 284 45 1800
k 211 284 86 1100
k 213 284 48 1500
k 214 284 9 2300
k 215 284 211 3200
k 216 284 218 2400
k 217 284 318 1600
k 218 284 6 3800
k 219 284 22 3800
k 220 284 7 4000
k 221 284 194 3300
k 222 284 2 1500
k 223 284 3 3500
k 224 284 165 3100
k 225 284 61 2300
k 226 284 213 1100
k 227 284 12 2800
k 228 284 19 2000
k 229 284 17 1800
k 230 284 1 1400
k 231 284 141 2800
k 232 284 54 2100
k 233 284 11 3900
k 234 284 21 2600
k 235 284 41 4300
k 241 284 193 2600
k 195 285 11 3700
k 197 285 51 1900
k 198 285 12 3100
k 200 285 3 300
k 203 285 50 2100
k 204 285 1206 1700
k 205 285 668 1700
k 206 285 1865 2000
k 207 285 62 3300
k 209 285 78 1500
k 210 285 2 4800
k 213 285 35 3700
k 215 285 924 1800
k 216 285 51 4300
k 217 285 7 5500
k 218 285 473 1600
k 219 285 2 5900
k 220 285 421 2000
k 221 285 64 3000
k 223 285 77 3200
k 224 285 991 2500
k 226 285 71 2600
k 227 285 55 2500
k 228 285 1 4700
k 229 285 63 1000
k 230 285 46 1200
k 231 285 10 4300
k 232 285 4 4300
k 233 285 34 2800
k 235 285 162 2300
k 241 285 3 3700
k 195 286 33 4300
k 197 286 9 5500
k 198 286 19 2000
k 203 286 41 1700
k 204 286 61 3200
k 205 286 109 3900
k 206 286 107 3700
k 207 286 166 2200
k 209 286 15 1000
k 210 286 34 2900
k 211 286 68 1900
k 212 286 4 2400
k 213 286 55 2500
k 215 286 100 3700
k 216 286 84 4400
k 217 286 126 2400
k 218 286 4 3000
k 220 286 13 3000
k 221 286 47 4500
k 223 286 3 4600
k 224 286 100 4100
k 225 286 9 3000
k 226 286 207 1700
k 227 286 5 3600
k 228 286 2 5400
k 229 286 3 700
k 230 286 116 400
k 231 286 28 4800
k 232 286 3 2900
k 233 286 2 4500
k 234 286 9 2900
k 235 286 18 3500
k 195 287 14 4000
k 197 287 2 6400
k 198 287 27 2300
k 199 287 5 2300
k 204 287 120 5000
k 205 287 11 5700
k 206 287 62 4500
k 207 287 21 2400
k 208 287 13 2400
k 211 287 23 2300
k 212 287 1 2400
k 213 287 9 2500
k 215 287 68 3800
k 216 287 17 4600
k 217 287 19 2900
k 218 287 45 4200
k 220 287 21 4200
k 221 287 7 4300
k 223 287 1 4600
k 224 287 30 3300
k 225 287 1 3800
k 226 287 21 2600
k 230 287 3 2600
k 231 287 2 5600
k 232 287 6 2900
k 233 287 2 4000
k 234 287 4 4200
k 235 287 13 5100
k 195 288 184 2200
k 197 288 20 2200
k 198 288 159 2700
k 199 288 21 2900
k 200 288 202 1300
k 201 288 6 4600
k 202 288 2 4200
k 203 288 1 5800
k 204 288 493 2200
k 205 288 264 2900
k 206 288 251 1900
k 207 288 493 2100
k 208 288 2 3900
k 209 288 1 6000
k 210 288 63 2600
k 211 288 79 2100
k 212 288 22 2800
k 213 288 88 2400
k 214 288 4 2500
k 215 288 507 2000
k 216 288 309 1400
k 217 288 103 2300
k 218 288 227 2900
k 219 288 29 2700
k 220 288 215 2700
k 221 288 61 2200
k 222 288 1 3700
k 223 288 35 1900
k 224 288 422 1100
k 225 288 2 2200
k 226 288 250 2500
k 227 288 5 3000
k 228 288 17 3200
k 229 288 2 4900
k 230 288 2 4300
k 231 288 64 2500
k 232 288 38 2100
k 233 288 63 1600
k 234 288 24 2700
k 235 288 49 2400
k 236 288 269 2500
k 237 288 84 3000
k 238 288 15 4100
k 239 288 10 4300
k 240 288 37 2600
c
c source target cost capacity resource_consumptions
a 3 2 0 4050 107
a 2 5 0 4050 1167
a 5 4 0 4050 1469
a 4 1 0 4050 290
a 1 5 0 4050 1402
a 5 0 0 4050 797
a 0 3 0 4050 368
a 61 60 0 1350 294
a 60 62 0 1350 556
a 62 60 0 1350 556
a 60 61 0 1350 294
a 119 114 0 8800 1464
a 114 116 0 8800 358
a 116 118 0 8800 735
a 118 116 0 8800 735
a 116 117 0 8800 745
a 117 115 0 8800 753
a 115 119 0 8800 2208
a 148 149 0 4000 349
a 149 148 0 4000 349
a 148 147 0 4000 231
a 147 150 0 4000 920
a 150 148 0 4000 1151
a 152 158 0 5600 248
a 158 154 0 5600 304
a 154 158 0 5600 304
a 158 156 0 5600 843
a 156 155 0 5600 490
a 155 157 0 5600 406
a 157 153 0 5600 153
a 153 151 0 5600 357
a 151 152 0 5600 894
a 159 160 0 8400 1033
a 160 161 0 8400 427
a 161 163 0 8400 860
a 163 160 0 8400 932
a 160 162 0 8400 533
a 162 159 0 8400 516
a 168 167 0 6000 409
a 167 169 0 6000 154
a 169 164 0 6000 578
a 164 165 0 6000 24
a 165 171 0 6000 68
a 171 170 0 6000 308
a 170 166 0 6000 435
a 166 168 0 6000 725
a 176 175 0 9600 1110
a 175 172 0 9600 994
a 172 174 0 9600 998
a 174 177 0 9600 340
a 177 173 0 9600 88
a 173 176 0 9600 1471
a 181 185 0 7200 353
a 185 178 0 7200 941
a 178 184 0 7200 325
a 184 183 0 7200 1232
a 183 180 0 7200 121
a 180 179 0 7200 97
a 179 186 0 7200 146
a 186 182 0 7200 83
a 182 181 0 7200 1
a 188 192 0 8400 1514
a 192 191 0 8400 1142
a 191 193 0 8400 8
a 193 194 0 8400 435
a 194 189 0 8400 350
a 189 190 0 8400 174
a 190 187 0 8400 129
a 187 194 0 8400 157
a 194 188 0 8400 91
a 8 7 0 7200 692
a 7 9 0 7200 1151
a 9 6 0 7200 1362
a 6 8 0 7200 594
a 10 13 0 6000 296
a 13 10 0 6000 296
a 10 11 0 6000 990
a 11 12 0 6000 553
a 12 10 0 6000 864
a 14 16 0 4800 979
a 16 15 0 4800 1250
a 15 14 0 4800 271
a 20 21 0 3600 435
a 21 18 0 3600 254
a 18 17 0 3600 105
a 17 21 0 3600 157
a 21 19 0 3600 492
a 19 20 0 3600 57
a 24 25 0 3600 234
a 25 23 0 3600 214
a 23 25 0 3600 214
a 25 22 0 3600 584
a 22 24 0 3600 355
a 34 33 0 21600 260
a 33 35 0 21600 185
a 35 32 0 21600 292
a 32 28 0 21600 621
a 28 26 0 21600 824
a 26 30 0 21600 1018
a 30 31 0 21600 316
a 31 29 0 21600 86
a 29 30 0 21600 374
a 30 27 0 21600 768
a 27 34 0 21600 456
a 38 43 0 19200 1200
a 43 37 0 19200 1165
a 37 36 0 19200 17
a 36 39 0 19200 90
a 39 42 0 19200 69
a 42 36 0 19200 33
a 36 40 0 19200 38
a 40 41 0 19200 640
a 41 38 0 19200 1448
a 44 45 0 4800 600
a 45 44 0 4800 600
a 48 46 0 12000 1235
a 46 47 0 12000 1003
a 47 48 0 12000 962
a 57 50 0 26400 930
a 50 54 0 26400 60
a 54 49 0 26400 28
a 49 52 0 26400 565
a 52 51 0 26400 163
a 51 53 0 26400 812
a 53 59 0 26400 793
a 59 56 0 26400 928
a 56 55 0 26400 305
a 55 52 0 26400 688
a 52 58 0 26400 1128
a 58 57 0 26400 100
a 64 65 0 14400 1304
a 65 64 0 14400 1304
a 64 63 0 14400 596
a 63 64 0 14400 596
a 68 67 0 12000 21
a 67 69 0 12000 832
a 69 66 0 12000 925
a 66 67 0 12000 1201
a 67 68 0 12000 21
a 74 72 0 12000 1142
a 72 73 0 12000 32
a 73 70 0 12000 68
a 70 71 0 12000 423
a 71 75 0 12000 1026
a 75 74 0 12000 209
a 80 76 0 33600 997
a 76 82 0 33600 668
a 82 80 0 33600 1202
a 80 78 0 33600 901
a 78 79 0 33600 193
a 79 77 0 33600 334
a 77 81 0 33600 432
a 81 80 0 33600 73
a 85 84 0 29400 347
a 84 85 0 29400 347
a 85 86 0 29400 1803
a 86 83 0 29400 55
a 83 85 0 29400 1847
a 92 88 0 29400 1171
a 88 89 0 29400 716
a 89 87 0 29400 1076
a 87 90 0 29400 535
a 90 91 0 29400 446
a 91 92 0 29400 356
a 95 94 0 25200 204
a 94 98 0 25200 121
a 98 93 0 25200 1142
a 93 99 0 25200 294
a 99 97 0 25200 1192
a 97 98 0 25200 164
a 98 96 0 25200 282
a 96 95 0 25200 1
a 103 102 0 16800 596
a 102 104 0 16800 30
a 104 100 0 16800 18
a 100 101 0 16800 333
a 101 103 0 16800 264
a 103 105 0 16800 429
a 105 103 0 16800 429
a 108 107 0 21000 615
a 107 108 0 21000 615
a 108 106 0 21000 885
a 106 109 0 21000 277
a 109 108 0 21000 608
a 111 110 0 12600 208
a 110 113 0 12600 162
a 113 110 0 12600 162
a 110 112 0 12600 430
a 112 111 0 12600 638
a 121 127 0 60000 82
a 127 125 0 60000 400
a 125 120 0 60000 837
a 120 126 0 60000 447
a 126 124 0 60000 693
a 124 122 0 60000 247
a 122 125 0 60000 1643
a 125 123 0 60000 349
a 123 121 0 60000 1
a 130 128 0 2700 289
a 128 133 0 2700 165
a 133 128 0 2700 165
a 128 132 0 2700 350
a 132 129 0 2700 712
a 129 131 0 2700 1300
a 131 130 0 2700 520
a 135 134 0 450 134
a 134 135 0 450 134
a 136 137 0 7200 950
a 137 136 0 7200 950
a 140 141 0 12600 9
a 141 139 0 12600 790
a 139 138 0 12600 286
a 138 140 0 12600 615
a 142 144 0 12600 440
a 144 145 0 12600 66
a 145 146 0 12600 8
a 146 142 0 12600 382
a 142 143 0 12600 302
a 143 142 0 12600 302
a 76 87 64 138247 300
a 76 114 64 138247 300
a 76 120 64 138247 300
a 76 151 64 138247 300
a 76 159 64 138247 300
a 87 76 64 138247 300
a 87 114 64 138247 300
a 87 120 64 138247 300
a 87 151 64 138247 300
a 87 159 64 138247 300
a 114 76 64 138247 300
a 114 87 64 138247 300
a 114 120 64 138247 300
a 114 151 64 138247 300
a 114 159 64 138247 300
a 120 76 64 138247 300
a 120 87 64 138247 300
a 120 114 64 138247 300
a 120 151 64 138247 300
a 120 159 64 138247 300
a 151 76 64 138247 300
a 151 87 64 138247 300
a 151 114 64 138247 300
a 151 120 64 138247 300
a 151 159 64 138247 300
a 159 76 64 138247 300
a 159 87 64 138247 300
a 159 114 64 138247 300
a 159 120 64 138247 300
a 159 151 64 138247 300
a 10 172 276 138247 300
a 10 178 276 138247 300
a 172 10 276 138247 300
a 172 178 276 138247 300
a 178 10 276 138247 300
a 178 172 276 138247 300
a 36 49 122 138247 300
a 49 36 122 138247 300
a 37 100 126 138247 300
a 100 37 126 138247 300
a 1 26 257 138247 300
a 1 38 257 138247 300
a 1 66 257 138247 300
a 26 1 257 138247 300
a 26 38 257 138247 300
a 26 66 257 138247 300
a 38 1 257 138247 300
a 38 26 257 138247 300
a 38 66 257 138247 300
a 66 1 257 138247 300
a 66 26 257 138247 300
a 66 38 257 138247 300
a 17 63 62 138247 300
a 17 94 62 138247 300
a 17 138 62 138247 300
a 17 179 62 138247 300
a 17 187 62 138247 300
a 63 17 62 138247 300
a 63 94 62 138247 300
a 63 138 62 138247 300
a 63 179 62 138247 300
a 63 187 62 138247 300
a 94 17 62 138247 300
a 94 63 62 138247 300
a 94 138 62 138247 300
a 94 179 62 138247 300
a 94 187 62 138247 300
a 138 17 62 138247 300
a 138 63 62 138247 300
a 138 94 62 138247 300
a 138 179 62 138247 300
a 138 187 62 138247 300
a 179 17 62 138247 300
a 179 63 62 138247 300
a 179 94 62 138247 300
a 179 138 62 138247 300
a 179 187 62 138247 300
a 187 17 62 138247 300
a 187 63 62 138247 300
a 187 94 62 138247 300
a 187 138 62 138247 300
a 187 179 62 138247 300
a 6 11 25 138247 300
a 6 18 25 138247 300
a 6 115 25 138247 300
a 6 180 25 138247 300
a 11 6 25 138247 300
a 11 18 25 138247 300
a 11 115 25 138247 300
a 11 180 25 138247 300
a 18 6 25 138247 300
a 18 11 25 138247 300
a 18 115 25 138247 300
a 18 180 25 138247 300
a 115 6 25 138247 300
a 115 11 25 138247 300
a 115 18 25 138247 300
a 115 180 25 138247 300
a 180 6 25 138247 300
a 180 11 25 138247 300
a 180 18 25 138247 300
a 180 115 25 138247 300
a 77 95 78 138247 300
a 77 121 78 138247 300
a 77 173 78 138247 300
a 77 181 78 138247 300
a 77 188 78 138247 300
a 95 77 78 138247 300
a 95 121 78 138247 300
a 95 173 78 138247 300
a 95 181 78 138247 300
a 95 188 78 138247 300
a 121 77 78 138247 300
a 121 95 78 138247 300
a 121 173 78 138247 300
a 121 181 78 138247 300
a 121 188 78 138247 300
a 173 77 78 138247 300
a 173 95 78 138247 300
a 173 121 78 138247 300
a 173 181 78 138247 300
a 173 188 78 138247 300
a 181 77 78 138247 300
a 181 95 78 138247 300
a 181 121 78 138247 300
a 181 173 78 138247 300
a 181 188 78 138247 300
a 188 77 78 138247 300
a 188 95 78 138247 300
a 188 121 78 138247 300
a 188 173 78 138247 300
a 188 181 78 138247 300
a 22 29 121 138247 300
a 22 39 121 138247 300
a 22 50 121 138247 300
a 22 70 121 138247 300
a 22 83 121 138247 300
a 22 88 121 138247 300
a 22 164 121 138247 300
a 29 22 121 138247 300
a 29 39 121 138247 300
a 29 50 121 138247 300
a 29 70 121 138247 300
a 29 83 121 138247 300
a 29 88 121 138247 300
a 29 164 121 138247 300
a 39 22 121 138247 300
a 39 29 121 138247 300
a 39 50 121 138247 300
a 39 70 121 138247 300
a 39 83 121 138247 300
a 39 88 121 138247 300
a 39 164 121 138247 300
a 50 22 121 138247 300
a 50 29 121 138247 300
a 50 39 121 138247 300
a 50 70 121 138247 300
a 50 83 121 138247 300
