c multi commodity flow
k 207 414 21
k 112 603 91
k 80 67 82
k 430 187 38
k 168 505 67
k 476 361 16
k 432 371 84
k 545 338 27
k 534 242 45
k 178 462 93
k 490 549 85
k 232 286 99
k 424 304 26
k 72 591 54
k 580 429 21
k 591 16 95
k 305 351 11
k 475 106 59
k 119 17 56
k 186 499 74
k 441 183 42
k 283 77 60
k 196 548 89
k 482 476 36
k 182 357 93
k 3 611 78
k 249 63 83
k 62 63 70
k 466 454 45
k 221 499 39
k 410 342 97
k 213 551 66
k 326 431 31
k 436 303 68
k 185 429 63
k 434 126 57
k 388 142 92
k 245 29 76
k 564 189 84
k 369 425 92
k 585 102 30
k 348 222 64
k 418 468 84
k 302 186 96
k 473 68 95
k 30 504 73
k 418 224 37
k 380 570 68
k 13 380 86
k 73 478 90
k 267 3 74
k 87 616 47
k 199 212 60
k 96 502 55
k 585 332 75
k 37 498 38
k 532 144 63
k 57 581 88
k 421 307 37
k 113 381 99
k 62 70 70
k 10 88 35
k 420 196 93
k 332 316 83
k 6 134 89
k 117 221 79
k 597 377 60
k 20 413 41
k 465 565 83
k 55 141 59
k 62 426 37
k 530 213 84
k 309 368 55
k 429 561 61
k 128 38 41
k 212 259 72
k 267 107 60
k 343 131 31
k 38 619 36
k 0 400 13
k 170 607 15
k 604 247 47
k 490 461 22
k 201 332 91
k 367 330 71
k 475 502 81
k 452 469 37
k 588 42 30
k 144 109 80
k 559 419 21
k 554 234 99
k 16 19 61
k 46 498 68
k 375 296 94
k 432 165 93
k 168 167 29
k 306 434 82
k 62 568 52
k 204 96 20
k 266 395 89
k 399 582 62
k 418 2 50
k 359 483 92
k 423 56 18
k 459 70 48
k 205 439 25
k 369 262 54
k 252 510 85
k 311 233 50
k 483 201 76
k 314 537 18
k 572 42 27
k 399 242 77
k 495 578 75
k 379 428 34
k 445 118 98
k 16 548 46
k 332 294 38
k 98 533 19
k 222 555 30
k 227 124 26
k 13 83 63
k 5 266 68
k 568 0 14
k 236 589 78
k 526 452 38
k 595 110 68
k 35 165 85
k 180 255 70
k 57 608 15
k 153 613 22
k 18 104 34
k 497 394 78
k 365 267 38
k 245 247 37
k 19 220 90
k 253 67 11
k 409 168 89
k 430 196 39
k 188 412 82
k 208 552 44
k 318 514 92
k 359 91 54
k 283 193 35
k 502 90 59
k 309 28 23
k 199 233 50
k 186 158 85
k 5 616 31
k 141 476 58
k 44 585 75
k 461 154 52
k 316 318 19
k 593 590 95
k 500 207 47
k 596 409 71
k 216 557 71
k 41 507 13
k 112 515 36
k 311 333 11
k 438 381 47
k 134 8 98
k 569 441 18
k 287 6 71
k 177 273 49
k 512 451 32
k 346 604 34
k 236 311 97
k 208 258 89
k 323 536 100
k 229 209 14
k 18 489 14
k 284 258 57
k 220 174 44
k 129 25 95
k 477 306 12
k 50 294 68
k 104 114 25
k 7 156 71
k 341 3 54
k 533 334 62
k 54 326 32
k 558 344 66
k 221 201 75
k 436 500 25
k 302 436 29
k 239 257 69
k 53 569 79
k 542 165 55
k 233 212 54
k 535 3 76
k 396 54 44
k 467 420 14
k 371 255 61
k 409 200 79
k 190 586 25
k 432 325 64
k 453 283 55
k 601 598 47
k 119 216 98
k 428 150 37
k 70 168 36
k 592 318 24
k 445 65 77
k 65 163 96
k 582 469 45
k 127 590 46
k 582 437 91
k 216 42 99
k 429 139 92
k 19 563 92
k 514 477 59
k 398 588 36
k 29 13 76
k 360 174 38
k 100 456 57
k 486 325 30
k 269 383 22
k 236 34 13
k 99 461 64
k 66 527 22
k 157 26 27
k 208 453 39
k 335 193 78
k 297 22 58
k 135 601 49
k 387 169 83
k 100 511 94
k 325 177 46
k 370 38 18
k 386 35 26
k 568 188 39
k 609 167 69
k 534 87 52
k 217 365 55
k 591 399 36
k 230 435 40
k 374 399 75
k 287 297 66
k 11 387 19
k 515 68 63
k 93 556 53
k 196 392 50
k 602 588 84
k 177 370 83
k 476 545 76
k 102 571 25
k 50 420 22
k 580 362 27
k 509 468 49
k 624 229 60
k 314 122 72
k 42 239 12
k 568 619 23
k 34 133 35
k 156 113 73
k 177 376 97
k 177 202 24
c
c source target cost capacity
a 0 1 91 1663
a 0 25 97 1810
a 1 0 95 1629
a 1 2 82 1665
a 1 26 92 1677
a 2 1 85 1879
a 2 3 95 1942
a 2 27 97 1816
a 3 2 93 1702
a 3 4 83 1669
a 3 28 85 1719
a 4 3 99 1668
a 4 5 87 1637
a 4 29 80 1654
a 5 4 85 2009
a 5 6 98 1838
a 5 30 88 1781
a 6 5 93 1969
a 6 7 84 1951
a 6 31 85 1750
a 7 6 81 1876
a 7 8 96 1684
a 7 32 96 1810
a 8 7 88 1808
a 8 9 87 1721
a 8 33 98 1912
a 9 8 84 1736
a 9 10 97 1945
a 9 34 100 1795
a 10 9 83 1809
a 10 11 99 1743
a 10 35 94 1940
a 11 10 88 1679
a 11 12 86 1924
a 11 36 96 1830
a 12 11 83 1827
a 12 13 98 1903
a 12 37 85 1977
a 13 12 93 1759
a 13 14 86 1794
a 13 38 93 1827
a 14 13 94 1908
a 14 15 82 1791
a 14 39 96 1909
a 15 14 91 1965
a 15 16 88 1677
a 15 40 92 1904
a 16 15 98 1846
a 16 17 83 1776
a 16 41 82 1859
a 17 16 88 1999
a 17 18 94 1783
a 17 42 96 1709
a 18 17 94 1721
a 18 19 80 1808
a 18 43 94 1808
a 19 18 86 1754
a 19 20 100 2016
a 19 44 100 1818
a 20 19 94 1823
a 20 21 82 1669
a 20 45 89 1978
a 21 20 98 1923
a 21 22 88 1696
a 21 46 100 1932
a 22 21 89 1771
a 22 23 81 1911
a 22 47 92 1623
a 23 22 98 1797
a 23 24 92 1854
a 23 48 92 1711
a 24 23 92 1658
a 24 49 96 1901
a 25 0 94 1730
a 25 26 99 1901
a 25 50 97 1996
a 26 1 97 1805
a 26 25 92 1930
a 26 27 89 1988
a 26 51 95 1736
a 27 2 82 1898
a 27 26 84 1716
a 27 28 89 1789
a 27 52 99 1720
a 28 3 96 1672
a 28 27 81 1939
a 28 29 94 1806
a 28 53 94 1989
a 29 4 95 1782
a 29 28 80 1932
a 29 30 81 1917
a 29 54 95 1829
a 30 5 94 1897
a 30 29 95 1901
a 30 31 81 1898
a 30 55 88 1765
a 31 6 81 1763
a 31 30 94 1664
a 31 32 80 1881
a 31 56 98 1865
a 32 7 94 1893
a 32 31 80 2010
a 32 33 86 1864
a 32 57 95 1721
a 33 8 82 1676
a 33 32 98 1942
a 33 34 85 1993
a 33 58 81 1667
a 34 9 95 1748
a 34 33 86 1659
a 34 35 91 1910
a 34 59 93 1791
a 35 10 87 2009
a 35 34 96 1746
a 35 36 99 1700
a 35 60 99 1919
a 36 11 89 1719
a 36 35 98 1629
a 36 37 93 1938
a 36 61 87 1908
a 37 12 91 1877
a 37 36 83 1764
a 37 38 85 1747
a 37 62 96 1845
a 38 13 97 1888
a 38 37 96 1819
a 38 39 82 1987
a 38 63 82 1875
a 39 14 84 1953
a 39 38 94 1703
a 39 40 86 1687
a 39 64 100 1657
a 40 15 93 1962
a 40 39 93 1730
a 40 41 96 2018
a 40 65 87 1983
a 41 16 94 1941
a 41 40 87 1942
a 41 42 83 1948
a 41 66 83 1745
a 42 17 96 1625
a 42 41 96 1696
a 42 43 89 1855
a 42 67 83 1985
a 43 18 91 1805
a 43 42 92 1941
a 43 44 92 1648
a 43 68 85 1825
a 44 19 94 1838
a 44 43 94 1671
a 44 45 95 1675
a 44 69 84 2010
a 45 20 83 1943
a 45 44 84 1803
a 45 46 94 1757
a 45 70 89 1638
a 46 21 85 1894
a 46 45 92 1956
a 46 47 85 1845
a 46 71 98 1842
a 47 22 92 1916
a 47 46 99 1776
a 47 48 97 2013
a 47 72 89 1987
a 48 23 84 1814
a 48 47 80 1886
a 48 49 80 1713
a 48 73 97 1733
a 49 24 98 1721
a 49 48 86 1714
a 49 74 94 1985
a 50 25 85 1741
a 50 51 91 1705
a 50 75 84 1662
a 51 26 88 1748
a 51 50 84 1976
a 51 52 81 1624
a 51 76 82 1684
a 52 27 83 1884
a 52 51 86 1973
a 52 53 91 1658
a 52 77 100 1732
a 53 28 83 1823
a 53 52 95 1626
a 53 54 85 1728
a 53 78 80 1726
a 54 29 91 1935
a 54 53 84 1662
a 54 55 86 1799
a 54 79 94 1726
a 55 30 85 1663
a 55 54 85 1970
a 55 56 82 1707
a 55 80 84 1956
a 56 31 97 1883
a 56 55 94 1733
a 56 57 95 1693
a 56 81 81 1740
a 57 32 85 1826
a 57 56 85 1945
a 57 58 100 1880
a 57 82 91 1829
a 58 33 82 1860
a 58 57 80 1855
a 58 59 85 1893
a 58 83 96 1963
a 59 34 83 1648
a 59 58 84 1913
a 59 60 88 1636
a 59 84 88 1742
a 60 35 91 1801
a 60 59 94 1984
a 60 61 86 1643
a 60 85 92 1866
a 61 36 92 1729
a 61 60 93 1776
a 61 62 83 2011
a 61 86 99 1798
a 62 37 86 1806
a 62 61 84 1862
a 62 63 88 1930
a 62 87 86 1732
a 63 38 88 1771
a 63 62 85 1849
a 63 64 94 2018
a 63 88 98 1706
a 64 39 88 1854
a 64 63 94 1660
a 64 65 81 1884
a 64 89 93 1739
a 65 40 98 1771
a 65 64 100 1683
a 65 66 93 1919
a 65 90 87 1846
a 66 41 91 1668
a 66 65 95 1772
a 66 67 100 1732
a 66 91 91 1794
a 67 42 84 1756
a 67 66 97 1630
a 67 68 85 1852
a 67 92 89 1872
a 68 43 93 1927
a 68 67 95 1764
a 68 69 84 1896
a 68 93 82 1715
a 69 44 97 1675
a 69 68 89 1965
a 69 70 88 1814
a 69 94 91 1672
a 70 45 100 1633
a 70 69 86 1666
a 70 71 98 1847
a 70 95 96 1761
a 71 46 88 1837
a 71 70 92 1959
a 71 72 98 1778
a 71 96 94 1876
a 72 47 89 1625
a 72 71 93 2018
a 72 73 82 1908
a 72 97 85 1920
a 73 48 82 1899
a 73 72 98 1698
a 73 74 85 1975
a 73 98 97 1912
a 74 49 96 1839
a 74 73 85 1868
a 74 99 84 2002
a 75 50 85 1939
a 75 76 84 2006
a 75 100 87 1849
a 76 51 81 1721
a 76 75 99 2016
a 76 77 93 1926
a 76 101 86 1911
a 77 52 94 1756
a 77 76 82 1708
a 77 78 85 1682
a 77 102 88 1789
a 78 53 81 1993
a 78 77 81 1989
a 78 79 82 2016
a 78 103 96 1993
a 79 54 98 1950
a 79 78 82 1989
a 79 80 91 1665
a 79 104 92 1666
a 80 55 96 1752
a 80 79 94 1903
a 80 81 86 1629
a 80 105 93 1749
a 81 56 85 1724
a 81 80 88 1905
a 81 82 88 1899
a 81 106 88 1626
a 82 57 88 1625
a 82 81 94 1961
a 82 83 98 1943
a 82 107 87 2002
a 83 58 91 1922
a 83 82 84 1968
a 83 84 81 1673
a 83 108 94 1781
a 84 59 94 1728
a 84 83 97 1906
a 84 85 88 1803
a 84 109 81 1707
a 85 60 100 1801
a 85 84 93 1863
a 85 86 83 1907
a 85 110 83 1729
a 86 61 93 1643
a 86 85 96 1976
a 86 87 97 1892
a 86 111 87 1648
a 87 62 99 1876
a 87 86 82 1782
a 87 88 81 1998
a 87 112 84 1623
a 88 63 94 1746
a 88 87 80 1811
a 88 89 87 1839
a 88 113 82 1679
a 89 64 81 1727
a 89 88 88 1705
a 89 90 93 1999
a 89 114 98 1995
a 90 65 91 1882
a 90 89 97 1715
a 90 91 89 1885
a 90 115 92 1925
a 91 66 93 1948
a 91 90 95 1837
a 91 92 88 1767
a 91 116 93 1923
a 92 67 89 1794
a 92 91 86 1861
a 92 93 91 1898
a 92 117 96 1924
a 93 68 96 1846
a 93 92 80 1783
a 93 94 81 1847
a 93 118 98 1954
a 94 69 100 1695
a 94 93 100 1849
a 94 95 97 1737
a 94 119 80 1723
a 95 70 88 1699
a 95 94 82 1689
a 95 96 80 1715
a 95 120 89 1771
a 96 71 93 1800
a 96 95 85 1813
a 96 97 81 1764
a 96 121 99 1722
a 97 72 100 1953
a 97 96 96 1719
a 97 98 80 1762
a 97 122 97 1816
a 98 73 96 1997
a 98 97 91 1883
a 98 99 91 1910
a 98 123 83 1672
a 99 74 96 1771
a 99 98 94 1892
a 99 124 81 1836
a 100 75 98 1659
a 100 101 96 1681
a 100 125 94 1986
a 101 76 88 1689
a 101 100 87 2019
a 101 102 88 1744
a 101 126 87 1861
a 102 77 92 1934
a 102 101 95 1921
a 102 103 93 1720
a 102 127 97 2010
a 103 78 89 1962
a 103 102 89 1998
a 103 104 87 1931
a 103 128 88 1850
a 104 79 82 1834
a 104 103 97 1739
a 104 105 97 1793
a 104 129 82 1909
a 105 80 96 1650
a 105 104 98 1681
a 105 106 88 1670
a 105 130 84 1931
a 106 81 97 1690
a 106 105 94 1790
a 106 107 81 1859
a 106 131 89 1760
a 107 82 84 1799
a 107 106 91 1968
a 107 108 96 1924
a 107 132 82 1665
a 108 83 89 1968
a 108 107 87 1663
a 108 109 96 1785
a 108 133 89 1774
a 109 84 81 1793
a 109 108 97 1739
a 109 110 98 1784
a 109 134 93 1676
a 110 85 87 1938
a 110 109 100 1974
a 110 111 93 1925
a 110 135 80 1850
a 111 86 89 1719
a 111 110 97 1742
a 111 112 80 1922
a 111 136 86 1990
a 112 87 81 1909
a 112 111 80 1642
a 112 113 84 1843
a 112 137 84 1885
a 113 88 96 1683
a 113 112 96 1644
a 113 114 86 1790
a 113 138 97 1916
a 114 89 95 1622
a 114 113 100 1906
a 114 115 88 1993
a 114 139 99 1632
a 115 90 87 1671
a 115 114 94 1824
a 115 116 94 1774
a 115 140 93 1877
a 116 91 88 1985
a 116 115 96 1893
a 116 117 95 1944
a 116 141 94 1707
a 117 92 97 1961
a 117 116 92 1916
a 117 118 82 1894
a 117 142 80 1995
a 118 93 83 1767
a 118 117 80 1746
a 118 119 88 1954
a 118 143 80 1747
a 119 94 81 1695
a 119 118 91 1710
a 119 120 86 1857
a 119 144 93 1825
a 120 95 81 1633
a 120 119 91 1686
a 120 121 83 1903
a 120 145 91 1717
a 121 96 84 1985
a 121 120 95 1990
a 121 122 83 1656
a 121 146 97 1633
a 122 97 89 1935
a 122 121 80 1838
a 122 123 94 1963
a 122 147 85 1970
a 123 98 88 1981
a 123 122 89 1739
a 123 124 88 1926
a 123 148 98 1634
a 124 99 96 1849
a 124 123 80 1998
a 124 149 95 1828
a 125 100 80 1654
a 125 126 80 1886
a 125 150 83 1672
a 126 101 89 1639
a 126 125 97 1972
a 126 127 92 1867
a 126 151 80 1754
a 127 102 98 1690
a 127 126 85 1866
a 127 128 89 1715
a 127 152 95 1743
a 128 103 81 1961
a 128 127 99 1854
a 128 129 85 1636
a 128 153 93 1760
a 129 104 98 1765
a 129 128 94 1967
a 129 130 91 1814
a 129 154 96 1783
a 130 105 86 1854
a 130 129 95 1831
a 130 131 96 1943
a 130 155 95 1750
a 131 106 88 1970
a 131 130 86 1833
a 131 132 89 1925
a 131 156 93 1698
a 132 107 97 1823
a 132 131 95 1632
a 132 133 81 1657
a 132 157 89 1711
a 133 108 98 1749
a 133 132 86 1669
a 133 134 85 1994
a 133 158 95 2015
a 134 109 83 1820
a 134 133 80 1950
a 134 135 94 1621
a 134 159 85 1807
a 135 110 82 1652
a 135 134 82 1760
a 135 136 88 1941
a 135 160 91 1973
a 136 111 96 1697
a 136 135 94 1767
a 136 137 85 1885
a 136 161 83 1844
a 137 112 95 1857
a 137 136 87 1784
a 137 138 83 1969
a 137 162 82 1975
a 138 113 95 1805
a 138 137 91 1645
a 138 139 80 1897
a 138 163 82 1892
a 139 114 87 1651
a 139 138 99 1668
a 139 140 89 1833
a 139 164 91 1977
a 140 115 81 1747
a 140 139 96 1754
a 140 141 84 1647
a 140 165 91 1656
a 141 116 87 1854
a 141 140 97 1997
a 141 142 99 1853
a 141 166 87 1840
a 142 117 92 1679
a 142 141 96 1857
a 142 143 95 1749
a 142 167 82 1798
a 143 118 84 1797
a 143 142 88 1969
a 143 144 97 1673
a 143 168 91 2017
a 144 119 95 1763
a 144 143 93 1640
a 144 145 100 1684
a 144 169 98 2003
a 145 120 91 1646
a 145 144 94 1705
a 145 146 87 1982
a 145 170 92 1804
a 146 121 89 1767
a 146 145 89 1799
a 146 147 84 1788
a 146 171 81 1802
a 147 122 87 1683
a 147 146 88 1708
a 147 148 95 1975
a 147 172 97 1937
a 148 123 87 2015
a 148 147 98 1869
a 148 149 95 1792
a 148 173 82 1743
a 149 124 99 1728
a 149 148 83 1868
a 149 174 100 1765
a 150 125 85 1931
a 150 151 94 1693
a 150 175 95 2010
a 151 126 91 1909
a 151 150 95 1709
a 151 152 99 1919
a 151 176 97 1621
a 152 127 86 1750
a 152 151 96 1780
a 152 153 92 1697
a 152 177 91 1937
a 153 128 83 1676
a 153 152 93 1991
a 153 154 98 1636
a 153 178 83 1656
a 154 129 96 1727
a 154 153 82 2000
a 154 155 83 1636
a 154 179 80 1803
a 155 130 96 1741
a 155 154 88 1906
a 155 156 87 1780
a 155 180 81 1976
a 156 131 94 1756
a 156 155 87 1626
a 156 157 95 1783
a 156 181 97 1835
a 157 132 88 1801
a 157 156 88 1968
a 157 158 87 1995
a 157 182 91 1901
a 158 133 97 1970
a 158 157 97 1759
a 158 159 95 1976
a 158 183 81 1915
a 159 134 83 1896
a 159 158 83 2009
a 159 160 83 1652
a 159 184 98 1631
a 160 135 89 1746
a 160 159 97 1854
a 160 161 95 1872
a 160 185 98 1908
a 161 136 81 1841
a 161 160 97 1649
a 161 162 98 1769
a 161 186 87 1748
a 162 137 83 1813
a 162 161 84 1975
a 162 163 100 1746
a 162 187 85 1956
a 163 138 94 2020
a 163 162 95 1916
a 163 164 96 1891
a 163 188 96 1880
a 164 139 92 1720
a 164 163 98 1782
a 164 165 85 1843
a 164 189 86 1898
a 165 140 99 1926
a 165 164 99 2017
a 165 166 81 1914
a 165 190 80 1703
a 166 141 80 1848
a 166 165 93 1882
a 166 167 99 1881
a 166 191 93 1862
a 167 142 100 1643
a 167 166 91 1655
a 167 168 88 1665
a 167 192 98 1903
a 168 143 97 1974
a 168 167 94 1921
a 168 169 98 1901
a 168 193 85 1994
a 169 144 83 1896
a 169 168 83 1706
a 169 170 80 1824
a 169 194 98 1882
a 170 145 95 1987
a 170 169 95 1832
a 170 171 86 1669
a 170 195 82 1742
a 171 146 93 1828
a 171 170 89 1634
a 171 172 92 1806
a 171 196 95 1817
a 172 147 86 1949
a 172 171 87 1827
a 172 173 82 1827
a 172 197 100 1888
a 173 148 87 1750
a 173 172 89 1661
a 173 174 100 1783
a 173 198 96 1865
a 174 149 89 1913
a 174 173 84 1945
a 174 199 96 1998
a 175 150 88 1731
a 175 176 97 1622
a 175 200 83 1691
a 176 151 93 1664
a 176 175 81 1726
a 176 177 89 1884
a 176 201 83 1947
a 177 152 85 1832
a 177 176 94 1820
a 177 178 95 1695
a 177 202 98 1778
a 178 153 89 1817
a 178 177 96 1744
a 178 179 92 1933
a 178 203 87 1960
a 179 154 87 1812
a 179 178 80 1836
a 179 180 88 1704
a 179 204 81 1747
a 180 155 99 1950
a 180 179 95 1970
a 180 181 96 1662
a 180 205 81 1873
a 181 156 91 1803
a 181 180 89 1627
a 181 182 82 1798
a 181 206 92 1962
a 182 157 81 1738
a 182 181 95 1970
a 182 183 100 1820
a 182 207 91 1883
a 183 158 96 1754
a 183 182 85 1789
a 183 184 82 1638
a 183 208 81 1650
a 184 159 97 1994
a 184 183 81 1778
a 184 185 85 1663
a 184 209 83 1789
a 185 160 85 1753
a 185 184 92 1799
a 185 186 85 1632
a 185 210 83 1969
a 186 161 97 2001
a 186 185 97 2009
a 186 187 91 1672
a 186 211 81 1837
a 187 162 84 1822
a 187 186 84 1697
a 187 188 86 1923
a 187 212 91 1830
a 188 163 95 1787
a 188 187 92 1913
a 188 189 88 2015
a 188 213 85 1920
a 189 164 95 1875
a 189 188 92 1722
a 189 190 91 1931
a 189 214 87 1665
a 190 165 84 1751
a 190 189 88 1786
a 190 191 91 1958
a 190 215 80 1916
a 191 166 97 1815
a 191 190 87 1891
a 191 192 100 1639
a 191 216 80 1949
a 192 167 92 1638
a 192 191 92 1725
a 192 193 80 1838
a 192 217 87 1987
a 193 168 87 1788
a 193 192 95 1934
a 193 194 87 1836
a 193 218 96 1669
a 194 169 94 1670
a 194 193 80 1939
a 194 195 95 1966
a 194 219 92 1628
a 195 170 85 1784
a 195 194 87 1975
a 195 196 99 1701
a 195 220 95 1947
a 196 171 86 1818
a 196 195 91 1803
a 196 197 91 1701
a 196 221 80 1854
a 197 172 87 1788
a 197 196 92 1968
a 197 198 80 1747
a 197 222 99 2007
a 198 173 81 1632
a 198 197 80 1668
a 198 199 83 1856
a 198 223 82 1752
a 199 174 95 1682
a 199 198 98 1878
a 199 224 84 1707
a 200 175 92 1896
a 200 201 89 1815
a 200 225 91 1820
a 201 176 81 1669
a 201 200 94 1774
a 201 202 88 1699
a 201 226 94 1812
a 202 177 86 1773
a 202 201 92 1958
a 202 203 93 1951
a 202 227 100 1784
a 203 178 97 1910
a 203 202 80 1783
a 203 204 84 1817
a 203 228 100 1704
a 204 179 93 1988
a 204 203 92 1848
a 204 205 91 1981
a 204 229 89 1987
a 205 180 80 1752
a 205 204 85 1848
a 205 206 85 1721
a 205 230 91 1748
a 206 181 94 1782
a 206 205 82 1909
a 206 207 97 1830
a 206 231 95 1760
a 207 182 94 1780
a 207 206 83 1786
a 207 208 95 1696
a 207 232 83 1980
a 208 183 84 1662
a 208 207 85 1685
a 208 209 98 1982
a 208 233 94 1702
a 209 184 84 1958
a 209 208 100 1866
a 209 210 93 1684
a 209 234 99 1810
a 210 185 84 1850
a 210 209 83 2001
a 210 211 83 1811
a 210 235 80 1982
a 211 186 87 1740
a 211 210 80 1843
a 211 212 98 1681
a 211 236 82 1908
a 212 187 82 1875
a 212 211 100 1771
a 212 213 83 1651
a 212 237 92 1800
a 213 188 100 1938
a 213 212 84 1964
a 213 214 80 1893
a 213 238 93 1631
a 214 189 88 1911
a 214 213 95 1981
a 214 215 93 1828
a 214 239 96 1994
a 215 190 96 1933
a 215 214 80 1904
a 215 216 91 1835
a 215 240 95 2014
a 216 191 93 1862
a 216 215 94 1999
a 216 217 87 1834
a 216 241 100 2000
a 217 192 95 1842
a 217 216 99 1668
a 217 218 82 1981
a 217 242 96 1893
a 218 193 94 1808
a 218 217 82 1851
a 218 219 94 1654
a 218 243 81 1956
a 219 194 80 1626
a 219 218 100 1635
a 219 220 93 1972
a 219 244 89 1997
a 220 195 92 1788
a 220 219 99 1642
a 220 221 94 1643
a 220 245 97 1962
a 221 196 99 1964
a 221 220 86 1751
a 221 222 86 1759
a 221 246 86 1776
a 222 197 95 1743
a 222 221 99 1721
a 222 223 94 1752
a 222 247 86 1687
a 223 198 91 1656
a 223 222 98 1874
a 223 224 87 1712
a 223 248 87 1783
a 224 199 82 2003
a 224 223 83 2005
a 224 249 98 1704
a 225 200 89 1929
a 225 226 89 1995
a 225 250 80 1674
a 226 201 94 1665
a 226 225 91 2010
a 226 227 81 1926
a 226 251 95 1651
a 227 202 95 1722
a 227 226 93 1720
a 227 228 94 1679
a 227 252 83 1674
a 228 203 97 1724
a 228 227 86 1770
a 228 229 98 1890
a 228 253 84 1873
a 229 204 80 1807
a 229 228 89 1784
a 229 230 99 1874
a 229 254 97 1845
a 230 205 94 2013
a 230 229 99 1926
a 230 231 87 1827
a 230 255 87 1913
a 231 206 80 1959
a 231 230 91 1946
a 231 232 85 1826
a 231 256 94 1756
a 232 207 86 1781
a 232 231 92 1881
a 232 233 81 1917
a 232 257 98 1761
a 233 208 80 1759
a 233 232 82 1692
a 233 234 93 1832
a 233 258 91 1863
a 234 209 91 1847
a 234 233 89 1702
a 234 235 82 1823
a 234 259 95 1629
a 235 210 94 1694
a 235 234 98 1872
a 235 236 87 1946
a 235 260 83 1960
a 236 211 100 2007
a 236 235 95 1812
a 236 237 84 1684
a 236 261 88 1765
a 237 212 86 1831
a 237 236 91 1961
a 237 238 87 1649
a 237 262 91 1971
a 238 213 92 1785
a 238 237 81 1815
a 238 239 91 1651
a 238 263 84 1830
a 239 214 87 1849
a 239 238 94 1664
a 239 240 98 1660
a 239 264 81 1895
a 240 215 81 1731
a 240 239 84 1685
a 240 241 83 1976
a 240 265 86 1812
a 241 216 84 2009
a 241 240 80 1680
a 241 242 85 1901
a 241 266 82 1703
a 242 217 89 1675
a 242 241 81 1694
a 242 243 86 1654
a 242 267 82 1700
a 243 218 82 1886
a 243 242 95 2001
a 243 244 95 2011
a 243 268 97 1985
a 244 219 87 1931
a 244 243 87 1896
a 244 245 91 2009
a 244 269 89 1907
a 245 220 91 1642
a 245 244 96 1777
a 245 246 91 2009
a 245 270 96 1739
a 246 221 87 1843
a 246 245 96 1963
a 246 247 81 1636
a 246 271 100 1632
a 247 222 87 1856
a 247 246 83 1922
a 247 248 83 1911
a 247 272 95 1724
a 248 223 83 1690
a 248 247 88 1764
a 248 249 88 1886
a 248 273 98 1988
a 249 224 92 1897
a 249 248 93 1669
a 249 274 82 1891
a 250 225 89 1750
a 250 251 91 1938
a 250 275 85 1900
a 251 226 95 1709
a 251 250 100 1869
a 251 252 100 1652
a 251 276 91 1880
a 252 227 92 1795
a 252 251 93 1924
a 252 253 85 1841
a 252 277 92 1783
a 253 228 84 1841
a 253 252 94 1772
a 253 254 85 1803
a 253 278 82 1905
a 254 229 100 2010
a 254 253 98 1849
a 254 255 85 1792
a 254 279 87 1677
a 255 230 86 1944
a 255 254 93 1965
a 255 256 83 1854
a 255 280 86 1988
a 256 231 95 1669
a 256 255 88 1765
a 256 257 93 1823
a 256 281 84 1872
a 257 232 82 1893
a 257 256 81 1809
a 257 258 80 1905
a 257 282 83 1625
a 258 233 100 1826
a 258 257 84 1645
a 258 259 92 1860
a 258 283 97 1821
a 259 234 83 2020
a 259 258 81 1827
a 259 260 91 1783
a 259 284 88 1872
a 260 235 87 1959
a 260 259 91 1843
a 260 261 93 1722
a 260 285 94 1622
a 261 236 83 1895
a 261 260 83 1726
a 261 262 100 1914
a 261 286 80 2003
a 262 237 93 1845
a 262 261 86 1687
a 262 263 100 1676
a 262 287 97 1852
a 263 238 100 1674
a 263 262 97 1966
a 263 264 89 1952
a 263 288 88 1719
a 264 239 88 1963
a 264 263 91 1625
a 264 265 92 1932
a 264 289 100 1750
a 265 240 85 1981
a 265 264 97 1682
a 265 266 94 1954
a 265 290 85 1702
a 266 241 88 1669
a 266 265 80 1720
a 266 267 97 1901
a 266 291 81 1746
a 267 242 100 1953
a 267 266 92 1751
a 267 268 86 1709
a 267 292 89 1727
a 268 243 89 1900
a 268 267 96 1694
a 268 269 92 1995
a 268 293 82 1947
a 269 244 82 1822
a 269 268 98 1817
a 269 270 83 1814
a 269 294 81 1919
a 270 245 85 1646
a 270 269 91 1728
a 270 271 93 1975
a 270 295 84 1771
a 271 246 93 1661
a 271 270 80 1656
a 271 272 100 1698
a 271 296 81 1957
a 272 247 80 1759
a 272 271 93 2001
a 272 273 86 1857
a 272 297 83 1928
a 273 248 81 1870
a 273 272 89 1701
a 273 274 86 1800
a 273 298 91 1839
a 274 249 86 1720
a 274 273 82 1791
a 274 299 88 1762
a 275 250 87 1951
a 275 276 80 1813
a 275 300 84 1909
a 276 251 95 1897
a 276 275 98 1782
a 276 277 97 1751
a 276 301 94 1716
a 277 252 97 1917
a 277 276 80 1682
a 277 278 82 1811
a 277 302 91 1784
a 278 253 96 1979
a 278 277 80 1685
a 278 279 86 1881
a 278 303 84 1931
a 279 254 93 2007
a 279 278 100 1904
a 279 280 100 1680
a 279 304 88 1945
a 280 255 98 1677
a 280 279 82 1735
a 280 281 87 1959
a 280 305 98 1876
a 281 256 88 1876
a 281 280 80 1723
a 281 282 93 1817
a 281 306 91 1648
a 282 257 82 1837
a 282 281 91 1765
a 282 283 81 1817
