c multi commodity flow
a 280 281 82 535
a 280 300 87 759
a 281 261 98 676
a 281 280 88 676
a 281 282 80 523
a 281 301 93 617
a 282 262 91 448
a 282 281 82 637
a 282 283 91 565
a 282 302 81 617
a 283 263 81 764
a 283 282 99 780
a 283 284 100 700
a 283 303 89 443
a 284 264 83 654
a 284 283 86 649
a 284 285 91 561
a 284 304 96 785
a 285 265 81 436
a 285 284 81 786
a 285 286 93 538
a 285 305 92 590
a 286 266 83 653
a 286 285 86 723
a 286 287 98 724
a 286 306 98 558
a 287 267 93 547
a 287 286 89 728
a 287 288 92 708
a 287 307 91 440
a 288 268 80 631
a 288 287 85 713
a 288 289 100 669
a 288 308 87 605
a 289 269 94 520
a 289 288 87 704
a 289 290 98 439
a 289 309 85 617
a 290 270 94 592
a 290 289 94 699
a 290 291 85 594
a 290 310 80 535
a 291 271 97 632
a 291 290 100 728
a 291 292 87 645
a 291 311 100 421
a 292 272 87 427
a 292 291 94 509
a 292 293 93 777
a 292 312 92 612
a 293 273 83 668
a 293 292 91 736
a 293 294 80 612
a 293 313 87 621
a 294 274 83 736
a 294 293 99 595
a 294 295 91 644
a 294 314 94 820
a 295 275 100 512
a 295 294 94 731
a 295 296 96 628
a 295 315 89 792
a 296 276 96 798
a 296 295 88 666
a 296 297 88 567
a 296 316 98 474
a 297 277 93 691
a 297 296 97 692
a 297 298 98 568
a 297 317 100 805
a 298 278 91 489
a 298 297 98 455
a 298 299 87 429
a 298 318 100 786
a 299 279 82 475
a 299 298 86 619
a 299 319 98 424
a 300 280 92 467
a 300 301 84 556
a 300 320 88 654
a 301 281 96 530
a 301 300 80 778
a 301 302 100 716
a 301 321 80 736
a 302 282 86 791
a 302 301 84 508
a 302 303 91 434
a 302 322 96 785
a 303 283 84 442
a 303 302 88 548
a 303 304 91 650
a 303 323 80 647
a 304 284 89 497
a 304 303 94 520
a 304 305 94 819
a 304 324 98 432
a 305 285 80 621
a 305 304 89 683
a 305 306 88 637
a 305 325 82 632
a 306 286 94 589
a 306 305 96 650
a 306 307 97 585
a 306 326 95 611
a 307 287 99 762
a 307 306 85 621
a 307 308 97 460
a 307 327 80 701
a 308 288 86 663
a 308 307 83 634
a 308 309 96 458
a 308 328 81 501
a 309 289 99 507
a 309 308 83 768
a 309 310 94 768
a 309 329 84 597
a 310 290 95 747
a 310 309 94 588
a 310 311 89 635
a 310 330 98 719
a 311 291 81 503
a 311 310 87 762
a 311 312 92 471
a 311 331 88 743
a 312 292 85 735
a 312 311 97 749
a 312 313 85 753
a 312 332 98 748
a 313 293 84 613
a 313 312 80 684
a 313 314 89 489
a 313 333 92 550
a 314 294 83 570
a 314 313 89 560
a 314 315 93 610
a 314 334 84 513
a 315 295 97 469
a 315 314 89 426
a 315 316 100 643
a 315 335 87 462
a 316 296 100 776
a 316 315 92 714
a 316 317 85 437
a 316 336 84 504
a 317 297 98 781
a 317 316 100 803
a 317 318 88 501
a 317 337 87 563
a 318 298 91 541
a 318 317 82 539
a 318 319 84 715
a 318 338 84 459
a 319 299 80 598
a 319 318 97 816
a 319 339 97 576
a 320 300 95 525
a 320 321 99 549
a 320 340 84 739
a 321 301 95 748
a 321 320 99 587
a 321 322 100 512
a 321 341 94 669
a 322 302 82 669
a 322 321 91 511
a 322 323 86 565
a 322 342 97 681
a 323 303 87 785
a 323 322 86 542
a 323 324 83 616
a 323 343 94 529
a 324 304 100 566
a 324 323 100 626
a 324 325 80 565
a 324 344 98 638
a 325 305 80 483
a 325 324 93 555
a 325 326 84 817
a 325 345 82 644
a 326 306 96 680
a 326 325 99 520
a 326 327 95 621
a 326 346 92 575
a 327 307 84 536
a 327 326 92 707
a 327 328 83 686
a 327 347 97 806
a 328 308 91 650
a 328 327 99 737
a 328 329 98 734
a 328 348 81 688
a 329 309 93 640
a 329 328 94 758
a 329 330 81 472
a 329 349 80 765
a 330 310 100 686
a 330 329 97 618
a 330 331 92 615
a 330 350 100 495
a 331 311 98 615
a 331 330 82 518
a 331 332 84 456
a 331 351 92 790
a 332 312 93 460
a 332 331 93 755
a 332 333 82 618
a 332 352 94 473
a 333 313 87 675
a 333 332 82 783
a 333 334 92 663
a 333 353 81 787
a 334 314 89 757
a 334 333 93 788
a 334 335 100 624
a 334 354 84 648
a 335 315 80 448
a 335 334 85 801
a 335 336 82 513
a 335 355 97 763
a 336 316 98 668
a 336 335 84 558
a 336 337 84 474
a 336 356 86 534
a 337 317 93 749
a 337 336 95 709
a 337 338 95 437
a 337 357 99 638
a 338 318 97 734
a 338 337 99 611
a 338 339 88 750
a 338 358 96 423
a 339 319 89 495
a 339 338 95 499
a 339 359 81 629
a 340 320 94 609
a 340 341 92 442
a 340 360 84 448
a 341 321 91 711
a 341 340 95 423
a 341 342 92 779
a 341 361 82 753
a 342 322 96 556
a 342 341 95 467
a 342 343 81 472
a 342 362 99 525
a 343 323 87 571
a 343 342 97 446
a 343 344 100 491
a 343 363 91 717
a 344 324 86 814
a 344 343 80 656
a 344 345 91 490
a 344 364 87 807
a 345 325 93 537
a 345 344 92 749
a 345 346 85 686
a 345 365 94 525
a 346 326 91 540
a 346 345 80 692
a 346 347 96 497
a 346 366 83 667
a 347 327 83 588
a 347 346 86 623
a 347 348 93 506
a 347 367 93 778
a 348 328 96 764
a 348 347 81 526
a 348 349 91 517
a 348 368 96 542
a 349 329 98 609
a 349 348 81 431
a 349 350 83 649
a 349 369 97 672
a 350 330 80 522
a 350 349 95 455
a 350 351 92 651
a 350 370 96 528
a 351 331 92 475
a 351 350 99 596
a 351 352 91 789
a 351 371 84 669
a 352 332 97 510
a 352 351 91 790
a 352 353 84 667
a 352 372 99 739
a 353 333 97 482
a 353 352 91 745
a 353 354 92 549
a 353 373 82 530
a 354 334 86 697
a 354 353 96 467
a 354 355 87 746
a 354 374 86 601
a 355 335 99 531
a 355 354 81 590
a 355 356 85 819
a 355 375 96 689
a 356 336 97 674
a 356 355 97 614
a 356 357 87 578
a 356 376 95 711
a 357 337 100 462
a 357 356 93 576
a 357 358 96 626
a 357 377 82 578
a 358 338 98 772
a 358 357 91 661
a 358 359 92 809
a 358 378 86 431
a 359 339 83 732
a 359 358 100 663
a 359 379 94 755
a 360 340 85 706
a 360 361 93 711
a 360 380 97 610
a 361 341 86 433
a 361 360 83 448
a 361 362 88 653
a 361 381 95 469
a 362 342 87 522
a 362 361 96 484
a 362 363 80 615
a 362 382 81 642
a 363 343 96 539
a 363 362 100 666
a 363 364 97 573
a 363 383 93 757
a 364 344 98 489
a 364 363 82 601
a 364 365 98 764
a 364 384 89 486
a 365 345 92 806
a 365 364 82 667
a 365 366 89 809
a 365 385 81 676
a 366 346 83 738
a 366 365 86 753
a 366 367 82 506
a 366 386 82 533
a 367 347 88 749
a 367 366 97 705
a 367 368 92 528
a 367 387 86 748
a 368 348 84 691
a 368 367 99 718
a 368 369 96 712
a 368 388 94 697
a 369 349 98 514
a 369 368 93 463
a 369 370 92 583
a 369 389 94 809
a 370 350 92 478
a 370 369 86 783
a 370 371 88 587
a 370 390 92 631
a 371 351 89 422
a 371 370 85 751
a 371 372 81 693
a 371 391 95 495
a 372 352 87 661
a 372 371 100 720
a 372 373 92 423
a 372 392 87 493
a 373 353 80 467
a 373 372 92 559
a 373 374 96 577
a 373 393 85 686
a 374 354 99 702
a 374 373 86 512
a 374 375 96 711
a 374 394 99 654
a 375 355 89 559
a 375 374 93 659
a 375 376 91 637
a 375 395 87 691
a 376 356 96 583
a 376 375 91 431
a 376 377 100 799
a 376 396 100 770
a 377 357 92 720
a 377 376 98 554
a 377 378 87 592
a 377 397 85 787
a 378 358 95 776
a 378 377 95 464
a 378 379 81 694
a 378 398 100 589
a 379 359 95 429
a 379 378 88 785
a 379 399 84 457
a 380 360 84 511
a 380 381 100 567
a 381 361 87 691
a 381 380 80 429
a 381 382 95 521
a 382 362 99 718
a 382 381 89 575
a 382 383 93 679
a 383 363 85 698
a 383 382 81 721
a 383 384 83 608
a 384 364 96 563
a 384 383 97 747
a 384 385 88 617
a 385 365 86 438
a 385 384 91 620
a 385 386 92 467
a 386 366 89 507
a 386 385 99 607
a 386 387 87 641
a 387 367 94 485
a 387 386 83 750
a 387 388 95 526
a 388 368 84 587
a 388 387 97 765
a 388 389 96 664
a 389 369 94 800
a 389 388 81 806
a 389 390 82 607
a 390 370 87 479
a 390 389 92 731
a 390 391 91 620
a 391 371 82 451
a 391 390 81 726
a 391 392 85 798
a 392 372 82 548
a 392 391 93 797
a 392 393 93 600
a 393 373 97 538
a 393 392 88 817
a 393 394 83 541
a 394 374 94 687
a 394 393 100 435
a 394 395 98 623
a 395 375 91 470
a 395 394 84 788
a 395 396 86 627
a 396 376 89 424
a 396 395 86 591
a 396 397 80 627
a 397 377 91 648
a 397 396 100 500
a 397 398 96 636
a 398 378 84 592
a 398 397 89 621
a 398 399 100 464
a 399 379 100 441
a 399 398 88 677
