c resource constrained multi commodity flow
c EuropeAsia
k 201 262 16 4500
k 209 262 4 7000
k 226 262 6 4100
k 210 262 38 3800
k 205 262 1 2000
k 172 262 83 2200
k 164 262 7 7000
k 190 262 37 3000
k 217 262 137 2500
k 214 262 2 1800
k 192 262 9 3800
k 236 262 31 2600
k 196 262 1 1200
k 162 262 1 700
k 179 262 11 3300
k 176 262 33 1400
k 202 262 14 4100
k 218 262 2 2200
k 220 262 222 3500
k 180 262 6 1600
k 159 262 28 2200
k 203 262 75 1700
k 197 262 3 1900
k 231 262 42 3800
k 235 262 13 3900
k 229 262 60 3500
k 167 262 1 1900
k 225 242 2 4500
k 168 242 61 4600
k 224 242 16 3700
k 187 242 149 3400
k 186 242 8 3700
k 170 242 52 2900
k 171 242 278 4000
k 195 242 11 5900
k 232 242 43 4000
k 230 242 5 4300
k 204 242 4 2800
k 233 242 1 4900
k 213 242 3 4500
k 169 242 1 4200
k 165 242 2 3500
k 201 242 30 3500
k 209 242 26 3600
k 226 242 55 3400
k 210 242 5 3500
k 172 242 4 3700
k 174 242 2 6300
k 190 242 4 3300
k 217 242 69 2500
k 236 242 2 4300
k 179 242 1 4600
k 202 242 29 3200
k 220 242 22 2700
k 231 242 42 3200
k 235 242 17 3100
k 229 242 39 4400
k 225 266 6 2200
k 168 266 2 3100
k 178 266 35 1100
k 224 266 2 4900
k 187 266 4 3900
k 171 266 3 3300
k 163 266 24 1500
k 194 266 3 1700
k 206 266 17 1600
k 207 266 1 1900
k 158 266 26 1700
k 232 266 2 2700
k 230 266 2 2900
k 161 266 1 5000
k 233 266 7 2800
k 213 266 7 2800
k 169 266 1 3000
k 160 266 2 700
k 165 266 11 5200
k 201 266 1 4300
k 209 266 6 3700
k 210 266 11 3100
k 172 266 2 2600
k 174 266 1 2700
k 190 266 2 2900
k 217 266 18 2900
k 208 266 4 2200
k 236 266 11 2600
k 162 266 7 2200
k 193 266 19 1900
k 220 266 9 3100
k 231 266 14 3200
k 229 266 2 2900
k 225 284 33 2000
k 224 284 5 4300
k 187 284 28 3600
k 186 284 16 4100
k 170 284 8 3600
k 171 284 12 3100
k 163 284 7 2300
k 198 284 2 2400
k 194 284 4 2600
k 182 284 1 700
k 206 284 2 1600
k 207 284 4 2100
k 232 284 15 3300
k 230 284 11 3500
k 204 284 2 3400
k 223 284 2 1800
k 161 284 1 5000
k 233 284 3 3000
k 213 284 4 2500
k 169 284 1 2700
k 201 284 7 5000
k 226 284 6 5600
k 210 284 13 3700
k 172 284 4 2800
k 174 284 1 5000
k 190 284 3 2500
k 217 284 4 3100
k 236 284 5 2300
k 179 284 15 2900
k 176 284 2 1500
k 193 284 2 2800
k 218 284 4 1400
k 220 284 11 3600
k 203 284 3 1500
k 231 284 18 3800
k 229 284 1 5000
k 225 297 95 1900
k 168 297 7 1100
k 178 297 4 4200
k 212 297 9 3800
k 163 297 201 3500
k 198 297 7 4000
k 194 297 10 4600
k 182 297 2 2400
k 206 297 100 2700
k 228 297 27 3800
k 207 297 2 5800
k 195 297 6 4200
k 221 297 14 3600
k 191 297 7 4500
k 173 297 9 2900
k 158 297 149 4400
k 227 297 193 3900
k 199 297 10 4500
k 215 297 2 3200
k 230 297 4 500
k 204 297 1 1000
k 219 297 18 5100
k 222 297 6 2800
k 223 297 3 3900
k 161 297 5 1600
k 233 297 3 1700
k 213 297 16 2900
k 169 297 1 3000
k 181 297 14 2400
k 160 297 60 4100
k 166 297 20 5600
k 165 297 19 600
k 201 297 16 1000
k 209 297 3 900
k 226 297 7 800
k 210 297 31 600
k 172 297 5 1100
k 164 297 7 4600
k 217 297 236 700
k 208 297 322 4000
k 214 297 6 3900
k 192 297 96 400
k 236 297 16 2500
k 196 297 7 3800
k 162 297 8 5100
k 179 297 3 4100
k 176 297 17 3000
k 193 297 35 4500
k 202 297 43 600
k 220 297 123 700
k 180 297 5 4400
k 159 297 5 4000
k 197 297 7 3300
k 185 297 4 400
k 231 297 28 300
k 235 297 2 300
k 229 297 3 300
k 167 297 1 3400
k 225 269 5 1800
k 168 269 2 1000
k 224 269 3 1400
k 187 269 92 1200
k 186 269 45 1200
k 170 269 6 1000
k 171 269 5 1000
k 163 269 45 3900
k 194 269 4 4300
k 206 269 27 3500
k 221 269 2 3100
k 173 269 11 2700
k 227 269 74 3400
k 215 269 1 3300
k 232 269 7 500
k 219 269 4 2900
k 233 269 2 1400
k 213 269 6 2500
k 169 269 13 2600
k 166 269 11 3700
k 165 269 18 1300
k 188 269 1 1400
k 209 269 12 1600
k 226 269 41 1400
k 210 269 36 1300
k 172 269 2 1600
k 190 269 1 300
k 217 269 89 300
k 208 269 21 3700
k 214 269 4 2200
k 196 269 2 4300
k 176 269 11 2600
k 193 269 18 4200
k 202 269 37 300
k 220 269 151 400
k 180 269 2 4800
k 159 269 1 4400
k 231 269 35 1100
k 235 269 14 900
k 229 269 13 500
k 225 280 3 2900
k 224 280 3 1700
k 187 280 19 1200
k 186 280 43 1600
k 170 280 4 1000
k 171 280 4 1000
k 163 280 5 4000
k 198 280 3 4500
k 206 280 2 5300
k 227 280 7 3500
k 232 280 3 1000
k 169 280 2 2700
k 166 280 2 4900
k 188 280 1 1500
k 209 280 1 1600
k 210 280 1 1400
k 190 280 1 600
k 217 280 56 300
k 208 280 4 3700
k 214 280 1 2300
k 162 280 4 3100
k 176 280 2 1900
k 193 280 7 3100
k 202 280 51 300
k 220 280 24 500
k 159 280 1 2900
k 231 280 35 1100
k 235 280 4 1000
k 229 280 16 600
k 225 279 8 2800
k 168 279 10 4500
k 224 279 12 5000
k 211 279 2 5800
k 187 279 58 4500
k 186 279 19 4800
k 170 279 11 4300
k 171 279 95 4200
k 163 279 2 700
k 182 279 1 1800
k 195 279 3 2000
k 215 279 1 3000
k 232 279 26 5200
k 230 279 3 4600
k 204 279 1 4700
k 161 279 1 2900
k 233 279 3 3300
k 213 279 7 3300
k 169 279 4 2400
k 160 279 3 1300
k 165 279 2 3600
k 189 279 2 3800
k 209 279 9 3900
k 226 279 13 4100
k 210 279 4 3400
k 172 279 8 2300
k 190 279 4 2700
k 217 279 6 2600
k 208 279 14 300
k 236 279 3 3500
k 202 279 4 3300
k 220 279 15 2800
k 159 279 4 1800
k 203 279 2 2500
k 231 279 3 4700
k 235 279 5 4800
k 229 279 9 4500
k 224 271 15 4400
k 187 271 59 3500
k 186 271 12 4300
k 170 271 35 3200
k 171 271 88 7000
k 163 271 20 2000
k 198 271 2 2800
k 194 271 2 2000
k 177 271 2 800
k 206 271 7 1200
k 215 271 2 1300
k 232 271 91 3400
k 230 271 3 3500
k 204 271 4 3600
k 161 271 1 3900
k 233 271 4 3400
k 213 271 14 2500
k 169 271 2 2700
k 160 271 3 700
k 201 271 4 5000
k 226 271 8 4100
k 210 271 31 3800
k 172 271 3 3100
k 190 271 2 2300
k 217 271 15 2400
k 208 271 18 2100
k 214 271 1 3000
k 192 271 2 3800
k 162 271 2 2800
k 193 271 3 2500
k 202 271 3 3200
k 220 271 41 2800
k 159 271 1 2200
k 203 271 1 1200
k 231 271 16 3600
k 235 271 2 3000
k 229 271 13 3400
k 225 239 1 2100
k 212 239 2 7000
k 224 239 2 3300
k 187 239 17 2700
k 186 239 1 4600
k 170 239 5 2900
k 171 239 7 3600
k 163 239 14 1700
k 198 239 4 2500
k 206 239 7 2300
k 158 239 9 2100
k 215 239 4 1900
k 232 239 12 3800
k 233 239 2 2700
k 213 239 4 3000
k 201 239 8 5200
k 226 239 3 4800
k 210 239 11 2900
k 172 239 1 1700
k 217 239 11 3700
k 208 239 12 1900
k 196 239 1 1900
k 162 239 4 2500
k 220 239 19 2500
k 159 239 13 1400
k 231 239 13 4300
k 225 301 7 2200
k 212 301 3 4100
k 224 301 2 3800
k 187 301 12 2700
k 186 301 1 3500
k 170 301 1 5000
k 171 301 6 5000
k 163 301 3 4100
k 198 301 1 5000
k 177 301 1 2200
k 182 301 2 1800
k 206 301 62 5300
k 191 301 1 5000
k 173 301 1 5000
k 158 301 3 4300
k 199 301 13 3200
k 232 301 4 2500
k 204 301 2 5000
k 223 301 1 4000
k 160 301 1 2400
k 210 301 7 3100
k 172 301 2 900
k 217 301 2 1600
k 208 301 7 4000
k 162 301 16 4900
k 179 301 3 2700
k 220 301 4 2700
k 231 301 1 5000
k 235 301 2 5000
k 167 301 3 2100
k 225 282 42 1900
k 178 282 14 3300
k 212 282 24 3200
k 224 282 23 2300
k 187 282 31 1600
k 186 282 30 2100
k 170 282 17 1500
k 171 282 34 1200
k 163 282 73 3100
k 198 282 3 3200
k 194 282 1 4200
k 216 282 1 2800
k 177 282 1 2200
k 206 282 86 2200
k 228 282 1 2900
k 195 282 1 3100
k 221 282 1 3300
k 191 282 2 2600
k 173 282 9 3000
k 158 282 30 3400
k 215 282 9 3000
k 232 282 27 1900
k 230 282 1 2400
k 204 282 1 1700
k 219 282 3 3600
k 222 282 5 1800
k 223 282 3 2000
k 181 282 4 3200
k 160 282 11 2100
k 166 282 3 2500
k 175 282 2 2500
k 200 282 2 1900
k 165 282 1 2200
k 201 282 3 2700
k 209 282 3 2200
k 226 282 4 2500
k 210 282 43 2000
k 172 282 6 800
k 164 282 2 3000
k 217 282 5 600
k 208 282 91 3100
k 214 282 12 900
k 162 282 20 3600
k 179 282 7 2600
k 176 282 14 2100
k 193 282 7 4000
k 202 282 4 1100
k 220 282 68 1600
k 180 282 1 3600
k 159 282 2 2700
k 203 282 5 2300
k 197 282 2 2500
k 231 282 21 1900
k 235 282 1 1700
k 229 282 1 1400
k 167 282 4 2300
k 225 292 94 1000
k 178 292 29 3500
k 212 292 44 3400
k 224 292 24 2900
k 187 292 113 2100
k 186 292 16 2800
k 170 292 12 1700
k 171 292 71 1600
k 163 292 232 3100
k 198 292 7 3300
k 194 292 4 3500
k 183 292 1 4500
k 177 292 1 2400
k 182 292 1 2500
k 206 292 121 300
k 228 292 11 7000
k 207 292 1 4400
k 195 292 3 4000
k 191 292 8 3500
k 173 292 2 3300
k 158 292 101 3100
k 227 292 3 3000
k 199 292 5 3500
k 215 292 7 3300
k 232 292 37 1900
k 230 292 7 2200
k 219 292 10 3800
k 222 292 4 2700
k 223 292 4 3000
k 181 292 4 3100
k 160 292 22 2800
k 166 292 11 2500
k 234 292 5 3200
k 175 292 1 3400
k 200 292 8 1500
k 165 292 3 7000
k 201 292 10 3500
k 209 292 11 2700
k 226 292 11 2800
k 210 292 314 2300
k 205 292 6 2600
k 172 292 5 1800
k 164 292 6 4000
k 190 292 1 1900
k 217 292 32 1000
k 208 292 69 2800
k 214 292 2 1100
k 192 292 1 2300
k 196 292 1 4200
k 162 292 40 3900
k 179 292 22 1700
k 176 292 42 1400
k 193 292 10 3300
k 202 292 14 1900
k 218 292 4 2700
k 220 292 14 2100
k 180 292 9 3600
k 203 292 4 3200
k 197 292 5 2500
k 231 292 14 2300
k 167 292 3 2300
k 178 248 11 3300
k 212 248 10 3700
k 163 248 23 3400
k 198 248 2 3600
k 206 248 12 4000
k 158 248 71 3400
k 227 248 2 3200
k 199 248 3 3200
k 219 248 6 3200
k 160 248 2 2300
k 166 248 2 3600
k 200 248 3 1800
k 208 248 18 3100
k 162 248 7 4300
k 179 248 3 1000
k 176 248 1 2400
k 193 248 1 3600
k 225 309 29 600
k 212 309 5 3700
k 224 309 28 4300
k 187 309 10 3800
k 186 309 9 4000
k 170 309 2 1900
k 171 309 4 3400
k 163 309 12 3600
k 198 309 1 4100
k 182 309 23 2500
k 206 309 11 2800
k 228 309 1 3900
k 207 309 1 4400
k 195 309 1 4000
k 158 309 2 4100
k 199 309 1 3500
k 215 309 1 3300
k 232 309 99 2000
k 219 309 11 5000
k 233 309 4 2700
k 213 309 14 1100
k 169 309 7 1600
k 160 309 13 1800
k 166 309 9 3400
k 210 309 59 4400
k 205 309 5 2100
k 172 309 2 2500
k 217 309 18 1400
k 208 309 13 3900
k 236 309 2 1500
k 196 309 1 4200
k 179 309 7 1700
k 176 309 1 7000
k 193 309 6 4200
k 202 309 3 3000
k 220 309 10 3700
k 159 309 1 2200
k 197 309 5 2000
k 225 296 43 1400
k 168 296 17 2300
k 178 296 7 900
k 212 296 3 1300
k 224 296 40 3900
k 187 296 145 4000
k 186 296 62 4500
k 170 296 26 3600
k 171 296 122 3400
k 163 296 10 1200
k 194 296 2 1400
k 177 296 5 1500
k 182 296 7 1000
k 206 296 51 600
k 227 296 8 1600
k 232 296 45 3800
k 230 296 10 3000
k 204 296 5 2500
k 219 296 13 1600
k 222 296 4 1100
k 223 296 3 1200
k 161 296 12 5000
k 233 296 28 2100
k 213 296 61 2000
k 169 296 9 1800
k 181 296 1 2600
k 200 296 12 900
k 165 296 16 7000
k 201 296 6 3200
k 189 296 8 4700
k 209 296 8 3500
k 226 296 28 3500
k 210 296 21 4400
k 172 296 25 1900
k 174 296 3 1500
k 190 296 14 2200
k 217 296 17 2200
k 208 296 12 1400
k 192 296 5 4200
k 236 296 26 1800
k 196 296 4 1100
k 162 296 7 1800
k 179 296 1 2500
k 176 296 7 800
k 193 296 3 1700
k 202 296 6 2900
k 220 296 56 2400
k 180 296 2 300
k 203 296 3 700
k 197 296 3 1500
k 231 296 32 3000
k 235 296 2 2800
k 229 296 27 3900
k 167 296 1 1400
k 225 240 27 2300
k 168 240 13 3500
k 224 240 19 3800
k 187 240 55 3500
k 186 240 25 4000
k 170 240 28 3100
k 171 240 51 2900
k 182 240 2 600
k 206 240 62 300
k 232 240 30 3000
k 230 240 8 3500
k 204 240 3 3600
k 219 240 6 1900
k 161 240 5 3700
k 233 240 10 3000
k 213 240 14 2300
k 169 240 1 3700
k 160 240 5 400
k 200 240 1 1000
k 165 240 2 4800
k 201 240 5 4600
k 189 240 2 4200
k 209 240 5 4100
k 226 240 17 4200
k 210 240 3 3900
k 172 240 11 2700
k 174 240 2 1400
k 164 240 6 1700
k 190 240 7 2500
k 217 240 24 2400
k 214 240 1 1500
k 192 240 2 3900
k 236 240 17 2100
k 162 240 7 2700
k 179 240 12 3200
k 176 240 1 1400
k 202 240 5 3000
k 218 240 2 1100
k 220 240 52 2900
k 180 240 4 1100
k 197 240 7 1400
k 231 240 22 3700
k 229 240 9 3400
k 167 240 1 1800
k 225 241 1 2300
k 168 241 1 3800
k 224 241 13 4900
k 187 241 23 4100
k 186 241 3 4400
k 170 241 10 4100
k 171 241 20 3000
k 206 241 7 1600
k 228 241 15 1000
k 232 241 2 3100
k 230 241 2 4100
k 161 241 1 5000
k 233 241 1 3700
k 213 241 2 2900
k 200 241 1 5000
k 209 241 14 4700
k 172 241 1 2500
k 190 241 1 3200
k 217 241 1 2800
k 208 241 3 1200
k 236 241 3 2700
k 202 241 1 3600
k 220 241 1 3300
k 231 241 5 3900
k 229 241 1 3800
k 167 241 2 2100
k 225 315 2 2500
k 168 315 9 4600
k 224 315 4 5200
k 187 315 8 4600
k 186 315 7 5200
k 170 315 6 4500
k 171 315 10 4100
k 206 315 12 800
k 232 315 10 4200
k 161 315 4 4900
k 233 315 2 2700
k 213 315 1 3100
k 209 315 3 5200
k 226 315 3 5300
k 210 315 1 4600
k 172 315 2 2000
k 190 315 2 2100
k 217 315 3 2200
k 236 315 8 3000
k 220 315 5 4600
k 231 315 1 4700
k 229 315 9 4500
k 225 304 41 1700
k 168 304 2 1700
k 178 304 27 1800
k 212 304 2 1700
k 224 304 6 3900
k 187 304 68 3200
k 186 304 8 3700
k 170 304 9 2500
k 171 304 57 2600
k 163 304 13 1500
k 198 304 5 1700
k 194 304 3 1900
k 177 304 1 600
k 182 304 1 300
k 206 304 6 1100
k 228 304 4 2100
k 207 304 3 2500
k 195 304 16 2300
k 173 304 3 1800
k 158 304 12 1600
k 227 304 1 1900
k 232 304 28 3000
k 219 304 3 2300
k 233 304 5 2400
k 213 304 23 1600
k 169 304 2 1400
k 160 304 9 1900
k 166 304 2 800
k 175 304 4 1700
k 165 304 4 4500
k 201 304 3 4300
k 209 304 1 3800
k 210 304 53 3600
k 184 304 7 1600
k 190 304 2 2200
k 217 304 19 2100
k 208 304 15 1200
k 214 304 10 2900
k 236 304 7 1800
k 196 304 2 2100
k 176 304 3 1600
k 193 304 2 1800
k 202 304 2 2500
k 220 304 13 3200
k 180 304 1 1900
k 203 304 7 1400
k 231 304 6 3400
k 229 304 1 3100
k 163 263 16 4200
k 194 263 4 4600
k 206 263 5 3900
k 233 263 5 2900
k 166 263 2 5400
k 234 263 2 5000
k 172 263 4 2800
k 217 263 48 2200
k 208 263 7 4000
k 196 263 2 4900
k 193 263 3 7000
k 202 263 2 1100
k 220 263 4 1300
k 168 291 4 1800
k 163 291 28 4100
k 198 291 6 4700
k 182 291 1 3200
k 206 291 7 4400
k 195 291 2 4500
k 173 291 3 4400
k 158 291 3 4400
k 227 291 1 4400
k 232 291 20 700
k 161 291 2 2400
k 160 291 8 5000
k 172 291 6 3400
k 174 291 9 4900
k 164 291 2 5800
k 217 291 81 1100
k 208 291 86 3900
k 162 291 15 3900
k 193 291 23 4400
k 202 291 8 1100
k 220 291 69 1300
k 159 291 5 5700
k 231 291 1 1000
k 163 275 1 3600
k 206 275 2 4100
k 228 275 2 5000
k 230 275 3 1500
k 204 275 2 1500
k 210 275 12 500
k 217 275 1 2800
k 208 275 4 4100
k 193 275 2 3700
k 220 275 5 1400
k 159 275 2 3800
k 168 261 6 1900
k 224 261 12 1200
k 187 261 9 1100
k 171 261 4 900
k 206 261 9 4500
k 228 261 4 5000
k 195 261 2 4500
k 232 261 16 700
k 204 261 1 1700
k 160 261 1 4500
k 166 261 2 4700
k 234 261 1 4700
k 210 261 2 1300
k 217 261 26 1400
k 196 261 4 5300
k 202 261 4 1400
k 220 261 4 1200
k 231 261 1 1000
k 225 286 2 3500
k 163 286 137 4000
k 198 286 15 4500
k 194 286 64 4400
k 206 286 13 4100
k 191 286 11 4500
k 173 286 8 4200
k 158 286 5 4300
k 215 286 1 4200
k 232 286 7 700
k 230 286 12 1400
k 204 286 4 1400
k 219 286 4 3600
k 222 286 3 3600
k 161 286 5 4000
k 169 286 1 4100
k 160 286 14 4100
k 166 286 3 5100
k 234 286 1 4800
k 172 286 11 1700
k 217 286 71 1100
k 208 286 76 3700
k 196 286 5 5000
k 193 286 57 4200
k 202 286 29 1100
k 220 286 272 1200
k 229 286 4 900
k 225 285 2 3400
k 186 285 3 1000
k 171 285 9 700
k 163 285 162 4300
k 198 285 9 5200
k 194 285 87 4700
k 206 285 32 3100
k 195 285 4 5200
k 191 285 28 4700
k 173 285 12 4700
k 158 285 2 4600
k 227 285 4 4500
k 232 285 18 700
k 230 285 6 1500
k 204 285 4 1700
k 219 285 10 5100
k 222 285 1 3900
k 223 285 3 3600
k 233 285 2 3300
k 213 285 1 3600
k 169 285 1 3200
k 160 285 15 4300
k 166 285 6 3900
k 234 285 3 5100
k 210 285 4 700
k 172 285 19 2800
k 164 285 2 5100
k 190 285 3 1400
k 217 285 214 1300
k 208 285 181 4100
k 214 285 1 3900
k 196 285 2 5000
k 162 285 8 4000
k 179 285 5 2500
k 176 285 1 3700
k 193 285 55 4600
k 202 285 44 1200
k 220 285 100 1200
k 203 285 5 4200
k 231 285 6 1000
k 229 285 3 1000
k 225 252 5 2300
k 178 252 2 3800
k 212 252 3 3000
k 224 252 9 500
k 187 252 3 400
k 171 252 10 600
k 163 252 138 3700
k 198 252 17 3500
k 194 252 41 4300
k 206 252 29 3700
k 228 252 17 5200
k 195 252 6 3100
k 221 252 3 4500
k 191 252 1 4600
k 173 252 8 3900
k 158 252 48 4000
k 227 252 4 3700
k 199 252 2 4200
k 215 252 2 4400
k 232 252 50 700
k 219 252 2 3300
k 222 252 4 3800
k 223 252 6 4100
k 161 252 2 1900
k 213 252 3 2800
k 169 252 5 4400
k 160 252 14 4200
k 166 252 8 4500
k 201 252 5 500
k 209 252 34 500
k 226 252 20 500
k 172 252 11 1300
k 164 252 3 4600
k 217 252 148 900
k 208 252 259 3800
k 214 252 2 2300
k 196 252 2 4900
k 162 252 3 4900
k 176 252 5 2800
k 193 252 22 4300
k 202 252 42 1100
k 220 252 22 1200
k 180 252 5 5600
k 159 252 2 5000
k 197 252 5 3600
k 231 252 10 1000
k 225 311 32 1800
k 212 311 2 1900
k 224 311 3 4200
k 187 311 10 3500
k 186 311 11 4000
k 170 311 4 3400
k 171 311 11 2900
k 163 311 16 2100
k 198 311 3 2100
k 194 311 1 2500
k 177 311 9 500
k 182 311 16 500
k 206 311 5 1100
k 173 311 1 1900
k 158 311 5 2100
k 215 311 3 1300
k 232 311 10 3100
k 230 311 6 3300
k 233 311 3 3300
k 213 311 7 2400
k 165 311 4 4500
k 201 311 2 4600
k 209 311 7 4000
k 226 311 4 4200
k 210 311 9 3300
k 172 311 1 2700
k 184 311 5 1900
k 190 311 7 2300
k 217 311 4 2400
k 208 311 28 2300
k 214 311 2 3800
k 236 311 4 2200
k 176 311 4 1400
k 202 311 3 3000
k 220 311 18 3500
k 159 311 1 1300
k 203 311 1 1200
k 231 311 12 3700
k 229 311 3 3400
k 225 310 119 1000
k 178 310 3 3100
k 212 310 5 2900
k 224 310 4 2400
k 187 310 7 1500
k 186 310 14 2300
k 170 310 4 1500
k 171 310 14 1100
k 163 310 17 3000
k 198 310 2 3400
k 216 310 1 3400
k 177 310 3 1600
k 182 310 2 1700
k 206 310 102 1300
k 228 310 1 2600
k 221 310 2 3500
k 191 310 3 2300
k 173 310 1 3500
k 158 310 35 3100
k 199 310 1 2700
k 215 310 3 2800
k 232 310 15 1300
k 230 310 13 1600
k 204 310 5 1700
k 219 310 18 2600
k 222 310 3 1800
k 223 310 1 1600
k 161 310 6 600
k 233 310 6 600
k 213 310 17 900
k 181 310 8 2100
k 160 310 3 1900
k 166 310 7 3100
k 234 310 1 2700
k 201 310 3 2900
k 209 310 3 2200
k 226 310 5 2300
k 210 310 2 1700
k 205 310 1 2600
k 164 310 1 3000
k 190 310 4 1400
k 217 310 39 500
k 208 310 6 2800
k 214 310 3 1700
k 162 310 8 3700
k 179 310 6 1700
k 176 310 3 1000
k 193 310 3 7000
k 202 310 4 1300
k 220 310 33 1600
k 180 310 1 2100
k 159 310 2 2500
k 203 310 3 2600
k 197 310 2 2500
k 231 310 3 1800
k 235 310 13 1300
k 229 310 1 1500
k 167 310 7 1500
k 225 255 7 3300
k 187 255 10 4600
k 171 255 2 4100
k 163 255 8 1100
k 206 255 8 800
k 228 255 2 1300
k 195 255 2 1500
k 173 255 4 1200
k 232 255 2 3100
k 222 255 5 2100
k 223 255 2 2900
k 233 255 1 2700
k 213 255 1 4100
k 166 255 3 1600
k 200 255 4 2400
k 208 255 21 1200
k 196 255 5 1900
k 162 255 4 1600
k 179 255 1 4600
k 176 255 4 2500
k 225 307 95 2700
k 212 307 3 1200
k 224 307 15 4900
k 187 307 123 4000
k 186 307 11 4700
k 170 307 10 3700
k 171 307 45 7000
k 163 307 68 800
k 198 307 5 1600
k 194 307 3 1300
k 177 307 6 1900
k 182 307 16 1400
k 206 307 30 500
k 173 307 2 1300
k 158 307 9 1100
k 215 307 2 2300
k 232 307 14 3900
k 230 307 6 4100
k 219 307 2 2100
k 223 307 17 1900
k 233 307 3 3900
k 213 307 11 3300
k 169 307 5 3200
k 181 307 1 4300
k 160 307 12 1300
k 166 307 1 900
k 175 307 2 2300
k 200 307 4 1700
k 165 307 6 5000
k 201 307 2 5300
k 209 307 3 4900
k 226 307 28 4500
k 210 307 17 4400
k 172 307 1 3400
k 190 307 3 3800
k 217 307 11 2900
k 208 307 151 1100
k 214 307 2 3800
k 192 307 1 5000
k 236 307 2 3500
k 196 307 3 1300
k 162 307 5 1700
k 179 307 4 3600
k 176 307 110 1900
k 193 307 12 1400
k 202 307 1 3600
k 220 307 13 4000
k 180 307 3 5000
k 159 307 3 2000
k 197 307 4 2100
k 231 307 4 4200
k 225 293 10 1800
k 187 293 9 3800
k 163 293 4 500
k 198 293 2 1000
k 182 293 3 800
k 206 293 4 1200
k 191 293 3 600
k 213 293 3 2600
k 205 293 1 1600
k 208 293 2 800
k 179 293 1 3100
k 176 293 13 1000
k 193 293 10 1000
k 159 293 3 1300
k 225 281 1 1800
k 168 281 3 1200
k 224 281 4 1200
k 187 281 116 1200
k 186 281 12 1200
k 170 281 9 1000
k 171 281 20 700
k 163 281 10 3800
k 198 281 76 3600
k 194 281 3 4200
k 177 281 2 2500
k 206 281 41 3100
k 191 281 2 3000
k 173 281 4 3500
k 227 281 34 3100
k 199 281 1 3100
k 232 281 5 800
k 230 281 6 600
k 161 281 3 1200
k 169 281 3 1700
k 160 281 3 2200
k 166 281 3 2900
k 165 281 27 1400
k 201 281 1 1600
k 209 281 6 1600
k 226 281 44 1600
k 210 281 7 1200
k 217 281 79 300
k 208 281 27 3600
k 162 281 2 3200
k 193 281 15 4100
k 202 281 13 400
k 220 281 80 600
k 231 281 38 1100
k 235 281 11 1100
k 229 281 12 700
k 225 253 143 2400
k 168 253 3 1000
k 178 253 2 5300
k 212 253 23 2400
k 224 253 186 1300
k 187 253 355 900
k 186 253 129 1200
k 170 253 194 800
k 171 253 328 700
k 163 253 230 3200
k 198 253 53 3400
k 194 253 19 3600
k 206 253 94 2400
k 228 253 7 5100
k 207 253 1 6300
k 195 253 4 4400
k 221 253 10 5000
k 191 253 11 4400
k 173 253 8 4900
k 158 253 149 4500
k 227 253 49 3400
k 199 253 14 3900
k 215 253 8 5100
k 232 253 173 700
k 230 253 49 300
k 204 253 28 1800
k 219 253 20 3500
k 222 253 20 3600
k 223 253 18 3900
k 161 253 3 4200
k 233 253 3 800
k 213 253 31 2300
k 160 253 61 3700
k 166 253 48 3800
k 234 253 19 4800
k 175 253 2 5200
k 165 253 25 1100
k 201 253 51 1400
k 189 253 5 2500
k 188 253 6 1200
k 209 253 63 1000
k 226 253 70 1300
k 210 253 243 1100
k 205 253 2 5700
k 172 253 9 1400
k 184 253 1 2700
k 190 253 45 300
k 208 253 271 2400
k 192 253 3 1100
k 236 253 25 3400
k 196 253 8 5000
k 162 253 3 4300
k 179 253 8 5200
k 176 253 26 3100
k 193 253 32 3700
k 202 253 149 800
k 220 253 314 300
k 159 253 30 2600
k 203 253 4 5000
k 197 253 6 3800
k 185 253 8 1200
k 231 253 124 800
k 235 253 16 600
k 229 253 40 1000
k 225 277 62 2600
k 168 277 42 3800
k 224 277 103 4400
k 211 277 6 4700
k 187 277 518 3500
k 186 277 138 4100
k 170 277 163 3600
k 171 277 674 3000
k 163 277 2 300
k 182 277 6 1700
k 206 277 88 400
k 199 277 4 1800
k 215 277 2 2100
k 232 277 345 3400
k 230 277 40 3600
k 204 277 13 3700
k 223 277 2 2000
k 161 277 17 3900
k 233 277 45 3500
k 213 277 41 3400
k 169 277 17 3200
k 181 277 1 4700
k 160 277 18 1900
k 200 277 10 2100
k 165 277 7 4700
k 201 277 200 4900
k 189 277 66 4300
k 209 277 235 4100
k 226 277 224 4300
k 210 277 50 3800
k 172 277 29 3200
k 174 277 28 1500
k 164 277 18 1200
k 190 277 21 2600
k 217 277 144 2500
k 192 277 9 3800
k 236 277 26 3600
k 196 277 1 1100
k 162 277 6 900
k 179 277 2 3500
k 176 277 2 2300
k 202 277 24 3300
k 220 277 113 3500
k 180 277 2 1400
k 159 277 3 2000
k 203 277 3 1900
k 197 277 4 2500
k 231 277 57 3800
k 235 277 19 3900
k 229 277 86 3500
k 225 254 24 400
k 178 254 43 3800
k 212 254 5 2300
k 224 254 9 3900
k 187 254 19 2200
k 186 254 8 3600
k 170 254 7 3600
k 171 254 9 1800
k 163 254 15 2400
k 198 254 1 2200
k 194 254 7 3900
k 177 254 4 2700
k 182 254 21 800
k 206 254 6 2800
k 228 254 1 7000
k 195 254 1 2200
k 173 254 1 5000
k 158 254 7 2500
k 227 254 1 3600
k 215 254 1 3400
