c resource constrained multi commodity flow
c WorldSmall
k 205 249 35 2900
k 204 249 2 4200
k 201 249 21 3500
k 195 249 8 4400
k 186 249 212 1500
k 185 249 98 1900
k 199 249 59 1100
k 175 249 231 2800
k 176 249 13 3200
k 173 249 22 1600
k 189 249 14 2200
k 194 249 1 2600
k 167 249 80 2500
k 179 249 78 3200
k 202 249 105 1300
k 206 249 39 600
k 171 249 87 1600
k 191 249 38 2000
k 188 249 60 2400
k 193 249 206 1700
k 181 249 3 3000
k 203 249 3 1400
k 170 249 207 500
k 178 249 153 3500
k 190 249 140 2600
k 174 249 33 2300
k 210 249 32 900
k 198 249 3 3700
k 183 249 10 4300
k 211 249 22 1900
k 208 249 43 1000
k 182 249 38 1100
k 169 249 10 2500
k 197 249 34 1800
k 207 249 107 3300
k 192 249 201 3600
k 168 249 1 3800
k 166 249 17 4000
k 177 249 45 2000
k 180 255 106 1800
k 165 255 2 1300
k 205 255 3 1200
k 204 255 14 2300
k 201 255 2 2100
k 195 255 3 5700
k 186 255 133 3800
k 185 255 25 4700
k 199 255 45 5000
k 175 255 106 500
k 176 255 6 1000
k 173 255 27 800
k 189 255 14 500
k 167 255 14 1100
k 179 255 10 1600
k 202 255 23 3700
k 206 255 18 2600
k 171 255 42 900
k 191 255 31 4500
k 193 255 21 4400
k 200 255 3 3400
k 203 255 3 3800
k 170 255 28 2900
k 178 255 12 1600
k 190 255 175 800
k 174 255 1 5000
k 210 255 5 3100
k 198 255 4 1600
k 211 255 1 3500
k 208 255 126 1000
k 182 255 1 3600
k 169 255 5 1300
k 197 255 4 4200
k 207 255 15 2200
k 192 255 18 1200
k 166 255 22 1900
k 196 255 1 1900
k 177 255 1 3900
k 180 223 1 1800
k 172 223 2 3200
k 209 223 24 1300
k 165 223 3 3500
k 195 223 6 3500
k 186 223 115 1200
k 185 223 14 1200
k 199 223 20 700
k 175 223 40 3200
k 176 223 76 3600
k 173 223 1 2500
k 189 223 7 3000
k 167 223 4 3000
k 202 223 12 800
k 206 223 4 1200
k 171 223 12 2200
k 191 223 49 1600
k 188 223 4 2600
k 193 223 33 1200
k 200 223 2 1200
k 170 223 124 300
k 178 223 33 4100
k 190 223 79 3100
k 174 223 49 2400
k 198 223 1 3800
k 182 223 13 400
k 197 223 38 1100
k 207 223 4 4700
k 168 223 24 3600
k 196 223 3 3500
k 177 223 22 1800
k 180 251 43 1300
k 172 251 5 2400
k 209 251 214 1100
k 165 251 16 2700
k 205 251 31 2400
k 204 251 39 3000
k 195 251 85 2500
k 187 251 14 4700
k 186 251 283 900
k 185 251 275 1000
k 199 251 172 700
k 175 251 207 3000
k 176 251 10 2700
k 184 251 10 4300
k 173 251 12 2500
k 189 251 15 2500
k 194 251 3 4700
k 167 251 53 2800
k 179 251 109 3400
k 202 251 136 500
k 206 251 108 1200
k 171 251 99 2300
k 191 251 351 800
k 188 251 35 1700
k 193 251 180 900
k 200 251 35 800
k 181 251 1 2700
k 203 251 28 300
k 178 251 210 3100
k 190 251 274 2400
k 174 251 128 1400
k 210 251 27 1600
k 198 251 19 3800
k 183 251 33 4100
k 208 251 46 1800
k 182 251 232 300
k 169 251 19 2600
k 197 251 355 300
k 207 251 62 3900
k 192 251 13 5300
k 168 251 227 2500
k 166 251 1 5100
k 196 251 10 4100
k 177 251 164 1400
k 180 238 359 3200
k 209 238 11 5300
k 165 238 251 300
k 205 238 4 2500
k 204 238 103 2200
k 201 238 38 4400
k 187 238 5 5300
k 186 238 753 3900
k 185 238 383 4300
k 199 238 272 3400
k 175 238 195 2300
k 176 238 18 2600
k 184 238 5 3600
k 173 238 147 2100
k 189 238 169 1100
k 194 238 18 2100
k 167 238 61 2100
k 179 238 10 1000
k 202 238 488 3800
k 206 238 226 3700
k 171 238 286 2000
k 191 238 68 4100
k 188 238 14 5200
k 193 238 277 4300
k 200 238 74 3800
k 181 238 36 1800
k 203 238 122 3300
k 170 238 414 2700
k 190 238 214 1900
k 174 238 28 5200
k 210 238 14 3100
k 183 238 2 3800
k 211 238 27 3700
k 208 238 76 2700
k 182 238 87 3600
k 169 238 20 2500
k 197 238 39 4400
k 207 238 101 2500
k 192 238 103 3600
k 168 238 15 4100
k 166 238 98 3200
k 196 238 59 3500
k 177 238 87 1100
k 180 257 84 2600
k 172 257 1 2900
k 209 257 32 4200
k 204 257 297 1400
k 201 257 67 1600
k 195 257 1 5700
k 187 257 114 2300
k 186 257 1052 3400
k 185 257 402 3700
k 199 257 1347 3000
k 175 257 40 300
k 184 257 277 1900
k 173 257 33 1700
k 189 257 69 400
k 194 257 1 1500
k 179 257 25 2100
k 202 257 782 2900
k 206 257 129 2400
k 171 257 68 1100
k 191 257 882 3400
k 188 257 67 3600
k 193 257 92 3400
k 200 257 237 2300
k 181 257 18 1200
k 203 257 32 2600
k 170 257 762 2500
k 178 257 57 1900
k 174 257 49 4000
k 210 257 4 3500
k 198 257 1 2600
k 183 257 289 1600
k 211 257 42 3200
k 208 257 17 2100
k 182 257 57 3200
k 169 257 36 1800
k 197 257 141 3200
k 207 257 516 1100
k 192 257 77 1400
k 168 257 1 5700
k 166 257 227 1400
k 196 257 125 2300
k 177 257 328 1900
k 180 227 46 2500
k 209 227 391 500
k 165 227 12 4900
k 205 227 6 4700
k 195 227 2 2300
k 187 227 10 3000
k 186 227 69 2200
k 185 227 30 2900
k 199 227 110 2000
k 175 227 59 4300
k 176 227 10 4900
k 184 227 30 2700
k 173 227 4 3800
k 189 227 10 4500
k 194 227 5 5100
k 167 227 56 4900
k 202 227 54 1800
k 206 227 4 3700
k 171 227 43 3700
k 191 227 63 2800
k 188 227 1 5800
k 193 227 15 2600
k 200 227 1 2700
k 203 227 15 2000
k 170 227 70 1600
k 190 227 106 4200
k 210 227 7 5200
k 198 227 6 3300
k 183 227 1 2600
k 211 227 6 3400
k 208 227 14 3600
k 182 227 50 1500
k 169 227 3 5400
k 197 227 8 2700
k 207 227 46 3100
k 168 227 18 1900
k 166 227 3 3300
k 177 227 5 4100
k 180 256 92 400
k 209 256 28 3600
k 165 256 43 3100
k 205 256 8 2300
k 204 256 103 4700
k 201 256 14 5000
k 195 256 7 5400
k 186 256 106 2200
k 185 256 64 3600
k 199 256 93 1800
k 175 256 76 2400
k 176 256 17 2200
k 173 256 48 800
k 189 256 8 2200
k 194 256 1 7000
k 167 256 33 2500
k 202 256 122 1800
k 206 256 35 400
k 171 256 74 1200
k 191 256 45 2500
k 188 256 7 1100
k 193 256 66 2500
k 200 256 22 600
k 181 256 2 3000
k 203 256 6 2500
k 170 256 65 1700
k 178 256 8 3400
k 190 256 100 2200
k 174 256 24 4600
k 211 256 5 2100
k 208 256 1 1500
k 182 256 7 2700
k 169 256 9 2400
k 197 256 8 3500
k 207 256 105 2100
k 192 256 56 3300
k 168 256 3 5700
k 166 256 28 4500
k 196 256 9 5200
k 177 256 47 2600
k 180 231 1 5700
k 209 231 1 4000
k 187 231 54 800
k 186 231 429 2200
k 185 231 150 2000
k 199 231 320 2500
k 175 231 4 3200
k 184 231 25 400
k 189 231 2 2400
k 167 231 1 2500
k 202 231 271 2600
k 206 231 7 4000
k 191 231 67 1600
k 193 231 272 1900
k 200 231 3 3700
k 203 231 6 3600
k 170 231 137 3300
k 190 231 5 2400
k 174 231 6 2300
k 210 231 3 4500
k 183 231 7 400
k 211 231 5 3800
k 208 231 2 3600
k 197 231 30 2800
k 207 231 52 900
k 192 231 14 1300
k 168 231 67 500
k 166 231 31 500
k 177 231 1 4200
k 180 218 3 3700
k 209 218 22 2800
k 165 218 138 1300
k 204 218 274 1600
k 187 218 49 1000
k 186 218 311 2600
k 185 218 274 2500
k 199 218 304 2800
k 175 218 22 1900
k 176 218 9 2100
k 184 218 38 1100
k 173 218 4 3400
k 189 218 40 1600
k 194 218 4 1700
k 167 218 22 2000
k 202 218 188 2800
k 206 218 22 3100
k 171 218 21 1900
k 191 218 29 2400
k 193 218 107 2500
k 200 218 1 4500
k 203 218 3 4300
k 170 218 62 3300
k 178 218 4 4200
k 190 218 146 1000
k 174 218 56 2000
k 210 218 4 5600
k 198 218 25 400
k 211 218 14 4000
k 208 218 2 2800
k 182 218 6 3500
k 197 218 66 3200
k 207 218 308 700
k 192 218 47 900
k 168 218 114 1000
k 166 218 197 400
k 196 218 76 2700
k 177 218 2 4400
k 180 243 31 400
k 209 243 20 3300
k 165 243 19 2200
k 205 243 4 3000
k 204 243 31 4500
k 201 243 20 5300
k 195 243 20 5100
k 186 243 56 2500
k 185 243 29 3300
k 199 243 57 2000
k 175 243 205 3000
k 176 243 4 3500
k 173 243 41 1500
k 189 243 26 2600
k 194 243 9 3300
k 167 243 67 3200
k 179 243 3 4800
k 202 243 109 2000
k 206 243 61 300
k 171 243 69 1800
k 191 243 67 3100
k 188 243 6 2100
k 193 243 29 2700
k 200 243 5 1300
k 181 243 3 3400
k 203 243 2 2100
k 170 243 73 1400
k 178 243 1 4100
k 190 243 86 2500
k 174 243 8 3300
k 210 243 32 1500
k 208 243 84 1100
k 182 243 7 2300
k 169 243 20 3100
k 197 243 5 2700
k 207 243 85 3000
k 192 243 74 2800
k 168 243 9 4400
k 166 243 56 7000
k 196 243 1 4200
k 177 243 12 2400
k 180 241 189 600
k 209 241 24 3200
k 165 241 57 1600
k 205 241 33 1700
k 204 241 242 3400
k 201 241 24 3900
k 195 241 41 5000
k 187 241 5 4500
k 186 241 186 2900
k 185 241 113 3200
k 199 241 188 2400
k 175 241 206 1500
k 176 241 10 1700
k 173 241 87 300
k 189 241 54 1100
k 194 241 6 2100
k 167 241 54 1600
k 202 241 122 2500
k 206 241 206 900
k 171 241 171 800
k 191 241 41 3000
k 188 241 44 2000
k 193 241 83 3100
k 200 241 33 1200
k 181 241 18 1600
k 203 241 18 1700
k 170 241 117 1800
k 178 241 16 2800
k 190 241 345 1200
k 174 241 22 3900
k 210 241 41 300
k 211 241 50 1300
k 182 241 6 2200
k 169 241 53 1700
k 197 241 7 3200
k 207 241 225 2300
k 192 241 70 3000
k 168 241 11 5100
k 166 241 73 3000
k 196 241 19 3900
k 177 241 63 2400
k 180 219 22 1700
k 172 219 2 2400
k 209 219 31 800
k 165 219 9 2800
k 205 219 5 3700
k 204 219 55 3100
k 195 219 9 3400
k 187 219 7 4700
k 186 219 34 800
k 185 219 49 1200
k 199 219 2 600
k 175 219 32 2900
k 176 219 12 3400
k 184 219 1 4400
k 173 219 1 1800
k 189 219 14 3200
k 194 219 2 4100
k 167 219 2 3100
k 179 219 48 3600
k 202 219 91 600
k 206 219 4 1600
k 171 219 15 2300
k 191 219 19 1100
k 188 219 1 2500
k 193 219 43 1000
k 200 219 4 800
k 203 219 1 300
k 170 219 61 300
k 178 219 2 3300
k 190 219 170 2700
k 174 219 37 1500
k 210 219 42 3100
k 198 219 1 3700
k 183 219 4 6400
k 208 219 45 1700
k 169 219 1 3500
k 197 219 34 700
k 207 219 13 4600
k 192 219 4 4400
k 168 219 29 2600
k 166 219 2 4400
k 196 219 12 4100
k 177 219 37 2100
k 180 229 38 1400
k 209 229 2 5100
k 165 229 160 1400
k 205 229 3 1800
k 204 229 45 4200
k 201 229 7 7000
k 187 229 1 4700
k 186 229 277 3300
k 185 229 62 3800
k 199 229 127 2800
k 175 229 286 1700
k 176 229 3 2100
k 173 229 1 1000
k 189 229 10 1600
k 194 229 3 1900
k 167 229 20 2300
k 202 229 121 2900
k 206 229 30 2000
k 171 229 32 1000
k 191 229 241 3900
k 188 229 2 2600
k 193 229 89 3400
k 200 229 27 2500
k 203 229 19 2200
k 170 229 149 2200
k 178 229 2 3300
k 190 229 61 2000
k 174 229 8 5100
k 210 229 32 2300
k 211 229 19 2700
k 208 229 38 1200
k 182 229 4 2800
k 197 229 106 3500
k 207 229 50 2200
k 192 229 31 2700
k 168 229 4 5500
k 166 229 22 3300
k 196 229 1 3400
k 177 229 19 3700
k 180 239 3 2600
k 172 239 1 4100
k 209 239 47 1600
k 204 239 6 4500
k 195 239 34 2100
k 187 239 17 4200
k 186 239 2 800
k 199 239 101 600
k 175 239 134 3900
k 176 239 26 4000
k 184 239 25 3600
k 189 239 25 3200
k 167 239 11 3600
k 179 239 17 4500
k 202 239 27 400
k 171 239 31 3000
k 191 239 20 600
k 188 239 1 3100
k 193 239 10 1000
k 200 239 7 1700
k 170 239 175 400
k 178 239 25 4300
k 190 239 148 3700
k 174 239 28 2800
k 210 239 2 3600
k 198 239 34 3000
k 183 239 101 3500
k 208 239 1 3100
k 182 239 32 1200
k 169 239 1 3700
k 207 239 46 4000
k 192 239 32 4700
k 168 239 233 1700
k 166 239 3 3500
k 196 239 11 5000
k 177 239 43 2700
k 180 248 80 3500
k 209 248 98 3200
k 165 248 10 1200
k 187 248 57 1500
k 186 248 255 3400
k 185 248 158 3800
k 199 248 409 3800
k 175 248 293 1500
k 176 248 1 2000
k 184 248 17 1300
k 173 248 80 2200
k 189 248 59 1500
k 194 248 4 2000
k 167 248 64 1700
k 179 248 1 3500
k 202 248 146 3900
k 206 248 284 2600
k 171 248 201 2200
k 191 248 19 3100
k 188 248 14 4000
k 193 248 24 3200
k 200 248 300 3600
k 181 248 1 1600
k 203 248 14 3700
k 170 248 264 3300
k 178 248 17 3000
k 190 248 354 1900
k 174 248 123 2800
k 210 248 40 2200
k 198 248 12 1200
k 183 248 231 1000
k 211 248 187 3100
k 208 248 29 2300
k 182 248 5 3900
k 169 248 18 2700
k 197 248 56 3800
k 177 248 150 300
k 180 235 54 3200
k 172 235 1 2700
k 209 235 9 4800
k 165 235 49 1100
k 187 235 75 1800
k 186 235 265 4000
k 185 235 124 4700
k 199 235 421 3600
k 175 235 202 1200
k 184 235 90 1500
k 173 235 45 1800
k 189 235 86 1100
k 167 235 48 1500
k 179 235 9 2300
k 202 235 211 3200
k 206 235 218 2400
k 171 235 318 1600
k 191 235 6 3800
k 188 235 22 3800
k 193 235 7 4000
k 200 235 194 3300
k 181 235 2 1500
k 203 235 3 3500
k 170 235 165 3100
k 178 235 61 2300
k 190 235 213 1100
k 174 235 12 2800
k 210 235 19 2000
k 198 235 17 1800
k 183 235 1 1400
k 211 235 141 2800
k 208 235 54 2100
k 182 235 11 3900
k 169 235 21 2600
k 197 235 41 4300
k 177 235 193 2600
k 180 253 11 3700
k 209 253 51 1900
k 165 253 12 3100
k 204 253 3 300
k 187 253 50 2100
k 186 253 1206 1700
k 185 253 668 1700
k 199 253 1865 2000
k 175 253 62 3300
k 184 253 78 1500
k 173 253 2 4800
k 167 253 35 3700
k 202 253 924 1800
k 206 253 51 4300
k 171 253 7 5500
k 191 253 473 1600
k 188 253 2 5900
k 193 253 421 2000
k 200 253 64 3000
k 203 253 77 3200
k 170 253 991 2500
k 190 253 71 2600
k 174 253 55 2500
k 210 253 1 4700
k 198 253 63 1000
k 183 253 46 1200
k 211 253 10 4300
k 208 253 4 4300
k 182 253 34 2800
k 197 253 162 2300
k 177 253 3 3700
k 180 226 33 4300
k 209 226 9 5500
k 165 226 19 2000
k 187 226 41 1700
k 186 226 61 3200
k 185 226 109 3900
k 199 226 107 3700
k 175 226 166 2200
k 184 226 15 1000
k 173 226 34 2900
k 189 226 68 1900
k 194 226 4 2400
k 167 226 55 2500
k 202 226 100 3700
k 206 226 84 4400
k 171 226 126 2400
k 191 226 4 3000
k 193 226 13 3000
k 200 226 47 4500
k 203 226 3 4600
k 170 226 100 4100
k 178 226 9 3000
k 190 226 207 1700
k 174 226 5 3600
k 210 226 2 5400
k 198 226 3 700
k 183 226 116 400
k 211 226 28 4800
k 208 226 3 2900
k 182 226 2 4500
k 169 226 9 2900
k 197 226 18 3500
k 180 237 14 4000
k 209 237 2 6400
k 165 237 27 2300
k 205 237 5 2300
k 186 237 120 5000
k 185 237 11 5700
k 199 237 62 4500
k 175 237 21 2400
k 176 237 13 2400
k 189 237 23 2300
k 194 237 1 2400
k 167 237 9 2500
k 202 237 68 3800
k 206 237 17 4600
k 171 237 19 2900
k 191 237 45 4200
k 193 237 21 4200
k 200 237 7 4300
k 203 237 1 4600
k 170 237 30 3300
k 178 237 1 3800
k 190 237 21 2600
k 183 237 3 2600
k 211 237 2 5600
k 208 237 6 2900
k 182 237 2 4000
k 169 237 4 4200
k 197 237 13 5100
k 180 232 184 2200
k 209 232 20 2200
k 165 232 159 2700
k 205 232 21 2900
k 204 232 202 1300
k 201 232 6 4600
k 195 232 2 4200
k 187 232 1 5800
k 186 232 493 2200
k 185 232 264 2900
k 199 232 251 1900
k 175 232 493 2100
k 176 232 2 3900
k 184 232 1 6000
k 173 232 63 2600
k 189 232 79 2100
k 194 232 22 2800
k 167 232 88 2400
k 179 232 4 2500
k 202 232 507 2000
k 206 232 309 1400
k 171 232 103 2300
k 191 232 227 2900
k 188 232 29 2700
k 193 232 215 2700
k 200 232 61 2200
k 181 232 1 3700
k 203 232 35 1900
k 170 232 422 1100
k 178 232 2 2200
k 190 232 250 2500
k 174 232 5 3000
k 210 232 17 3200
k 198 232 2 4900
k 183 232 2 4300
k 211 232 64 2500
k 208 232 38 2100
k 182 232 63 1600
k 169 232 24 2700
k 197 232 49 2400
k 207 232 269 2500
k 192 232 84 3000
k 168 232 15 4100
k 166 232 10 4300
k 196 232 37 2600
c
c source target cost capacity resource_consumptions
a 0 1 0 7500 3291
a 1 3 0 7500 85
a 3 2 0 7500 3223
a 2 0 0 7500 2
a 66 68 0 4200 1950
a 68 67 0 4200 1948
a 67 66 0 4200 2
a 106 101 0 4200 83
a 101 103 0 4200 848
a 103 104 0 4200 1432
a 104 105 0 4200 521
a 105 100 0 4200 726
a 100 105 0 4200 726
a 105 101 0 4200 2770
a 101 99 0 4200 93
a 99 106 0 4200 24
a 106 102 0 4200 39
a 102 106 0 4200 39
a 129 128 0 4200 2
a 128 130 0 4200 2427
a 130 128 0 4200 2427
a 128 127 0 4200 272
a 127 128 0 4200 272
a 128 131 0 4200 522
a 131 132 0 4200 218
a 132 126 0 4200 1976
a 126 134 0 4200 1165
a 134 133 0 4200 527
a 133 129 0 4200 992
a 138 140 0 4200 464
a 140 137 0 4200 2183
a 137 135 0 4200 498
a 135 141 0 4200 80
a 141 139 0 4200 757
a 139 136 0 4200 301
a 136 138 0 4200 2017
a 145 144 0 4200 1511
a 144 143 0 4200 325
a 143 142 0 4200 1592
a 142 145 0 4200 372
a 149 150 0 4200 811
a 150 147 0 4200 86
a 147 148 0 4200 1186
a 148 146 0 4200 998
a 146 149 0 4200 1320
a 155 154 0 2400 1263
a 154 153 0 2400 1375
a 153 152 0 2400 3141
a 152 151 0 2400 2
a 151 153 0 2400 3143
a 153 155 0 2400 1675
a 156 157 0 2400 1861
a 157 158 0 2400 85
a 158 160 0 2400 1264
a 160 159 0 2400 365
a 159 161 0 2400 261
a 161 160 0 2400 141
a 160 156 0 2400 1623
a 164 163 0 2400 1508
a 163 162 0 2400 1092
a 162 163 0 2400 1092
a 163 164 0 2400 1508
a 8 4 0 2400 1268
a 4 6 0 2400 1399
a 6 9 0 2400 155
a 9 6 0 2400 155
a 6 5 0 2400 125
a 5 10 0 2400 187
a 10 7 0 2400 108
a 7 8 0 2400 2
a 13 11 0 2400 993
a 11 12 0 2400 557
a 12 11 0 2400 557
a 11 13 0 2400 993
a 17 21 0 2400 111
a 21 20 0 2400 544
a 20 16 0 2400 801
a 16 19 0 2400 159
a 19 15 0 2400 158
a 15 16 0 2400 129
a 16 22 0 2400 1837
a 22 14 0 2400 383
a 14 18 0 2400 1367
a 18 17 0 2400 510
a 27 24 0 2400 87
a 24 29 0 2400 2426
a 29 25 0 2400 1986
a 25 23 0 2400 469
a 23 26 0 2400 48
a 26 25 0 2400 455
a 25 28 0 2400 1345
a 28 27 0 2400 1483
a 32 35 0 2400 506
a 35 33 0 2400 829
a 33 30 0 2400 1603
a 30 31 0 2400 154
a 31 32 0 2400 207
a 32 31 0 2400 207
a 31 34 0 2400 161
a 34 30 0 2400 23
a 30 32 0 2400 311
a 39 38 0 1200 280
a 38 41 0 1200 167
a 41 43 0 1200 1724
a 43 37 0 1200 1792
a 37 36 0 1200 2137
a 36 43 0 1200 455
a 43 39 0 1200 1720
a 39 42 0 1200 503
a 42 44 0 1200 11
a 44 42 0 1200 11
a 42 36 0 1200 1328
a 36 40 0 1200 1334
a 40 39 0 1200 539
a 46 45 0 1200 224
a 45 47 0 1200 283
a 47 48 0 1200 181
a 48 46 0 1200 311
a 50 51 0 1200 1332
a 51 49 0 1200 1594
a 49 50 0 1200 274
a 54 55 0 1200 2
a 55 53 0 1200 376
a 53 57 0 1200 839
a 57 52 0 1200 752
a 52 56 0 1200 815
a 56 57 0 1200 85
a 57 58 0 1200 1078
a 58 54 0 1200 1555
a 60 65 0 1200 2357
a 65 60 0 1200 2357
a 60 61 0 1200 36
a 61 63 0 1200 103
a 63 59 0 1200 1049
a 59 64 0 1200 649
a 64 62 0 1200 1216
a 62 60 0 1200 532
a 70 71 0 1200 687
a 71 69 0 1200 658
a 69 72 0 1200 796
a 72 70 0 1200 259
a 75 76 0 1200 247
a 76 73 0 1200 759
a 73 74 0 2400 1894
a 74 73 0 1200 1894
a 74 76 0 1200 2163
a 76 75 0 1200 247
a 79 77 0 1200 29
a 77 78 0 1200 523
a 78 79 0 1200 548
a 80 81 0 800 950
a 81 80 0 800 950
a 82 84 0 800 259
a 84 83 0 800 403
a 83 82 0 800 438
a 85 86 0 800 1650
a 86 85 0 800 1650
a 87 88 0 800 600
a 88 87 0 800 600
a 90 89 0 800 459
a 89 90 0 800 459
a 90 94 0 800 911
a 94 90 0 800 911
a 90 92 0 800 418
a 92 94 0 800 503
a 94 92 0 800 503
a 92 90 0 800 418
a 90 93 0 800 197
a 93 91 0 800 521
a 91 93 0 800 521
a 93 94 0 800 841
a 94 93 0 800 841
a 93 90 0 800 197
a 96 95 0 800 250
a 95 96 0 800 250
a 98 97 0 450 600
a 97 98 0 450 600
a 107 109 0 450 550
a 109 108 0 450 259
a 108 107 0 450 291
a 110 111 0 450 250
a 111 110 0 450 250
a 112 113 0 450 600
a 113 112 0 450 600
a 114 115 0 450 399
a 115 116 0 450 884
a 116 114 0 450 516
a 118 119 0 450 350
a 119 117 0 450 500
a 117 119 0 450 500
a 119 118 0 450 350
a 123 122 0 450 1421
a 122 121 0 450 1037
a 121 124 0 450 30
a 124 125 0 450 1125
a 125 122 0 1350 124
a 122 125 0 900 124
a 125 120 0 450 425
a 120 125 0 450 425
a 122 123 0 450 1421
a 69 73 64 138247 300
a 69 89 64 138247 300
a 69 126 64 138247 300
a 69 146 64 138247 300
a 69 162 64 138247 300
a 73 69 64 138247 300
a 73 89 64 138247 300
a 73 126 64 138247 300
a 73 146 64 138247 300
a 73 162 64 138247 300
a 89 69 64 138247 300
a 89 73 64 138247 300
a 89 126 64 138247 300
a 89 146 64 138247 300
a 89 162 64 138247 300
a 126 69 64 138247 300
a 126 73 64 138247 300
a 126 89 64 138247 300
a 126 146 64 138247 300
a 126 162 64 138247 300
a 146 69 64 138247 300
a 146 73 64 138247 300
a 146 89 64 138247 300
a 146 126 64 138247 300
a 146 162 64 138247 300
a 162 69 64 138247 300
a 162 73 64 138247 300
a 162 89 64 138247 300
a 162 126 64 138247 300
a 162 146 64 138247 300
a 4 36 276 138247 300
a 36 4 276 138247 300
a 23 95 122 138247 300
a 95 23 122 138247 300
a 77 99 126 138247 300
a 99 77 126 138247 300
a 112 156 257 138247 300
a 156 112 257 138247 300
a 14 142 115 138247 300
a 142 14 115 138247 300
a 5 15 62 138247 300
a 5 38 62 138247 300
a 5 45 62 138247 300
a 5 52 62 138247 300
a 5 74 62 138247 300
a 5 100 62 138247 300
a 5 127 62 138247 300
a 5 143 62 138247 300
a 15 5 62 138247 300
a 15 38 62 138247 300
a 15 45 62 138247 300
a 15 52 62 138247 300
a 15 74 62 138247 300
a 15 100 62 138247 300
a 15 127 62 138247 300
a 15 143 62 138247 300
a 38 5 62 138247 300
a 38 15 62 138247 300
a 38 45 62 138247 300
a 38 52 62 138247 300
a 38 74 62 138247 300
a 38 100 62 138247 300
a 38 127 62 138247 300
a 38 143 62 138247 300
a 45 5 62 138247 300
a 45 15 62 138247 300
a 45 38 62 138247 300
a 45 52 62 138247 300
a 45 74 62 138247 300
a 45 100 62 138247 300
a 45 127 62 138247 300
a 45 143 62 138247 300
a 52 5 62 138247 300
a 52 15 62 138247 300
a 52 38 62 138247 300
a 52 45 62 138247 300
a 52 74 62 138247 300
a 52 100 62 138247 300
a 52 127 62 138247 300
a 52 143 62 138247 300
a 74 5 62 138247 300
a 74 15 62 138247 300
a 74 38 62 138247 300
a 74 45 62 138247 300
a 74 52 62 138247 300
a 74 100 62 138247 300
a 74 127 62 138247 300
a 74 143 62 138247 300
a 100 5 62 138247 300
a 100 15 62 138247 300
a 100 38 62 138247 300
a 100 45 62 138247 300
a 100 52 62 138247 300
a 100 74 62 138247 300
a 100 127 62 138247 300
a 100 143 62 138247 300
a 127 5 62 138247 300
a 127 15 62 138247 300
a 127 38 62 138247 300
a 127 45 62 138247 300
a 127 52 62 138247 300
a 127 74 62 138247 300
a 127 100 62 138247 300
a 127 143 62 138247 300
a 143 5 62 138247 300
a 143 15 62 138247 300
a 143 38 62 138247 300
a 143 45 62 138247 300
a 143 52 62 138247 300
a 143 74 62 138247 300
a 143 100 62 138247 300
a 143 127 62 138247 300
a 6 16 25 138247 300
a 6 53 25 138247 300
a 16 6 25 138247 300
a 16 53 25 138247 300
a 53 6 25 138247 300
a 53 16 25 138247 300
a 0 7 78 138247 300
a 0 17 78 138247 300
a 0 54 78 138247 300
a 0 66 78 138247 300
a 0 128 78 138247 300
a 0 151 78 138247 300
a 7 0 78 138247 300
a 7 17 78 138247 300
a 7 54 78 138247 300
a 7 66 78 138247 300
a 7 128 78 138247 300
a 7 151 78 138247 300
a 17 0 78 138247 300
a 17 7 78 138247 300
a 17 54 78 138247 300
a 17 66 78 138247 300
a 17 128 78 138247 300
a 17 151 78 138247 300
a 54 0 78 138247 300
a 54 7 78 138247 300
a 54 17 78 138247 300
a 54 66 78 138247 300
a 54 128 78 138247 300
a 54 151 78 138247 300
a 66 0 78 138247 300
a 66 7 78 138247 300
a 66 17 78 138247 300
a 66 54 78 138247 300
a 66 128 78 138247 300
a 66 151 78 138247 300
a 128 0 78 138247 300
a 128 7 78 138247 300
a 128 17 78 138247 300
a 128 54 78 138247 300
a 128 66 78 138247 300
a 128 151 78 138247 300
a 151 0 78 138247 300
a 151 7 78 138247 300
a 151 17 78 138247 300
a 151 54 78 138247 300
a 151 66 78 138247 300
a 151 128 78 138247 300
a 1 24 121 138247 300
a 1 60 121 138247 300
a 1 87 121 138247 300
a 1 101 121 138247 300
a 1 135 121 138247 300
a 1 147 121 138247 300
a 1 157 121 138247 300
a 24 1 121 138247 300
a 24 60 121 138247 300
a 24 87 121 138247 300
a 24 101 121 138247 300
a 24 135 121 138247 300
a 24 147 121 138247 300
a 24 157 121 138247 300
a 60 1 121 138247 300
a 60 24 121 138247 300
a 60 87 121 138247 300
a 60 101 121 138247 300
a 60 135 121 138247 300
a 60 147 121 138247 300
a 60 157 121 138247 300
a 87 1 121 138247 300
a 87 24 121 138247 300
a 87 60 121 138247 300
a 87 101 121 138247 300
a 87 135 121 138247 300
a 87 147 121 138247 300
a 87 157 121 138247 300
a 101 1 121 138247 300
a 101 24 121 138247 300
a 101 60 121 138247 300
a 101 87 121 138247 300
a 101 135 121 138247 300
a 101 147 121 138247 300
a 101 157 121 138247 300
a 135 1 121 138247 300
a 135 24 121 138247 300
a 135 60 121 138247 300
a 135 87 121 138247 300
a 135 101 121 138247 300
a 135 147 121 138247 300
a 135 157 121 138247 300
a 147 1 121 138247 300
a 147 24 121 138247 300
a 147 60 121 138247 300
a 147 87 121 138247 300
a 147 101 121 138247 300
a 147 135 121 138247 300
