c resource constrained multi commodity flow
c EuropeAsia
k 376 440 3 5100
k 326 440 23 4200
k 324 440 1 4900
k 305 440 2 3900
k 306 440 10 3700
k 296 440 8 2200
k 352 440 5 300
k 353 440 1 1200
k 308 440 3 1100
k 386 440 4 4100
k 293 440 1 5000
k 390 440 2 4300
k 360 440 1 3000
k 303 440 1 3500
k 356 440 2 4600
k 297 440 3 1000
k 368 440 5 3200
k 354 440 2 1300
k 393 440 1 2800
k 370 440 2 1900
k 315 440 3 3400
k 312 440 9 7000
k 304 440 5 1800
k 372 440 2 4200
k 384 440 7 4400
k 377 425 9 3200
k 376 425 5 5800
k 326 425 5 4900
k 324 425 2 5500
k 306 425 8 4400
k 296 425 4 2400
k 313 425 1 1500
k 320 425 7 1200
k 352 425 2 1300
k 290 425 1 2000
k 365 425 3 1500
k 386 425 1 4700
k 360 425 1 2300
k 299 425 4 1900
k 356 425 2 5300
k 333 425 2 2300
k 347 425 2 4600
k 384 425 6 5100
k 377 447 12 2000
k 359 447 2 1700
k 376 447 7 3400
k 326 447 14 3600
k 324 447 15 4100
k 305 447 1 3500
k 306 447 13 3000
k 296 447 37 1100
k 343 447 17 1900
k 334 447 2 1500
k 352 447 14 600
k 325 447 3 1400
k 353 447 2 1900
k 388 447 13 1900
k 290 447 20 1500
k 344 447 2 1000
k 365 447 3 1400
k 386 447 4 2800
k 383 447 11 3400
k 350 447 4 3700
k 371 447 2 2300
k 390 447 13 3400
k 360 447 33 2500
k 303 447 1 2700
k 319 447 2 3400
k 294 447 2 600
k 311 447 3 1500
k 298 447 17 4600
k 355 447 20 4200
k 379 447 22 4300
k 356 447 17 3600
k 307 447 4 2800
k 297 447 4 2000
k 322 447 10 1000
k 330 447 2 2100
k 368 447 11 4100
k 354 447 63 1300
k 393 447 1 2300
k 370 447 3 2100
k 339 447 8 1400
k 295 447 39 1900
k 312 447 9 1500
k 333 447 12 1600
k 347 447 3 3000
k 304 447 5 2000
k 372 447 6 3600
k 291 447 3 2000
k 342 447 4 1000
k 384 447 6 3800
k 349 447 3 2000
k 300 447 1 2500
k 377 473 2 2300
k 352 473 4 2600
k 360 473 1 1600
k 393 473 2 1600
k 300 473 1 1300
k 377 422 19 1000
k 302 422 1 2800
k 314 422 2 2500
k 376 422 2 3100
k 385 422 4 3600
k 326 422 20 2700
k 324 422 3 2900
k 305 422 8 2600
k 306 422 13 3200
k 296 422 17 1300
k 343 422 2 2300
k 352 422 4 600
k 331 422 1 1000
k 388 422 3 1500
k 290 422 3 1300
k 380 422 1 1600
k 365 422 2 800
k 386 422 3 2400
k 374 422 4 300
k 293 422 2 1900
k 390 422 13 1600
k 360 422 26 1600
k 294 422 11 600
k 299 422 7 800
k 391 422 4 1600
k 298 422 22 3600
k 346 422 2 2700
k 355 422 9 3000
k 379 422 66 3400
k 356 422 133 2700
k 301 422 5 2400
k 351 422 16 1000
k 307 422 6 1400
k 297 422 2 2200
k 330 422 9 1700
k 368 422 11 1600
k 354 422 46 1500
k 363 422 5 900
k 393 422 3 1400
k 339 422 2 2500
k 295 422 2 1800
k 315 422 5 3100
k 312 422 11 600
k 304 422 2 800
k 372 422 56 2700
k 291 422 1 1400
k 342 422 2 300
k 384 422 4 2900
k 349 422 12 1000
k 300 422 1 1100
k 377 411 732 600
k 302 411 9 1700
k 314 411 266 300
k 359 411 5 2500
k 317 411 25 2300
k 376 411 314 3600
k 385 411 119 3200
k 358 411 16 4300
k 326 411 1257 3200
k 324 411 322 3300
k 305 411 130 2500
k 306 411 552 2700
k 296 411 225 600
k 343 411 21 2600
k 334 411 16 1100
k 367 411 14 1300
k 313 411 53 1100
k 320 411 59 600
k 381 411 32 1400
k 325 411 4 1700
k 353 411 10 2100
k 337 411 81 1700
k 292 411 5 3500
k 361 411 20 3100
k 373 411 7 3200
k 331 411 75 1500
k 308 411 99 500
k 388 411 2 3400
k 290 411 77 2100
k 380 411 1 2800
k 344 411 11 2300
k 365 411 10 1500
k 386 411 712 3000
k 383 411 129 3300
k 366 411 11 3200
k 350 411 29 3400
k 371 411 51 3100
k 374 411 21 900
k 375 411 11 1400
k 293 411 8 5000
k 390 411 71 2300
k 360 411 385 1000
k 303 411 72 2400
k 319 411 54 1900
k 294 411 68 400
k 299 411 101 700
k 391 411 122 800
k 345 411 8 900
k 298 411 47 3300
k 346 411 22 3300
k 329 411 7 3000
k 327 411 9 4100
k 355 411 37 3600
k 379 411 38 3700
k 356 411 284 3400
k 301 411 7 4200
k 351 411 57 2400
k 307 411 42 2300
k 310 411 38 300
k 297 411 45 1500
k 322 411 2 1900
k 336 411 20 2900
k 330 411 175 2400
k 368 411 223 1800
k 354 411 350 700
k 378 411 14 1300
k 338 411 1 3800
k 335 411 1 3200
k 363 411 16 300
k 332 411 3 4700
k 393 411 58 1400
k 370 411 14 900
k 339 411 177 1200
k 295 411 25 1500
k 315 411 11 1900
k 312 411 115 700
k 333 411 30 1400
k 347 411 137 2500
k 304 411 6 800
k 369 411 21 2900
k 372 411 219 2500
k 341 411 19 1100
k 318 411 60 1400
k 291 411 53 1700
k 348 411 20 1200
k 342 411 76 1300
k 323 411 3 5100
k 384 411 55 3400
k 349 411 6 1100
k 392 411 3 3500
k 382 411 57 3200
k 377 448 6 2800
k 302 448 8 3600
k 317 448 2 1800
k 376 448 28 4200
k 385 448 6 3800
k 326 448 217 3500
k 324 448 41 4100
k 305 448 41 3400
k 306 448 199 2800
k 320 448 4 700
k 352 448 7 1800
k 386 448 90 3100
k 383 448 8 3400
k 366 448 6 3300
k 350 448 2 3500
k 374 448 5 1300
k 375 448 3 1000
k 293 448 1 5000
k 390 448 1 3600
k 360 448 9 3000
k 303 448 1 2700
k 298 448 12 3100
k 346 448 31 4800
k 329 448 9 4100
k 355 448 11 4000
k 379 448 31 4100
k 356 448 27 3500
k 307 448 4 2000
k 297 448 2 2600
k 330 448 6 3200
k 368 448 4 2200
k 363 448 2 1500
k 332 448 4 3600
k 393 448 6 3200
k 315 448 1 3700
k 312 448 2 2200
k 347 448 2 3200
k 372 448 55 3300
k 291 448 2 1500
k 384 448 24 3600
k 392 448 20 3600
k 382 448 29 3300
k 326 476 5 4200
k 324 476 2 5100
k 305 476 2 3900
k 306 476 2 3900
k 296 476 28 700
k 343 476 1 1600
k 334 476 6 1300
k 290 476 15 1000
k 386 476 3 4200
k 350 476 3 2800
k 368 476 1 3500
k 354 476 9 1100
k 363 476 1 1700
k 304 476 1 1100
k 377 443 6 2800
k 315 443 11 3800
k 357 443 2 3900
k 312 443 55 2300
k 342 443 6 1800
k 377 485 9 4000
k 302 485 1 4600
k 376 485 2 4600
k 326 485 23 4300
k 324 485 3 4900
k 305 485 3 4000
k 306 485 7 3800
k 320 485 1 1500
k 352 485 18 2000
k 386 485 19 4200
k 383 485 4 3100
k 375 485 1 1900
k 293 485 6 4600
k 390 485 1 3700
k 360 485 2 3800
k 303 485 3 3500
k 356 485 2 4100
k 307 485 3 2400
k 310 485 4 800
k 368 485 4 4300
k 363 485 4 3800
k 393 485 1 3900
k 312 485 3 1600
k 372 485 8 4300
k 384 485 3 3900
k 382 485 4 4300
k 300 485 1 2400
k 377 483 5 2000
k 302 483 17 3400
k 359 483 4 1600
k 317 483 2 1400
k 376 483 30 4000
k 385 483 3 3600
k 326 483 168 3200
k 324 483 47 3900
k 305 483 25 2800
k 306 483 185 2600
k 296 483 4 1500
k 313 483 1 1000
k 352 483 16 1500
k 386 483 33 2900
k 383 483 14 3200
k 366 483 9 3100
k 350 483 3 3300
k 293 483 8 5000
k 390 483 5 3100
k 360 483 6 1900
k 303 483 5 1700
k 298 483 9 3200
k 346 483 5 4500
k 329 483 6 3900
k 355 483 12 3700
k 379 483 5 3900
k 356 483 8 3300
k 307 483 8 2600
k 330 483 1 2500
k 368 483 18 2000
k 363 483 1 1300
k 332 483 5 3400
k 393 483 10 2100
k 295 483 3 2100
k 312 483 5 800
k 347 483 3 2900
k 372 483 24 3100
k 384 483 23 3300
k 392 483 12 3400
k 382 483 19 3100
k 300 483 2 1600
k 377 437 5 3200
k 376 437 3 5400
k 326 437 40 4600
k 324 437 4 5200
k 305 437 4 4300
k 306 437 40 4100
k 386 437 25 4500
k 374 437 1 2400
k 375 437 1 2700
k 390 437 2 3800
k 360 437 4 3700
k 303 437 3 3700
k 379 437 16 5400
k 356 437 10 6100
k 301 437 1 4300
k 307 437 6 3500
k 330 437 10 3800
k 368 437 2 3600
k 332 437 4 4900
k 393 437 2 3700
k 372 437 21 4700
k 291 437 1 2900
k 384 437 6 4300
k 377 470 1 3500
k 302 470 1 4400
k 326 470 3 4600
k 324 470 6 4000
k 352 470 2 2700
k 386 470 11 3400
k 294 470 3 1700
k 362 470 1 4600
k 393 470 1 3200
k 302 482 10 3700
k 326 482 22 4200
k 324 482 6 4800
k 305 482 2 3900
k 306 482 29 3200
k 352 482 3 7000
k 386 482 6 4300
k 366 482 3 4200
k 350 482 3 3100
k 390 482 1 3300
k 360 482 3 2800
k 303 482 1 2700
k 298 482 1 3800
k 379 482 17 3700
k 356 482 4 3900
k 307 482 1 2600
k 368 482 6 3100
k 372 482 8 3200
k 377 477 1 2600
k 302 477 7 4100
k 376 477 33 4600
k 385 477 2 4000
k 326 477 60 3800
k 324 477 23 4400
k 305 477 13 4300
k 306 477 73 3300
k 340 477 1 1300
k 320 477 2 1000
k 352 477 19 1100
k 386 477 19 3700
k 383 477 4 3900
k 366 477 8 3800
k 350 477 6 4000
k 293 477 1 4100
k 390 477 2 3000
k 360 477 5 2700
k 303 477 2 3000
k 298 477 4 5200
k 329 477 4 4600
k 356 477 7 3600
k 307 477 3 3100
k 310 477 3 1700
k 336 477 2 2600
k 330 477 1 2900
k 368 477 11 2800
k 332 477 4 4100
k 393 477 3 2400
k 372 477 12 3800
k 384 477 4 4000
k 289 477 2 3600
k 392 477 1 4100
k 382 477 7 3800
k 377 463 2 3500
k 302 463 15 3600
k 376 463 20 4200
k 385 463 4 4200
k 326 463 111 3600
k 324 463 8 3800
k 305 463 15 2900
k 306 463 128 3100
k 340 463 1 2400
k 352 463 12 2000
k 386 463 56 3400
k 383 463 6 3400
k 366 463 7 3600
k 350 463 6 3700
k 375 463 4 2100
k 293 463 3 3600
k 390 463 2 3100
k 360 463 10 3200
k 303 463 1 3000
k 346 463 5 4600
k 355 463 12 4100
k 379 463 8 4300
k 356 463 23 3900
k 301 463 1 4000
k 307 463 10 2800
k 330 463 3 2400
k 368 463 23 2500
k 332 463 1 3600
k 393 463 3 3400
k 347 463 3 3000
k 372 463 20 3500
k 342 463 13 2400
k 384 463 14 3800
k 392 463 3 3900
k 382 463 13 3500
k 377 438 10 3500
k 302 438 2 3700
k 326 438 14 4800
k 324 438 2 7000
k 306 438 28 4300
k 296 438 5 1300
k 389 438 2 2200
k 386 438 11 4400
k 375 438 8 2500
k 360 438 3 3600
k 303 438 3 3400
k 294 438 2 1300
k 355 438 9 5200
k 379 438 1 5300
k 356 438 12 5300
k 330 438 2 3900
k 368 438 1 5100
k 354 438 6 900
k 393 438 1 2800
k 312 438 9 2500
k 347 438 3 2900
k 372 438 6 4800
k 384 438 3 5000
k 382 438 2 4800
k 377 429 39 2400
k 302 429 128 3700
k 317 429 9 2900
k 376 429 38 4700
k 385 429 9 4000
k 326 429 464 3600
k 324 429 81 3800
k 305 429 50 3400
k 306 429 675 3100
k 340 429 4 1600
k 296 429 7 300
k 320 429 82 1000
k 352 429 22 1700
k 325 429 3 900
k 344 429 5 2000
k 365 429 3 1800
k 386 429 231 3200
k 383 429 47 3600
k 366 429 9 3600
k 350 429 20 3700
k 374 429 17 1200
k 375 429 7 1500
k 293 429 10 3000
k 390 429 29 2500
k 360 429 71 2500
k 303 429 30 2200
k 294 429 95 900
k 311 429 2 1500
k 345 429 2 1800
k 346 429 16 4500
k 355 429 4 7000
k 379 429 6 4100
k 356 429 38 3800
k 301 429 6 3400
k 351 429 1 2000
k 307 429 83 2200
k 297 429 7 7000
k 336 429 7 3500
k 330 429 37 3000
k 368 429 137 2500
k 363 429 2 1800
k 362 429 4 4000
k 332 429 9 3800
k 393 429 31 2600
k 339 429 1 1200
k 295 429 1 700
k 315 429 11 3300
k 357 429 26 3400
k 312 429 33 1400
k 347 429 14 4100
k 369 429 2 2200
k 372 429 222 3500
k 318 429 6 1600
k 291 429 28 2200
k 348 429 75 1700
k 342 429 3 1900
k 384 429 42 3800
k 289 429 3 3800
k 392 429 13 3900
k 382 429 60 3500
k 300 429 1 1900
k 377 400 2 4500
k 302 400 61 4600
k 376 400 16 3700
k 385 400 3 3400
k 326 400 149 3400
k 324 400 8 3700
k 305 400 52 2900
k 306 400 278 4000
k 337 400 11 5900
k 386 400 43 4000
k 383 400 5 4300
k 366 400 2 2700
k 350 400 4 2800
k 390 400 1 4900
k 360 400 3 4500
k 303 400 1 4200
k 298 400 2 3500
k 346 400 30 3500
k 355 400 26 3600
k 379 400 55 3400
k 356 400 5 3500
k 301 400 1 6100
k 307 400 4 3700
k 310 400 2 6300
k 336 400 2 4200
k 330 400 4 3300
k 368 400 69 2500
k 393 400 2 4300
k 315 400 1 4600
k 357 400 1 4900
k 347 400 29 3200
k 372 400 22 2700
k 384 400 42 3200
k 289 400 3 3600
k 392 400 17 3100
k 382 400 39 4400
k 377 426 10 2700
k 314 426 1 2200
k 376 426 7 4400
k 326 426 17 3700
k 324 426 4 4200
k 305 426 3 3300
k 306 426 15 3100
k 296 426 12 2500
k 334 426 3 2700
k 352 426 4 1900
k 381 426 4 1900
k 292 426 3 3000
k 331 426 4 1600
k 290 426 2 2400
k 386 426 6 3600
k 360 426 5 3000
k 294 426 4 1000
k 299 426 13 2100
k 355 426 5 4300
k 379 426 3 4400
k 356 426 8 4100
k 368 426 9 5100
k 354 426 7 2800
k 304 426 4 2000
k 372 426 2 3700
k 323 426 1 4400
k 384 426 3 4800
k 349 426 4 1400
k 377 433 6 2200
k 302 433 2 3100
k 314 433 35 1100
k 376 433 2 4900
k 326 433 4 3900
k 306 433 3 3300
k 296 433 24 1500
k 334 433 3 1700
k 352 433 17 1600
k 353 433 1 1900
k 292 433 6 2700
k 388 433 16 2400
k 290 433 26 1700
k 386 433 2 2700
k 383 433 2 2900
k 293 433 1 5000
k 390 433 7 2800
k 360 433 7 2800
k 303 433 1 3000
k 294 433 2 700
k 298 433 11 5200
k 346 433 1 4300
k 355 433 6 3700
k 356 433 11 3100
k 307 433 2 2600
k 310 433 1 2700
k 330 433 2 2900
k 368 433 18 2900
k 354 433 4 2200
k 393 433 11 2600
k 295 433 7 2200
k 333 433 19 1900
k 372 433 9 3100
k 384 433 14 3200
k 382 433 2 2900
k 377 458 33 2000
k 376 458 5 4300
k 385 458 2 3800
k 326 458 28 3600
k 324 458 16 4100
k 305 458 8 3600
k 306 458 12 3100
k 296 458 7 2300
k 343 458 2 2400
k 334 458 4 2600
k 320 458 1 700
k 352 458 2 1600
k 353 458 4 2100
k 386 458 15 3300
k 383 458 11 3500
k 350 458 2 3400
k 375 458 2 1800
k 293 458 1 5000
k 390 458 3 3000
k 360 458 4 2500
k 303 458 1 2700
k 346 458 7 5000
k 379 458 6 5600
k 356 458 13 3700
k 307 458 4 2800
k 310 458 1 5000
k 330 458 3 2500
k 368 458 4 3100
k 378 458 1 5000
k 335 458 2 5000
k 362 458 1 5000
k 393 458 5 2300
k 315 458 15 2900
k 312 458 2 1500
k 333 458 2 2800
k 369 458 4 1400
k 372 458 11 3600
k 348 458 3 1500
k 384 458 18 3800
k 382 458 1 5000
k 377 474 95 1900
k 302 474 7 1100
k 314 474 4 4200
k 359 474 9 3800
k 317 474 5 4300
k 296 474 201 3500
k 343 474 7 4000
k 334 474 10 4600
k 320 474 2 2400
k 352 474 100 2700
k 381 474 27 3800
k 387 474 3 3800
k 353 474 2 5800
k 337 474 6 4200
k 292 474 14 4600
k 361 474 8 3500
k 373 474 14 3600
k 331 474 7 4500
k 308 474 9 2900
k 388 474 11 5000
k 290 474 149 4400
k 380 474 193 3900
k 389 474 6 4500
k 344 474 10 4500
k 365 474 2 3200
k 383 474 4 500
k 350 474 1 1000
k 371 474 18 5100
k 374 474 6 2800
k 375 474 3 3900
k 293 474 5 1600
k 390 474 3 1700
k 360 474 16 2900
k 303 474 1 3000
k 319 474 14 2400
k 294 474 60 4100
k 299 474 20 5600
k 298 474 19 600
k 346 474 16 1000
k 355 474 3 900
k 379 474 7 800
k 356 474 31 600
k 301 474 1 3800
k 307 474 5 1100
k 297 474 7 4600
k 336 474 1 800
k 368 474 236 700
k 354 474 322 4000
k 335 474 4 3800
k 363 474 6 3900
k 332 474 96 400
k 393 474 16 2500
k 316 474 11 1400
k 370 474 5 4200
k 339 474 7 3800
k 295 474 8 5100
k 315 474 3 4100
k 357 474 3 2100
k 312 474 17 3000
k 333 474 35 4500
k 347 474 43 600
k 304 474 3 3800
k 372 474 123 700
k 318 474 5 4400
k 291 474 5 4000
k 342 474 7 3300
k 323 474 4 400
k 384 474 28 300
k 349 474 1 3800
k 392 474 2 300
k 382 474 3 300
k 300 474 1 3400
k 377 441 5 1800
k 302 441 2 1000
k 376 441 3 1400
k 326 441 92 1200
k 324 441 45 1200
k 305 441 6 1000
k 306 441 5 1000
k 296 441 45 3900
k 334 441 4 4300
k 352 441 27 3500
k 292 441 4 5200
k 373 441 2 3100
k 308 441 11 2700
k 380 441 74 3400
k 365 441 1 3300
k 386 441 7 500
k 371 441 4 2900
k 390 441 2 1400
k 360 441 6 2500
k 303 441 13 2600
k 299 441 11 3700
k 298 441 18 1300
k 327 441 1 1400
k 355 441 12 1600
k 379 441 41 1400
k 356 441 36 1300
k 301 441 2 3900
k 307 441 2 1600
k 336 441 1 700
k 330 441 1 300
k 368 441 89 300
k 354 441 21 3700
k 335 441 3 3000
k 363 441 4 2200
k 339 441 2 4300
k 312 441 11 2600
k 333 441 18 4200
k 347 441 37 300
k 372 441 151 400
k 341 441 1 2900
k 318 441 2 4800
k 291 441 1 4400
k 384 441 35 1100
k 349 441 2 2500
k 392 441 14 900
k 382 441 13 500
k 376 439 9 1700
k 326 439 34 1300
k 305 439 7 1200
k 306 439 3 1100
k 352 439 33 3600
k 344 439 1 3400
k 386 439 5 1100
k 294 439 2 2500
k 346 439 2 1800
k 301 439 1 4100
k 307 439 1 1100
k 336 439 2 600
k 368 439 20 400
k 354 439 1 2800
k 363 439 1 2300
k 372 439 1 900
k 348 439 1 3100
k 384 439 28 1200
k 382 439 3 600
k 377 454 3 2900
k 376 454 3 1700
k 326 454 19 1200
k 324 454 43 1600
k 305 454 4 1000
k 306 454 4 1000
k 296 454 5 4000
k 343 454 3 4500
k 352 454 2 5300
k 380 454 7 3500
k 386 454 3 1000
k 303 454 2 2700
k 299 454 2 4900
k 327 454 1 1500
k 355 454 1 1600
k 356 454 1 1400
k 301 454 1 2200
k 336 454 1 500
k 330 454 1 600
k 368 454 56 300
k 354 454 4 3700
k 363 454 1 2300
k 295 454 4 3100
k 312 454 2 1900
k 333 454 7 3100
k 347 454 51 300
k 372 454 24 500
k 291 454 1 2900
k 384 454 35 1100
k 392 454 4 1000
k 382 454 16 600
k 377 453 8 2800
k 302 453 10 4500
k 376 453 12 5000
k 385 453 2 4900
k 358 453 2 5800
k 326 453 58 4500
k 324 453 19 4800
k 305 453 11 4300
k 306 453 95 4200
k 296 453 2 700
k 320 453 1 1800
k 337 453 3 2000
k 365 453 1 3000
k 386 453 26 5200
k 383 453 3 4600
k 366 453 2 4500
k 350 453 1 4700
k 293 453 1 2900
k 390 453 3 3300
k 360 453 7 3300
k 303 453 4 2400
k 294 453 3 1300
k 298 453 2 3600
k 329 453 2 3800
k 355 453 9 3900
k 379 453 13 4100
k 356 453 4 3400
k 307 453 8 2300
k 330 453 4 2700
k 368 453 6 2600
k 354 453 14 300
k 393 453 3 3500
k 347 453 4 3300
k 372 453 15 2800
k 291 453 4 1800
k 348 453 2 2500
k 384 453 3 4700
k 392 453 5 4800
k 382 453 9 4500
k 317 444 2 2700
k 376 444 15 4400
k 385 444 11 4000
k 326 444 59 3500
k 324 444 12 4300
k 305 444 35 3200
k 306 444 88 7000
k 296 444 20 2000
k 343 444 2 2800
k 334 444 2 2000
k 313 444 2 800
k 352 444 7 1200
k 361 444 2 2400
k 365 444 2 1300
k 386 444 91 3400
k 383 444 3 3500
k 366 444 2 2600
k 350 444 4 3600
k 293 444 1 3900
k 390 444 4 3400
k 360 444 14 2500
k 303 444 2 2700
k 294 444 3 700
k 346 444 4 5000
k 379 444 8 4100
k 356 444 31 3800
k 307 444 3 3100
k 336 444 2 2600
k 330 444 2 2300
k 368 444 15 2400
k 354 444 18 2100
k 363 444 1 3000
k 362 444 1 3700
k 332 444 2 3800
k 370 444 23 2900
k 295 444 2 2800
k 333 444 3 2500
k 347 444 3 3200
k 372 444 41 2800
k 291 444 1 2200
k 348 444 1 1200
k 384 444 16 3600
k 349 444 7 1900
k 392 444 2 3000
k 382 444 13 3400
k 377 397 1 2100
k 359 397 2 7000
k 317 397 5 1200
k 376 397 2 3300
k 326 397 17 2700
k 324 397 1 4600
k 305 397 5 2900
k 306 397 7 3600
k 296 397 14 1700
k 343 397 4 2500
k 352 397 7 2300
k 388 397 3 1800
k 290 397 9 2100
k 365 397 4 1900
k 386 397 12 3800
k 390 397 2 2700
k 360 397 4 3000
k 346 397 8 5200
k 379 397 3 4800
k 356 397 11 2900
k 307 397 1 1700
k 368 397 11 3700
k 354 397 12 1900
k 339 397 1 1900
k 295 397 4 2500
k 372 397 19 2500
k 291 397 13 1400
k 384 397 13 4300
k 349 397 2 2500
k 377 481 7 2200
k 359 481 3 4100
k 376 481 2 3800
k 326 481 12 2700
k 324 481 1 3500
k 305 481 1 5000
k 306 481 6 5000
k 296 481 3 4100
k 343 481 1 5000
k 313 481 1 2200
k 320 481 2 1800
k 352 481 62 5300
k 331 481 1 5000
k 308 481 1 5000
k 388 481 1 5000
k 290 481 3 4300
k 344 481 13 3200
k 386 481 4 2500
k 350 481 2 5000
k 375 481 1 4000
k 294 481 1 2400
k 356 481 7 3100
k 301 481 2 3300
k 307 481 2 900
k 368 481 2 1600
k 354 481 7 4000
k 370 481 1 5000
k 295 481 16 4900
k 315 481 3 2700
k 372 481 4 2700
k 384 481 1 5000
k 392 481 2 5000
k 300 481 3 2100
k 377 456 42 1900
k 314 456 14 3300
k 359 456 24 3200
k 317 456 18 2700
k 376 456 23 2300
k 326 456 31 1600
k 324 456 30 2100
k 305 456 17 1500
k 306 456 34 1200
k 296 456 73 3100
k 343 456 3 3200
k 334 456 1 4200
k 367 456 1 2800
k 313 456 1 2200
k 352 456 86 2200
k 381 456 1 2900
k 337 456 1 3100
k 292 456 1 4300
k 373 456 1 3300
k 331 456 2 2600
k 308 456 9 3000
k 388 456 1 4100
k 290 456 30 3400
k 389 456 4 2700
k 365 456 9 3000
k 386 456 27 1900
k 383 456 1 2400
k 350 456 1 1700
k 371 456 3 3600
k 374 456 5 1800
k 375 456 3 2000
k 319 456 4 3200
k 294 456 11 2100
k 299 456 3 2500
k 311 456 2 2500
k 345 456 2 1900
k 298 456 1 2200
k 346 456 3 2700
k 355 456 3 2200
k 379 456 4 2500
k 356 456 43 2000
k 301 456 15 2800
k 307 456 6 800
k 297 456 2 3000
k 368 456 5 600
k 354 456 91 3100
k 335 456 6 4000
k 363 456 12 900
k 316 456 7 2500
k 370 456 1 3600
k 364 456 4 3800
k 295 456 20 3600
k 315 456 7 2600
k 312 456 14 2100
k 333 456 7 4000
k 347 456 4 1100
k 304 456 4 2700
k 372 456 68 1600
k 318 456 1 3600
k 291 456 2 2700
k 348 456 5 2300
k 342 456 2 2500
k 384 456 21 1900
k 349 456 4 2600
k 392 456 1 1700
k 382 456 1 1400
k 300 456 4 2300
k 377 467 94 1000
k 314 467 29 3500
k 359 467 44 3400
k 317 467 13 3900
k 376 467 24 2900
k 326 467 113 2100
k 324 467 16 2800
k 305 467 12 1700
k 306 467 71 1600
k 340 467 1 3100
k 296 467 232 3100
k 343 467 7 3300
k 334 467 4 3500
k 321 467 1 4500
k 309 467 1 3200
k 313 467 1 2400
k 320 467 1 2500
k 352 467 121 300
k 381 467 11 7000
k 353 467 1 4400
k 337 467 3 4000
k 331 467 8 3500
k 308 467 2 3300
k 388 467 9 3700
k 290 467 101 3100
k 380 467 3 3000
k 389 467 3 3600
k 344 467 5 3500
k 365 467 7 3300
k 386 467 37 1900
k 383 467 7 2200
k 371 467 10 3800
k 374 467 4 2700
k 375 467 4 3000
k 319 467 4 3100
k 294 467 22 2800
k 299 467 11 2500
k 391 467 5 3200
k 311 467 1 3400
k 345 467 8 1500
k 298 467 3 7000
k 346 467 10 3500
k 355 467 11 2700
k 379 467 11 2800
k 356 467 314 2300
k 301 467 45 1700
k 351 467 6 2600
k 307 467 5 1800
k 297 467 6 4000
k 330 467 1 1900
k 368 467 32 1000
k 354 467 69 2800
k 338 467 2 3600
k 335 467 3 4000
k 363 467 2 1100
k 332 467 1 2300
k 316 467 8 2200
k 370 467 3 3500
k 339 467 1 4200
k 364 467 2 3500
k 295 467 40 3900
k 315 467 22 1700
k 312 467 42 1400
k 333 467 10 3300
k 347 467 14 1900
k 304 467 5 3700
k 369 467 4 2700
k 372 467 14 2100
k 318 467 9 3600
k 348 467 4 3200
k 342 467 5 2500
k 384 467 14 2300
k 349 467 18 3600
k 300 467 3 2300
k 314 407 11 3300
k 359 407 10 3700
k 296 407 23 3400
k 343 407 2 3600
k 352 407 12 4000
k 388 407 2 4000
k 290 407 71 3400
k 380 407 2 3200
k 344 407 3 3200
k 371 407 6 3200
k 294 407 2 2300
k 299 407 2 3600
k 345 407 3 1800
k 354 407 18 3100
k 335 407 1 4300
k 370 407 7 3600
k 295 407 7 4300
k 315 407 3 1000
k 312 407 1 2400
k 333 407 1 3600
k 304 407 2 3400
k 377 492 29 600
k 359 492 5 3700
k 376 492 28 4300
k 326 492 10 3800
k 324 492 9 4000
k 305 492 2 1900
k 306 492 4 3400
k 296 492 12 3600
k 343 492 1 4100
k 320 492 23 2500
k 352 492 11 2800
k 381 492 1 3900
k 353 492 1 4400
k 337 492 1 4000
k 290 492 2 4100
k 344 492 1 3500
k 365 492 1 3300
k 386 492 99 2000
k 371 492 11 5000
k 390 492 4 2700
k 360 492 14 1100
k 303 492 7 1600
k 294 492 13 1800
k 299 492 9 3400
k 356 492 59 4400
k 351 492 5 2100
k 307 492 2 2500
k 368 492 18 1400
k 354 492 13 3900
k 362 492 4 4200
k 393 492 2 1500
k 316 492 7 2200
k 339 492 1 4200
k 315 492 7 1700
k 312 492 1 7000
k 333 492 6 4200
k 347 492 3 3000
k 304 492 10 3800
k 372 492 10 3700
k 291 492 1 2200
k 342 492 5 2000
k 349 492 3 3600
k 377 472 43 1400
k 302 472 17 2300
k 314 472 7 900
k 359 472 3 1300
k 317 472 3 1000
k 376 472 40 3900
k 385 472 5 4200
k 326 472 145 4000
k 324 472 62 4500
k 305 472 26 3600
k 306 472 122 3400
k 340 472 2 1000
k 296 472 10 1200
k 334 472 2 1400
k 313 472 5 1500
k 320 472 7 1000
k 352 472 51 600
k 325 472 5 900
k 380 472 8 1600
k 389 472 2 900
k 386 472 45 3800
k 383 472 10 3000
k 366 472 7 2400
k 350 472 5 2500
k 371 472 13 1600
k 374 472 4 1100
k 375 472 3 1200
k 293 472 12 5000
k 390 472 28 2100
k 360 472 61 2000
k 303 472 9 1800
k 319 472 1 2600
k 345 472 12 900
k 298 472 16 7000
k 346 472 6 3200
k 329 472 8 4700
k 355 472 8 3500
k 379 472 28 3500
k 356 472 21 4400
k 307 472 25 1900
k 310 472 3 1500
k 336 472 7 2300
k 330 472 14 2200
k 368 472 17 2200
k 354 472 12 1400
k 332 472 5 4200
k 393 472 26 1800
k 339 472 4 1100
